,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
338,TorchServe,pytorch/serve,model-serialisation,,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000,2022-09-01 12:36:35.000000,2022-08-31 17:49:40,3219.0,37.0,579,50.0,850.0,147.0,836.0,2829,"Serve, optimize and scale PyTorch models in production.",126.0,28,True,2022-05-16 20:02:45.000,0.6.0,15.0,torchserve,pytorch/torchserve,['pytorch'],2123.0,48141.0,9.0,,https://pypi.org/project/torchserve,2022-05-13 21:12:28.000,9.0,17349.0,https://anaconda.org/pytorch/torchserve,2022-05-13 21:22:14.370,33834.0,2.0,,,,,,,,,,pytorch/torchserve,https://hub.docker.com/r/pytorch/torchserve,2022-07-19 22:07:31.666907,15.0,1034362.0,,,,,,,,,,,
339,aubio,aubio/aubio,audio,,https://github.com/aubio/aubio,https://github.com/aubio/aubio,GPL-3.0,2009-12-04 21:07:44.000,2022-08-25 08:05:34.000000,2022-01-25 17:32:20,4123.0,,339,81.0,57.0,134.0,183.0,2782,a library for audio and music analysis.,24.0,28,False,2019-02-27 09:00:43.000,0.4.9,10.0,aubio,conda-forge/aubio,,,9826.0,339.0,314.0,https://pypi.org/project/aubio,2019-02-08 11:21:02.000,25.0,1632.0,https://anaconda.org/conda-forge/aubio,2022-07-13 13:00:34.244,540836.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
340,Porcupine,Picovoice/Porcupine,audio,,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000,2022-08-31 22:48:29.000000,2022-08-31 22:48:29,786.0,53.0,394,57.0,381.0,2.0,390.0,2755,On-device wake word detection powered by deep learning.,31.0,28,True,2022-06-28 23:59:24.000,2.1.4,29.0,pvporcupine,,,,1190.0,20.0,9.0,https://pypi.org/project/pvporcupine,2022-06-28 23:59:24.000,11.0,1190.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
341,Acme,deepmind/acme,reinforcement-learning,,https://github.com/deepmind/acme,https://github.com/deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2022-08-31 17:09:04.000000,2022-08-31 17:08:11,1069.0,150.0,340,74.0,48.0,40.0,185.0,2742,A library of reinforcement learning components and agents.,76.0,28,True,2022-02-10 06:52:01.000,0.4.0,15.0,dm-acme,conda-forge/dm-acme,['tensorflow'],,4865.0,101.0,99.0,https://pypi.org/project/dm-acme,2022-02-10 06:52:27.000,2.0,4694.0,https://anaconda.org/conda-forge/dm-acme,2021-12-09 14:52:24.765,3763.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
342,eli5,TeamHG-Memex/eli5,interpretability,,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000,2022-05-14 05:59:23.776000,2020-01-22 07:39:36,1198.0,,328,68.0,167.0,160.0,112.0,2579,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,28,False,2022-05-11 09:37:12.000,0.13.0,30.0,eli5,conda-forge/eli5,,,462427.0,85.0,,https://pypi.org/project/eli5,2022-05-11 09:37:12.000,85.0,460551.0,https://anaconda.org/conda-forge/eli5,2022-05-14 05:59:23.776,120089.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
343,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2022-09-01 06:20:12.000000,2022-09-01 05:52:40,1234.0,43.0,305,90.0,2082.0,199.0,929.0,2481,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",45.0,28,True,2022-06-12 11:43:21.000,0.9.0,115.0,pymars,,,,23417.0,1.0,,https://pypi.org/project/pymars,2022-06-12 11:43:21.000,1.0,23417.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
344,vidgear,abhiTronix/vidgear,image,,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000,2022-08-25 13:01:31.000000,2022-07-06 02:29:40,915.0,40.0,189,53.0,96.0,4.0,230.0,2382,A High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,13.0,28,True,2022-07-05 17:24:39.000,0.2.6,18.0,vidgear,,,650.0,6261.0,236.0,231.0,https://pypi.org/project/vidgear,2022-07-05 17:24:39.000,5.0,6246.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
345,Essentia,MTG/essentia,audio,,https://github.com/MTG/essentia,https://github.com/MTG/essentia,AGPL-3.0,2013-06-03 14:53:47.000,2022-08-29 13:55:20.000000,2022-08-29 13:55:05,3182.0,49.0,465,109.0,310.0,371.0,607.0,2173,"C++ library for audio and music analysis, description and synthesis, including Python bindings.",74.0,28,False,2015-03-31 16:33:30.000,2.0,14.0,essentia,,,,3275.0,334.0,320.0,https://pypi.org/project/essentia,2022-03-14 12:38:50.000,14.0,3275.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
346,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2022-08-29 10:50:20.000000,2022-04-16 02:58:29,379.0,,387,62.0,157.0,139.0,125.0,2132,Header-only C++/python library for fast approximate nearest neighbors.,56.0,28,True,2022-02-14 22:34:58.000,0.6.2,9.0,hnswlib,conda-forge/hnswlib,,,437659.0,306.0,278.0,https://pypi.org/project/hnswlib,2022-02-14 22:34:58.000,28.0,435218.0,https://anaconda.org/conda-forge/hnswlib,2022-04-16 08:50:37.714,51267.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
347,textacy,chartbeat-labs/textacy,nlp,,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,Apache-2.0,2016-02-03 16:52:45.000,2022-08-29 09:36:05.000000,2022-03-06 19:51:43,1716.0,,234,89.0,110.0,29.0,224.0,1967,"NLP, before and after spaCy.",32.0,28,True,2021-12-06 15:00:07.000,0.12.0,31.0,textacy,conda-forge/textacy,,,37164.0,100.0,,https://pypi.org/project/textacy,2021-12-06 15:00:07.000,100.0,35399.0,https://anaconda.org/conda-forge/textacy,2022-02-06 16:50:51.205,113007.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
348,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2022-08-23 12:02:51.000000,2022-08-23 12:02:40,651.0,7.0,494,165.0,62.0,5.0,416.0,1887,Python sync/async framework for Interactive Brokers API.,31.0,28,True,2022-08-23 12:05:23.118,0.9.71,96.0,ib_insync,conda-forge/ib-insync,,,8933.0,22.0,,https://pypi.org/project/ib_insync,2021-11-28 19:34:09.000,22.0,8407.0,https://anaconda.org/conda-forge/ib-insync,2021-11-29 01:17:29.243,20013.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
349,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2022-08-19 21:27:02.000000,2022-08-19 21:26:56,556.0,59.0,206,62.0,30.0,43.0,79.0,1828,Fast and Easy Infinite Neural Networks in Python.,23.0,28,True,2022-07-18 19:09:09.000,0.6.0,26.0,neural-tangents,,,247.0,1442.0,49.0,48.0,https://pypi.org/project/neural-tangents,2022-02-23 16:56:29.000,1.0,1433.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
350,tesserocr,sirfz/tesserocr,ocr,,https://github.com/sirfz/tesserocr,https://github.com/sirfz/tesserocr,MIT,2015-12-17 23:29:36.000,2022-08-26 12:53:56.000000,2022-08-26 12:53:55,182.0,4.0,219,54.0,62.0,81.0,170.0,1686,A Python wrapper for the tesseract-ocr API.,27.0,28,True,2021-06-19 21:10:18.000,2.5.2,16.0,tesserocr,conda-forge/tesserocr,,,49566.0,764.0,697.0,https://pypi.org/project/tesserocr,2021-06-19 21:10:18.000,67.0,47250.0,https://anaconda.org/conda-forge/tesserocr,2022-05-04 23:34:17.279,81077.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
351,Elephas,maxpumperla/elephas,distributed-ml,,https://github.com/maxpumperla/elephas,https://github.com/maxpumperla/elephas,MIT,2015-08-13 12:09:19.000,2022-09-01 11:59:24.000000,2022-08-31 01:52:51,509.0,7.0,301,104.0,47.0,20.0,141.0,1548,Distributed Deep learning with Keras & Spark.,27.0,28,True,2022-09-01 11:59:24.000,3.2.0,24.0,elephas,conda-forge/elephas,"['keras', 'spark']",,108440.0,59.0,56.0,https://pypi.org/project/elephas,2022-03-30 23:25:17.000,3.0,108189.0,https://anaconda.org/conda-forge/elephas,2021-06-02 18:33:53.270,9307.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
352,alibi-detect,SeldonIO/alibi-detect,others,,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,Apache-2.0,2019-10-07 13:29:13.000,2022-09-01 14:54:12.000000,2022-08-22 10:41:51,552.0,36.0,149,35.0,340.0,99.0,172.0,1480,"Algorithms for outlier, adversarial and drift detection.",16.0,28,True,2022-08-17 13:04:59.000,0.10.3,29.0,alibi-detect,,,,28980.0,117.0,112.0,https://pypi.org/project/alibi-detect,2022-06-01 16:23:29.000,5.0,28980.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
353,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2022-08-31 23:11:33.000000,2022-08-31 23:06:18,718.0,404.0,79,15.0,122.0,35.0,56.0,1430,Lightning fast forecasting with statistical and econometric models.,13.0,28,True,2022-08-15 20:35:26.661,1.0.0,15.0,statsforecast,conda-forge/statsforecast,,,85867.0,55.0,50.0,https://pypi.org/project/statsforecast,2022-06-27 22:20:26.000,5.0,84059.0,https://anaconda.org/conda-forge/statsforecast,2022-08-15 23:18:55.788,10851.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
354,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2022-08-22 02:57:01.000000,2022-08-22 02:57:01,1211.0,68.0,270,27.0,308.0,56.0,94.0,1390,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,28.0,28,True,2022-08-10 06:23:44.000,2.2.4,19.0,pgl,,['paddle'],,1612.0,35.0,33.0,https://pypi.org/project/pgl,2022-04-21 08:39:32.000,2.0,1612.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
355,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2022-08-31 13:32:32.000000,2022-08-24 15:28:07,717.0,14.0,314,35.0,719.0,167.0,220.0,1360,A Python package to assess and improve fairness of machine learning models.,68.0,28,True,2021-07-07 08:16:09.000,0.7.0,16.0,fairlearn,conda-forge/fairlearn,['sklearn'],,206791.0,13.0,,https://pypi.org/project/fairlearn,2021-07-07 05:54:23.000,13.0,206134.0,https://anaconda.org/conda-forge/fairlearn,2021-07-07 15:56:16.605,20386.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
356,ffn,pmorissette/ffn,financial-data,,https://github.com/pmorissette/ffn,https://github.com/pmorissette/ffn,MIT,2014-06-19 15:54:09.000,2022-07-01 03:49:20.000000,2022-07-01 03:49:20,393.0,30.0,217,55.0,79.0,21.0,82.0,1268,ffn - a financial function library for Python.,28.0,28,True,2021-04-21 02:47:21.000,0.3.6,27.0,ffn,conda-forge/ffn,,,38420.0,249.0,224.0,https://pypi.org/project/ffn,2021-04-21 02:47:21.000,25.0,38335.0,https://anaconda.org/conda-forge/ffn,2021-04-22 14:02:56.125,1452.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
357,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2022-08-29 05:53:08.000000,2022-08-04 21:27:12,979.0,5.0,159,57.0,184.0,37.0,236.0,1215,A full spaCy pipeline and models for scientific/biomedical documents.,24.0,28,True,2022-03-10 20:16:24.000,0.5.0,11.0,scispacy,,,,21171.0,519.0,502.0,https://pypi.org/project/scispacy,2022-03-10 20:16:24.000,17.0,21171.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
358,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-07-15 12:45:07.000000,2022-04-04 16:13:36,330.0,,140,27.0,63.0,5.0,70.0,1198,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,28,True,2022-04-04 16:14:08.000,0.5.5,25.0,livelossplot,,['jupyter'],,63891.0,857.0,846.0,https://pypi.org/project/livelossplot,2022-04-04 16:14:08.000,11.0,63891.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
359,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2022-08-31 12:15:00.000000,2022-08-23 13:07:25,1409.0,14.0,148,28.0,178.0,3.0,,1144,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",18.0,28,True,2022-08-25 07:03:24.000,1.1.7,62.0,spacy-transformers,conda-forge/spacy-transformers,['spacy'],,108410.0,646.0,624.0,https://pypi.org/project/spacy-transformers,2022-07-05 11:45:09.000,22.0,108024.0,https://anaconda.org/conda-forge/spacy-transformers,2022-08-13 08:19:17.589,3862.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
360,kmodes,nicodv/kmodes,others,,https://github.com/nicodv/kmodes,https://github.com/nicodv/kmodes,MIT,2013-08-01 11:54:40.000,2022-06-24 01:58:19.000000,2022-06-24 01:58:14,517.0,3.0,381,50.0,34.0,17.0,133.0,1068,"Python implementations of the k-modes and k-prototypes clustering algorithms, for clustering categorical data.",21.0,28,True,2022-04-14 21:25:10.000,0.12.1,16.0,kmodes,conda-forge/kmodes,,,307243.0,1433.0,1407.0,https://pypi.org/project/kmodes,2022-04-14 21:22:39.000,26.0,306751.0,https://anaconda.org/conda-forge/kmodes,2022-04-15 01:12:43.970,14287.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
361,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2022-08-01 15:32:54.853000,2022-07-23 22:25:53,4188.0,13.0,273,79.0,633.0,11.0,600.0,1059,PySAL: Python Spatial Analysis Library Meta-Package.,77.0,28,True,2022-07-31 21:00:14.000,2.7.0,30.0,pysal,conda-forge/pysal,,,34892.0,32.0,,https://pypi.org/project/pysal,2022-01-30 19:38:41.000,32.0,28815.0,https://anaconda.org/conda-forge/pysal,2022-08-01 15:32:54.853,449751.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
362,dask-ml,dask/dask-ml,distributed-ml,,https://github.com/dask/dask-ml,https://github.com/dask/dask-ml,BSD-3-Clause,2017-06-15 15:56:06.000,2022-07-28 15:53:17.000000,2022-06-19 13:42:12,805.0,2.0,229,38.0,493.0,247.0,244.0,820,Scalable Machine Learning with Dask.,76.0,28,True,2022-05-27 14:17:46.000,2022.5.27,34.0,dask-ml,conda-forge/dask-ml,,,79307.0,718.0,661.0,https://pypi.org/project/dask-ml,2022-05-27 14:17:46.000,57.0,72306.0,https://anaconda.org/conda-forge/dask-ml,2022-05-27 20:11:18.984,413093.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
363,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,MIT,2010-01-31 00:13:06.000,2022-07-28 01:17:04.704000,2022-06-28 07:53:54,1293.0,7.0,148,46.0,53.0,20.0,63.0,776,Computer Vision in Python.,32.0,28,True,2022-06-28 14:25:55.000,1.4.13,59.0,mahotas,conda-forge/mahotas,,,14335.0,981.0,866.0,https://pypi.org/project/mahotas,2022-06-28 08:11:26.000,115.0,10084.0,https://anaconda.org/conda-forge/mahotas,2022-07-28 01:17:04.704,331622.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
364,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2022-08-30 20:57:57.000000,2022-08-30 20:57:57,3629.0,11.0,310,66.0,654.0,30.0,499.0,740,The Classical Language Toolkit.,117.0,28,True,2022-07-18 03:40:29.935,1.1.4,200.0,cltk,,,25.0,503.0,250.0,208.0,https://pypi.org/project/cltk,2022-06-09 23:23:41.000,42.0,503.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
365,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,BSD-3-Clause,2011-04-05 12:10:12.000,2022-08-31 14:40:00.000000,2022-08-17 19:31:04,15507.0,100.0,333,44.0,1535.0,180.0,2918.0,698,An open-source application for biological image analysis.,131.0,28,True,2022-08-15 20:12:40.000,4.2.4,46.0,cellprofiler,,,3429.0,956.0,9.0,9.0,https://pypi.org/project/cellprofiler,2021-07-22 19:10:21.000,,924.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
366,SALib,SALib/SALib,probabilistics,,https://github.com/SALib/SALib,https://github.com/SALib/SALib,MIT,2013-05-30 13:38:10.000,2022-08-29 17:31:18.000000,2022-08-21 04:35:28,1541.0,7.0,188,22.0,249.0,49.0,235.0,626,"Sensitivity Analysis Library in Python. Contains Sobol, Morris, FAST, and other methods.",37.0,28,True,2021-09-04 09:49:51.000,1.4.5,42.0,salib,conda-forge/salib,,,152098.0,63.0,,https://pypi.org/project/salib,2022-06-22 01:55:54.000,63.0,152098.0,https://anaconda.org/conda-forge/salib,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
367,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2022-09-01 14:54:35.000000,2022-09-01 14:34:17,2630.0,67.0,78,15.0,131.0,10.0,77.0,570,Python bindings for MPI.,21.0,28,True,2021-12-15 13:41:53.852,0.3.1,20.0,mpi4py,conda-forge/mpi4py,,6262.0,289795.0,622.0,,https://pypi.org/project/mpi4py,2021-11-25 21:07:13.000,622.0,271331.0,https://anaconda.org/conda-forge/mpi4py,2022-08-12 18:28:22.542,1312128.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
368,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2022-09-01 04:54:55.000000,2022-09-01 04:51:27,1254.0,198.0,140,17.0,1412.0,52.0,218.0,554,"This project provides responsible AI user interfaces for Fairlearn, interpret-community, and Error Analysis, as well..",28.0,28,True,2022-08-22 13:57:19.000,0.21.0,38.0,raiwidgets,,"['pytorch', 'tensorflow', 'jupyter']",,9033.0,39.0,36.0,https://pypi.org/project/raiwidgets,2022-06-10 06:18:19.000,3.0,9033.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
369,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2022-08-31 21:53:32.000000,2022-08-31 21:53:31,650.0,31.0,105,28.0,73.0,27.0,67.0,490,For recording and retrieving metadata associated with ML developer and data scientist workflows.,15.0,28,True,2022-08-23 01:15:19.946,1.10.0,37.0,ml-metadata,,,1742.0,507438.0,262.0,243.0,https://pypi.org/project/ml-metadata,2022-06-21 20:49:30.000,19.0,507397.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
370,audioread,beetbox/audioread,audio,,https://github.com/beetbox/audioread,https://github.com/beetbox/audioread,MIT,2011-11-08 19:53:18.000,2022-08-14 17:30:18.405000,2022-08-12 21:06:37,269.0,18.0,100,20.0,48.0,34.0,49.0,409,cross-library (GStreamer + Core Audio + MAD + FFmpeg) audio decoding for Python.,23.0,28,True,2022-08-12 20:27:02.876,3.0.0,26.0,audioread,conda-forge/audioread,,,1180192.0,332.0,,https://pypi.org/project/audioread,2020-10-20 11:23:09.000,332.0,1173649.0,https://anaconda.org/conda-forge/audioread,2022-08-14 17:30:18.405,484205.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
371,Orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,BSD-3-Clause,2017-09-07 06:05:21.000,2022-09-01 01:32:45.000000,2022-08-19 16:56:19,3698.0,302.0,45,15.0,627.0,207.0,166.0,238,Asynchronous Distributed Hyperparameter Optimization.,27.0,28,False,2022-08-22 17:10:40.826,0.2.6,25.0,orion,,,,3593.0,80.0,73.0,https://pypi.org/project/orion,2022-06-03 15:22:27.000,7.0,3593.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
372,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094,2022-08-16 10:48:36.000000,2022-07-07 17:37:23,208.0,11.0,39,12.0,184.0,5.0,171.0,203,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",10.0,28,False,2022-07-04 12:59:41.000,3.5.0,67.0,pystan,conda-forge/pystan,,,2774563.0,253.0,,https://pypi.org/project/pystan,2022-07-04 12:59:41.000,253.0,2750219.0,https://anaconda.org/conda-forge/pystan,2022-07-25 04:58:28.171,1606716.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
373,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2022-08-19 03:15:49.000000,2022-06-28 14:27:10,1885.0,3.0,655,202.0,444.0,48.0,242.0,10582,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",46.0,27,True,2021-06-06 17:14:16.000,5.14.0,50.0,ciphey,,,,22972.0,,,https://pypi.org/project/ciphey,2021-06-06 17:13:48.000,,22546.0,,,,2.0,,,,,,,,,,remnux/ciphey,https://hub.docker.com/r/remnux/ciphey,2022-05-27 10:54:13.897087,8.0,16200.0,,,,,,,,,,,
374,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2022-06-13 19:24:53.000000,2022-06-13 19:24:52,299.0,3.0,1323,444.0,43.0,89.0,85.0,9883,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,27,True,2022-05-20 19:52:03.000,4.0.5,43.0,dopamine-rl,,['tensorflow'],,48112.0,37.0,,https://pypi.org/project/dopamine-rl,2022-05-20 19:52:03.000,37.0,48112.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
375,Facets Overview,pair-code/facets,data-viz,,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2021-11-29 10:48:23.000000,2021-05-06 12:01:05,264.0,,854,277.0,93.0,76.0,76.0,6999,Visualizations for machine learning datasets.,28.0,27,False,2019-07-24 15:57:06.000,1.0.0,4.0,facets-overview,,['jupyter'],,320638.0,134.0,130.0,https://pypi.org/project/facets-overview,2019-07-24 15:57:06.000,4.0,320638.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
376,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2022-08-30 18:18:38.000000,2022-08-30 18:18:38,1036.0,39.0,1007,92.0,462.0,585.0,471.0,6593,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,100.0,27,True,,,1.0,,conda-forge/nvidia-apex,['pytorch'],,2930.0,1165.0,1165.0,,,,,https://anaconda.org/conda-forge/nvidia-apex,2022-04-06 03:11:02.383,102576.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
377,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2022-05-24 12:15:11.000000,2022-05-24 12:15:11,544.0,,849,125.0,58.0,127.0,72.0,4780,Image augmentation library in Python for machine learning.,22.0,27,True,2022-04-27 09:29:23.000,0.2.10,22.0,Augmentor,,,,16423.0,516.0,487.0,https://pypi.org/project/Augmentor,2022-04-27 09:29:23.000,29.0,16423.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
378,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2022-09-01 11:35:46.000000,2022-09-01 11:30:05,1022.0,357.0,476,63.0,1258.0,65.0,158.0,4728,Colossal-AI: A Unified Deep Learning System for Big Model Era.,70.0,27,True,2022-08-11 13:16:46.000,0.1.9,12.0,,,,,,115.0,115.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
379,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2022-09-01 13:41:02.000000,2022-09-01 13:41:02,11003.0,563.0,1328,139.0,2951.0,482.0,845.0,4453,An Industrial Grade Federated Learning Framework.,79.0,27,True,2022-08-31 08:40:42.000,1.9.0,35.0,ETAF,,,,,,,https://pypi.org/project/ETAF,2020-05-06 09:35:40.000,,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
380,T5,google-research/text-to-text-transfer-transformer,nlp,,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000,2022-08-30 17:23:24.000000,2022-08-30 17:23:19,568.0,8.0,592,98.0,546.0,64.0,341.0,4377,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,51.0,27,True,2021-10-18 13:55:26.000,0.9.3,28.0,t5,,['tensorflow'],,10698.0,116.0,114.0,https://pypi.org/project/t5,2021-10-18 13:55:26.000,2.0,10698.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
