,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id
442,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,620,71.0,25.0,114.0,101.0,2918,Neural network visualization toolkit for keras.,10.0,26,False,2017-07-06 04:55:04.000,0.4.1,11.0,keras-vis,,,,['tensorflow'],1677.0,1648.0,https://pypi.org/project/keras-vis,2017-07-06 04:55:04.000,29.0,3436.0,3436.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
443,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2022-02-09 19:44:18.000000,2022-02-09 19:28:35,365.0,8.0,212,48.0,336.0,54.0,181.0,2751,Hummingbird compiles trained ML models into tensor computation for faster inference.,28.0,26,True,2021-12-14 19:31:26.000,0.4.2,15.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,22.0,22.0,https://pypi.org/project/hummingbird-ml,2021-12-14 19:28:14.000,,2714.0,3222.0,https://anaconda.org/conda-forge/hummingbird-ml,2021-12-14 21:22:58.497,5516.0,,,,,3.0,155.0,,,,,,,,,,,,,,,,,,,
444,fastNLP,fastnlp/fastNLP,nlp,,https://github.com/fastnlp/fastNLP,https://github.com/fastnlp/fastNLP,Apache-2.0,2018-03-07 13:30:20.000,2021-12-06 12:23:20.000000,2021-12-06 11:37:15,1769.0,8.0,406,80.0,224.0,35.0,144.0,2503,fastNLP: A Modularized and Extensible NLP Framework. Currently still in incubation.,54.0,26,True,2020-11-06 15:31:29.000,0.6.0,10.0,fastnlp,,,,,63.0,60.0,https://pypi.org/project/fastnlp,2019-02-04 02:35:37.000,3.0,1215.0,1216.0,,,,,,,,3.0,65.0,,,,,,,,,,,,,,,,,,,
445,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2022-01-28 17:53:43.000000,2022-01-28 17:30:19,1842.0,24.0,586,160.0,51.0,4.0,464.0,2437,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,21.0,26,True,2021-12-10 07:12:31.000,1.3.0,17.0,,bioconda/deepvariant,,,['tensorflow'],,,,,,,849.0,https://anaconda.org/bioconda/deepvariant,2021-12-16 06:56:52.044,37882.0,,,,,3.0,3801.0,,,,,,,,,,,,,,,,,,,
446,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2021-08-11 23:58:11.000000,2018-08-19 12:37:47,130.0,,256,66.0,57.0,21.0,39.0,2179,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,26,False,2018-08-19 12:21:01.000,0.3.7,27.0,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],1759.0,1719.0,https://pypi.org/project/scikit-plot,2018-08-19 12:18:46.000,40.0,338404.0,340323.0,https://anaconda.org/conda-forge/scikit-plot,2019-06-05 14:23:59.043,105556.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
447,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2022-02-19 05:49:02.000000,2022-02-19 05:48:57,434.0,14.0,225,61.0,273.0,20.0,108.0,2076,DDSP: Differentiable Digital Signal Processing.,29.0,26,True,2022-02-15 01:02:11.000,3.2.0,41.0,ddsp,conda-forge/ddsp,,,['tensorflow'],20.0,19.0,https://pypi.org/project/ddsp,2022-02-15 01:02:11.000,1.0,3186.0,3693.0,https://anaconda.org/conda-forge/ddsp,2020-06-08 12:59:15.975,10150.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
448,Pandaral·lel,nalepae/pandarallel,data-containers,,https://github.com/nalepae/pandarallel,https://github.com/nalepae/pandarallel,BSD-3-Clause,2019-03-10 11:58:29.000,2022-02-15 15:51:21.000000,2022-02-06 17:22:28,131.0,3.0,131,21.0,24.0,80.0,67.0,2041,A simple and efficient tool to parallelize Pandas operations on all availableCPUs.,19.0,26,True,2022-02-06 17:25:48.000,1.5.5,32.0,pandarallel,conda-forge/pandarallel,,,"['pandas', 'jupyter']",426.0,407.0,https://pypi.org/project/pandarallel,2022-02-06 17:24:12.000,19.0,224516.0,224720.0,https://anaconda.org/conda-forge/pandarallel,2022-02-06 21:20:11.447,1634.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
449,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2022-01-22 00:08:57.000000,2021-07-10 15:56:42,447.0,,245,57.0,55.0,18.0,49.0,2024,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,26,True,2019-11-04 05:16:00.000,0.5.0,19.0,pytorch-nlp,,,,['pytorch'],348.0,331.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000,17.0,8127.0,8127.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
450,PyFunctional,EntilZha/PyFunctional,data-pipelines,,https://github.com/EntilZha/PyFunctional,https://github.com/EntilZha/PyFunctional,MIT,2015-02-05 17:17:51.000,2021-11-26 14:50:52.000000,2021-11-05 18:58:53,520.0,,107,52.0,43.0,7.0,119.0,1971,Python library for creating data pipelines with chain functional programming.,25.0,26,True,2021-01-12 19:21:07.000,1.4.3,14.0,pyfunctional,,,,,412.0,400.0,https://pypi.org/project/pyfunctional,2021-01-12 19:14:48.000,12.0,88303.0,88303.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
451,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2021-11-15 13:11:26.058000,2021-11-15 03:48:32,356.0,,245,54.0,11.0,17.0,68.0,1762,Beautiful visualizations of how language differs among document types.,12.0,26,True,2021-11-15 04:01:17.000,0.1.5,134.0,scattertext,conda-forge/scattertext,,,,269.0,259.0,https://pypi.org/project/scattertext,2021-11-15 04:01:17.000,10.0,7801.0,8908.0,https://anaconda.org/conda-forge/scattertext,2021-11-15 13:11:26.058,59780.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
452,Fairness 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2022-02-23 09:56:09.000000,2022-01-21 16:14:00,345.0,3.0,518,86.0,168.0,63.0,59.0,1646,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",48.0,26,True,2021-03-04 18:11:34.000,0.4.0,9.0,aif360,conda-forge/aif360,,,,147.0,139.0,https://pypi.org/project/aif360,2021-03-04 18:11:34.000,8.0,8515.0,8609.0,https://anaconda.org/conda-forge/aif360,2021-09-29 17:08:47.878,1598.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
453,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2022-02-24 11:35:28.000000,2022-02-23 13:22:36,3412.0,44.0,294,31.0,799.0,47.0,262.0,1639,"A unified, comprehensive and efficient recommendation library.",45.0,26,True,2021-09-16 13:45:46.000,1.0.0,6.0,recbole,aibox/recbole,,,['pytorch'],,,https://pypi.org/project/recbole,2021-09-16 13:45:46.000,,669.0,741.0,https://anaconda.org/aibox/recbole,2021-09-16 16:45:01.892,1088.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
454,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2022-02-23 04:32:10.000000,2022-02-23 04:32:05,647.0,89.0,349,63.0,57.0,66.0,86.0,1557,Library for training machine learning models with privacy for training data.,45.0,26,True,2022-02-22 20:37:34.000,.0.8.0,18.0,tensorflow-privacy,,,,['tensorflow'],7.0,,https://pypi.org/project/tensorflow-privacy,2022-02-22 20:33:28.000,7.0,31884.0,31886.0,,,,,,,,2.0,67.0,,,,,,,,,,,,,,,,,,,
455,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2022-02-24 14:58:44.000000,2022-02-24 10:21:42,629.0,81.0,101,25.0,402.0,66.0,236.0,1475,A python library for self-supervised learning on images.,14.0,26,True,2022-02-22 15:15:38.000,1.2.8,44.0,lightly,,,,['pytorch'],31.0,30.0,https://pypi.org/project/lightly,2022-02-22 15:17:16.000,1.0,3378.0,3378.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
456,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2021-12-29 06:30:55.000000,2021-12-29 04:06:09,1035.0,35.0,199,25.0,266.0,38.0,67.0,1221,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,21.0,26,True,2021-12-29 04:02:35.000,2.2.2,16.0,pgl,,,,['paddle'],26.0,24.0,https://pypi.org/project/pgl,2021-12-20 02:21:36.000,2.0,2081.0,2081.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
457,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2022-02-18 19:43:55.000000,2022-02-18 19:43:49,647.0,4.0,202,40.0,297.0,88.0,14.0,1205,Mesh TensorFlow: Model Parallelism Made Easier.,45.0,26,True,2021-03-24 19:03:46.000,0.1.19,25.0,mesh-tensorflow,,,,['tensorflow'],667.0,635.0,https://pypi.org/project/mesh-tensorflow,2021-03-24 19:03:46.000,32.0,17593.0,17593.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
458,alibi-detect,SeldonIO/alibi-detect,others,,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,Apache-2.0,2019-10-07 13:29:13.000,2022-02-16 07:05:59.000000,2022-02-04 09:30:48,455.0,30.0,122,33.0,244.0,85.0,136.0,1168,"Algorithms for outlier, adversarial and drift detection.",15.0,26,True,2022-01-18 12:02:20.000,0.8.1,21.0,alibi-detect,,,,,66.0,61.0,https://pypi.org/project/alibi-detect,2022-01-18 11:59:16.000,5.0,15791.0,15791.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
459,sahi,obss/sahi,image,,https://github.com/obss/sahi,https://github.com/obss/sahi,MIT,2021-01-30 12:54:53.000,2022-02-22 12:04:49.000000,2022-02-22 12:04:46,302.0,76.0,148,27.0,289.0,11.0,93.0,1130,A lightweight vision library for performing large scale object detection/ instance segmentation.,8.0,26,True,2022-02-12 11:09:26.000,0.9.0,72.0,sahi,conda-forge/sahi,,,,26.0,21.0,https://pypi.org/project/sahi,2022-02-12 11:09:26.000,5.0,12805.0,13153.0,https://anaconda.org/conda-forge/sahi,2022-02-12 16:11:48.830,1394.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
460,arq,samuelcolvin/arq,data-pipelines,,https://github.com/samuelcolvin/arq,https://github.com/samuelcolvin/arq,MIT,2016-07-21 18:24:42.000,2022-02-17 17:16:30.000000,2022-01-26 12:40:58,318.0,4.0,88,25.0,165.0,35.0,95.0,1102,Fast job queuing and RPC in python with asyncio and redis.,35.0,26,True,2021-09-02 12:45:02.000,0.22,55.0,arq,conda-forge/arq,,,,201.0,191.0,https://pypi.org/project/arq,2021-09-02 12:46:58.000,10.0,19765.0,19945.0,https://anaconda.org/conda-forge/arq,2021-09-03 10:08:17.446,1806.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
461,ffn,pmorissette/ffn,financial-data,,https://github.com/pmorissette/ffn,https://github.com/pmorissette/ffn,MIT,2014-06-19 15:54:09.000,2022-02-17 21:05:47.000000,2022-02-09 19:11:08,354.0,3.0,200,57.0,65.0,16.0,80.0,1088,ffn - a financial function library for Python.,26.0,26,True,2021-04-21 02:47:21.000,0.3.6,27.0,ffn,conda-forge/ffn,,,,196.0,171.0,https://pypi.org/project/ffn,2021-04-21 02:47:21.000,25.0,27952.0,28019.0,https://anaconda.org/conda-forge/ffn,2021-04-22 14:02:56.125,673.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
462,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2022-01-20 09:38:28.000000,2022-01-13 16:22:08,1387.0,7.0,136,27.0,154.0,,,1080,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",18.0,26,True,2022-01-14 07:37:40.000,1.1.4,58.0,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],414.0,401.0,https://pypi.org/project/spacy-transformers,2022-01-14 07:37:28.000,13.0,89825.0,89978.0,https://anaconda.org/conda-forge/spacy-transformers,2022-01-14 10:03:56.640,461.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
463,fancyimpute,iskandr/fancyimpute,sklearn-utils,,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000,2021-10-21 17:50:40.000000,2021-10-21 17:45:17,202.0,,167,24.0,35.0,1.0,111.0,1040,Multivariate imputation and matrix completion algorithms implemented in Python.,12.0,26,True,2021-10-21 17:50:40.000,0.7.0,29.0,fancyimpute,,,,['sklearn'],1165.0,1136.0,https://pypi.org/project/fancyimpute,2021-10-21 17:50:40.000,29.0,10544.0,10544.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
464,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2021-12-31 19:41:11.000000,2021-12-24 18:36:59,781.0,6.0,130,32.0,210.0,103.0,145.0,1037,Real-time stream processing for python.,45.0,26,True,2021-10-04 14:47:39.000,0.6.3,16.0,streamz,conda-forge/streamz,,,,298.0,269.0,https://pypi.org/project/streamz,2021-10-04 14:47:39.000,29.0,10499.0,15153.0,https://anaconda.org/conda-forge/streamz,2021-10-04 16:06:59.119,246707.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
465,stockstats,jealous/stockstats,financial-data,,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,BSD-3-Clause,2016-06-05 15:21:22.000,2022-01-07 14:52:00.000000,2022-01-07 14:51:56,41.0,13.0,250,51.0,34.0,3.0,76.0,957,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,8.0,26,True,2022-01-07 11:43:24.000,0.4.1,16.0,stockstats,,,,,432.0,403.0,https://pypi.org/project/stockstats,2022-01-07 11:43:24.000,29.0,9258.0,9258.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
466,bcolz,Blosc/bcolz,data-containers,,https://github.com/Blosc/bcolz,https://github.com/Blosc/bcolz,BSD-3-Clause,2010-08-18 15:27:02.000,2021-09-07 20:42:40.000000,2020-09-10 12:12:45,1280.0,,134,60.0,176.0,133.0,122.0,943,A columnar data container that can be compressed.,33.0,26,False,2018-04-13 07:44:26.000,1.2.1,23.0,bcolz,conda-forge/bcolz,,,,2212.0,1709.0,https://pypi.org/project/bcolz,2018-04-13 07:44:26.000,503.0,14324.0,19120.0,https://anaconda.org/conda-forge/bcolz,2019-11-05 21:09:48.045,287816.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
467,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2020-10-14 13:28:13.625000,2020-10-14 13:22:39,167.0,,279,70.0,83.0,27.0,26.0,900,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,26,False,2020-10-13 21:29:19.000,0.5.5,21.0,empyrical,conda-forge/empyrical,,,,943.0,809.0,https://pypi.org/project/empyrical,2020-10-13 21:29:19.000,134.0,33920.0,34230.0,https://anaconda.org/conda-forge/empyrical,2020-10-14 13:28:13.625,14902.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
468,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2022-02-23 19:19:38.000000,2022-02-23 19:19:36,510.0,16.0,167,44.0,52.0,3.0,58.0,900,Training neural models with structured signals.,32.0,26,True,2020-08-18 00:35:35.000,1.3.1,7.0,neural-structured-learning,,,,['tensorflow'],178.0,176.0,https://pypi.org/project/neural-structured-learning,2020-08-18 00:35:35.000,2.0,11844.0,11844.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
469,PySwarms,ljvmiranda921/pyswarms,others,,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000,2021-12-03 19:52:38.000000,2021-06-23 11:19:05,409.0,,289,32.0,290.0,16.0,181.0,883,A research toolkit for particle swarm optimization in Python.,43.0,26,True,2021-01-03 21:34:15.000,1.3.0,20.0,pyswarms,,,,,159.0,153.0,https://pypi.org/project/pyswarms,2021-01-03 21:34:15.000,6.0,33721.0,33721.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
470,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2020-11-17 10:32:02.000000,2020-11-05 15:16:04,514.0,,243,42.0,72.0,100.0,186.0,799,Gaussian Process Optimization using GPy.,49.0,26,False,2020-03-19 21:21:18.000,1.2.6,11.0,gpyopt,,,,,283.0,251.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000,32.0,14487.0,14487.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
471,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,BSD-3-Clause,2013-12-23 17:02:11.000,2021-12-06 21:48:19.000000,2021-12-06 21:48:19,1667.0,6.0,162,40.0,161.0,67.0,144.0,793,A Jupyter - Three.js bridge.,29.0,26,True,2021-02-26 14:01:21.000,2.3.0,43.0,pythreejs,conda-forge/pythreejs,,,['jupyter'],60.0,19.0,https://pypi.org/project/pythreejs,2021-02-26 14:01:21.000,34.0,39479.0,50418.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505,365352.0,,,,,3.0,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2021-02-26 13:59:06.062,7.0,5645.0,,,,,,,,,,,,
472,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2022-02-24 14:16:11.000000,2022-02-21 21:24:46,2575.0,90.0,101,21.0,439.0,113.0,246.0,723,A Python library for learning and evaluating knowledge graph embeddings.,24.0,26,True,2022-01-11 14:57:28.000,1.7.0,38.0,pykeen,,,,,3.0,,https://pypi.org/project/pykeen,2022-01-11 14:55:50.000,3.0,1408.0,1412.0,,,,,,,,2.0,93.0,,,,,,,,,,,,,,,,,,,
473,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2022-02-24 14:44:16.000000,2022-02-24 14:44:13,2388.0,115.0,32,136.0,281.0,71.0,161.0,717,An open-source plotting library for statistical data.,16.0,26,True,2021-12-10 17:04:12.000,2.2.1,45.0,lets-plot,,,,,15.0,14.0,https://pypi.org/project/lets-plot,2021-12-10 16:26:26.000,1.0,5533.0,5540.0,,,,,,,,3.0,197.0,,,,,,,,,,,,,,,,,,,
474,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,BSD-3-Clause,2016-08-17 10:58:05.000,2022-02-24 11:01:18.000000,2022-02-17 16:00:44,2049.0,1.0,170,41.0,461.0,70.0,292.0,666,Sequential Model-based Algorithm Configuration.,38.0,26,True,2022-02-17 16:01:31.000,1.2.0,35.0,smac,conda-forge/smac,,,,34.0,,https://pypi.org/project/smac,2022-02-17 16:04:52.000,34.0,23923.0,24129.0,https://anaconda.org/conda-forge/smac,2021-10-21 10:00:48.137,2270.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
475,Guild AI,guildai/guildai,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000,2022-02-18 17:20:24.000000,2022-02-17 21:44:41,4691.0,122.0,59,12.0,23.0,116.0,184.0,663,"Experiment tracking, ML developer tools.",18.0,26,True,2022-02-07 16:31:34.000,0.7.5,178.0,guildai,,,,,45.0,45.0,https://pypi.org/project/guildai,2022-02-07 16:31:34.000,,5476.0,5476.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
476,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,BSD-3-Clause,2011-04-05 12:10:12.000,2022-02-23 15:42:51.000000,2022-02-18 21:54:17,15385.0,27.0,300,45.0,1482.0,192.0,2841.0,649,An open-source application for biological image analysis.,128.0,26,True,2021-07-22 19:01:42.000,4.2.1,43.0,cellprofiler,,,,,7.0,7.0,https://pypi.org/project/cellprofiler,2017-09-04 18:03:36.000,,786.0,809.0,,,,,,,,3.0,2314.0,,,,,,,,,,,,,,,,,,,
477,docarray,jina-ai/docarray,data-containers,,https://github.com/jina-ai/docarray,https://github.com/jina-ai/docarray,Apache-2.0,2021-12-14 15:26:24.000,2022-02-24 14:34:55.000000,2022-02-24 07:18:17,262.0,262.0,35,25.0,111.0,13.0,24.0,538,The data structure for unstructured data.,17.0,26,True,2022-02-23 17:26:31.000,0.7.2,151.0,docarray,conda-forge/docarray,,,,10.0,10.0,https://pypi.org/project/docarray,2022-02-24 07:29:27.000,,74396.0,74496.0,https://anaconda.org/conda-forge/docarray,2022-02-23 19:21:17.428,100.0,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,
478,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,BSD-1-Clause,2013-08-02 14:31:46.000,2021-12-29 21:39:23.000000,2021-12-21 20:03:06,3575.0,57.0,65,47.0,318.0,32.0,365.0,527,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,36.0,26,False,2021-12-21 20:12:29.000,3.0,65.0,skll,conda-forge/skll,,,['sklearn'],53.0,35.0,https://pypi.org/project/skll,2021-12-21 20:08:55.000,18.0,1265.0,1329.0,https://anaconda.org/conda-forge/skll,2021-12-21 22:47:22.431,194.0,,,,,3.0,11.0,,,,,,,,,,,,,,,,,,,
479,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2022-02-21 16:20:02.000000,2022-02-17 16:32:07,686.0,19.0,68,28.0,266.0,103.0,195.0,393,"Simple, concise geographical visualization in Python.",26.0,26,True,2022-02-17 16:52:58.000,1.9.4,34.0,geoviews,conda-forge/geoviews,,,,26.0,,https://pypi.org/project/geoviews,2022-02-17 16:38:12.000,26.0,11968.0,13976.0,https://anaconda.org/conda-forge/geoviews,2022-02-18 00:19:14.755,94384.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
480,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2022-02-23 13:58:37.000000,2021-12-20 23:24:01,1186.0,3.0,126,21.0,534.0,18.0,207.0,336,A package built to support working with spatial data using open source python.,40.0,26,True,2021-10-01 22:51:04.000,0.9.4,23.0,earthpy,conda-forge/earthpy,,,,135.0,128.0,https://pypi.org/project/earthpy,2021-10-01 22:51:04.000,7.0,4858.0,6059.0,https://anaconda.org/conda-forge/earthpy,2021-10-04 19:35:49.510,40863.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
481,StaticFrame,InvestmentSystems/static-frame,data-containers,,https://github.com/InvestmentSystems/static-frame,https://github.com/InvestmentSystems/static-frame,MIT,2018-01-03 15:07:52.000,2022-02-24 04:33:43.000000,2022-02-23 20:53:52,3628.0,345.0,24,11.0,63.0,44.0,335.0,262,Immutable and grow-only Pandas-like DataFrames with a more explicit and consistent interface.,16.0,26,False,2022-02-13 00:39:12.000,0.8.35,134.0,static-frame,conda-forge/static-frame,,,,13.0,11.0,https://pypi.org/project/static-frame,2022-02-13 00:37:55.000,2.0,3650.0,7390.0,https://anaconda.org/conda-forge/static-frame,2022-02-13 03:40:34.329,134672.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
482,dbnd,databand-ai/dbnd,data-pipelines,,https://github.com/databand-ai/dbnd,https://github.com/databand-ai/dbnd,Apache-2.0,2020-01-02 10:42:47.000,2022-02-24 12:50:08.000000,2022-02-22 17:50:45,2875.0,176.0,22,18.0,51.0,3.0,2.0,219,DBND is an agile pipeline framework that helps data engineering teams track and orchestrate their data processes.,55.0,26,False,2022-02-24 12:43:50.000,0.64.1,282.0,dbnd,,,,,47.0,25.0,https://pypi.org/project/dbnd,2022-02-24 12:43:50.000,22.0,152542.0,152542.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
483,snownlp,isnowfy/snownlp,chinese-nlp,,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03,57.0,,1298,351.0,14.0,39.0,65.0,5701,Python library for processing Chinese text.,8.0,25,False,2015-09-27 16:35:23.000,0.12.3,17.0,snownlp,,,,,848.0,809.0,https://pypi.org/project/snownlp,2015-09-27 16:35:23.000,39.0,3587.0,3587.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
