,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,gitlab_id,gitlab_url
374,TNT,pytorch/tnt,,ml-experiments,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,BSD-3-Clause,2016-12-10 11:49:58.000000,2021-01-22 09:14:29.000000,2021-01-05 19:36:17.000000,186,30.0,34.0,1292,156.0,"Simple tools for logging and visualizing, loading and training.",35.0,24,True,2019-11-15 12:57:59.000000,0.0.5.1,3.0,torchnet,,,,['pytorch'],586.0,536.0,https://pypi.org/project/torchnet,2018-07-29 23:16:03.000000,50.0,2867.0,2867.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
375,sense2vec,explosion/sense2vec,,nlp,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000000,2021-03-03 09:08:52.000000,2021-03-03 09:08:52.000000,204,15.0,82.0,1174,451.0,Contextually-keyed word vectors.,15.0,24,True,2021-02-07 06:12:02.000000,2.0.0,21.0,sense2vec,conda-forge/sense2vec,,,,65.0,53.0,https://pypi.org/project/sense2vec,2021-02-07 06:12:02.000000,12.0,2080.0,3360.0,https://anaconda.org/conda-forge/sense2vec,2020-03-16 22:19:07.337000,15986.0,,,,,3.0,13749.0,,,,,,,,,,,,,,,,,,,,,
376,metric-learn,scikit-learn-contrib/metric-learn,,others,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000000,2021-03-01 21:22:38.000000,2020-08-04 01:35:39.000000,206,47.0,109.0,1120,263.0,Metric learning algorithms in Python.,19.0,24,True,2020-07-02 12:59:23.000000,0.6.2,10.0,metric-learn,,,,['sklearn'],141.0,123.0,https://pypi.org/project/metric-learn,2020-07-02 12:59:23.000000,18.0,8535.0,8535.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
377,livelossplot,stared/livelossplot,,ml-experiments,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000000,2021-02-07 23:25:37.000000,2021-02-07 23:24:31.000000,131,4.0,70.0,1049,323.0,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",16.0,24,True,2021-02-03 16:25:47.000000,0.5.4,24.0,livelossplot,,,,['jupyter'],469.0,459.0,https://pypi.org/project/livelossplot,2021-02-03 16:25:47.000000,10.0,15168.0,15168.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
378,bt,pmorissette/bt,,financial-data,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000000,2021-03-02 14:20:40.000000,2021-03-02 14:20:40.000000,264,55.0,171.0,985,414.0,bt - flexible backtesting for Python.,21.0,24,True,2021-02-01 05:24:40.000000,0.2.8,24.0,bt,,,,,67.0,47.0,https://pypi.org/project/bt,2021-02-01 05:24:40.000000,20.0,2137.0,2137.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
379,Streamz,python-streamz/streamz,,time-series-data,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000000,2021-01-15 14:38:35.032000,2021-01-14 20:46:26.000000,113,91.0,129.0,918,733.0,Real-time stream processing for python.,38.0,24,True,2021-01-14 20:47:38.000000,0.6.2,15.0,streamz,conda-forge/streamz,,,,208.0,192.0,https://pypi.org/project/streamz,2021-01-14 20:47:38.000000,16.0,1854.0,4920.0,https://anaconda.org/conda-forge/streamz,2021-01-15 14:38:35.032000,128810.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
380,spacy-transformers,explosion/spacy-transformers,,nlp,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000000,2021-03-09 18:39:30.000000,2021-03-03 09:50:51.000000,107,48.0,,916,1320.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",15.0,24,True,2021-02-02 10:57:09.000000,1.0.1,44.0,spacy-transformers,,,,['spacy'],99.0,93.0,https://pypi.org/project/spacy-transformers,2021-02-02 09:54:58.000000,6.0,11460.0,11460.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
381,SciSpacy,allenai/scispacy,,nlp,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000000,2021-02-23 17:31:33.000000,2021-02-23 17:31:33.000000,127,21.0,142.0,851,922.0,A full spaCy pipeline and models for scientific/biomedical documents.,18.0,24,True,2021-02-12 22:56:06.000000,0.4.0,10.0,scispacy,,,,,227.0,215.0,https://pypi.org/project/scispacy,2021-02-12 22:56:06.000000,12.0,9273.0,9273.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
382,PennyLane,PennyLaneAI/PennyLane,,others,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000000,2021-03-11 14:56:40.000000,2021-03-10 17:57:36.000000,226,56.0,250.0,798,1823.0,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,43.0,24,True,2021-02-12 15:50:08.000000,0.14.1,20.0,pennylane,,,,,20.0,,https://pypi.org/project/pennylane,2021-02-12 15:49:56.000000,20.0,2639.0,2641.0,,,,,,,,2.0,56.0,,,,,,,,,,,,,,,,,,,,,
383,ffn,pmorissette/ffn,,financial-data,https://github.com/pmorissette/ffn,https://github.com/pmorissette/ffn,MIT,2014-06-19 15:54:09.000000,2021-02-18 10:34:12.000000,2021-02-18 10:34:06.000000,186,19.0,63.0,795,339.0,ffn - a financial function library for Python.,25.0,24,True,2021-02-01 04:38:52.000000,0.3.5,26.0,ffn,,,,,145.0,103.0,https://pypi.org/project/ffn,2021-02-01 04:35:47.000000,42.0,7595.0,7595.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
384,pyopencl,inducer/pyopencl,,others,https://github.com/inducer/pyopencl,https://github.com/inducer/pyopencl,MIT,2011-04-06 02:51:33.000000,2021-03-11 15:11:13.434000,2021-03-11 04:44:32.000000,209,52.0,210.0,787,,"OpenCL integration for Python, plus shiny features.",86.0,24,True,2021-02-17 20:15:17.000000,2021.1.2,58.0,pyopencl,conda-forge/pyopencl,,,,717.0,479.0,https://pypi.org/project/pyopencl,2021-03-11 04:45:21.000000,238.0,5798.0,12107.0,https://anaconda.org/conda-forge/pyopencl,2021-03-11 15:11:13.434000,334386.0,,,,,2.0,,-3.0,,,,,,,,,,,,,,,,,,,,
385,ktrain,amaiya/ktrain,,ml-frameworks,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000000,2021-03-10 22:17:17.000000,2021-03-10 22:14:24.000000,184,10.0,307.0,758,2238.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,12.0,24,True,2021-03-10 22:17:17.000000,0.26.1,147.0,ktrain,,,,['tensorflow'],134.0,133.0,https://pypi.org/project/ktrain,2021-01-28 01:03:31.000000,1.0,4933.0,4933.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
386,openTSNE,pavlin-policar/openTSNE,,data-viz,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000000,2021-03-10 12:02:25.000000,2021-03-10 12:01:19.000000,82,4.0,72.0,755,517.0,"Extensible, parallel implementations of t-SNE.",10.0,24,True,2021-01-08 12:20:43.000000,0.5.1,19.0,opentsne,conda-forge/opentsne,,,,191.0,187.0,https://pypi.org/project/opentsne,2021-01-08 12:20:43.000000,4.0,8946.0,11974.0,https://anaconda.org/conda-forge/opentsne,2021-01-08 15:19:01.004000,81770.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
387,PySwarms,ljvmiranda921/pyswarms,,others,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000000,2021-03-10 23:31:10.000000,2021-03-10 23:31:10.000000,234,16.0,155.0,738,406.0,A research toolkit for particle swarm optimization in Python.,42.0,24,True,2021-01-03 21:34:15.000000,1.3.0,20.0,pyswarms,,,,,95.0,95.0,https://pypi.org/project/pyswarms,2021-01-03 21:34:15.000000,0.0,2857.0,2857.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
388,Singer,singer-io/getting-started,,data-loading,https://github.com/singer-io/getting-started,https://github.com/singer-io/getting-started,AGPL-3.0,2016-10-31 16:53:56.000000,2021-02-25 20:41:17.000000,2020-12-04 20:57:19.000000,100,20.0,16.0,721,173.0,"Standard for moving data between databases, web APIs, files, queues, and just about anything else you can think of.",26.0,24,False,2021-02-25 20:41:17.000000,5.11.0,102.0,singer-python,,,,,300.0,,https://pypi.org/project/singer-python,2021-02-25 20:41:17.000000,300.0,36800.0,36800.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
389,Hail,hail-is/hail,,medical-data,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000000,2021-03-11 14:05:49.000000,2021-03-11 14:05:49.000000,182,323.0,1939.0,705,7617.0,Scalable genomic data analysis.,69.0,24,True,2021-03-02 01:57:13.000000,0.2.63,83.0,hail,,,,['spark'],31.0,31.0,https://pypi.org/project/hail,2021-03-02 01:57:18.000000,0.0,1285.0,1285.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
390,dask-ml,dask/dask-ml,,distributed-ml,https://github.com/dask/dask-ml,https://github.com/dask/dask-ml,BSD-3-Clause,2017-06-15 15:56:06.000000,2021-02-27 15:44:35.000000,2021-02-24 15:52:03.000000,186,186.0,210.0,688,,Scalable Machine Learning with Dask.,62.0,24,True,2021-01-30 16:49:37.000000,1.8.0,27.0,dask-ml,conda-forge/dask-ml,,,,394.0,352.0,https://pypi.org/project/dask-ml,2021-01-30 16:49:37.000000,42.0,18304.0,23128.0,https://anaconda.org/conda-forge/dask-ml,2021-01-30 20:07:36.819000,197791.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
391,pyjanitor,ericmjl/pyjanitor,,others,https://github.com/ericmjl/pyjanitor,https://github.com/ericmjl/pyjanitor,MIT,2018-03-04 22:43:33.000000,2021-03-05 00:13:48.000000,2021-03-05 00:13:45.000000,119,92.0,283.0,643,1162.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,88.0,24,True,2021-02-25 14:08:33.000000,0.20.12,48.0,pyjanitor,conda-forge/pyjanitor,,,,90.0,86.0,https://pypi.org/project/pyjanitor,2021-02-25 14:08:33.000000,4.0,1830.0,4086.0,https://anaconda.org/conda-forge/pyjanitor,2021-02-25 18:58:42.899000,81232.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
392,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,,ml-frameworks,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,Apache-2.0,2018-04-09 21:24:50.000000,2021-03-11 13:47:05.000000,2021-03-10 04:12:02.000000,66,55.0,239.0,546,79524.0,TensorFlow ROCm port.,3577.0,24,True,2020-12-22 02:51:55.000000,2.4.0,58.0,tensorflow-rocm,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-rocm,2020-12-22 02:51:55.000000,,735.0,735.0,,,,,,,,3.0,16.0,,,,,,,,,,,,,,,,,,,,,
393,SALib,SALib/SALib,,probabilistics,https://github.com/SALib/SALib,https://github.com/SALib/SALib,MIT,2013-05-30 13:38:10.000000,2021-02-21 13:06:27.000000,2021-01-20 02:04:21.000000,142,41.0,188.0,436,909.0,"Sensitivity Analysis Library in Python (Numpy). Contains Sobol, Morris, Fractional Factorial and FAST methods.",24.0,24,True,2020-11-12 17:13:12.000000,1.3.12,29.0,salib,conda-forge/salib,,,,44.0,,https://pypi.org/project/salib,2020-11-19 15:36:26.000000,44.0,10575.0,11716.0,https://anaconda.org/conda-forge/salib,2020-10-24 17:04:41.614000,59367.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
394,findspark,minrk/findspark,,others,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000000,2020-06-08 09:32:35.000000,2020-06-08 09:31:58.000000,66,11.0,8.0,390,67.0,Find pyspark to make it importable.,14.0,24,True,2020-06-08 09:32:23.000000,1.4.2,12.0,findspark,conda-forge/findspark,,,['spark'],1764.0,1562.0,https://pypi.org/project/findspark,2020-06-08 09:32:23.000000,202.0,455817.0,464684.0,https://anaconda.org/conda-forge/findspark,2018-07-06 12:57:33.438000,505471.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
395,ml-metadata,google/ml-metadata,,ml-experiments,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000000,2021-03-05 18:56:39.000000,2021-03-05 18:56:35.000000,62,17.0,42.0,294,475.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,12.0,24,True,2021-02-23 22:04:56.000000,0.28.0,24.0,ml-metadata,,,,,85.0,85.0,https://pypi.org/project/ml-metadata,2021-02-23 22:04:56.000000,0.0,123377.0,123428.0,,,,,,,,2.0,1243.0,,,,,,,,,,,,,,,,,,,,,
396,datalad,datalad/datalad,,others,https://github.com/datalad/datalad,https://github.com/datalad/datalad,MIT,2013-11-01 19:40:08.000000,2021-03-11 14:43:45.000000,2021-03-11 14:43:32.000000,69,711.0,2264.0,233,13473.0,"Keep code, data, containers under control with git and git-annex.",41.0,24,True,2021-02-02 17:40:16.000000,0.14.0,64.0,datalad,conda-forge/datalad,,,,26.0,,https://pypi.org/project/datalad,2021-02-02 17:35:56.000000,26.0,3284.0,5985.0,https://anaconda.org/conda-forge/datalad,2021-02-03 22:25:50.068000,97245.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
397,Ciphey,Ciphey/Ciphey,,nlp,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000000,2021-03-08 19:44:18.000000,2021-03-08 19:44:18.000000,366,39.0,186.0,6470,1740.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",40.0,23,True,2021-02-28 10:55:16.000000,5.11.1,44.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,2021-02-28 10:54:10.000000,,2507.0,2928.0,,,,https://hub.docker.com/r/remnux/ciphey,2021-02-28 19:47:10.077074,2.0,8421.0,3.0,,,,,,,,,,,,,,,,,,,,,,
398,NuPIC,numenta/nupic,,ml-frameworks,https://github.com/numenta/nupic,https://github.com/numenta/nupic,AGPL-3.0,2013-04-05 23:14:27.000000,2020-12-11 19:56:36.000000,2019-10-23 20:45:07.000000,1585,456.0,1337.0,6206,6625.0,"Numenta Platform for Intelligent Computing is an implementation of Hierarchical Temporal Memory (HTM), a theory of..",121.0,23,False,2018-06-01 15:37:54.000000,1.0.5,53.0,nupic,,,,,133.0,95.0,https://pypi.org/project/nupic,2018-06-01 15:37:54.000000,38.0,928.0,928.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
399,Vaex,vaexio/vaex,,data-containers,https://github.com/vaexio/vaex,https://github.com/vaexio/vaex,MIT,2014-09-27 09:44:42.000000,2021-03-10 17:51:42.000000,2021-03-09 10:18:09.000000,453,310.0,403.0,5915,2978.0,"Out-of-Core hybrid Apache Arrow/NumPy DataFrame for Python, ML, visualize and explore big tabular data at a billion..",39.0,23,True,2020-05-25 21:35:34.000000,3.0.0,48.0,vaex,conda-forge/vaex,,,,4.0,,https://pypi.org/project/vaex,2021-01-27 18:51:38.000000,4.0,3493.0,5345.0,https://anaconda.org/conda-forge/vaex,2021-03-09 14:33:41.948000,98076.0,,,,,3.0,199.0,,,,,,,,,,,,,,,,,,,,,
400,snownlp,isnowfy/snownlp,,chinese-nlp,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03.000000,1239,33.0,65.0,5322,57.0,Python library for processing Chinese text.,8.0,23,False,2015-09-27 16:35:23.000000,0.12.3,17.0,snownlp,,,,,576.0,538.0,https://pypi.org/project/snownlp,2015-09-27 16:35:23.000000,38.0,1496.0,1496.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
401,mmdnn,Microsoft/MMdnn,,model-serialisation,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000000,2021-03-01 14:17:24.000000,2020-08-14 02:32:30.000000,936,307.0,287.0,5257,1083.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,85.0,23,True,2020-07-24 06:34:39.000000,0.3.1,12.0,mmdnn,,,,,53.0,50.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000000,3.0,379.0,461.0,,,,,,,,2.0,3313.0,,,,,,,,,,,,,,,,,,,,,
402,Apex,NVIDIA/apex,,gpu-utilities,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000000,2021-02-26 22:01:01.000000,2021-02-23 06:33:51.000000,701,455.0,365.0,5112,831.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,79.0,23,True,,,1.0,,conda-forge/nvidia-apex,,,['pytorch'],478.0,478.0,,,,,2047.0,https://anaconda.org/conda-forge/nvidia-apex,2020-11-23 18:41:00.769000,34815.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
403,Face Alignment,1adrianb/face-alignment,,image,https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44.000000,2021-03-03 00:56:24.000000,2021-03-03 00:56:24.000000,1012,31.0,192.0,4745,198.0,2D and 3D Face alignment library build using pytorch.,22.0,23,True,2020-12-22 21:34:55.000000,1.3.3,9.0,face-alignment,,,,['pytorch'],6.0,,https://pypi.org/project/face-alignment,2020-12-22 21:34:55.000000,6.0,4395.0,4395.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
404,flashtext,vi3k6i5/flashtext,,nlp,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000000,2020-06-05 00:37:46.000000,2020-05-03 07:13:22.000000,521,48.0,49.0,4676,108.0,Extract Keywords from sentence or Replace keywords in sentences.,8.0,23,True,,,18.0,flashtext,,,,,410.0,378.0,https://pypi.org/project/flashtext,2018-02-16 05:24:17.000000,32.0,162336.0,162336.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
405,Snips NLU,snipsco/snips-nlu,,nlp,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000000,2020-12-24 12:59:47.000000,2020-02-08 21:49:32.000000,463,51.0,196.0,3461,2153.0,Snips Python library to extract meaning from text.,21.0,23,False,2020-01-15 10:13:17.000000,0.20.2,58.0,snips-nlu,,,,,16.0,,https://pypi.org/project/snips-nlu,2020-01-15 10:13:17.000000,16.0,3080.0,3080.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
406,ArrayFire,arrayfire/arrayfire,,gpu-utilities,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000000,2021-03-10 04:07:10.000000,2021-03-10 04:07:09.000000,458,254.0,1216.0,3325,5705.0,ArrayFire: a general purpose GPU library.,80.0,23,True,2021-01-08 21:41:09.000000,3.8.0,30.0,arrayfire,,,,,8.0,,https://pypi.org/project/arrayfire,2021-03-05 17:36:30.000000,8.0,589.0,600.0,,,,,,,,2.0,800.0,,,,,,,,,,,,,,,,,,,,,
407,Camelot,atlanhq/camelot,,data-loading,https://github.com/atlanhq/camelot,https://github.com/atlanhq/camelot,MIT,2016-06-18 11:48:49.000000,2020-07-27 12:28:15.000000,2019-10-15 05:25:40.000000,307,68.0,275.0,3002,446.0,Camelot: PDF Table Extraction for Humans.,23.0,23,False,2020-07-27 12:28:15.000000,0.8.2,21.0,camelot-py,,,,,20.0,,https://pypi.org/project/camelot-py,2020-07-27 12:28:15.000000,20.0,15859.0,15859.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
408,SHOGUN,shogun-toolbox/shogun,,ml-frameworks,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000000,2021-03-05 12:19:13.000000,2020-12-08 16:56:38.000000,1051,465.0,1073.0,2805,16205.0,Unified and efficient Machine Learning.,248.0,23,True,2019-07-05 10:23:31.000000,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,,,2139.0,https://anaconda.org/conda-forge/shogun,2018-06-25 20:49:17.070000,93597.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1445.0,3.0,,,,,,,,,,shogun,,,,,,,,,,,,
409,keras-vis,raghakot/keras-vis,,interpretability,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000000,2020-04-20 01:03:13.000000,2020-04-20 01:03:12.000000,595,114.0,99.0,2799,195.0,Neural network visualization toolkit for keras.,10.0,23,True,2017-07-06 04:55:04.000000,0.4.1,11.0,keras-vis,,,,['tensorflow'],822.0,766.0,https://pypi.org/project/keras-vis,2017-07-06 04:55:04.000000,56.0,1231.0,1231.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
410,einops,arogozhnikov/einops,,ml-frameworks,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000000,2021-01-09 20:03:22.000000,2021-01-09 20:03:21.000000,84,21.0,44.0,2576,293.0,"Deep learning operations reinvented (for pytorch, tensorflow, jax and others).",10.0,23,True,2020-09-08 08:33:29.000000,0.3,3.0,einops,conda-forge/einops,,,,315.0,305.0,https://pypi.org/project/einops,2020-09-08 08:21:26.000000,10.0,19333.0,19555.0,https://anaconda.org/conda-forge/einops,2020-10-15 20:10:19.681000,4011.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
411,MMLSpark,Azure/mmlspark,,distributed-ml,https://github.com/Azure/mmlspark,https://github.com/Azure/mmlspark,MIT,2017-06-05 08:23:44.000000,2021-03-11 06:18:55.000000,2021-03-10 03:16:31.000000,503,202.0,213.0,2276,792.0,Microsoft Machine Learning for Apache Spark.,64.0,23,True,2020-10-02 19:36:01.000000,1.0.0-rc3,17.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000000,,29347.0,29347.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
412,neuralcoref,huggingface/neuralcoref,,nlp,https://github.com/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,MIT,2017-07-03 13:04:16.000000,2021-02-24 08:54:06.000000,2021-02-24 08:54:03.000000,386,45.0,218.0,2218,115.0,Fast Coreference Resolution in spaCy with Neural Networks.,20.0,23,True,2019-04-08 11:28:27.000000,4.0.0,5.0,neuralcoref,conda-forge/neuralcoref,,,,318.0,300.0,https://pypi.org/project/neuralcoref,2019-04-08 09:56:00.000000,18.0,2765.0,3274.0,https://anaconda.org/conda-forge/neuralcoref,2020-02-21 22:10:40.453000,6590.0,,,,,3.0,175.0,,,,,,,,,,,,,,,,,,,,,
413,Gradio,gradio-app/gradio,,others,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,Apache-2.0,2018-12-19 08:24:04.000000,2021-03-09 17:35:32.000000,2021-03-09 17:35:27.000000,135,8.0,75.0,2148,962.0,"Wrap UIs around any model, share with anyone.",16.0,23,True,2021-03-02 18:38:36.000000,1.6.2,87.0,gradio,,,,,86.0,84.0,https://pypi.org/project/gradio,2021-03-02 18:38:36.000000,2.0,1509.0,1509.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
414,Hyperas,maxpumperla/hyperas,,hyperopt,https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000000,2020-12-22 08:31:48.000000,2020-12-22 08:31:47.000000,296,88.0,158.0,2081,209.0,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,21.0,23,True,2019-02-28 09:16:54.000000,0.4.1,9.0,hyperas,,,,['tensorflow'],42.0,,https://pypi.org/project/hyperas,2019-02-28 09:16:54.000000,42.0,18150.0,18150.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
415,PandasGUI,adamerose/pandasgui,,data-viz,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT,2019-06-12 02:19:42.000000,2021-03-11 05:46:07.000000,2021-03-11 05:25:58.000000,121,17.0,72.0,2064,403.0,A GUI for Pandas DataFrames.,8.0,23,True,2021-03-07 08:16:51.000000,0.2.10,40.0,pandasgui,,,,['pandas'],50.0,48.0,https://pypi.org/project/pandasgui,2021-03-07 08:16:51.000000,2.0,1224.0,1224.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
416,ART,Trusted-AI/adversarial-robustness-toolbox,,adversarial,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000000,2021-03-11 14:40:22.000000,2021-03-07 00:27:17.000000,575,88.0,358.0,2063,,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",62.0,23,True,2021-02-20 01:11:16.000000,1.5.2,28.0,adversarial-robustness-toolbox,,,,,108.0,108.0,https://pypi.org/project/adversarial-robustness-toolbox,2021-02-20 00:34:52.000000,0.0,1401.0,1401.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
417,Enigma Catalyst,enigmampc/catalyst,,financial-data,https://github.com/enigmampc/catalyst,https://github.com/enigmampc/catalyst,Apache-2.0,2017-06-13 22:31:34.000000,2021-01-05 19:10:30.000000,2020-12-28 10:58:58.000000,602,135.0,363.0,2040,6362.0,An Algorithmic Trading Library for Crypto-Assets in Python.,144.0,23,True,2018-11-11 16:46:28.000000,0.5.21,52.0,enigma-catalyst,,,,,24.0,22.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000000,2.0,1057.0,1057.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
