,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
448,AmpliGraph,Accenture/AmpliGraph,,graph,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000000,2021-05-25 16:56:00.000000,2021-05-25 16:49:48.000000,171,24.0,181.0,1551.0,947.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,19.0,23,True,2021-05-25 16:57:42.000000,1.4.0,12.0,ampligraph,,,,['tensorflow'],15.0,15.0,https://pypi.org/project/ampligraph,2021-05-25 16:47:29.000000,,1655.0,1655.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
449,TensorFlow Privacy,tensorflow/privacy,,privacy-ml,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000000,2021-07-14 18:55:00.000000,2021-07-13 23:14:15.000000,315,59.0,81.0,1448.0,491.0,Library for training machine learning models with privacy for training data.,40.0,23,True,2021-07-14 18:55:00.000000,0.6.2,13.0,tensorflow-privacy,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-privacy,2021-07-14 18:52:43.000000,2.0,19430.0,19432.0,,,,,,,,2.0,46.0,,,,,,,,,,,,,,,,,,,,
450,checklist,marcotcr/checklist,,interpretability,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000000,2021-07-07 17:20:39.000000,2021-07-07 17:20:31.000000,129,8.0,70.0,1419.0,229.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,10.0,23,True,2021-05-24 16:45:59.000000,0.0.11,10.0,checklist,,,,['jupyter'],15.0,13.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000000,2.0,14641.0,14641.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
451,pygraphistry,graphistry/pygraphistry,,graph,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000000,2021-07-14 09:08:06.000000,2021-07-14 09:04:01.000000,130,54.0,99.0,1407.0,769.0,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",15.0,23,True,2021-07-14 09:08:06.000000,0.19.2,116.0,graphistry,,,,['jupyter'],50.0,46.0,https://pypi.org/project/graphistry,2021-07-14 09:08:06.000000,4.0,1286.0,1286.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
452,pandas-ta,twopirllc/pandas-ta,,probabilistics,https://github.com/twopirllc/pandas-ta,https://github.com/twopirllc/pandas-ta,MIT,2019-02-19 16:41:09.000000,2021-07-11 22:53:57.000000,2021-07-02 16:58:50.000000,344,28.0,202.0,1400.0,,Technical Analysis Indicators - Pandas TA is an easy to use Python 3 Pandas Extension with 130+ Indicators.,39.0,23,True,2021-07-02 16:47:05.000000,0.3.02,18.0,pandas-ta,,,,['pandas'],171.0,171.0,https://pypi.org/project/pandas-ta,2021-07-02 16:54:49.000000,0.0,20920.0,20920.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
453,mljar-supervised,mljar/mljar-supervised,,hyperopt,https://github.com/mljar/mljar-supervised,https://github.com/mljar/mljar-supervised,MIT,2018-11-05 12:58:04.000000,2021-06-23 18:01:36.000000,2021-06-23 18:01:36.000000,181,53.0,342.0,1389.0,928.0,Automated Machine Learning Pipeline with Feature Engineering and Hyper-Parameters Tuning.,9.0,23,True,2021-06-08 20:39:40.000000,0.10.6,73.0,mljar-supervised,,,,,14.0,14.0,https://pypi.org/project/mljar-supervised,2021-06-08 20:39:40.000000,,7996.0,7996.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
454,Torchmeta,tristandeleu/pytorch-meta,,pytorch-utils,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000000,2021-04-13 10:29:29.000000,2021-03-19 14:47:19.000000,160,34.0,77.0,1385.0,342.0,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,10.0,23,True,2021-03-19 14:49:53.000000,1.7.0,27.0,torchmeta,,,,['pytorch'],51.0,51.0,https://pypi.org/project/torchmeta,2021-03-19 14:49:53.000000,,1341.0,1341.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
455,Torch Points 3D,nicolas-chaulet/torch-points3d,,image,https://github.com/nicolas-chaulet/torch-points3d,https://github.com/nicolas-chaulet/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000000,2021-07-10 17:09:21.000000,2021-06-23 10:02:16.000000,214,71.0,191.0,1358.0,1703.0,Pytorch framework for doing deep learning on point clouds.,26.0,23,True,2021-04-30 09:00:22.000000,1.3.0,14.0,torch-points3d,,,,['pytorch'],3.0,3.0,https://pypi.org/project/torch-points3d,2021-04-30 09:00:22.000000,,651.0,651.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
456,EfficientNets,rwightman/gen-efficientnet-pytorch,,pytorch-utils,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000000,2021-07-08 19:05:05.000000,2021-07-08 19:03:55.000000,185,,48.0,1355.0,108.0,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,23,True,2021-07-08 19:05:05.000000,1.0.2,10.0,geffnet,,,,['pytorch'],61.0,61.0,https://pypi.org/project/geffnet,2021-07-08 19:05:05.000000,0.0,5594.0,5594.0,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,
457,fklearn,nubank/fklearn,,ml-frameworks,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000000,2021-04-28 13:19:12.000000,2021-04-28 13:19:08.000000,149,19.0,20.0,1327.0,118.0,fklearn: Functional Machine Learning.,37.0,23,True,2021-02-09 17:12:04.000000,1.22.0,20.0,fklearn,,,,,10.0,10.0,https://pypi.org/project/fklearn,2021-02-09 17:12:04.000000,,9198.0,9198.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
458,Karate Club,benedekrozemberczki/karateclub,,graph,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000000,2021-07-02 21:39:21.000000,2021-07-02 21:39:17.000000,153,,57.0,1324.0,2145.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,12.0,23,False,2021-07-02 18:00:48.000000,_10200,99.0,karateclub,,,,,49.0,49.0,https://pypi.org/project/karateclub,2021-07-02 17:59:56.000000,0.0,6911.0,6911.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
459,modAL,modAL-python/modAL,,others,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000000,2021-07-08 08:41:29.000000,2021-01-07 09:40:40.000000,206,56.0,51.0,1315.0,648.0,A modular active learning framework for Python.,14.0,23,True,2021-01-07 09:47:49.000000,0.4.1,12.0,modAL,,,,['sklearn'],95.0,87.0,https://pypi.org/project/modAL,2021-01-07 09:47:49.000000,8.0,3133.0,3133.0,,,,,,,,3.0,16.0,,,,,,,,,,,,,,,,,,,,
460,FARM,deepset-ai/FARM,,nlp,https://github.com/deepset-ai/FARM,https://github.com/deepset-ai/FARM,Apache-2.0,2019-07-17 14:51:12.000000,2021-07-13 22:46:31.000000,2021-07-13 15:35:11.000000,186,38.0,361.0,1266.0,584.0,Fast & easy transfer learning for NLP. Harvesting language models for the industry. Focus on Question Answering.,35.0,23,True,2021-06-10 09:45:12.000000,0.8.0,24.0,farm,,,,['pytorch'],2.0,,https://pypi.org/project/farm,2021-06-10 09:41:53.000000,2.0,8997.0,8997.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
461,FinTA,peerchemist/finta,,financial-data,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000000,2021-07-03 10:36:29.000000,2021-07-03 10:36:29.000000,388,13.0,63.0,1158.0,386.0,Common financial technical indicators implemented in Pandas.,25.0,23,False,2021-04-03 08:51:49.000000,1.3,19.0,finta,,,,,91.0,87.0,https://pypi.org/project/finta,2020-10-21 11:39:44.000000,4.0,6764.0,6764.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
462,metric-learn,scikit-learn-contrib/metric-learn,,others,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000000,2021-05-23 21:08:50.000000,2021-04-26 08:27:27.000000,216,52.0,110.0,1147.0,266.0,Metric learning algorithms in Python.,19.0,23,True,2020-07-02 12:59:23.000000,0.6.2,10.0,metric-learn,,,,['sklearn'],176.0,158.0,https://pypi.org/project/metric-learn,2020-07-02 12:59:23.000000,18.0,6395.0,6395.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
463,tensorly,tensorly/tensorly,,others,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,BSD-2-Clause,2016-10-21 23:14:52.000000,2021-07-14 14:25:52.000000,2021-07-14 14:25:52.000000,209,34.0,114.0,1057.0,,TensorLy: Tensor Learning in Python.,46.0,23,True,2021-04-15 15:01:47.000000,0.5.1,17.0,tensorly,conda-forge/tensorly,,,,179.0,159.0,https://pypi.org/project/tensorly,2021-04-14 11:18:01.000000,20.0,4645.0,8609.0,https://anaconda.org/conda-forge/tensorly,2020-12-07 22:44:30.386000,150632.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
464,Alibi,SeldonIO/alibi,,interpretability,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,Apache-2.0,2019-02-26 10:10:56.000000,2021-07-14 11:21:05.000000,2021-07-14 11:21:05.000000,138,102.0,124.0,1054.0,282.0,Algorithms for explaining machine learning models.,14.0,23,True,2021-07-08 14:26:57.000000,0.6.0,19.0,alibi,,,,,112.0,94.0,https://pypi.org/project/alibi,2021-07-08 14:25:46.000000,18.0,13661.0,13661.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
465,ogb,snap-stanford/ogb,,graph,https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,MIT,2019-11-22 22:13:57.000000,2021-06-28 09:35:04.000000,2021-06-22 03:31:02.000000,207,,151.0,1001.0,532.0,"Benchmark datasets, data loaders, and evaluators for graph machine learning.",15.0,23,True,2021-04-07 08:44:37.000000,1.3.1,14.0,ogb,,,,,131.0,131.0,https://pypi.org/project/ogb,2021-04-07 08:44:37.000000,0.0,6458.0,6458.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
466,SciSpacy,allenai/scispacy,,nlp,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000000,2021-07-14 19:49:17.000000,2021-06-22 20:02:00.000000,135,28.0,174.0,956.0,,A full spaCy pipeline and models for scientific/biomedical documents.,21.0,23,True,2021-02-12 22:56:06.000000,0.4.0,10.0,scispacy,,,,,308.0,296.0,https://pypi.org/project/scispacy,2021-02-12 22:56:06.000000,12.0,30244.0,30244.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
467,keract,philipperemy/keract,,interpretability,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000000,2021-06-21 18:32:46.000000,2021-06-21 10:36:02.000000,180,1.0,81.0,898.0,375.0,Layers Outputs and Gradients in Keras. Made easy.,16.0,23,True,2021-06-19 16:14:57.000000,4.5.0,38.0,keract,,,,['tensorflow'],97.0,92.0,https://pypi.org/project/keract,2021-06-19 16:14:15.000000,5.0,1315.0,1315.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
468,minisom,JustGlowing/minisom,,others,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000000,2021-07-07 09:10:42.000000,2021-07-07 09:10:31.000000,283,6.0,72.0,874.0,458.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,23.0,23,False,2021-04-24 17:22:39.000000,2.2.9,1.0,minisom,,,,,187.0,179.0,https://pypi.org/project/minisom,2021-04-24 17:21:29.000000,8.0,10670.0,10670.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
469,arq,samuelcolvin/arq,,data-pipelines,https://github.com/samuelcolvin/arq,https://github.com/samuelcolvin/arq,MIT,2016-07-21 18:24:42.000000,2021-07-06 11:24:00.000000,2021-07-06 11:20:03.000000,71,25.0,83.0,855.0,309.0,Fast job queuing and RPC in python with asyncio and redis.,28.0,23,True,2021-07-06 11:22:17.000000,0.21,53.0,arq,,,,,72.0,64.0,https://pypi.org/project/arq,2021-07-06 11:24:00.000000,8.0,15380.0,15380.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
470,Opacus,pytorch/opacus,,privacy-ml,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000000,2021-07-12 13:00:02.000000,2021-06-28 15:01:41.000000,128,14.0,71.0,847.0,263.0,Training PyTorch models with differential privacy.,30.0,23,True,2021-06-23 16:51:56.000000,0.14.0,9.0,opacus,,,,['pytorch'],42.0,42.0,https://pypi.org/project/opacus,2021-06-23 16:51:56.000000,0.0,10354.0,10356.0,,,,,,,,2.0,40.0,,,,,,,,,,,,,,,,,,,,
471,scikit-cuda,lebedov/scikit-cuda,,gpu-utilities,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000000,2021-07-13 12:58:06.000000,2021-07-13 12:58:06.000000,163,45.0,165.0,842.0,1032.0,Python interface to GPU-powered libraries.,45.0,23,True,2019-05-27 00:29:00.000000,0.5.3,7.0,scikit-cuda,,,,,204.0,134.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000000,70.0,729.0,729.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
472,Neural Structured Learning,tensorflow/neural-structured-learning,,tensorflow-utils,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000000,2021-06-22 04:14:23.000000,2021-06-22 04:14:19.000000,148,6.0,47.0,837.0,446.0,Training neural models with structured signals.,27.0,23,True,2020-08-18 00:35:35.000000,1.3.1,7.0,neural-structured-learning,,,,['tensorflow'],91.0,91.0,https://pypi.org/project/neural-structured-learning,2020-08-18 00:35:35.000000,0.0,8324.0,8324.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
473,stockstats,jealous/stockstats,,financial-data,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,BSD-3-Clause,2016-06-05 15:21:22.000000,2021-06-08 19:58:40.000000,2020-10-17 10:59:35.000000,222,33.0,32.0,813.0,23.0,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,7.0,23,True,2020-10-17 11:10:43.000000,0.3.2,14.0,stockstats,,,,,332.0,284.0,https://pypi.org/project/stockstats,2020-10-17 11:10:43.000000,48.0,32736.0,32736.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
474,arch,bashtage/arch,,financial-data,https://github.com/bashtage/arch,https://github.com/bashtage/arch,NCSA,2014-08-29 15:41:28.000000,2021-07-12 07:39:14.000000,2021-07-12 07:34:54.000000,169,13.0,140.0,754.0,,ARCH models in Python.,26.0,23,False,2021-03-16 08:28:41.000000,4.19,32.0,arch,,,,,385.0,343.0,https://pypi.org/project/arch,2021-03-16 08:30:20.000000,42.0,99719.0,99719.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
475,GPUtil,anderskm/gputil,,gpu-utilities,https://github.com/anderskm/gputil,https://github.com/anderskm/gputil,MIT,2017-01-16 11:57:43.000000,2020-10-01 05:42:49.000000,2019-08-16 09:00:15.000000,84,11.0,14.0,745.0,140.0,A Python module for getting the GPU status from NVIDA GPUs using nvidia-smi programmically in Python.,13.0,23,False,2018-12-18 09:12:13.000000,1.4.0,8.0,gputil,,,,,1400.0,1298.0,https://pypi.org/project/gputil,2018-12-18 09:12:13.000000,102.0,125651.0,125651.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
476,Pandas-Bokeh,PatrikHlobil/Pandas-Bokeh,,data-viz,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,2018-11-23 20:49:14.000000,2021-05-10 08:15:20.000000,2021-05-10 08:14:09.000000,84,22.0,62.0,701.0,289.0,Bokeh Plotting Backend for Pandas and GeoPandas.,12.0,23,True,2021-04-11 17:43:13.000000,0.5.5,16.0,pandas-bokeh,,,,['pandas'],209.0,199.0,https://pypi.org/project/pandas-bokeh,2021-04-11 17:43:13.000000,10.0,7108.0,7108.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
477,NeuPy,itdxer/neupy,,ml-frameworks,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000000,2021-06-08 20:04:22.000000,2019-09-02 19:02:38.000000,149,27.0,234.0,688.0,1145.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,6.0,23,False,2019-04-04 19:44:59.000000,0.8.2,34.0,neupy,,,,,124.0,113.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000000,11.0,2109.0,2109.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
478,scikit-multilearn,scikit-multilearn/scikit-multilearn,,sklearn-utils,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000000,2020-06-30 10:19:46.000000,2019-05-21 11:29:06.000000,122,66.0,92.0,667.0,487.0,A scikit-learn based module for multi-label et. al. classification.,15.0,23,False,2018-12-10 16:24:47.000000,0.2.0,6.0,scikit-multilearn,,,,['sklearn'],510.0,488.0,https://pypi.org/project/scikit-multilearn,2018-12-10 16:24:47.000000,22.0,104465.0,104465.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
479,Sentinelsat,sentinelsat/sentinelsat,,geospatial-data,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000000,2021-07-05 08:10:48.000000,2021-07-05 08:10:48.000000,183,14.0,276.0,636.0,,Search and download Copernicus Sentinel satellite images.,41.0,23,False,2021-05-25 11:28:50.000000,1.0.1,38.0,sentinelsat,,,,,250.0,206.0,https://pypi.org/project/sentinelsat,2021-05-25 11:28:50.000000,44.0,15815.0,15818.0,,,,,,,,3.0,222.0,,,,,,,,,,,,,,,,,,,,
480,vega,vega/ipyvega,,data-viz,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000000,2021-07-12 15:59:19.000000,2021-07-02 11:08:37.000000,45,10.0,80.0,309.0,518.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,10.0,23,True,2021-06-03 20:52:09.000000,3.5.0,38.0,vega,conda-forge/vega,,,['jupyter'],148.0,,https://pypi.org/project/vega,2021-06-03 20:52:09.000000,148.0,26276.0,33513.0,https://anaconda.org/conda-forge/vega,2021-06-03 23:34:43.187000,441471.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
481,NIPY,nipy/nipy,,medical-data,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000000,2021-06-20 21:19:21.000000,2021-03-29 16:56:48.000000,123,43.0,110.0,301.0,6427.0,Neuroimaging in Python FMRI analysis package.,63.0,23,True,2018-02-19 14:14:08.000000,0.4.2,6.0,nipy,conda-forge/nipy,,,,82.0,,https://pypi.org/project/nipy,2018-02-19 14:14:08.000000,82.0,1776.0,3523.0,https://anaconda.org/conda-forge/nipy,2020-05-04 19:38:04.112000,83870.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
482,py3nvml,fbcotter/py3nvml,,gpu-utilities,https://github.com/fbcotter/py3nvml,https://github.com/fbcotter/py3nvml,BSD-3-Clause,2016-11-21 01:07:37.000000,2021-07-07 09:10:57.000000,2021-07-07 09:10:57.000000,24,1.0,10.0,181.0,81.0,Python 3 Bindings for NVML library. Get NVIDIA GPU status inside your program.,7.0,23,False,2020-04-06 16:02:10.000000,0.2.6,13.0,py3nvml,conda-forge/py3nvml,,,,316.0,296.0,https://pypi.org/project/py3nvml,2020-04-06 16:02:10.000000,20.0,125804.0,126900.0,https://anaconda.org/conda-forge/py3nvml,2020-10-10 10:41:08.987000,19740.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
483,PyStan,stan-dev/pystan,,probabilistics,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094000,2021-07-07 23:18:10.000000,2021-06-03 10:18:34.000000,21,12.0,135.0,100.0,,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",8.0,23,False,2021-06-03 10:17:59.000000,3.2.0,64.0,pystan,conda-forge/pystan,,,,342.0,,https://pypi.org/project/pystan,2021-06-03 10:17:59.000000,342.0,1399778.0,1421057.0,https://anaconda.org/conda-forge/pystan,2021-05-12 13:39:30.313000,1106509.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
484,mmdnn,Microsoft/MMdnn,,model-serialisation,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000000,2021-03-01 14:17:24.000000,2020-08-14 02:32:30.000000,944,316.0,287.0,5386.0,1083.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,85.0,22,True,2020-07-24 06:34:39.000000,0.3.1,12.0,mmdnn,,,,,66.0,63.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000000,3.0,837.0,914.0,,,,,,,,2.0,3420.0,,,,,,,,,,,,,,,,,,,,
485,english-words,dwyl/english-words,,nlp,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000000,2021-07-03 12:27:25.000000,2020-10-15 08:03:00.000000,1141,43.0,26.0,5347.0,83.0,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,25.0,22,True,2018-08-21 00:29:28.000000,1.0.3,4.0,english-words,,,,,2.0,,https://pypi.org/project/english-words,2018-08-21 00:29:28.000000,2.0,14899.0,14899.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
486,Image Deduplicator,idealo/imagededup,,image,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000000,2021-03-16 10:25:33.000000,2020-11-23 17:40:40.000000,306,20.0,57.0,3676.0,460.0,Finding duplicate images made easy!.,9.0,22,True,2020-11-23 17:55:24.000000,0.2.4,9.0,imagededup,,,,['tensorflow'],17.0,15.0,https://pypi.org/project/imagededup,2020-11-22 21:09:36.000000,2.0,13144.0,13144.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
487,T5,google-research/text-to-text-transfer-transformer,,nlp,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000000,2021-06-30 17:32:10.000000,2021-06-30 17:32:07.000000,469,52.0,320.0,3492.0,,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,38.0,22,True,2021-03-03 15:19:14.000000,0.9.0,26.0,t5,,,,['tensorflow'],42.0,42.0,https://pypi.org/project/t5,2021-03-03 15:19:14.000000,0.0,6568.0,6568.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
488,AdaNet,tensorflow/adanet,,hyperopt,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000000,2020-07-09 21:03:28.000000,2020-07-09 20:51:04.000000,513,65.0,47.0,3290.0,439.0,Fast and flexible AutoML with learning guarantees.,26.0,22,True,2020-07-09 21:03:28.000000,0.9.0,13.0,adanet,,,,['tensorflow'],41.0,39.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000000,2.0,1196.0,1196.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
489,TensorWatch,microsoft/tensorwatch,,ml-experiments,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000000,2021-04-13 09:44:02.000000,2021-01-15 19:46:05.000000,331,50.0,15.0,3136.0,112.0,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",13.0,22,True,2020-03-04 07:26:22.000000,0.9.1,14.0,tensorwatch,,,,,58.0,52.0,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22.000000,6.0,26716.0,26716.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
490,SHOGUN,shogun-toolbox/shogun,,ml-frameworks,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000000,2021-03-05 12:19:13.000000,2020-12-08 16:56:38.000000,1049,462.0,1084.0,2830.0,16205.0,Unified and efficient Machine Learning.,248.0,22,True,2019-07-05 10:23:31.000000,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,,,2167.0,https://anaconda.org/conda-forge/shogun,2018-06-25 20:49:17.070000,103518.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1462.0,3.0,,,,,,,,,,shogun,,,,,,,,,,,
491,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,,graph,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16.000000,2021-07-07 20:28:21.000000,2021-07-07 20:28:16.000000,376,41.0,114.0,2830.0,149.0,Generate embeddings from large-scale graph-structured data.,22.0,22,True,2019-10-14 16:45:11.000000,1.0.0,3.0,torchbiggraph,,,,['pytorch'],4.0,,https://pypi.org/project/torchbiggraph,2019-05-01 21:31:13.000000,4.0,1137.0,1141.0,,,,,,,,2.0,118.0,,,,,,,,,,,,,,,,,,,,
