,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
365,audioread,beetbox/audioread,audio,,https://github.com/beetbox/audioread,https://github.com/beetbox/audioread,MIT,2011-11-08 19:53:18.000,2022-08-14 17:30:18.405000,2022-08-12 21:06:37,269.0,18.0,100,20.0,48.0,34.0,49.0,409,cross-library (GStreamer + Core Audio + MAD + FFmpeg) audio decoding for Python.,23.0,28,True,2022-08-12 20:27:02.876,3.0.0,26.0,audioread,conda-forge/audioread,,,1155712.0,332.0,,https://pypi.org/project/audioread,2020-10-20 11:23:09.000,332.0,1149126.0,https://anaconda.org/conda-forge/audioread,2022-08-14 17:30:18.405,487435.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
366,Orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,BSD-3-Clause,2017-09-07 06:05:21.000,2022-09-07 05:55:26.000000,2022-09-02 17:36:56,3709.0,296.0,45,15.0,630.0,207.0,166.0,239,Asynchronous Distributed Hyperparameter Optimization.,27.0,28,False,2022-08-22 17:10:40.826,0.2.6,25.0,orion,,,,3240.0,80.0,73.0,https://pypi.org/project/orion,2022-06-03 15:22:27.000,7.0,3240.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
367,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094,2022-08-16 10:48:36.000000,2022-07-07 17:37:23,208.0,11.0,39,12.0,184.0,5.0,171.0,204,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",10.0,28,False,2022-07-04 12:59:41.000,3.5.0,67.0,pystan,conda-forge/pystan,,,2791653.0,253.0,,https://pypi.org/project/pystan,2022-07-04 12:59:41.000,253.0,2767171.0,https://anaconda.org/conda-forge/pystan,2022-07-25 04:58:28.171,1615858.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
368,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2022-06-13 19:24:53.000000,2022-06-13 19:24:52,299.0,3.0,1323,444.0,43.0,89.0,85.0,9888,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,27,True,2022-05-20 19:52:03.000,4.0.5,43.0,dopamine-rl,,['tensorflow'],,47230.0,37.0,,https://pypi.org/project/dopamine-rl,2022-05-20 19:52:03.000,37.0,47230.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
369,Facets Overview,pair-code/facets,data-viz,,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2021-11-29 10:48:23.000000,2021-05-06 12:01:05,264.0,,856,277.0,93.0,76.0,76.0,7001,Visualizations for machine learning datasets.,28.0,27,False,2019-07-24 15:57:06.000,1.0.0,4.0,facets-overview,,['jupyter'],,323928.0,140.0,136.0,https://pypi.org/project/facets-overview,2019-07-24 15:57:06.000,4.0,323928.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
370,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2022-09-07 23:11:33.000000,2022-09-07 17:53:16,1037.0,40.0,1013,92.0,465.0,585.0,471.0,6605,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,100.0,27,True,,,1.0,,conda-forge/nvidia-apex,['pytorch'],,2963.0,1172.0,1172.0,,,,,https://anaconda.org/conda-forge/nvidia-apex,2022-04-06 03:11:02.383,103707.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
371,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2022-09-08 14:18:57.000000,2022-09-08 14:11:04,1064.0,376.0,485,63.0,1301.0,65.0,159.0,4805,Colossal-AI: A Unified Deep Learning System for Big Model Era.,72.0,27,True,2022-09-08 10:03:08.000,0.1.10,13.0,,,,,,115.0,115.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
372,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2022-05-24 12:15:11.000000,2022-05-24 12:15:11,544.0,,849,125.0,58.0,127.0,72.0,4787,Image augmentation library in Python for machine learning.,22.0,27,True,2022-04-27 09:29:23.000,0.2.10,22.0,Augmentor,,,,18323.0,519.0,490.0,https://pypi.org/project/Augmentor,2022-04-27 09:29:23.000,29.0,18323.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
373,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2022-09-08 09:31:45.000000,2022-09-02 07:57:08,11005.0,552.0,1331,139.0,2953.0,480.0,852.0,4473,An Industrial Grade Federated Learning Framework.,79.0,27,True,2022-08-31 08:40:42.000,1.9.0,35.0,ETAF,,,,,,,https://pypi.org/project/ETAF,2020-05-06 09:35:40.000,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
374,T5,google-research/text-to-text-transfer-transformer,nlp,,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000,2022-09-07 21:10:32.000000,2022-09-07 21:09:06,569.0,9.0,594,98.0,547.0,64.0,341.0,4390,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,51.0,27,True,2021-10-18 13:55:26.000,0.9.3,28.0,t5,,['tensorflow'],,10952.0,116.0,114.0,https://pypi.org/project/t5,2021-10-18 13:55:26.000,2.0,10952.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
375,lightfm,lyst/lightfm,recommender-systems,,https://github.com/lyst/lightfm,https://github.com/lyst/lightfm,Apache-2.0,2015-07-30 08:34:00.000,2022-07-19 05:09:29.000000,2022-07-19 05:09:29,463.0,2.0,628,93.0,198.0,111.0,350.0,4124,"A Python implementation of LightFM, a hybrid recommendation algorithm.",44.0,27,True,2020-11-27 19:48:30.000,1.16,14.0,lightfm,conda-forge/lightfm,,,342477.0,847.0,802.0,https://pypi.org/project/lightfm,2020-11-27 19:55:08.000,45.0,340188.0,https://anaconda.org/conda-forge/lightfm,2022-03-09 22:21:56.668,128203.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
376,vaderSentiment,cjhutto/vaderSentiment,nlp,,https://github.com/cjhutto/vaderSentiment,https://github.com/cjhutto/vaderSentiment,MIT,2014-11-17 16:31:45.000,2022-04-01 13:57:36.000000,2022-04-01 13:57:36,131.0,,885,139.0,29.0,36.0,76.0,3701,VADER Sentiment Analysis. VADER (Valence Aware Dictionary and sEntiment Reasoner) is a lexicon and rule-based..,11.0,27,True,2020-05-22 15:07:00.000,3.3.2,15.0,vadersentiment,conda-forge/vadersentiment,,,197861.0,4346.0,4172.0,https://pypi.org/project/vadersentiment,2020-05-22 15:07:00.000,174.0,197331.0,https://anaconda.org/conda-forge/vadersentiment,2021-03-22 07:41:03.629,9550.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
377,facenet-pytorch,timesler/facenet-pytorch,image,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2022-07-20 00:52:45.000000,2021-12-13 12:07:11,235.0,,653,43.0,45.0,61.0,92.0,3072,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,14.0,27,True,2021-03-10 01:00:20.000,2.5.2,31.0,facenet-pytorch,,['pytorch'],415100.0,33483.0,872.0,861.0,https://pypi.org/project/facenet-pytorch,2021-03-10 01:00:20.000,11.0,21275.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
378,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2022-09-08 11:34:46.000000,2022-08-31 17:37:00,401.0,26.0,243,47.0,381.0,43.0,211.0,2999,Hummingbird compiles trained ML models into tensor computation for faster inference.,33.0,27,True,2022-08-05 20:36:45.000,0.4.5,18.0,hummingbird-ml,conda-forge/hummingbird-ml,,181.0,5008.0,41.0,41.0,https://pypi.org/project/hummingbird-ml,2022-04-25 22:07:52.000,,4249.0,https://anaconda.org/conda-forge/hummingbird-ml,2022-08-05 23:29:51.233,13569.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
379,pomegranate,jmschrei/pomegranate,probabilistics,,https://github.com/jmschrei/pomegranate,https://github.com/jmschrei/pomegranate,MIT,2014-11-24 18:36:58.000,2022-08-26 13:06:26.000000,2022-07-04 02:48:18,934.0,1.0,532,102.0,317.0,62.0,614.0,2954,"Fast, flexible and easy to use probabilistic modelling in Python.",66.0,27,True,2021-11-19 21:46:05.000,0.14.7,68.0,pomegranate,conda-forge/pomegranate,,,56671.0,796.0,750.0,https://pypi.org/project/pomegranate,2022-02-21 06:50:33.000,46.0,54142.0,https://anaconda.org/conda-forge/pomegranate,2021-11-16 01:22:35.020,96117.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
380,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2022-09-07 02:52:20.000000,2022-09-05 06:29:31,566.0,32.0,504,54.0,707.0,125.0,585.0,2754,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",60.0,27,True,2022-08-04 06:13:07.051,0.6.1,10.0,mmocr,,['pytorch'],,6656.0,21.0,20.0,https://pypi.org/project/mmocr,2022-05-05 14:21:18.000,1.0,6656.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
381,PARL,PaddlePaddle/PARL,reinforcement-learning,,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000,2022-08-26 08:47:39.000000,2022-08-26 08:47:33,458.0,12.0,735,62.0,542.0,68.0,348.0,2725,A high-performance distributed training framework for Reinforcement Learning.,31.0,27,True,2022-07-08 03:55:24.395,2.0.5,25.0,parl,,['paddle'],,483.0,95.0,94.0,https://pypi.org/project/parl,2022-05-13 04:46:41.000,1.0,483.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
382,neuralcoref,huggingface/neuralcoref,nlp,,https://github.com/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,MIT,2017-07-03 13:04:16.000,2022-03-11 12:17:58.000000,2021-06-22 10:51:48,116.0,,446,91.0,46.0,54.0,253.0,2587,Fast Coreference Resolution in spaCy with Neural Networks.,21.0,27,False,2019-04-08 11:28:27.000,4.0.0,5.0,neuralcoref,conda-forge/neuralcoref,,466.0,378179.0,551.0,528.0,https://pypi.org/project/neuralcoref,2019-04-08 09:56:00.000,23.0,377782.0,https://anaconda.org/conda-forge/neuralcoref,2020-02-21 22:10:40.453,12118.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
383,pytorch-optimizer,jettify/pytorch-optimizer,pytorch-utils,,https://github.com/jettify/pytorch-optimizer,https://github.com/jettify/pytorch-optimizer,Apache-2.0,2020-01-03 03:16:39.000,2022-09-05 15:20:12.000000,2021-11-11 16:56:57,430.0,,243,32.0,411.0,21.0,29.0,2532,torch-optimizer -- collection of optimizers for Pytorch.,25.0,27,True,2021-10-31 03:00:19.000,0.3.0,21.0,torch_optimizer,conda-forge/torch-optimizer,['pytorch'],,47300.0,701.0,678.0,https://pypi.org/project/torch_optimizer,2021-10-31 03:00:19.000,23.0,47047.0,https://anaconda.org/conda-forge/torch-optimizer,2021-10-31 17:20:09.384,4316.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
384,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2022-09-08 08:41:34.000000,2022-09-07 02:50:16,1240.0,39.0,305,89.0,2087.0,197.0,933.0,2485,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",45.0,27,True,2022-06-12 11:43:21.000,0.9.0,115.0,pymars,,,,18588.0,1.0,,https://pypi.org/project/pymars,2022-06-12 11:43:21.000,1.0,18588.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
385,pygal,Kozea/pygal,graph,,https://github.com/Kozea/pygal,https://github.com/Kozea/pygal,LGPL-3.0,2011-09-23 10:17:50.000,2022-03-03 16:14:41.000000,2021-11-24 21:04:02,1018.0,,392,136.0,127.0,177.0,244.0,2485,PYthon svg GrAph plotting Library.,71.0,27,False,2021-11-24 21:07:22.000,3.0.0,75.0,pygal,conda-forge/pygal,,,127991.0,628.0,,https://pypi.org/project/pygal,2021-11-24 21:07:22.000,628.0,127470.0,https://anaconda.org/conda-forge/pygal,2019-06-04 02:55:56.728,20320.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
386,StellarGraph,stellargraph/stellargraph,graph,,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000,2022-03-12 00:28:06.000000,2021-10-29 06:15:49,2535.0,,377,61.0,926.0,281.0,737.0,2484,StellarGraph - Machine Learning on Graphs.,36.0,27,True,2020-06-30 05:15:21.000,1.2.1,25.0,stellargraph,,['tensorflow'],,21884.0,164.0,159.0,https://pypi.org/project/stellargraph,2020-06-30 05:10:43.000,5.0,21884.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
387,qdrant,qdrant/qdrant,nlp,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2022-09-08 15:24:40.000000,2022-09-08 15:24:40,843.0,217.0,114,34.0,679.0,48.0,258.0,2428,Qdrant - Vector Search Engine for the next generation of AI applications.,28.0,27,True,2022-08-10 19:57:19.000,0.9.1,23.0,,,,,,420.0,420.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
388,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2021-12-05 06:35:06.000000,2020-04-27 18:40:41,522.0,,887,163.0,213.0,42.0,145.0,2392,Performance analysis of predictive (alpha) stock factors.,25.0,27,False,2020-04-30 15:42:52.000,0.4.0,10.0,alphalens,conda-forge/alphalens,,,11100.0,587.0,570.0,https://pypi.org/project/alphalens,2020-04-27 21:03:10.000,17.0,10809.0,https://anaconda.org/conda-forge/alphalens,2020-05-16 13:52:44.922,16031.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
389,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2021-08-11 23:58:11.000000,2018-08-19 12:37:47,130.0,,259,65.0,57.0,21.0,39.0,2242,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,27,False,2018-08-19 12:21:01.000,0.3.7,27.0,scikit-plot,conda-forge/scikit-plot,['sklearn'],,648162.0,2347.0,2307.0,https://pypi.org/project/scikit-plot,2018-08-19 12:18:46.000,40.0,646175.0,https://anaconda.org/conda-forge/scikit-plot,2019-06-05 14:23:59.043,123197.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
390,Essentia,MTG/essentia,audio,,https://github.com/MTG/essentia,https://github.com/MTG/essentia,AGPL-3.0,2013-06-03 14:53:47.000,2022-08-29 13:55:20.000000,2022-08-29 13:55:05,3182.0,41.0,465,110.0,310.0,371.0,607.0,2177,"C++ library for audio and music analysis, description and synthesis, including Python bindings.",74.0,27,False,2015-03-31 16:33:30.000,2.0,14.0,essentia,,,,3397.0,335.0,321.0,https://pypi.org/project/essentia,2022-03-14 12:38:50.000,14.0,3397.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
391,Hyperas,maxpumperla/hyperas,hyperopt,,https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000,2022-06-27 15:05:42.000000,2021-11-19 13:23:56,211.0,,314,62.0,38.0,95.0,158.0,2139,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,21.0,27,True,2019-02-28 09:16:54.000,0.4.1,9.0,hyperas,,['tensorflow'],,17522.0,273.0,249.0,https://pypi.org/project/hyperas,2019-02-28 09:16:54.000,24.0,17522.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
392,langid,saffsd/langid.py,nlp,,https://github.com/saffsd/langid.py,https://github.com/saffsd/langid.py,BSD-3-Clause,2011-04-29 00:16:56.000,2020-01-01 10:49:30.000000,2017-07-15 02:49:17,242.0,,282,65.0,14.0,25.0,46.0,1993,Stand-alone language identification system.,9.0,27,False,2016-04-05 22:34:15.000,1.1.6,8.0,langid,,,,364445.0,1261.0,1097.0,https://pypi.org/project/langid,2016-04-05 22:34:15.000,164.0,364445.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
393,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,AGPL-3.0,2021-10-11 14:48:38.000,2022-09-08 13:54:50.000000,2022-09-08 11:29:45,1117.0,169.0,130,11.0,1209.0,183.0,578.0,1991,Test Suites for Validating ML Models & Data. Deepchecks is a Python package for comprehensively validating your..,28.0,27,False,2022-08-23 07:37:39.000,0.8.3,41.0,deepchecks,,,309.0,23736.0,26.0,26.0,https://pypi.org/project/deepchecks,2022-07-07 06:48:54.000,,23708.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
394,Fairness 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2022-09-05 12:11:44.000000,2022-09-03 03:17:54,392.0,41.0,595,85.0,196.0,116.0,70.0,1814,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",55.0,27,True,2022-09-03 03:41:16.000,0.5.0,10.0,aif360,conda-forge/aif360,,,7116.0,182.0,172.0,https://pypi.org/project/aif360,2021-03-04 18:11:34.000,10.0,6981.0,https://anaconda.org/conda-forge/aif360,2022-09-04 13:59:05.366,3252.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
395,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2022-09-08 14:47:10.000000,2022-09-08 09:24:29,800.0,74.0,141,25.0,596.0,66.0,261.0,1778,A python library for self-supervised learning on images.,19.0,27,True,2022-08-30 18:11:43.000,1.2.28,64.0,lightly,,['pytorch'],,3006.0,47.0,46.0,https://pypi.org/project/lightly,2022-07-05 07:27:07.000,1.0,3006.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
396,pygraphistry,graphistry/pygraphistry,graph,,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000,2022-09-08 00:00:11.000000,2022-09-07 23:59:25,857.0,16.0,178,46.0,169.0,107.0,125.0,1697,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",25.0,27,True,2022-09-08 00:03:00.556,0.27.3,147.0,graphistry,,['jupyter'],,2302.0,77.0,73.0,https://pypi.org/project/graphistry,2022-07-02 06:32:13.000,4.0,2302.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
397,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2022-09-07 16:33:09.000000,2022-09-06 21:36:43,731.0,48.0,369,57.0,164.0,84.0,87.0,1644,Library for training machine learning models with privacy for training data.,49.0,27,True,2022-08-31 20:56:52.000,0.8.5,23.0,tensorflow-privacy,,['tensorflow'],84.0,28804.0,7.0,,https://pypi.org/project/tensorflow-privacy,2022-02-22 20:33:28.000,7.0,28802.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
398,bt,pmorissette/bt,financial-data,,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000,2022-08-24 17:52:30.000000,2022-08-24 17:52:29,487.0,18.0,325,81.0,86.0,62.0,237.0,1486,bt - flexible backtesting for Python.,27.0,27,True,2021-04-21 02:52:26.000,0.2.9,25.0,bt,conda-forge/bt,,,5401.0,155.0,134.0,https://pypi.org/project/bt,2021-04-21 02:52:26.000,21.0,4982.0,https://anaconda.org/conda-forge/bt,2022-06-24 15:03:04.364,7129.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
399,chainercv,chainer/chainercv,image,,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000,2021-07-01 16:54:50.000000,2020-01-07 11:48:31,4930.0,,318,73.0,742.0,54.0,168.0,1474,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,27,False,2019-06-12 11:55:02.000,0.13.1,24.0,chainercv,,,,3598.0,335.0,304.0,https://pypi.org/project/chainercv,2019-06-12 11:55:40.000,31.0,3598.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
400,TNT,pytorch/tnt,ml-experiments,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,BSD-3-Clause,2016-12-10 11:49:58.000,2022-08-31 22:37:01.000000,2022-08-31 22:30:14,255.0,99.0,206,48.0,128.0,2.0,59.0,1414,A lightweight library for PyTorch training tools and utilities.,59.0,27,True,2018-07-29 23:16:03.000,0.0.4,3.0,torchnet,,['pytorch'],,8737.0,37.0,,https://pypi.org/project/torchnet,2018-07-29 23:16:03.000,37.0,8737.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
401,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2022-09-08 14:47:08.000000,2022-08-24 15:28:07,717.0,9.0,314,35.0,720.0,167.0,220.0,1362,A Python package to assess and improve fairness of machine learning models.,68.0,27,True,2021-07-07 08:16:09.000,0.7.0,16.0,fairlearn,conda-forge/fairlearn,['sklearn'],,179801.0,13.0,,https://pypi.org/project/fairlearn,2021-07-07 05:54:23.000,13.0,179139.0,https://anaconda.org/conda-forge/fairlearn,2021-07-07 15:56:16.605,20548.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
402,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2022-06-16 19:38:58.000000,2022-06-16 19:38:52,1284.0,6.0,167,13.0,34.0,16.0,168.0,1306,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,15.0,27,True,2022-06-15 12:13:44.000,0.4.0,82.0,explainerdashboard,conda-forge/explainerdashboard,,,64210.0,169.0,166.0,https://pypi.org/project/explainerdashboard,2022-06-15 12:13:44.000,3.0,63168.0,https://anaconda.org/conda-forge/explainerdashboard,2022-02-15 19:55:55.299,21901.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
403,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2022-09-08 12:29:57.000000,2022-08-17 13:15:08,2977.0,13.0,112,35.0,268.0,11.0,175.0,1294,Multi-class confusion matrix library in Python.,17.0,27,True,2022-08-17 14:09:52.000,3.6,40.0,pycm,,,,33714.0,181.0,168.0,https://pypi.org/project/pycm,2022-04-27 15:18:44.000,13.0,33714.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
404,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2022-08-19 13:16:19.000000,2022-06-21 11:53:05,286.0,5.0,221,49.0,183.0,52.0,119.0,1272,Metric learning algorithms in Python.,22.0,27,True,2020-07-02 12:59:23.000,0.6.2,10.0,metric-learn,conda-forge/metric-learn,['sklearn'],,41241.0,241.0,230.0,https://pypi.org/project/metric-learn,2020-07-02 12:59:23.000,11.0,41011.0,https://anaconda.org/conda-forge/metric-learn,2020-07-02 13:51:25.681,6915.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
405,avalanche,ContinualAI/avalanche,others,,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000,2022-09-08 09:17:01.000000,2022-09-08 09:17:01,2802.0,65.0,176,29.0,412.0,71.0,469.0,1055,Avalanche: an End-to-End Library for Continual Learning based on PyTorch.,58.0,27,True,2022-07-29 11:42:07.862,0.2.1,4.0,avalanche-lib,,,3.0,468.0,11.0,11.0,https://pypi.org/project/avalanche-lib,2022-06-14 08:38:26.000,,468.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
406,PySwarms,ljvmiranda921/pyswarms,others,,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000,2022-08-11 11:20:29.000000,2022-07-03 12:07:58,412.0,3.0,304,33.0,293.0,10.0,198.0,963,A research toolkit for particle swarm optimization in Python.,44.0,27,True,2021-01-03 21:34:15.000,1.3.0,20.0,pyswarms,,,,14488.0,193.0,182.0,https://pypi.org/project/pyswarms,2021-01-03 21:34:15.000,11.0,14488.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
407,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2022-08-19 16:37:00.000000,2022-08-19 16:36:58,533.0,6.0,181,44.0,57.0,3.0,63.0,932,Training neural models with structured signals.,34.0,27,True,2022-07-29 21:05:16.715,1.4.0,8.0,neural-structured-learning,,['tensorflow'],,16557.0,260.0,257.0,https://pypi.org/project/neural-structured-learning,2020-08-18 00:35:35.000,3.0,16557.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
