,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
471,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2022-09-06 14:31:28.000000,2022-08-06 21:47:18,182.0,,319,56.0,47.0,62.0,52.0,3281,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,25,True,2022-04-06 04:38:09.000,0.3.4,11.0,layoutparser,,,,38761.0,110.0,108.0,https://pypi.org/project/layoutparser,2022-04-06 04:38:09.000,2.0,38761.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
472,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2022-08-23 09:45:09.000000,2022-06-05 10:44:18,1342.0,,528,108.0,71.0,193.0,114.0,3024,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,25,True,2019-04-25 02:10:05.000,0.4.4,15.0,xlearn,,,3518.0,6308.0,111.0,99.0,https://pypi.org/project/xlearn,2018-12-04 11:05:06.000,12.0,6246.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
473,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,665,72.0,25.0,117.0,101.0,2950,Neural network visualization toolkit for keras.,10.0,25,False,2017-07-06 04:55:04.000,0.4.1,11.0,keras-vis,,['tensorflow'],,3282.0,2204.0,2175.0,https://pypi.org/project/keras-vis,2017-07-06 04:55:04.000,29.0,3282.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
474,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2022-11-02 23:53:35.000000,2022-11-02 23:51:24,171.0,7.0,304,178.0,74.0,68.0,99.0,2680,A deep learning library for video understanding research.,50.0,25,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,['pytorch'],,15998.0,5.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,5.0,15998.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
475,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2022-10-17 00:00:43.000000,2022-10-17 00:00:43,1949.0,4.0,644,161.0,54.0,7.0,523.0,2628,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,24.0,25,True,2022-06-02 18:41:21.000,1.4.0,18.0,,bioconda/deepvariant,['tensorflow'],4217.0,860.0,,,,,,,https://anaconda.org/bioconda/deepvariant,2022-06-05 19:39:33.507,45772.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
476,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2022-10-28 06:39:26.000000,2020-03-16 04:26:47,75.0,,211,57.0,40.0,16.0,23.0,2518,Knock Knock: Get notified when your training ends with only two additional lines of code.,18.0,25,False,2020-03-04 04:15:47.000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,38696.0,438.0,435.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000,3.0,38403.0,https://anaconda.org/conda-forge/knockknock,2020-03-17 01:52:16.317,10872.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
477,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2022-10-04 07:04:59.000000,2022-10-04 07:04:54,462.0,5.0,267,63.0,305.0,31.0,116.0,2333,DDSP: Differentiable Digital Signal Processing.,31.0,25,True,2022-10-04 01:08:40.505,3.5.0,51.0,ddsp,conda-forge/ddsp,['tensorflow'],,3765.0,32.0,31.0,https://pypi.org/project/ddsp,2022-05-25 17:42:19.000,1.0,3346.0,https://anaconda.org/conda-forge/ddsp,2020-06-08 12:59:15.975,12157.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
478,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2022-11-07 02:01:05.000000,2022-10-05 16:26:03,376.0,8.0,201,45.0,463.0,30.0,70.0,2261,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,True,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,41.0,32149.0,78.0,75.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,32149.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
479,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2022-01-14 10:29:02.172000,2021-07-16 09:03:20,66.0,,456,36.0,41.0,62.0,58.0,1992,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,25,False,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,['tensorflow'],242056.0,52027.0,1181.0,1171.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,10.0,46255.0,https://anaconda.org/anaconda/efficientnet,2022-01-14 10:29:02.172,226.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
480,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2022-08-31 08:37:05.000000,2022-08-31 08:37:05,12564.0,2.0,78,42.0,45.0,11.0,67.0,1891,The friendly PIL fork.,385.0,25,False,2022-01-02 09:51:23.000,9.0.0,47.0,pillow-simd,,,,41299.0,49.0,,https://pypi.org/project/pillow-simd,2022-01-04 16:11:51.000,49.0,41299.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
481,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2022-06-07 08:07:35.000000,2021-07-09 11:06:18,56.0,,480,41.0,22.0,66.0,38.0,1880,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,25,False,2021-07-09 11:16:39.000,0.1.1,11.0,mtcnn,conda-forge/mtcnn,['tensorflow'],,27035.0,2789.0,2740.0,https://pypi.org/project/mtcnn,2021-07-09 11:16:39.000,49.0,26834.0,https://anaconda.org/conda-forge/mtcnn,2021-08-17 17:36:21.436,6635.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
482,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2022-10-25 21:23:52.000000,2022-10-25 21:23:52,1926.0,35.0,263,39.0,74.0,8.0,117.0,1792,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,24.0,25,True,2022-09-04 16:37:07.000,0.54.0,46.0,torch-geometric-temporal,,['pytorch'],,2920.0,2.0,,https://pypi.org/project/torch-geometric-temporal,2022-04-04 19:20:07.000,2.0,2920.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
483,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2022-09-29 17:04:51.000000,2022-08-12 15:43:09,249.0,,179,29.0,46.0,24.0,81.0,1791,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,13.0,25,True,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,['jupyter'],,10174.0,176.0,170.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,6.0,9972.0,https://anaconda.org/conda-forge/checklist,2021-07-15 13:35:51.684,4455.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
484,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2022-08-10 22:51:20.000000,2022-05-20 06:22:46,1220.0,,269,54.0,1310.0,205.0,805.0,1551,A toolkit for reproducible reinforcement learning research.,78.0,25,True,2021-03-23 22:18:36.000,2021.3.0,21.0,garage,,['tensorflow'],,474.0,60.0,58.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000,2.0,474.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
485,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2022-09-14 21:33:46.000000,2022-09-14 21:31:26,838.0,4.0,112,31.0,398.0,61.0,323.0,1523,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,18.0,25,True,2022-04-28 21:45:14.000,1.1.2,19.0,orbit-ml,,,,167140.0,12.0,11.0,https://pypi.org/project/orbit-ml,2022-04-28 21:46:38.000,1.0,167140.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
486,uber/orbit,uber/orbit,time-series-data,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2022-09-14 21:33:46.000000,2022-09-14 21:31:26,838.0,4.0,112,31.0,398.0,61.0,323.0,1523,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,18.0,25,True,2022-04-28 21:45:14.000,1.1.2,19.0,orbit-ml,conda-forge/orbit-ml,,,167325.0,12.0,11.0,https://pypi.org/project/orbit-ml,2022-04-28 21:46:38.000,1.0,167140.0,https://anaconda.org/conda-forge/orbit-ml,2022-03-08 22:04:17.287,1857.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
487,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2022-08-30 14:54:06.000000,2021-08-16 11:44:51,454.0,,230,45.0,42.0,20.0,88.0,1441,Contextually-keyed word vectors.,17.0,25,False,2021-04-19 07:05:28.000,3.0.0,22.0,sense2vec,conda-forge/sense2vec,,40559.0,14105.0,198.0,190.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,8.0,12603.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:20:19.752,29107.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
488,rubrix,recognai/rubrix,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2022-11-10 15:34:02.000000,2022-11-08 07:08:32,1138.0,108.0,122,19.0,1084.0,81.0,602.0,1418,Open-source tool for data-centric NLP. Argilla helps domain experts and data teams to build better NLP datasets in..,27.0,25,True,2022-11-04 10:00:01.000,1.0.1,70.0,rubrix,conda-forge/rubrix,,,2325.0,,,https://pypi.org/project/rubrix,2022-06-08 21:24:41.000,,1048.0,https://anaconda.org/conda-forge/rubrix,2022-10-06 03:07:26.056,14057.0,3.0,,,,,,,,,,,,,,,,,argilla-io/argilla,,,,,,,,
489,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2022-11-07 16:27:19.000000,2022-10-21 22:59:05,150.0,8.0,161,96.0,167.0,36.0,23.0,1414,fklearn: Functional Machine Learning.,50.0,25,True,2022-09-06 18:54:27.214,2.2.1,26.0,fklearn,,,,5077.0,13.0,13.0,https://pypi.org/project/fklearn,2021-12-30 01:18:22.000,,5077.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
490,pyts,johannfaouzi/pyts,time-series-data,,https://github.com/johannfaouzi/pyts,https://github.com/johannfaouzi/pyts,BSD-3-Clause,2017-07-31 09:23:16.000,2022-06-16 08:52:20.000000,2022-06-16 08:52:20,381.0,,141,23.0,69.0,38.0,30.0,1364,A Python package for time series classification.,11.0,25,True,2021-10-31 13:51:09.000,0.12.0,18.0,pyts,conda-forge/pyts,,,103379.0,281.0,270.0,https://pypi.org/project/pyts,2021-10-31 13:51:09.000,11.0,103000.0,https://anaconda.org/conda-forge/pyts,2021-10-31 15:13:32.850,14814.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
491,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2022-10-04 00:51:59.000000,2022-10-04 00:51:55,655.0,2.0,220,43.0,306.0,95.0,14.0,1332,Mesh TensorFlow: Model Parallelism Made Easier.,48.0,25,True,2022-05-15 21:06:13.000,0.1.21,27.0,mesh-tensorflow,,['tensorflow'],,19770.0,765.0,733.0,https://pypi.org/project/mesh-tensorflow,2022-05-15 21:06:13.000,32.0,19770.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
492,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,,404,90.0,165.0,103.0,224.0,1319,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,59.0,25,False,2019-10-10 10:59:33.000,0.6.0,11.0,niftynet,,['tensorflow'],,2672.0,40.0,39.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,1.0,2672.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
493,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2022-08-04 10:28:06.000000,2022-08-04 10:15:01,159.0,,213,50.0,84.0,16.0,180.0,1224,"Genetic Programming in Python, with a scikit-learn inspired API.",11.0,25,True,2022-05-03 10:56:08.000,0.4.2,7.0,gplearn,conda-forge/gplearn,['sklearn'],,3773.0,305.0,294.0,https://pypi.org/project/gplearn,2022-05-03 10:47:30.000,11.0,3643.0,https://anaconda.org/conda-forge/gplearn,2022-05-04 12:26:24.517,3774.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
494,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2022-10-12 04:09:21.000000,2022-09-15 10:07:03,1281.0,13.0,84,28.0,75.0,16.0,17.0,1223,Monitor deep learning model training and hardware usage from your mobile phone.,7.0,25,True,2022-08-15 04:24:01.249,0.4.159,136.0,labml,,,,1938.0,61.0,55.0,https://pypi.org/project/labml,2022-07-05 13:54:02.000,6.0,1938.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
495,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-07-15 12:45:07.000000,2022-04-04 16:13:36,330.0,,141,27.0,63.0,6.0,70.0,1212,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,25,True,2022-04-04 16:14:08.000,0.5.5,25.0,livelossplot,,['jupyter'],,45427.0,891.0,880.0,https://pypi.org/project/livelossplot,2022-04-04 16:14:08.000,11.0,45427.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
496,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2022-11-01 21:19:13.000000,2022-11-01 15:22:47,526.0,13.0,70,46.0,388.0,43.0,93.0,1166,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,24.0,25,True,2022-10-19 15:34:05.001,1.1.2,18.0,hivemind,,,,4091.0,22.0,20.0,https://pypi.org/project/hivemind,2022-06-20 12:49:42.000,2.0,4091.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
497,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2022-11-10 15:11:40.000000,2022-11-09 22:56:56,5580.0,132.0,217,42.0,1780.0,224.0,908.0,1151,cuGraph - RAPIDS Graph Analytics Library.,91.0,25,True,2022-11-04 19:51:56.000,22.10.01,23.0,cugraph,conda-forge/libcugraph,,,689.0,1.0,,https://pypi.org/project/cugraph,2020-06-01 20:09:06.000,1.0,113.0,https://anaconda.org/conda-forge/libcugraph,2021-04-29 03:53:20.856,10950.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
498,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2022-10-29 23:25:27.000000,2022-10-29 23:25:26,1015.0,5.0,135,15.0,49.0,28.0,264.0,1129,PyTorch Extension Library of Optimized Scatter Operations.,23.0,25,True,2021-10-22 11:01:13.000,2.0.9,29.0,torch-scatter,conda-forge/pytorch_scatter,['pytorch'],,43546.0,53.0,,https://pypi.org/project/torch-scatter,2021-10-22 11:01:13.000,53.0,39066.0,https://anaconda.org/conda-forge/pytorch_scatter,2022-07-28 20:33:23.316,129942.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
499,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2022-11-09 12:17:14.000000,2022-11-09 12:17:14,612.0,9.0,133,26.0,110.0,6.0,107.0,1091,"Extensible, parallel implementations of t-SNE.",10.0,25,True,2022-03-18 13:55:30.000,0.6.2,23.0,opentsne,conda-forge/opentsne,,,85109.0,417.0,406.0,https://pypi.org/project/opentsne,2022-03-18 13:53:43.000,11.0,81520.0,https://anaconda.org/conda-forge/opentsne,2022-10-28 11:44:58.460,168717.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
500,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2022-11-06 11:51:43.000000,2022-10-22 10:42:59,2755.0,24.0,135,24.0,613.0,76.0,378.0,1025,A Python library for learning and evaluating knowledge graph embeddings.,31.0,25,True,2022-08-04 15:51:28.000,1.9.0,41.0,pykeen,,,144.0,3272.0,3.0,,https://pypi.org/project/pykeen,2022-05-24 15:33:45.000,3.0,3268.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
501,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2022-11-01 19:42:34.000000,2022-10-31 04:04:11,678.0,20.0,93,22.0,92.0,18.0,28.0,946,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",13.0,25,True,2022-10-31 04:38:29.000,1.3.6,30.0,imodels,,,,114371.0,27.0,25.0,https://pypi.org/project/imodels,2022-07-03 02:47:15.000,2.0,114371.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
502,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2022-11-04 00:47:52.000000,2022-11-04 00:47:49,428.0,76.0,47,17.0,113.0,24.0,86.0,858,Callable PyTrees and filtered transforms = neural networks in JAX. https://docs.kidger.site/equinox/.,15.0,25,True,2022-11-02 23:15:57.279,0.9.0,29.0,equinox,,['jax'],,11156.0,65.0,59.0,https://pypi.org/project/equinox,2022-07-05 15:31:31.000,6.0,11156.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
503,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2022-10-28 20:00:32.000000,2022-10-17 12:35:42,700.0,8.0,113,13.0,72.0,30.0,185.0,734,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,34.0,25,True,2022-08-22 14:43:16.962,0.6.15,27.0,torch-sparse,conda-forge/pytorch_sparse,['pytorch'],,35307.0,47.0,,https://pypi.org/project/torch-sparse,2022-06-30 14:09:32.000,47.0,30280.0,https://anaconda.org/conda-forge/pytorch_sparse,2022-08-23 21:17:59.077,145799.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
504,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,BSD-1-Clause,2013-08-02 14:31:46.000,2022-09-15 14:11:07.811000,2022-09-14 20:47:57,3588.0,13.0,65,47.0,323.0,32.0,368.0,527,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,38.0,25,False,2022-09-19 23:13:04.094,3.1.0,66.0,skll,conda-forge/skll,['sklearn'],11.0,448.0,57.0,39.0,https://pypi.org/project/skll,2021-12-21 20:08:55.000,18.0,226.0,https://anaconda.org/conda-forge/skll,2022-09-15 14:11:07.811,2671.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
505,FEDOT,nccr-itmo/FEDOT,hyperopt,,https://github.com/aimclub/FEDOT,https://github.com/aimclub/FEDOT,BSD-3-Clause,2020-01-13 12:48:37.000,2022-11-10 15:07:43.000000,2022-11-10 13:11:25,716.0,85.0,60,9.0,546.0,116.0,312.0,465,Automated modeling and machine learning framework FEDOT.,26.0,25,True,2022-10-18 13:32:05.000,0.6.0,13.0,fedot,,,,1122.0,24.0,24.0,https://pypi.org/project/fedot,2022-03-28 16:29:46.000,,1122.0,,,,2.0,,,,,,,,,,,,,,,,,aimclub/FEDOT,,,,,,,,
506,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2022-11-06 12:51:03.000000,2022-11-06 12:50:30,445.0,9.0,42,7.0,47.0,116.0,197.0,454,python binding for libvips using cffi.,14.0,25,True,2022-06-12 09:54:07.000,2.2.1,24.0,pyvips,conda-forge/pyvips,,,21177.0,427.0,387.0,https://pypi.org/project/pyvips,2022-06-12 09:54:07.000,40.0,20194.0,https://anaconda.org/conda-forge/pyvips,2022-10-29 23:53:42.904,38337.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
507,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2022-11-05 19:04:12.000000,2021-12-20 23:24:01,1186.0,,141,22.0,567.0,19.0,207.0,402,A package built to support working with spatial data using open source python.,41.0,25,True,2021-10-01 22:51:04.000,0.9.4,23.0,earthpy,conda-forge/earthpy,,,7912.0,176.0,169.0,https://pypi.org/project/earthpy,2021-10-01 22:51:04.000,7.0,6661.0,https://anaconda.org/conda-forge/earthpy,2021-10-04 19:35:49.510,53825.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
508,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2022-10-11 23:55:49.000000,2022-10-11 21:52:22,572.0,3.0,72,25.0,310.0,59.0,27.0,334,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,25,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,['tensorflow'],,111983.0,181.0,180.0,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,1.0,111983.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
509,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2022-11-08 01:44:06.000000,2022-10-19 19:42:35,1060.0,3.0,881,117.0,640.0,238.0,432.0,5064,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,106.0,24,True,2019-08-26 19:04:21.000,0.3.1,12.0,mmf,,['pytorch'],,209.0,14.0,13.0,https://pypi.org/project/mmf,2020-06-12 22:15:02.000,1.0,209.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
510,textgenrnn,minimaxir/textgenrnn,nlp,,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000,2022-07-17 19:07:49.000000,2020-07-14 02:41:10,174.0,,749,139.0,43.0,141.0,98.0,4796,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,24,False,2020-02-03 01:07:00.000,2.0.0,14.0,textgenrnn,,['tensorflow'],761.0,353.0,1043.0,1028.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000,15.0,340.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
511,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2022-11-10 14:05:31.000000,2022-11-10 14:05:31,2852.0,185.0,533,84.0,3146.0,232.0,1084.0,4100,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,79.0,24,True,2022-11-02 11:11:11.000,1.19.0,59.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
512,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2022-11-09 21:38:42.000000,2022-11-07 21:51:03,1248.0,55.0,718,139.0,1103.0,266.0,365.0,3828,Simple and Distributed Machine Learning.,100.0,24,True,2022-08-23 03:41:02.000,0.10.1,25.0,mmlspark,,['spark'],,,,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
513,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2022-07-13 19:50:51.000000,2018-08-21 02:42:52,1156.0,,1249,348.0,56.0,45.0,84.0,3816,Python Algorithmic Trading Library.,11.0,24,False,,,8.0,pyalgotrade,,,,577.0,136.0,115.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000,21.0,577.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
