,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,new_addition
457,fancyimpute,iskandr/fancyimpute,sklearn-utils,,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000,2023-10-25 17:26:07.000000,2021-10-21 17:45:17,202.0,,177.0,25.0,36.0,1.0,116.0,1270.0,Multivariate imputation and matrix completion algorithms implemented in Python.,11.0,27,False,2021-10-21 17:50:40.000,0.7.0,29.0,fancyimpute,,,,['sklearn'],1870.0,1849.0,https://pypi.org/project/fancyimpute,2021-10-21 17:50:40.000,21.0,86756.0,86756.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
458,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2025-04-28 22:43:32.000000,2025-04-28 22:43:30,1532.0,3.0,280.0,64.0,110.0,38.0,59.0,1262.0,Model analysis tools for TensorFlow.,59.0,27,True,2024-11-27 19:31:49.000,0.47.1,59.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",19.0,,https://pypi.org/project/tensorflow-model-analysis,2024-12-05 02:06:57.000,19.0,82232.0,82232.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
459,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2025-05-01 15:07:41.000000,2025-04-29 23:49:05,2729.0,59.0,100.0,21.0,1368.0,89.0,265.0,1205.0,"MetricFlow allows you to define, build, and maintain metrics in code.",47.0,27,False,2025-04-01 21:44:13.000,0.207.3,92.0,metricflow,,,,,36.0,32.0,https://pypi.org/project/metricflow,2025-04-01 21:31:37.000,4.0,38999.0,38999.0,,,,,,,,3.0,,,,,,,,dbt-labs/metricflow,,,,,,,,,,,,,
460,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,BSD-1-Clause,2016-08-17 10:58:05.000,2025-04-28 02:54:42.000000,2025-02-19 14:28:48,2077.0,1.0,233.0,40.0,641.0,109.0,486.0,1151.0,SMAC3: A Versatile Bayesian Optimization Package for Hyperparameter Optimization.,43.0,27,False,2025-03-20 15:27:01.000,2.3.1,51.0,smac,conda-forge/smac,,,,53.0,,https://pypi.org/project/smac,2025-03-20 15:27:01.000,53.0,20197.0,20827.0,https://anaconda.org/conda-forge/smac,2025-04-22 14:57:48.900,31516.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
461,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2025-04-22 14:58:08.733000,2025-04-07 11:52:39,803.0,7.0,72.0,16.0,139.0,60.0,125.0,1105.0,Visualize large time series data with plotly.py.,14.0,27,True,2024-03-27 07:58:10.000,0.10.0,64.0,plotly-resampler,conda-forge/plotly-resampler,,,,1931.0,1900.0,https://pypi.org/project/plotly-resampler,2025-04-07 11:52:56.000,31.0,484805.0,487468.0,https://anaconda.org/conda-forge/plotly-resampler,2025-04-22 14:58:08.733,106538.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
462,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2025-04-22 14:57:37.199000,2024-02-29 13:41:11,1144.0,,244.0,61.0,249.0,5.0,367.0,998.0,Search and download Copernicus Sentinel satellite images.,44.0,27,False,2023-03-10 17:53:00.587,1.2.1,41.0,sentinelsat,conda-forge/sentinelsat,,,,690.0,656.0,https://pypi.org/project/sentinelsat,2017-03-06 02:33:09.000,34.0,19663.0,20346.0,https://anaconda.org/conda-forge/sentinelsat,2025-04-22 14:57:37.199,37450.0,,,,,3.0,331.0,,,,,,,,,,,,,,,,,,,,
463,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,BSD-3-Clause,2011-04-05 12:10:12.000,2025-04-28 15:25:04.000000,2025-04-22 13:01:22,16709.0,5.0,391.0,45.0,1666.0,317.0,3007.0,974.0,An open-source application for biological image analysis.,147.0,27,True,2024-09-27 21:18:50.000,4.2.8,35.0,cellprofiler,,,,,30.0,28.0,https://pypi.org/project/cellprofiler,2024-09-16 19:44:11.000,2.0,1326.0,1389.0,,,,,,,,3.0,8663.0,,,,,,,,,,,,,,,,,,,,
464,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2024-02-01 04:40:03.000000,2023-04-19 21:43:19,547.0,,175.0,31.0,87.0,88.0,123.0,932.0,A scikit-learn based module for multi-label et. al. classification.,28.0,27,False,2018-12-10 16:24:47.000,0.2.0,7.0,scikit-multilearn,,,,['sklearn'],2106.0,2081.0,https://pypi.org/project/scikit-multilearn,2018-12-10 16:24:47.000,25.0,84048.0,84048.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
465,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,MIT,2010-01-31 00:13:06.000,2025-04-22 14:56:20.679000,2025-02-25 03:39:37,1327.0,1.0,149.0,48.0,59.0,21.0,71.0,865.0,Computer Vision in Python.,35.0,27,True,2024-07-17 21:10:14.000,1.4.18,63.0,mahotas,conda-forge/mahotas,,,,1579.0,1516.0,https://pypi.org/project/mahotas,2024-07-17 21:10:14.000,63.0,22145.0,32682.0,https://anaconda.org/conda-forge/mahotas,2025-04-22 14:56:20.679,621693.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
466,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2025-01-18 18:58:45.000000,2024-12-01 02:03:32,3719.0,,333.0,63.0,691.0,39.0,537.0,848.0,The Classical Language Toolkit.,121.0,27,True,2024-12-01 02:04:06.000,1.4.0,218.0,cltk,,,,,313.0,296.0,https://pypi.org/project/cltk,2024-12-01 02:04:06.000,17.0,6772.0,6773.0,,,,,,,,3.0,128.0,,,,,,,,,,,,,,,,,,,,
467,pySBD,nipunsadvilkar/pySBD,nlp,,https://github.com/nipunsadvilkar/pySBD,https://github.com/nipunsadvilkar/pySBD,MIT,2017-06-11 06:15:20.000,2025-04-22 14:58:02.377000,2021-02-11 16:40:18,279.0,,84.0,12.0,51.0,24.0,53.0,848.0,pySBD (Python Sentence Boundary Disambiguation) is a rule-based sentence boundary detection that works out-of-the-box.,6.0,27,False,2021-02-11 16:42:37.000,0.3.4,15.0,pysbd,conda-forge/pysbd,,,,7048.0,6971.0,https://pypi.org/project/pysbd,2021-02-11 16:36:33.000,77.0,877389.0,877615.0,https://anaconda.org/conda-forge/pysbd,2025-04-22 14:58:02.377,9732.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
468,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2025-04-22 14:58:19.121000,2025-04-17 11:29:01,657.0,16.0,167.0,29.0,251.0,3.0,106.0,678.0,Machine learning for multivariate data through the Riemannian geometry of positive definite matrices in Python.,37.0,27,True,2025-02-12 12:43:47.000,0.8,14.0,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],482.0,454.0,https://pypi.org/project/pyriemann,2025-02-12 12:44:20.000,28.0,51871.0,52218.0,https://anaconda.org/conda-forge/pyriemann,2025-04-22 14:58:19.121,12167.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
469,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2025-04-30 17:33:39.000000,2023-08-23 17:20:54,1241.0,,160.0,17.0,717.0,42.0,208.0,518.0,A package built to support working with spatial data using open source python.,44.0,27,False,2021-10-01 22:51:04.000,0.9.4,23.0,earthpy,conda-forge/earthpy,,,,442.0,425.0,https://pypi.org/project/earthpy,2021-10-01 22:51:04.000,17.0,14223.0,15473.0,https://anaconda.org/conda-forge/earthpy,2025-04-22 14:57:03.644,91256.0,,,,,3.0,30.0,,,,,,,,,,,,,,,,,,,,
470,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,sklearn-utils,,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000,2025-04-22 14:57:23.846000,2019-12-05 08:17:22,46.0,,215.0,21.0,17.0,46.0,23.0,430.0,scikit-learn inspired API for CRFsuite.,6.0,27,False,2024-06-18 11:08:22.000,0.5.0,11.0,sklearn-crfsuite,conda-forge/sklearn-crfsuite,,,['sklearn'],8562.0,8423.0,https://pypi.org/project/sklearn-crfsuite,2024-06-18 11:08:22.000,139.0,325556.0,326241.0,https://anaconda.org/conda-forge/sklearn-crfsuite,2025-04-22 14:57:23.846,41805.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
471,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2025-04-22 14:57:37.742000,2025-04-16 10:38:56,558.0,13.0,40.0,4.0,18.0,5.0,67.0,366.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,16.0,27,True,2025-03-29 10:07:06.000,0.11.4,32.0,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],1161.0,1088.0,https://pypi.org/project/scikit-posthocs,2025-03-29 10:07:06.000,73.0,85355.0,104020.0,https://anaconda.org/conda-forge/scikit-posthocs,2025-04-22 14:57:37.742,1026598.0,,,,,3.0,66.0,,,,,,,,,,,,,,,,,,,,
472,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2025-04-22 14:58:08.339000,2025-03-04 14:59:10,239.0,34.0,546.0,78.0,40.0,63.0,34.0,11622.0,Draw pretty maps from OpenStreetMap data! Built with osmnx +matplotlib + shapely.,19.0,26,False,2025-03-03 21:33:02.000,1.4.2,17.0,prettymaps,conda-forge/prettymaps,,,,70.0,70.0,https://pypi.org/project/prettymaps,2025-03-03 21:33:02.000,,1417.0,1549.0,https://anaconda.org/conda-forge/prettymaps,2025-04-22 14:58:08.339,5290.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
473,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2024-11-04 14:34:30.000000,2024-11-04 14:34:28,348.0,,1377.0,420.0,51.0,105.0,89.0,10721.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,26,True,2024-10-31 13:26:46.000,4.1.2,50.0,dopamine-rl,,,,['tensorflow'],31.0,21.0,https://pypi.org/project/dopamine-rl,2024-10-31 13:26:46.000,10.0,29868.0,29868.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
474,TTS,mozilla/TTS,audio,,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000,2023-11-09 15:37:59.000000,2021-02-12 10:36:31,2184.0,,1252.0,187.0,213.0,32.0,534.0,9804.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,26,False,2021-01-29 00:03:56.000,0.0.9,1.0,,,,,,21.0,21.0,,,,,334.0,,,,,,,,3.0,17368.0,,,,,,,,,,,,,,,,,,,,
475,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2025-01-08 20:48:50.000000,2024-09-13 01:42:25,1464.0,,492.0,58.0,828.0,66.0,498.0,4070.0,NeuralProphet: A simple forecasting package.,55.0,26,True,2024-06-21 07:42:22.000,0.9.0,36.0,neuralprophet,,,,['pytorch'],8.0,,https://pypi.org/project/neuralprophet,2024-06-26 23:51:51.000,8.0,82593.0,82593.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
476,DeepKE,zjunlp/deepke,nlp,,https://github.com/zjunlp/DeepKE,https://github.com/zjunlp/DeepKE,MIT,2018-08-01 01:54:52.000,2025-04-22 07:35:10.000000,2025-04-22 07:35:04,1700.0,7.0,706.0,45.0,35.0,7.0,601.0,3884.0,[EMNLP 2022] An Open Toolkit for Knowledge Graph Extraction and Construction.,32.0,26,True,2023-09-21 04:12:03.000,2.2.7,111.0,deepke,,,,['pytorch'],24.0,24.0,https://pypi.org/project/deepke,2023-09-21 04:12:03.000,,1890.0,1890.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
477,TensorForce,tensorforce/tensorforce,reinforcement-learning,,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000,2024-07-31 20:26:54.000000,2024-07-31 20:26:47,2116.0,,530.0,140.0,240.0,43.0,635.0,3310.0,Tensorforce: a TensorFlow library for applied reinforcement learning.,85.0,26,True,2021-08-30 20:20:58.000,0.6.5,24.0,tensorforce,,,,['tensorflow'],461.0,457.0,https://pypi.org/project/tensorforce,2021-08-30 20:13:45.000,4.0,721.0,721.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
478,neuralcoref,huggingface/neuralcoref,nlp,,https://github.com/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,MIT,2017-07-03 13:04:16.000,2025-04-22 14:57:21.142000,2021-06-22 10:51:48,116.0,,478.0,95.0,49.0,65.0,255.0,2876.0,Fast Coreference Resolution in spaCy with Neural Networks.,21.0,26,False,2019-04-08 11:28:27.000,4.0.0,5.0,neuralcoref,conda-forge/neuralcoref,,,,769.0,748.0,https://pypi.org/project/neuralcoref,2019-04-08 09:56:00.000,21.0,2199.0,2561.0,https://anaconda.org/conda-forge/neuralcoref,2025-04-22 14:57:21.142,22075.0,,,,,3.0,1183.0,,,,,,,,,,,,,,,,,,,,
479,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2025-04-22 14:57:16.064000,2020-03-16 04:26:47,75.0,,236.0,62.0,42.0,37.0,24.0,2807.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,26,False,2020-03-04 04:15:47.000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,,1369.0,1364.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000,5.0,52653.0,57270.0,https://anaconda.org/conda-forge/knockknock,2025-04-22 14:57:16.064,18470.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
480,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2025-04-22 14:57:21.906000,2023-07-19 07:40:10,212.0,,146.0,27.0,200.0,20.0,73.0,2791.0,HiPlot makes understanding high dimensional data easy.,9.0,26,False,2022-05-31 09:00:35.000,0.1.33,113.0,hiplot,conda-forge/hiplot,,,,525.0,499.0,https://pypi.org/project/hiplot,2022-07-05 08:51:12.000,26.0,59427.0,63145.0,https://anaconda.org/conda-forge/hiplot,2025-04-22 14:57:21.906,234279.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
481,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2024-03-18 21:00:38.000000,2024-03-18 20:31:55,556.0,,477.0,94.0,44.0,91.0,240.0,2775.0,Learning to Rank in TensorFlow.,36.0,26,False,2024-03-18 21:00:38.000,0.5.5,23.0,tensorflow_ranking,,,,['tensorflow'],15.0,,https://pypi.org/project/tensorflow_ranking,2024-03-18 21:00:38.000,15.0,88793.0,88793.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
482,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2025-04-22 14:58:07.520000,2023-07-23 14:42:27,191.0,,498.0,37.0,252.0,52.0,305.0,2757.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,26,False,2023-07-23 13:34:05.000,4.1.0,19.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],11.0,,https://pypi.org/project/pytorch-tabnet,2023-07-23 13:26:57.000,11.0,43248.0,43502.0,https://anaconda.org/conda-forge/pytorch-tabnet,2025-04-22 14:58:07.520,10443.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
483,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2022-11-26 14:07:55.000000,2021-09-22 15:31:55,6364.0,,719.0,167.0,94.0,136.0,358.0,2523.0,An Algorithmic Trading Library for Crypto-Assets in Python.,152.0,26,False,2018-11-11 16:46:28.000,0.5.21,52.0,enigma-catalyst,,,,,30.0,28.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000,2.0,1054.0,1054.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
484,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,Intel,2019-02-26 10:10:56.000,2025-04-04 00:44:46.000000,2025-03-05 13:26:44,670.0,2.0,252.0,53.0,680.0,151.0,225.0,2492.0,Algorithms for explaining machine learning models.,24.0,26,False,2024-04-18 15:30:25.000,0.9.6,34.0,alibi,,,,,793.0,768.0,https://pypi.org/project/alibi,2024-04-18 15:29:10.000,25.0,16875.0,16875.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
485,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,GPL-3.0,2014-06-30 02:07:45.000,2023-11-10 03:06:08.000000,2020-09-22 22:35:28,271.0,,338.0,75.0,55.0,170.0,70.0,2333.0,Multilingual text (NLP) processing toolkit.,26.0,26,False,2021-12-15 16:11:38.716,15.5.1,9.0,polyglot,,,,,1506.0,1457.0,https://pypi.org/project/polyglot,2021-12-15 16:11:38.716,49.0,46012.0,46012.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
486,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2024-11-22 16:48:16.000000,2024-02-28 15:45:58,1631.0,,250.0,65.0,63.0,32.0,199.0,2207.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,21.0,26,False,2024-02-28 15:44:03.000,2.1.0,15.0,ampligraph,,,,['tensorflow'],68.0,66.0,https://pypi.org/project/ampligraph,2024-02-26 17:12:26.000,2.0,1097.0,1097.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
487,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2025-04-10 09:30:35.000000,2025-04-10 09:30:30,2362.0,20.0,138.0,27.0,279.0,6.0,44.0,2155.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,26,True,2024-09-15 02:15:00.000,0.5.3,147.0,labml,,,,,237.0,223.0,https://pypi.org/project/labml,2024-09-15 02:15:00.000,14.0,5544.0,5544.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
488,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000000,2023-09-26 07:34:28,1378.0,,309.0,27.0,381.0,56.0,155.0,1580.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,26,False,2023-09-26 07:49:38.000,2.2.6,21.0,pgl,,,,['paddle'],66.0,65.0,https://pypi.org/project/pgl,2023-09-26 07:49:38.000,1.0,4173.0,4173.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
489,underthesea,undertheseanlp/underthesea,nlp,,https://github.com/undertheseanlp/underthesea,https://github.com/undertheseanlp/underthesea,GPL-3.0,2017-03-01 10:24:26.000,2025-03-14 00:38:57.000000,2025-03-14 00:38:57,864.0,1.0,277.0,80.0,493.0,61.0,209.0,1519.0,Underthesea - Vietnamese NLP Toolkit.,20.0,26,False,2024-06-22 10:18:00.000,6.8.4,127.0,underthesea,,,,,1559.0,1544.0,https://pypi.org/project/underthesea,2024-06-22 10:18:00.000,15.0,31414.0,31497.0,,,,,,,,3.0,7980.0,,,,,,,,,,,,,,,,,,,,
490,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2025-04-22 15:32:32.089000,2023-11-06 15:20:05,206.0,,334.0,47.0,44.0,100.0,117.0,1449.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,18.0,26,False,2023-11-06 16:35:44.000,0.9.3,33.0,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],705.0,697.0,https://pypi.org/project/keras-ocr,2023-11-06 16:35:44.000,8.0,20289.0,55456.0,https://anaconda.org/anaconda/keras-ocr,2025-04-22 15:32:32.089,395.0,,,,,3.0,1969004.0,,,,,,,,,,,,,,,,,,,,
491,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2025-04-22 14:57:23.763000,2024-08-03 19:34:12,297.0,,231.0,44.0,186.0,53.0,122.0,1417.0,Metric learning algorithms in Python.,23.0,26,True,2023-10-09 04:53:59.000,0.7.0,11.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],481.0,474.0,https://pypi.org/project/metric-learn,2023-10-09 04:53:59.000,7.0,6047.0,6318.0,https://anaconda.org/conda-forge/metric-learn,2025-04-22 14:57:23.763,15754.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
492,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2025-02-06 20:19:28.000000,2024-07-09 16:09:26,3066.0,,268.0,32.0,38.0,1.0,500.0,1257.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,17.0,26,True,2024-06-19 01:15:40.000,0.41.4,211.0,ktrain,,,,['tensorflow'],576.0,572.0,https://pypi.org/project/ktrain,2024-06-19 01:15:40.000,4.0,7769.0,7769.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
493,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2025-04-30 06:47:49.000000,2025-04-30 06:47:47,948.0,3.0,215.0,56.0,104.0,39.0,180.0,988.0,Input pipeline framework.,29.0,26,True,2024-10-28 22:13:18.000,1.16.0,58.0,tensorflow-transform,,,,['tensorflow'],18.0,,https://pypi.org/project/tensorflow-transform,2024-10-28 22:32:45.000,18.0,221430.0,221430.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
494,quinn,MrPowers/quinn,ml-experiments,,https://github.com/mrpowers-io/quinn,https://github.com/mrpowers-io/quinn,Apache-2.0,2017-09-15 13:02:42.000,2025-03-06 03:34:31.000000,2024-12-06 11:28:50,368.0,,97.0,20.0,149.0,36.0,94.0,670.0,pyspark methods to enhance developer productivity.,31.0,26,True,2025-02-26 10:00:00.000,0.10.3,16.0,quinn,,,,['spark'],100.0,93.0,https://pypi.org/project/quinn,2024-02-13 12:31:37.000,7.0,657454.0,657454.0,,,,,,,,3.0,57.0,,,,,,,mrpowers-io/quinn,,,,,,,,,,,,,
495,pandas-ai,gventuri/pandas-ai,others,,https://github.com/sinaptik-ai/pandas-ai,https://github.com/sinaptik-ai/pandas-ai,,2023-04-22 12:58:01.000,2025-04-14 08:07:44.000000,2025-04-14 08:01:54,1318.0,76.0,1863.0,159.0,678.0,18.0,819.0,19861.0,"Chat with your database or your datalake (SQL, CSV, parquet). PandasAI makes data analysis conversational using LLMs..",105.0,25,False,2025-01-02 18:10:58.000,2.4.2,100.0,pandas-ai,,,,,,,https://pypi.org/project/pandas-ai,,,,,,,,,,,,3.0,,,,,,,,sinaptik-ai/pandas-ai,,,,,,,,,,,,,
496,PyText,facebookresearch/pytext,nlp,,https://github.com/facebookresearch/pytext,https://github.com/facebookresearch/pytext,BSD-3-Clause,2018-07-31 23:40:46.000,2022-10-17 19:55:31.000000,2022-10-17 19:51:05,1735.0,,802.0,167.0,1588.0,145.0,74.0,6338.0,A natural language modeling framework based on PyTorch.,234.0,25,False,2020-06-08 23:30:58.000,0.3.3,13.0,pytext-nlp,,,,['pytorch'],21.0,21.0,https://pypi.org/project/pytext-nlp,2020-06-08 22:49:33.000,,533.0,538.0,,,,,,,,3.0,442.0,,,,,,,,,,,,,,,,,,,,
497,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2024-05-29 15:42:28.000000,2022-09-22 23:59:07,1084.0,,965.0,180.0,328.0,337.0,294.0,5811.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,25,False,2020-07-24 06:34:39.000,0.3.1,12.0,mmdnn,,,,,152.0,152.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000,,751.0,794.0,,,,,,,,2.0,3885.0,,,,,,,,,,,,,,,,,,,,
