,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
480,Sentinelsat,sentinelsat/sentinelsat,,geospatial-data,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000000,2021-07-05 08:10:48.000000,2021-07-05 08:10:48.000000,183,19.0,276.0,636.0,,Search and download Copernicus Sentinel satellite images.,41.0,23,False,2021-05-25 11:28:50.000000,1.0.1,38.0,sentinelsat,,,,,254.0,210.0,https://pypi.org/project/sentinelsat,2021-05-25 11:28:50.000000,44.0,15929.0,15932.0,,,,,,,,3.0,223.0,,,,,,,,,,,,,,,,,,,,
481,pySBD,nipunsadvilkar/pySBD,,nlp,https://github.com/nipunsadvilkar/pySBD,https://github.com/nipunsadvilkar/pySBD,MIT,2017-06-11 06:15:20.000000,2021-04-25 08:42:15.000000,2021-02-11 16:40:18.000000,34,8.0,48.0,338.0,279.0,pySBD (Python Sentence Boundary Disambiguation) is a rule-based sentence boundary detection that works out-of-the-box.,6.0,23,True,2021-02-11 16:42:37.000000,0.3.4,15.0,pysbd,,,,,194.0,190.0,https://pypi.org/project/pysbd,2021-02-11 16:36:33.000000,4.0,42774.0,42774.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
482,vega,vega/ipyvega,,data-viz,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000000,2021-07-12 15:59:19.000000,2021-07-02 11:08:37.000000,45,10.0,80.0,308.0,518.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,10.0,23,True,2021-06-03 20:52:09.000000,3.5.0,38.0,vega,conda-forge/vega,,,['jupyter'],148.0,,https://pypi.org/project/vega,2021-06-03 20:52:09.000000,148.0,24718.0,31992.0,https://anaconda.org/conda-forge/vega,2021-06-03 23:34:43.187000,443763.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
483,NIPY,nipy/nipy,,medical-data,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000000,2021-06-20 21:19:21.000000,2021-03-29 16:56:48.000000,123,43.0,110.0,302.0,6427.0,Neuroimaging in Python FMRI analysis package.,63.0,23,True,2018-02-19 14:14:08.000000,0.4.2,6.0,nipy,conda-forge/nipy,,,,82.0,,https://pypi.org/project/nipy,2018-02-19 14:14:08.000000,82.0,1898.0,3656.0,https://anaconda.org/conda-forge/nipy,2020-05-04 19:38:04.112000,84431.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
484,py3nvml,fbcotter/py3nvml,,gpu-utilities,https://github.com/fbcotter/py3nvml,https://github.com/fbcotter/py3nvml,BSD-3-Clause,2016-11-21 01:07:37.000000,2021-07-07 09:10:57.000000,2021-07-07 09:10:57.000000,24,1.0,10.0,182.0,81.0,Python 3 Bindings for NVML library. Get NVIDIA GPU status inside your program.,7.0,23,False,2020-04-06 16:02:10.000000,0.2.6,13.0,py3nvml,conda-forge/py3nvml,,,,317.0,297.0,https://pypi.org/project/py3nvml,2020-04-06 16:02:10.000000,20.0,139207.0,140325.0,https://anaconda.org/conda-forge/py3nvml,2020-10-10 10:41:08.987000,20135.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
485,PyStan,stan-dev/pystan,,probabilistics,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094000,2021-07-07 23:18:10.000000,2021-06-03 10:18:34.000000,21,12.0,137.0,102.0,,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",8.0,23,False,2021-06-03 10:17:59.000000,3.2.0,64.0,pystan,conda-forge/pystan,,,,342.0,,https://pypi.org/project/pystan,2021-06-03 10:17:59.000000,342.0,1371152.0,1392714.0,https://anaconda.org/conda-forge/pystan,2021-05-12 13:39:30.313000,1121266.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
486,Recommenders,microsoft/recommenders,,recommender-systems,https://github.com/microsoft/recommenders,https://github.com/microsoft/recommenders,MIT,2018-09-19 10:06:07.000000,2021-07-22 14:49:23.000000,2021-06-17 16:41:09.000000,1831,146.0,459.0,10686.0,6334.0,Best Practices on Recommendation Systems.,96.0,22,True,2021-06-18 15:59:34.000000,0.6.0,8.0,,,,,,2.0,2.0,,,,,0.0,,,,,,,,2.0,18.0,,,,,,,,,,,,,,,,,,,,
487,mmdnn,Microsoft/MMdnn,,model-serialisation,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000000,2021-03-01 14:17:24.000000,2020-08-14 02:32:30.000000,944,316.0,287.0,5398.0,1083.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,85.0,22,True,2020-07-24 06:34:39.000000,0.3.1,12.0,mmdnn,,,,,66.0,63.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000000,3.0,830.0,907.0,,,,,,,,2.0,3421.0,,,,,,,,,,,,,,,,,,,,
488,english-words,dwyl/english-words,,nlp,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000000,2021-07-03 12:27:25.000000,2020-10-15 08:03:00.000000,1153,44.0,26.0,5374.0,83.0,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,25.0,22,True,2018-08-21 00:29:28.000000,1.0.3,4.0,english-words,,,,,2.0,,https://pypi.org/project/english-words,2018-08-21 00:29:28.000000,2.0,16179.0,16179.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
489,Image Deduplicator,idealo/imagededup,,image,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000000,2021-03-16 10:25:33.000000,2020-11-23 17:40:40.000000,307,21.0,57.0,3685.0,460.0,Finding duplicate images made easy!.,9.0,22,True,2020-11-23 17:55:24.000000,0.2.4,9.0,imagededup,,,,['tensorflow'],17.0,15.0,https://pypi.org/project/imagededup,2020-11-22 21:09:36.000000,2.0,13078.0,13078.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
490,T5,google-research/text-to-text-transfer-transformer,,nlp,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000000,2021-07-21 20:07:17.000000,2021-07-19 18:24:08.000000,468,52.0,320.0,3505.0,,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,38.0,22,True,2021-03-03 15:19:14.000000,0.9.0,26.0,t5,,,,['tensorflow'],42.0,42.0,https://pypi.org/project/t5,2021-03-03 15:19:14.000000,0.0,6611.0,6611.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
491,AdaNet,tensorflow/adanet,,hyperopt,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000000,2020-07-09 21:03:28.000000,2020-07-09 20:51:04.000000,513,65.0,47.0,3293.0,439.0,Fast and flexible AutoML with learning guarantees.,26.0,22,True,2020-07-09 21:03:28.000000,0.9.0,13.0,adanet,,,,['tensorflow'],41.0,39.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000000,2.0,1177.0,1177.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
492,TensorWatch,microsoft/tensorwatch,,ml-experiments,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000000,2021-04-13 09:44:02.000000,2021-01-15 19:46:05.000000,331,50.0,15.0,3138.0,112.0,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",13.0,22,True,2020-03-04 07:26:22.000000,0.9.1,14.0,tensorwatch,,,,,58.0,52.0,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22.000000,6.0,37586.0,37586.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
493,gpt-2-simple,minimaxir/gpt-2-simple,,nlp,https://github.com/minimaxir/gpt-2-simple,https://github.com/minimaxir/gpt-2-simple,MIT,2019-04-13 20:00:52.000000,2021-06-17 00:27:42.000000,2021-02-14 19:39:38.000000,553,144.0,93.0,2727.0,133.0,Python package to easily retrain OpenAI's GPT-2 text-generating model on new texts.,17.0,22,True,2021-02-14 21:13:20.000000,0.7.2,16.0,gpt-2-simple,,,,['tensorflow'],6.0,,https://pypi.org/project/gpt-2-simple,2021-02-14 20:20:24.000000,6.0,10347.0,10356.0,,,,,,,,3.0,247.0,,,,,,,,,,,,,,,,,,,,
494,speechbrain,speechbrain/speechbrain,,audio,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000000,2021-07-21 17:08:47.000000,2021-07-21 17:08:47.000000,388,46.0,276.0,2636.0,,A PyTorch-based Speech Toolkit.,110.0,22,True,2021-06-17 01:25:19.000000,0.5.9,8.0,speechbrain,,,,['pytorch'],30.0,30.0,https://pypi.org/project/speechbrain,2021-06-17 01:26:07.000000,,2717.0,2717.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
495,Hummingbird,microsoft/hummingbird,,model-serialisation,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000000,2021-07-19 22:01:07.000000,2021-07-19 21:44:00.000000,189,48.0,169.0,2517.0,,Hummingbird compiles trained ML models into tensor computation for faster inference.,23.0,22,True,2021-06-22 21:28:04.000000,0.4.0,13.0,hummingbird-ml,,,,,18.0,18.0,https://pypi.org/project/hummingbird-ml,2021-06-22 21:26:04.000000,,2893.0,2903.0,,,,,,,,2.0,142.0,,,,,,,,,,,,,,,,,,,,
496,Porcupine,Picovoice/Porcupine,,audio,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000000,2021-07-21 17:11:53.000000,2021-07-21 17:11:49.000000,366,9.0,312.0,2500.0,510.0,On-device wake word detection powered by deep learning.,28.0,22,True,2021-04-14 16:39:57.000000,1.9.5,19.0,pvporcupine,,,,,5.0,5.0,https://pypi.org/project/pvporcupine,2021-04-14 16:39:57.000000,0.0,768.0,768.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
497,tensorflow-graphics,tensorflow/graphics,,image,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000000,2021-07-21 23:58:30.000000,2021-07-20 19:05:35.000000,297,121.0,85.0,2484.0,701.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,33.0,22,True,2020-05-20 19:56:41.000000,2020.5.20,21.0,tensorflow-graphics,,,,['tensorflow'],8.0,2.0,https://pypi.org/project/tensorflow-graphics,2020-05-20 19:56:41.000000,6.0,6040.0,6040.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
498,MMLSpark,Azure/mmlspark,,distributed-ml,https://github.com/Azure/mmlspark,https://github.com/Azure/mmlspark,MIT,2017-06-05 08:23:44.000000,2021-07-21 22:55:16.000000,2021-07-14 17:16:19.000000,541,211.0,244.0,2381.0,896.0,Microsoft Machine Learning for Apache Spark.,68.0,22,True,2020-10-02 19:36:01.000000,1.0.0-rc3,17.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000000,,31540.0,31540.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
499,Luminoth,tryolabs/luminoth,,image,https://github.com/tryolabs/luminoth,https://github.com/tryolabs/luminoth,BSD-3-Clause,2017-02-16 15:07:46.000000,2021-05-21 16:21:18.000000,2020-01-07 20:53:25.000000,403,51.0,127.0,2379.0,838.0,Deep Learning toolkit for Computer Vision.,15.0,22,False,2018-11-09 21:35:17.000000,0.2.3,10.0,luminoth,,,,['tensorflow'],33.0,31.0,https://pypi.org/project/luminoth,2018-11-09 21:35:17.000000,2.0,1459.0,1716.0,,,,,,,,3.0,11572.0,,,,,,,,,,,,,,,,,,,,
500,FinRL,AI4Finance-LLC/FinRL,,reinforcement-learning,https://github.com/AI4Finance-LLC/FinRL,https://github.com/AI4Finance-LLC/FinRL,MIT,2020-07-26 13:18:16.000000,2021-07-19 01:49:06.000000,2021-07-19 01:49:06.000000,602,61.0,100.0,2319.0,724.0,A Deep Reinforcement Learning Framework for Automated Trading in Quantitative Finance. NeurIPS 2020.,27.0,22,True,2021-02-28 17:05:19.000000,0.3.0,4.0,finrl,,,,,7.0,7.0,https://pypi.org/project/finrl,2021-02-28 17:05:19.000000,,175.0,175.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
501,layout-parser,Layout-Parser/layout-parser,,image,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000000,2021-06-16 06:05:10.000000,2021-04-26 03:50:16.000000,178,21.0,16.0,2259.0,142.0,A unified toolkit for Deep Learning Based Document Image Analysis.,4.0,22,True,2021-04-12 20:00:00.000000,0.2.0,6.0,layoutparser,,,,,11.0,11.0,https://pypi.org/project/layoutparser,2021-04-12 20:00:00.000000,,1987.0,1987.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
502,Texar,asyml/texar,,nlp,https://github.com/asyml/texar,https://github.com/asyml/texar,Apache-2.0,2017-07-22 19:02:05.000000,2020-09-17 07:03:55.000000,2020-07-29 00:38:30.000000,356,33.0,126.0,2181.0,1719.0,"Toolkit for Machine Learning, Natural Language Processing, and Text Generation, in TensorFlow. This is part of the..",41.0,22,True,2019-11-19 04:11:18.000000,0.2.4,6.0,texar,,,,['tensorflow'],17.0,15.0,https://pypi.org/project/texar,2019-11-19 04:11:18.000000,2.0,166.0,166.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
503,Mars,mars-project/mars,,others,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000000,2021-07-22 13:31:06.000000,2021-07-22 07:33:17.000000,264,131.0,714.0,2169.0,849.0,"Mars is a tensor-based unified framework for large-scale data computation which scales Numpy, pandas, Scikit-learn and..",22.0,22,True,2021-07-09 14:16:14.000000,0.6.11,87.0,pymars,,,,,0.0,,https://pypi.org/project/pymars,2021-07-09 14:16:14.000000,0.0,3202.0,3202.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
504,DDSP,magenta/ddsp,,audio,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000000,2021-07-22 02:35:51.000000,2021-07-22 02:35:43.000000,196,19.0,98.0,1903.0,,DDSP: Differentiable Digital Signal Processing.,27.0,22,True,2021-07-07 22:19:57.000000,1.6.0,34.0,ddsp,,,,['tensorflow'],13.0,13.0,https://pypi.org/project/ddsp,2021-07-07 22:19:57.000000,,1903.0,1903.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
505,STUMPY,TDAmeritrade/stumpy,,time-series-data,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000000,2021-07-21 13:55:30.000000,2021-07-21 13:55:18.000000,180,31.0,222.0,1850.0,,"STUMPY is a powerful and scalable Python library for computing a Matrix Profile, which can be used for a variety of..",23.0,22,True,2021-07-20 18:18:33.000000,1.9.1,21.0,stumpy,conda-forge/stumpy,,,,0.0,,https://pypi.org/project/stumpy,2021-07-20 18:18:33.000000,0.0,72283.0,73249.0,https://anaconda.org/conda-forge/stumpy,2021-07-20 18:28:35.826000,25136.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
506,vidgear,abhiTronix/vidgear,,image,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000000,2021-07-20 11:29:18.000000,2021-04-25 17:12:04.000000,134,4.0,158.0,1842.0,649.0,High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,6.0,22,True,2021-04-25 18:49:14.000000,idgear-0.2.1,13.0,vidgear,,,,,119.0,117.0,https://pypi.org/project/vidgear,2021-01-01 07:57:09.000000,2.0,2399.0,2412.0,,,,,,,,3.0,384.0,,,,,,,,,,,,,,,,,,,,
507,m2cgen,BayesWitnesses/m2cgen,,model-serialisation,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000000,2021-07-21 23:42:54.000000,2021-07-21 22:02:40.000000,153,36.0,46.0,1832.0,285.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",12.0,22,True,2020-09-18 19:17:26.000000,0.9.0,12.0,m2cgen,,,,,6.0,6.0,https://pypi.org/project/m2cgen,2020-09-18 19:16:17.000000,,30730.0,30730.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
508,accelerate,huggingface/accelerate,,pytorch-utils,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000000,2021-07-20 08:22:49.000000,2021-07-20 08:22:48.000000,74,20.0,55.0,1608.0,,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",20.0,22,True,2021-04-29 15:45:04.000000,0.3.0,5.0,accelerate,,,,['pytorch'],88.0,88.0,https://pypi.org/project/accelerate,2021-04-29 15:44:34.000000,0.0,14038.0,14038.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
509,lore,instacart/lore,,ml-experiments,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000000,2021-05-26 18:44:09.000000,2020-05-11 22:26:45.000000,119,16.0,18.0,1520.0,270.0,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,22.0,22,False,2020-05-11 22:28:23.000000,0.8.4,231.0,lore,,,,,17.0,16.0,https://pypi.org/project/lore,2020-05-11 22:28:23.000000,1.0,2114.0,2114.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
510,Magnitude,plasticityai/magnitude,,nn-search,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000000,2021-02-23 18:10:43.000000,2020-07-17 20:19:46.000000,101,28.0,51.0,1460.0,350.0,"A fast, efficient universal vector embedding utility package.",4.0,22,True,2020-05-25 11:26:36.000000,0.1.143,128.0,pymagnitude,,,,,207.0,193.0,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000000,14.0,5018.0,5018.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
511,Talos,autonomio/talos,,hyperopt,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000000,2021-05-27 09:49:51.000000,2021-05-27 09:49:50.000000,242,35.0,352.0,1421.0,559.0,"Hyperparameter Optimization for TensorFlow, Keras and PyTorch.",19.0,22,True,2020-11-09 16:48:30.000000,1.0,14.0,talos,,,,['tensorflow'],128.0,122.0,https://pypi.org/project/talos,2020-11-09 16:49:08.000000,6.0,2112.0,2112.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
512,Classy Vision,facebookresearch/ClassyVision,,image,https://github.com/facebookresearch/ClassyVision,https://github.com/facebookresearch/ClassyVision,MIT,2019-09-13 22:54:44.000000,2021-07-19 20:08:51.000000,2021-07-10 15:34:34.000000,234,53.0,58.0,1316.0,377.0,An end-to-end PyTorch framework for image and video classification.,62.0,22,True,2021-07-19 20:08:51.000000,0.6.0,17.0,classy_vision,conda-forge/classy_vision,,,['pytorch'],0.0,,https://pypi.org/project/classy_vision,2021-07-09 22:58:06.000000,0.0,1070.0,1548.0,https://anaconda.org/conda-forge/classy_vision,2020-12-11 20:08:25.437000,8615.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
513,NiftyNet,NifTK/NiftyNet,,medical-data,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51.000000,385,102.0,224.0,1288.0,2848.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,58.0,22,False,2019-10-10 10:59:33.000000,0.6.0,11.0,niftynet,,,,['tensorflow'],37.0,36.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000000,1.0,292.0,292.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
514,datatable,h2oai/datatable,,data-containers,https://github.com/h2oai/datatable,https://github.com/h2oai/datatable,MPL-2.0,2017-03-03 02:32:59.000000,2021-07-21 20:58:53.000000,2021-07-21 04:30:16.000000,113,127.0,1194.0,1257.0,,A Python package for manipulating 2-dimensional tabular data structures.,29.0,22,True,2021-07-02 00:15:35.000000,1.0.0,16.0,datatable,,,,,6.0,,https://pypi.org/project/datatable,2021-07-01 23:36:34.000000,6.0,64102.0,64125.0,,,,,,,,3.0,1087.0,,,,,,,,,,,,,,,,,,,,
515,MLBox,AxeldeRomblay/MLBox,,hyperopt,https://github.com/AxeldeRomblay/MLBox,https://github.com/AxeldeRomblay/MLBox,BSD-1-Clause,2017-06-01 16:59:24.000000,2021-05-21 15:42:44.000000,2020-08-25 09:26:27.000000,254,15.0,74.0,1231.0,1121.0,MLBox is a powerful Automated Machine Learning python library.,9.0,22,False,2020-08-25 09:32:37.000000,0.8.5,21.0,mlbox,,,,,26.0,26.0,https://pypi.org/project/mlbox,2020-08-25 09:32:37.000000,,2801.0,2801.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
516,Darts,unit8co/darts,,time-series-data,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000000,2021-07-22 14:19:48.000000,2021-07-17 13:19:11.000000,138,20.0,89.0,1231.0,409.0,A python library for easy manipulation and forecasting of time series.,32.0,22,True,2021-07-17 13:22:58.000000,0.9.1,15.0,u8darts,,unit8/darts,,,6.0,6.0,https://pypi.org/project/u8darts,2021-07-17 13:22:58.000000,0.0,2917.0,2920.0,,,,https://hub.docker.com/r/unit8/darts,2021-05-22 11:13:37.525957,,131.0,2.0,,,,,,,,,,,,,,,,,,,,,
517,Pypeline,cgarciae/pypeln,,data-pipelines,https://github.com/cgarciae/pypeln,https://github.com/cgarciae/pypeln,MIT,2018-09-01 13:43:31.000000,2021-05-01 11:58:40.000000,2021-04-13 00:55:39.000000,71,14.0,37.0,1224.0,235.0,Concurrent data pipelines in Python .,10.0,22,True,2021-01-05 18:00:06.000000,0.4.7,34.0,pypeln,,,,,10.0,,https://pypi.org/project/pypeln,2021-01-05 18:00:06.000000,10.0,31258.0,31258.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
518,pytorch-forecasting,jdb78/pytorch-forecasting,,time-series-data,https://github.com/jdb78/pytorch-forecasting,https://github.com/jdb78/pytorch-forecasting,MIT,2020-07-03 13:05:24.000000,2021-07-21 19:50:48.000000,2021-07-21 19:50:35.000000,150,79.0,196.0,1215.0,952.0,Time series forecasting with PyTorch.,18.0,22,True,2021-06-04 17:48:44.000000,0.9.0,27.0,pytorch-forecasting,,,,,,,https://pypi.org/project/pytorch-forecasting,2021-06-04 17:48:44.000000,,9721.0,9721.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
519,Higher,facebookresearch/higher,,pytorch-utils,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000000,2021-06-21 15:17:40.000000,2021-06-21 15:17:40.000000,83,34.0,49.0,1193.0,30.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,9.0,22,True,2020-07-14 12:20:32.000000,0.2.1,2.0,higher,,,,['pytorch'],65.0,65.0,https://pypi.org/project/higher,2020-07-14 12:20:32.000000,0.0,30293.0,30293.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
520,TabNet,dreamquark-ai/tabnet,,pytorch-utils,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000000,2021-06-24 08:47:54.000000,2021-05-27 09:32:27.000000,231,36.0,130.0,1156.0,168.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,18.0,22,True,2021-02-02 08:05:11.000000,3.1.1,17.0,pytorch-tabnet,,,,['pytorch'],0.0,,https://pypi.org/project/pytorch-tabnet,2021-02-02 08:05:11.000000,0.0,17852.0,17852.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
521,RecBole,RUCAIBox/RecBole,,recommender-systems,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000000,2021-07-22 10:51:14.000000,2021-07-11 02:23:22.000000,174,45.0,121.0,1128.0,3028.0,"A unified, comprehensive and efficient recommendation library.",40.0,22,True,2021-04-06 09:53:37.000000,0.2.1,5.0,recbole,aibox/recbole,,,['pytorch'],,,https://pypi.org/project/recbole,2021-03-22 14:22:38.000000,,417.0,485.0,https://anaconda.org/aibox/recbole,2021-03-22 14:53:52.593000,550.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
522,gplearn,trevorstephens/gplearn,,others,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000000,2021-07-01 00:24:09.000000,2021-07-01 00:24:09.000000,166,37.0,124.0,974.0,147.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,22,True,2019-06-01 02:04:52.000000,0.4.1,5.0,gplearn,,,,['sklearn'],193.0,179.0,https://pypi.org/project/gplearn,2019-06-01 02:04:52.000000,14.0,1934.0,1934.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
523,ChainerRL,chainer/chainerrl,,reinforcement-learning,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000000,2021-04-17 06:02:31.000000,2021-04-17 06:02:30.000000,207,75.0,147.0,970.0,3471.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,29.0,22,True,2020-02-14 05:35:56.000000,0.8.0,10.0,chainerrl,,,,,115.0,101.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000000,14.0,712.0,712.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
524,tf-explain,sicara/tf-explain,,interpretability,https://github.com/sicara/tf-explain,https://github.com/sicara/tf-explain,MIT,2019-07-15 08:26:24.000000,2021-06-22 10:19:30.000000,2021-06-22 10:19:30.000000,80,33.0,48.0,844.0,199.0,Interpretability Methods for tf.keras models with Tensorflow 2.x.,15.0,22,True,2021-02-16 18:59:38.000000,0.3.0,7.0,tf-explain,,,,['tensorflow'],86.0,84.0,https://pypi.org/project/tf-explain,2021-02-16 18:59:38.000000,2.0,2024.0,2024.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
