,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id
420,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,BSD-3-Clause,2013-12-23 17:02:11.000,2022-05-26 14:11:39.000000,2021-12-06 21:48:19,1667,,175,41.0,165.0,73.0,144.0,816,A Jupyter - Three.js bridge.,29.0,27,True,2021-02-26 14:01:21.000,2.3.0,43.0,pythreejs,conda-forge/pythreejs,,,['jupyter'],64.0,19.0,https://pypi.org/project/pythreejs,2021-02-26 14:01:21.000,38.0,55597.0,66568.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505,385213.0,,,,,3.0,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2021-02-26 13:59:06.062,7.0,5621.0,,,,,,,,,,,,
421,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2022-01-06 09:30:10.449000,2022-01-05 19:57:41,1116,,204,58.0,238.0,15.0,310.0,762,Search and download Copernicus Sentinel satellite images.,42.0,27,False,2022-01-05 19:58:27.000,1.1.1,40.0,sentinelsat,conda-forge/sentinelsat,,,,338.0,308.0,https://pypi.org/project/sentinelsat,2022-01-05 19:58:27.000,30.0,11765.0,12116.0,https://anaconda.org/conda-forge/sentinelsat,2022-01-06 09:30:10.449,6621.0,,,,,3.0,228.0,,,,,,,,,,,,,,,,,,,
422,Guild AI,guildai/guildai,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000,2022-05-26 13:59:53.000000,2022-05-26 13:59:53,4903,211.0,63,14.0,58.0,156.0,200.0,704,"Experiment tracking, ML developer tools.",20.0,27,True,2022-05-11 01:13:36.000,0.8.1,182.0,guildai,,,,,51.0,51.0,https://pypi.org/project/guildai,2022-05-11 01:13:31.000,,3194.0,3195.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,
423,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2022-05-25 12:39:41.000000,2022-05-25 07:48:49,2547,63.0,77,12.0,107.0,13.0,64.0,537,Python bindings for MPI.,20.0,27,True,2021-11-25 21:07:13.000,3.1.3,20.0,mpi4py,conda-forge/mpi4py,,,,582.0,,https://pypi.org/project/mpi4py,2021-12-15 13:48:39.969,582.0,180945.0,197216.0,https://anaconda.org/conda-forge/mpi4py,2022-04-04 08:04:09.204,1091571.0,,,,,3.0,4823.0,,,,,,,,,,,,,,,,,,,
424,Orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,BSD-3-Clause,2017-09-07 06:05:21.000,2022-05-26 13:29:11.000000,2022-05-25 17:49:50,3352,163.0,44,13.0,573.0,182.0,161.0,226,Asynchronous Distributed Hyperparameter Optimization.,28.0,27,False,2022-03-07 19:03:38.000,0.2.3,22.0,orion,,,,,71.0,65.0,https://pypi.org/project/orion,2022-03-07 19:03:38.000,6.0,4467.0,4467.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
425,english-words,dwyl/english-words,nlp,,https://github.com/dwyl/english-words,https://github.com/dwyl/english-words,Unlicense,2014-07-13 22:20:45.000,2022-05-17 05:10:28.000000,2022-04-20 08:17:18,89,4.0,1410,189.0,55.0,63.0,29.0,7144,A text file containing 479k English words for all your dictionary/word-based projects e.g: auto-completion /..,27.0,26,True,2022-01-29 05:49:51.000,1.1.0,7.0,english-words,,,,,6.0,,https://pypi.org/project/english-words,2022-01-29 05:49:51.000,6.0,15540.0,15540.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
426,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,MIT,2021-06-09 17:57:28.000,2022-05-15 20:00:45.000000,2022-05-15 19:53:03,172,19.0,239,59.0,154.0,13.0,53.0,4462,"A data augmentations library for audio, image, text, and video.",23.0,26,True,2022-03-29 11:42:50.000,1.0.0,17.0,augly,,,,,39.0,36.0,https://pypi.org/project/augly,2022-03-28 13:29:26.000,3.0,1487.0,1487.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
427,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2022-05-23 16:25:02.000000,2020-04-17 09:51:20,204,,891,96.0,58.0,215.0,256.0,3870,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,26,False,2020-01-10 11:36:02.000,1.0.1,8.0,segmentation_models,,,,['tensorflow'],24.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000,24.0,62462.0,62462.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
428,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2022-05-26 14:52:56.000000,2022-05-25 06:21:48,935,214.0,319,60.0,142.0,28.0,83.0,3433,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",12.0,26,False,2022-04-20 21:15:28.000,2.0.0,17.0,cleanlab,conda-forge/cleanlab,,,,40.0,38.0,https://pypi.org/project/cleanlab,2022-04-20 21:15:28.000,2.0,7903.0,8059.0,https://anaconda.org/conda-forge/cleanlab,2022-04-30 16:01:09.036,3917.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
429,TensorForce,tensorforce/tensorforce,reinforcement-learning,,https://github.com/tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,Apache-2.0,2017-03-19 16:24:22.000,2022-05-24 17:30:34.000000,2022-02-10 08:43:04,2099,,525,147.0,229.0,16.0,626.0,3135,Tensorforce: a TensorFlow library for applied reinforcement learning.,82.0,26,True,2021-08-30 20:20:58.000,0.6.5,14.0,tensorforce,,,,['tensorflow'],27.0,,https://pypi.org/project/tensorforce,2019-09-07 13:56:18.000,27.0,1771.0,1771.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
430,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2022-05-06 21:01:07.000000,2022-04-05 20:55:12,181,10.0,286,55.0,44.0,45.0,48.0,2989,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,26,True,2022-04-06 04:38:09.000,0.3.4,11.0,layoutparser,,,,,72.0,70.0,https://pypi.org/project/layoutparser,2022-04-06 04:38:09.000,2.0,5072.0,5072.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
431,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2022-01-18 22:03:55.000000,2020-12-08 16:56:38,17588,,1047,216.0,3648.0,437.0,1103.0,2881,Unified and efficient Machine Learning.,248.0,26,False,2019-07-05 10:23:31.000,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,,,1947.0,https://anaconda.org/conda-forge/shogun,2018-06-25 20:49:17.070,112326.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1482.0,3.0,,,,,,,,,,shogun,,,,,,,,,,
432,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2022-05-18 08:46:03.000000,2022-04-27 16:00:52,373,8.0,221,46.0,347.0,48.0,189.0,2818,Hummingbird compiles trained ML models into tensor computation for faster inference.,29.0,26,True,2022-04-25 22:09:52.000,0.4.4,17.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,32.0,32.0,https://pypi.org/project/hummingbird-ml,2022-04-25 22:07:52.000,,2425.0,2969.0,https://anaconda.org/conda-forge/hummingbird-ml,2022-05-02 19:54:06.683,7527.0,,,,,2.0,172.0,,,,,,,,,,,,,,,,,,,
433,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2021-08-11 23:58:11.000000,2018-08-19 12:37:47,130,,256,65.0,57.0,21.0,39.0,2205,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,26,False,2018-08-19 12:21:01.000,0.3.7,27.0,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],2036.0,1996.0,https://pypi.org/project/scikit-plot,2018-08-19 12:18:46.000,40.0,435978.0,437902.0,https://anaconda.org/conda-forge/scikit-plot,2019-06-05 14:23:59.043,111632.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
434,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2022-05-25 17:42:19.000000,2022-05-16 16:44:22,457,23.0,248,63.0,298.0,23.0,112.0,2159,DDSP: Differentiable Digital Signal Processing.,31.0,26,True,2022-05-10 06:56:11.000,3.4.3,50.0,ddsp,conda-forge/ddsp,,,['tensorflow'],27.0,26.0,https://pypi.org/project/ddsp,2022-05-25 17:42:19.000,1.0,2771.0,3236.0,https://anaconda.org/conda-forge/ddsp,2020-06-08 12:59:15.975,10697.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
435,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2022-05-23 22:25:49.000000,2022-05-23 22:25:22,362,13.0,190,46.0,434.0,24.0,66.0,2102,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",13.0,26,True,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,,,37.0,34.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,41527.0,41527.0,,,,,,,,2.0,16.0,,,,,,,,,,,,,,,,,,,
436,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2022-05-18 07:04:03.000000,2022-05-18 07:03:59,1063,21.0,285,44.0,46.0,43.0,183.0,2071,Graph Neural Networks with Keras and Tensorflow 2.,20.0,26,True,2022-04-09 13:44:22.000,1.1,32.0,spektral,,,,['tensorflow'],127.0,125.0,https://pypi.org/project/spektral,2022-04-09 13:00:34.000,2.0,6807.0,6807.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
437,PyFunctional,EntilZha/PyFunctional,data-pipelines,,https://github.com/EntilZha/PyFunctional,https://github.com/EntilZha/PyFunctional,MIT,2015-02-05 17:17:51.000,2021-11-26 14:50:52.000000,2021-11-05 18:58:53,520,,115,53.0,43.0,8.0,120.0,2013,Python library for creating data pipelines with chain functional programming.,25.0,26,True,2021-01-12 19:21:07.000,1.4.3,14.0,pyfunctional,,,,,450.0,435.0,https://pypi.org/project/pyfunctional,2021-01-12 19:14:48.000,15.0,110728.0,110728.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
438,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,GPL-3.0,2014-06-30 02:07:45.000,2022-05-18 09:36:53.000000,2020-09-22 22:35:28,271,,310,80.0,50.0,147.0,66.0,2001,Multilingual text (NLP) processing toolkit.,26.0,26,False,2016-07-03 20:05:42.000,16.7.4,9.0,polyglot,,,,,796.0,712.0,https://pypi.org/project/polyglot,2016-07-03 20:05:42.000,84.0,48954.0,48954.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
439,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2022-01-14 10:29:02.172000,2021-07-16 09:03:20,66,,456,37.0,41.0,62.0,58.0,1973,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,26,True,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],1009.0,999.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,10.0,132707.0,139248.0,https://anaconda.org/anaconda/efficientnet,2022-01-14 10:29:02.172,58.0,,,,,3.0,235383.0,,,,,,,,,,,,,,,,,,,
440,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2022-03-02 10:05:52.000000,2021-07-09 11:06:18,56,,448,41.0,22.0,62.0,38.0,1775,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,26,True,2021-07-09 11:16:39.000,0.1.1,11.0,mtcnn,conda-forge/mtcnn,,,['tensorflow'],2292.0,2249.0,https://pypi.org/project/mtcnn,2021-07-09 11:16:39.000,43.0,30114.0,30290.0,https://anaconda.org/conda-forge/mtcnn,2021-08-17 17:36:21.436,4756.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
441,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2022-05-20 20:35:57.000000,2022-05-20 20:35:51,497,15.0,201,63.0,27.0,42.0,77.0,1768,Fast and Easy Infinite Neural Networks in Python.,22.0,26,True,2022-02-23 16:58:57.000,0.5.0,25.0,neural-tangents,,,,,37.0,36.0,https://pypi.org/project/neural-tangents,2022-02-23 16:56:29.000,1.0,2639.0,2649.0,,,,,,,,3.0,233.0,,,,,,,,,,,,,,,,,,,
442,Fairness 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2022-05-05 17:04:02.000000,2022-05-05 17:04:01,348,3.0,550,87.0,171.0,75.0,61.0,1732,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",49.0,26,True,2021-03-04 18:11:34.000,0.4.0,9.0,aif360,conda-forge/aif360,,,,165.0,157.0,https://pypi.org/project/aif360,2021-03-04 18:11:34.000,8.0,8514.0,8617.0,https://anaconda.org/conda-forge/aif360,2021-09-29 17:08:47.878,2065.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
443,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2022-02-12 03:29:55.000000,2022-02-12 02:32:06,1636,,157,59.0,65.0,69.0,123.0,1725,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,26,True,2022-02-12 03:29:55.000,0.8.0,21.0,hypertools,,,,,196.0,186.0,https://pypi.org/project/hypertools,2022-02-12 02:43:24.000,10.0,809.0,809.0,,,,,,,,3.0,14.0,,,,,,,,,,,,,,,,,,,
444,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2022-05-24 11:42:51.000000,2022-05-24 11:16:28,717,87.0,121,25.0,494.0,63.0,257.0,1603,A python library for self-supervised learning on images.,18.0,26,True,2022-05-24 11:41:22.000,1.2.17,53.0,lightly,,,,['pytorch'],37.0,36.0,https://pypi.org/project/lightly,2022-05-24 11:42:51.000,1.0,3113.0,3113.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
445,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,AGPL-3.0,2021-10-11 14:48:38.000,2022-05-26 13:27:19.000000,2022-05-26 11:54:13,908,290.0,98,9.0,993.0,124.0,389.0,1523,Test Suites for Validating ML Models & Data. Deepchecks is a Python package for comprehensively validating your..,24.0,26,False,2022-05-12 14:13:13.000,0.6.4,34.0,deepchecks,,,,,7.0,7.0,https://pypi.org/project/deepchecks,2022-05-12 14:12:49.000,,29537.0,29561.0,,,,,,,,2.0,169.0,,,,,,,,,,,,,,,,,,,
446,streamparse,Parsely/streamparse,data-pipelines,,https://github.com/Parsely/streamparse,https://github.com/Parsely/streamparse,Apache-2.0,2014-05-02 20:33:50.000,2022-01-10 21:46:17.000000,2022-01-10 21:42:18,1069,,217,102.0,167.0,70.0,263.0,1459,"Run Python in Apache Storm topologies. Pythonic API, CLI tooling, and a topology DSL.",42.0,26,True,2022-01-10 21:46:17.000,4.1.2,50.0,streamparse,,,,,81.0,54.0,https://pypi.org/project/streamparse,2022-01-10 21:43:49.000,27.0,3783.0,3783.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
447,bt,pmorissette/bt,financial-data,,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000,2022-05-26 02:33:08.000000,2022-05-26 02:33:08,463,9.0,311,78.0,79.0,56.0,227.0,1384,bt - flexible backtesting for Python.,25.0,26,True,2021-04-21 02:52:26.000,0.2.9,25.0,bt,conda-forge/bt,,,,133.0,112.0,https://pypi.org/project/bt,2021-04-21 02:52:26.000,21.0,4433.0,4764.0,https://anaconda.org/conda-forge/bt,2022-01-18 18:09:55.903,4304.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
448,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2022-05-23 00:18:42.000000,2022-05-20 21:40:57,828,46.0,99,29.0,389.0,61.0,308.0,1375,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,16.0,26,True,2022-04-28 21:45:14.000,1.1.2,19.0,orbit-ml,,,,,7.0,6.0,https://pypi.org/project/orbit-ml,2022-04-28 21:46:38.000,1.0,46021.0,46021.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
449,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2022-04-07 21:15:18.000000,2022-03-11 06:00:21,281,1.0,219,49.0,180.0,52.0,117.0,1238,Metric learning algorithms in Python.,22.0,26,True,2020-07-02 12:59:23.000,0.6.2,10.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],215.0,204.0,https://pypi.org/project/metric-learn,2020-07-02 12:59:23.000,11.0,13989.0,14208.0,https://anaconda.org/conda-forge/metric-learn,2020-07-02 13:51:25.681,5719.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
450,arq,samuelcolvin/arq,data-pipelines,,https://github.com/samuelcolvin/arq,https://github.com/samuelcolvin/arq,MIT,2016-07-21 18:24:42.000,2022-05-19 13:53:06.000000,2022-03-28 11:37:46,328,10.0,102,27.0,173.0,37.0,101.0,1199,Fast job queuing and RPC in python with asyncio and redis.,39.0,26,True,2021-09-02 12:45:02.000,0.22,56.0,arq,conda-forge/arq,,,,237.0,226.0,https://pypi.org/project/arq,2022-03-09 17:53:27.000,11.0,22615.0,22784.0,https://anaconda.org/conda-forge/arq,2021-09-03 10:08:17.446,2197.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
451,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-04-05 08:01:28.000000,2022-04-04 16:13:36,330,2.0,142,27.0,62.0,4.0,70.0,1180,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,26,True,2022-04-04 16:14:08.000,0.5.5,25.0,livelossplot,,,,['jupyter'],805.0,794.0,https://pypi.org/project/livelossplot,2022-04-04 16:14:08.000,11.0,69976.0,69976.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
452,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2022-03-18 13:53:43.000000,2022-03-18 13:03:22,603,25.0,119,25.0,107.0,4.0,100.0,995,"Extensible, parallel implementations of t-SNE.",10.0,26,True,2022-03-18 13:55:30.000,0.6.2,23.0,opentsne,conda-forge/opentsne,,,,344.0,335.0,https://pypi.org/project/opentsne,2022-03-18 13:53:43.000,9.0,15564.0,18927.0,https://anaconda.org/conda-forge/opentsne,2021-11-13 15:59:24.399,137898.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
453,avalanche,ContinualAI/avalanche,others,,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000,2022-05-25 15:50:37.000000,2022-05-25 15:50:37,2649,259.0,147,27.0,380.0,71.0,436.0,932,Avalanche: an End-to-End Library for Continual Learning based on PyTorch.,56.0,26,True,2021-12-16 14:35:52.000,0.1.0,2.0,avalanche-lib,,,,,9.0,9.0,https://pypi.org/project/avalanche-lib,2021-12-16 14:35:52.000,,695.0,695.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
454,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2020-10-14 13:28:13.625000,2020-10-14 13:22:39,167,,287,71.0,83.0,27.0,26.0,925,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,26,False,2020-10-13 21:29:19.000,0.5.5,21.0,empyrical,conda-forge/empyrical,,,,1012.0,878.0,https://pypi.org/project/empyrical,2020-10-13 21:29:19.000,134.0,34756.0,35067.0,https://anaconda.org/conda-forge/empyrical,2020-10-14 13:28:13.625,15889.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
455,Neural Structured Learning,tensorflow/neural-structured-learning,tensorflow-utils,,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000,2022-05-25 10:18:07.000000,2022-05-09 17:53:21,513,3.0,170,44.0,55.0,3.0,59.0,923,Training neural models with structured signals.,33.0,26,True,2020-08-18 00:35:35.000,1.3.1,7.0,neural-structured-learning,,,,['tensorflow'],230.0,228.0,https://pypi.org/project/neural-structured-learning,2020-08-18 00:35:35.000,2.0,15947.0,15947.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
456,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2022-05-26 12:17:03.000000,2022-05-25 23:25:32,2669,93.0,121,23.0,527.0,121.0,281.0,855,A Python library for learning and evaluating knowledge graph embeddings.,27.0,26,True,2022-05-24 15:35:40.000,1.8.2,41.0,pykeen,,,,,3.0,,https://pypi.org/project/pykeen,2022-05-24 15:33:45.000,3.0,1604.0,1610.0,,,,,,,,2.0,144.0,,,,,,,,,,,,,,,,,,,
457,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2020-11-17 10:32:02.000000,2020-11-05 15:16:04,514,,246,42.0,72.0,100.0,186.0,814,Gaussian Process Optimization using GPy.,49.0,26,False,2020-03-19 21:21:18.000,1.2.6,11.0,gpyopt,,,,,313.0,281.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000,32.0,10538.0,10538.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
458,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,MIT,2010-01-31 00:13:06.000,2021-12-07 00:42:53.000000,2021-12-07 00:42:43,1286,,141,46.0,53.0,17.0,61.0,749,Computer Vision in Python.,32.0,26,True,2021-10-14 12:53:24.000,1.4.12,58.0,mahotas,conda-forge/mahotas,,,,928.0,817.0,https://pypi.org/project/mahotas,2021-10-14 12:53:24.000,111.0,9880.0,14178.0,https://anaconda.org/conda-forge/mahotas,2021-11-17 20:03:30.117,318091.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
459,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2022-05-26 10:13:04.000000,2022-05-26 01:23:21,2523,133.0,33,131.0,299.0,72.0,174.0,742,An open-source plotting library for statistical data.,16.0,26,True,2022-03-21 18:58:35.000,2.3.0,48.0,lets-plot,,,,,17.0,16.0,https://pypi.org/project/lets-plot,2022-03-21 18:18:47.000,1.0,1889.0,1897.0,,,,,,,,3.0,265.0,,,,,,,,,,,,,,,,,,,
460,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,BSD-1-Clause,2016-08-17 10:58:05.000,2022-05-21 15:08:33.801000,2022-05-19 17:46:54,2053,4.0,173,41.0,472.0,79.0,297.0,700,Sequential Model-based Algorithm Configuration.,38.0,26,False,2022-05-19 17:47:57.000,1.3.3,38.0,smac,conda-forge/smac,,,,35.0,,https://pypi.org/project/smac,2022-05-19 17:48:52.000,35.0,48264.0,48478.0,https://anaconda.org/conda-forge/smac,2022-05-21 15:08:33.801,3003.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
461,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2022-05-26 00:24:09.000000,2022-05-26 00:24:08,1051,157.0,118,16.0,1188.0,50.0,208.0,492,"This project provides responsible AI user interfaces for Fairlearn, interpret-community, and Error Analysis, as well..",24.0,26,True,2022-05-18 21:34:02.000,0.18.2,35.0,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",32.0,29.0,https://pypi.org/project/raiwidgets,2022-05-18 21:27:34.000,3.0,11188.0,11188.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
462,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2022-05-19 14:37:52.000000,2022-05-19 14:37:50,696,10.0,68,28.0,273.0,104.0,196.0,406,"Simple, concise geographical visualization in Python.",27.0,26,True,2022-03-08 14:57:27.000,1.9.5,36.0,geoviews,conda-forge/geoviews,,,,26.0,,https://pypi.org/project/geoviews,2022-03-08 14:57:27.000,26.0,11104.0,13207.0,https://anaconda.org/conda-forge/geoviews,2022-03-08 21:16:14.407,105153.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
