,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
464,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2023-05-04 12:14:12.000000,2023-04-30 09:08:10,725.0,57.0,45.0,10.0,89.0,32.0,74.0,710.0,Visualize large time series data with plotly.py.,10.0,26,True,2023-03-08 16:15:16.000,0.8.3.2,17.0,plotly-resampler,conda-forge/plotly-resampler,,,,248.0,248.0,https://pypi.org/project/plotly-resampler,,,321884.0,322928.0,https://anaconda.org/conda-forge/plotly-resampler,2023-04-10 14:51:47.234,16714.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
465,pyRiemann,pyRiemann/pyRiemann,medical-data,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2023-05-02 17:14:16.000000,2023-04-27 05:02:29,492.0,25.0,143.0,30.0,151.0,7.0,88.0,485.0,Machine learning for multivariate data analysis through the Riemannian geometry of symmetric or Hermitian positive..,25.0,26,True,2023-02-15 09:30:13.000,0.4,10.0,pyriemann,,,https://pyriemann.readthedocs.io/en/latest/,,257.0,241.0,https://pypi.org/project/pyriemann,2022-07-17 13:53:18.565,16.0,51933.0,51933.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
466,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000,2023-04-28 13:09:50.000000,2023-04-08 22:29:39,129.0,19.0,64.0,22.0,44.0,30.0,29.0,454.0,pyspark methods to enhance developer productivity.,13.0,26,True,2023-02-17 21:55:30.000,0.10.0,13.0,quinn,,,,['spark'],63.0,57.0,https://pypi.org/project/quinn,2023-02-17 21:54:00.812,6.0,875544.0,875544.0,,,,,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,
467,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2023-05-04 10:22:28.000000,2021-12-20 23:24:01,1186.0,,148.0,21.0,641.0,23.0,207.0,436.0,A package built to support working with spatial data using open source python.,43.0,26,False,2021-10-01 22:50:41.000,0.9.4,14.0,earthpy,conda-forge/earthpy,,,,215.0,215.0,https://pypi.org/project/earthpy,,,6791.0,8055.0,https://anaconda.org/conda-forge/earthpy,2021-10-04 19:35:49.510,61952.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
468,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2023-05-03 06:31:14.000000,2022-12-22 21:34:29,574.0,,76.0,28.0,313.0,60.0,27.0,350.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,26,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,,,['tensorflow'],250.0,243.0,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,7.0,74273.0,74273.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
469,Orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,BSD-3-Clause,2017-09-07 06:05:21.000,2023-05-02 14:59:17.000000,2023-04-19 19:02:53,4019.0,28.0,48.0,15.0,695.0,215.0,198.0,261.0,Asynchronous Distributed Hyperparameter Optimization.,31.0,26,False,2023-03-02 22:26:01.035,0.2.7,26.0,orion,,,,,95.0,87.0,https://pypi.org/project/orion,2022-08-22 17:10:40.826,8.0,1856.0,1856.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
470,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094,2023-04-28 09:54:50.121000,2023-04-23 19:36:56,216.0,1.0,47.0,14.0,193.0,9.0,180.0,259.0,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",12.0,26,False,2023-04-23 19:42:01.507,3.7.0,69.0,pystan,conda-forge/pystan,,,,258.0,,https://pypi.org/project/pystan,2022-11-26 14:15:01.276,258.0,2067828.0,2097819.0,https://anaconda.org/conda-forge/pystan,2023-04-28 09:54:50.121,2219365.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
471,Cython BLIS,explosion/cython-blis,others,,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,,2017-10-15 09:56:16.000,2023-04-21 11:37:40.000000,2023-04-21 11:34:00,561.0,2.0,39.0,15.0,57.0,6.0,25.0,198.0,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,12.0,26,False,2022-10-16 09:56:09.000,0.7.9,14.0,blis,conda-forge/cython-blis,,,,26690.0,26690.0,https://pypi.org/project/blis,,,3934307.0,3970836.0,https://anaconda.org/conda-forge/cython-blis,2022-11-15 08:47:23.392,1826492.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
472,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2023-04-15 09:46:41.000000,2023-02-15 20:15:59,196.0,17.0,460.0,77.0,36.0,46.0,26.0,9748.0,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",15.0,25,False,2023-02-15 20:16:12.000,1.0.0,5.0,prettymaps,conda-forge/prettymaps,,,,27.0,27.0,https://pypi.org/project/prettymaps,,,2095.0,2186.0,https://anaconda.org/conda-forge/prettymaps,2023-02-18 18:16:34.802,1468.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
473,nebullvm,nebuly-ai/nebullvm,model-serialisation,,https://github.com/nebuly-ai/nebuly,https://github.com/nebuly-ai/nebuly,Apache-2.0,2022-02-12 17:17:14.000,2023-05-01 17:06:21.000000,2023-04-28 17:42:28,746.0,411.0,626.0,98.0,147.0,86.0,103.0,8028.0,The next-generation platform to monitor and optimize your AI costs in one place.,39.0,25,True,2023-03-21 15:50:00.812,0.9.1,25.0,nebullvm,,,,,1.0,,https://pypi.org/project/nebullvm,2023-01-23 23:03:00.588,1.0,553.0,553.0,,,,,,,,2.0,,,,,,,,,,,,nebuly-ai/nebuly,,,,,,,,
474,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2023-04-18 05:11:58.408000,,,,678.0,,,488.0,,6798.0,NumPy & SciPy for GPU.,257.0,25,True,2023-03-30 02:47:01.178,12.0.0,132.0,cupy,conda-forge/cupy,cupy/cupy,,,187.0,,https://pypi.org/project/cupy,2023-01-19 07:50:52.374,187.0,22606.0,84494.0,https://anaconda.org/conda-forge/cupy,2023-04-18 05:11:58.408,2630060.0,https://hub.docker.com/r/cupy/cupy,2023-03-30 06:21:02.487303,11.0,56545.0,3.0,,,,,,,,,,,,,,,,,,,,
475,qdrant,qdrant/qdrant,nlp,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2023-05-04 14:25:49.000000,2023-05-04 08:51:56,1341.0,249.0,312.0,61.0,1304.0,78.0,409.0,6621.0,Qdrant - Vector Database for the next generation of AI applications. Also available in the cloud..,44.0,25,True,2023-04-27 19:03:02.000,1.1.2,44.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
476,snownlp,isnowfy/snownlp,chinese-nlp,,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03,57.0,,1336.0,348.0,14.0,40.0,65.0,6070.0,Python library for processing Chinese text.,8.0,25,False,,,,snownlp,,,,,1132.0,1132.0,https://pypi.org/project/snownlp,,,11650.0,11650.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
477,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2022-09-22 23:59:19.000000,2022-09-22 23:59:07,1084.0,,979.0,186.0,325.0,334.0,291.0,5723.0,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,25,True,2020-07-24 06:34:39.000,0.3.1,12.0,mmdnn,,,,,108.0,105.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000,3.0,424.0,479.0,,,,,,,,2.0,3637.0,,,,,,,,,,,,,,,,,,,
478,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2021-07-26 20:38:52.000000,2020-05-03 07:13:22,108.0,,579.0,139.0,30.0,55.0,52.0,5387.0,Extract Keywords from sentence or Replace keywords in sentences.,7.0,25,False,,,1.0,flashtext,conda-forge/flashtext,,,,1157.0,1157.0,https://pypi.org/project/flashtext,,,842070.0,842501.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:59.996,14672.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
479,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2023-03-30 13:58:07.000000,2023-03-29 07:02:37,553.0,5.0,840.0,124.0,61.0,119.0,74.0,4906.0,Image augmentation library in Python for machine learning.,23.0,25,True,,,,Augmentor,,,,,583.0,583.0,https://pypi.org/project/Augmentor,,,12413.0,12413.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
480,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2023-05-04 14:15:51.000000,2023-05-04 12:24:55,3096.0,110.0,566.0,89.0,3416.0,262.0,1179.0,4368.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,81.0,25,True,2023-04-24 12:27:39.000,1.25.0,65.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
481,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2023-01-11 07:30:37.000000,2022-08-23 22:54:23,1046.0,,982.0,240.0,214.0,51.0,197.0,4166.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,25,True,2021-05-10 18:04:30.000,1.0.3,27.0,tensortrade,conda-forge/tensortrade,,,,45.0,44.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000,1.0,433.0,533.0,https://anaconda.org/conda-forge/tensortrade,2021-05-10 20:10:14.115,2504.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
482,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2023-03-19 17:37:08.000000,2023-03-19 17:37:07,900.0,3.0,526.0,105.0,613.0,82.0,604.0,3984.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,113.0,25,True,2022-08-21 12:49:43.000,1.5,24.0,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],,,https://pypi.org/project/yellowbrick,,,471499.0,473318.0,https://anaconda.org/conda-forge/yellowbrick,2022-08-22 23:53:21.096,60058.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
483,pytorch-summary,sksq96/pytorch-summary,pytorch-utils,,https://github.com/sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,MIT,2018-04-23 13:58:04.000,2022-10-26 06:08:44.000000,2021-05-10 18:34:53,57.0,,404.0,39.0,54.0,97.0,43.0,3804.0,Model summary in PyTorch similar to `model.summary()` in Keras.,11.0,25,False,,,,torchsummary,,,,['pytorch'],8977.0,8977.0,https://pypi.org/project/torchsummary,,,152363.0,152363.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
484,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2022-08-23 09:45:09.000000,2022-06-05 10:44:18,1342.0,,513.0,108.0,71.0,184.0,115.0,3046.0,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,25,True,2019-04-25 02:10:05.000,0.4.4,15.0,xlearn,,,,,118.0,118.0,https://pypi.org/project/xlearn,,,3380.0,3442.0,,,,,,,,3.0,3861.0,,,,,,,,,,,,,,,,,,,
485,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2023-03-18 16:45:36.000000,2022-10-05 16:26:03,376.0,,201.0,46.0,480.0,30.0,70.0,2505.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,True,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,,,123.0,120.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,11806.0,11806.0,,,,,,,,2.0,46.0,,,,,,,,,,,,,,,,,,,
486,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2023-04-18 16:13:46.000000,2023-04-18 16:13:13,929.0,22.0,147.0,17.0,62.0,71.0,155.0,2466.0,FFCV: Fast Forward Computer Vision (and other ML workloads!).,26.0,25,True,2023-03-05 05:44:00.314,1.0.2,7.0,ffcv,,,,,21.0,20.0,https://pypi.org/project/ffcv,2022-01-28 20:40:22.000,1.0,3060.0,3060.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
487,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2022-07-16 23:44:23.000000,2021-07-10 15:56:42,447.0,,254.0,56.0,56.0,20.0,49.0,2167.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,25,False,2019-11-04 05:16:00.000,0.5.0,5.0,pytorch-nlp,,,,['pytorch'],523.0,523.0,https://pypi.org/project/pytorch-nlp,,,10398.0,10398.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
488,IB-insync,erdewit/ib_insync,financial-data,,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000,2023-05-03 14:23:32.000000,2023-05-03 14:23:27,718.0,13.0,546.0,172.0,69.0,4.0,482.0,2160.0,Python sync/async framework for Interactive Brokers API.,35.0,25,True,,,22.0,ib_insync,conda-forge/ib-insync,,,,,,https://pypi.org/project/ib_insync,,,15588.0,16232.0,https://anaconda.org/conda-forge/ib-insync,2023-04-30 03:01:17.993,29633.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
489,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2023-03-29 19:08:14.000000,2021-01-07 09:40:40,648.0,,287.0,41.0,36.0,78.0,54.0,1947.0,A modular active learning framework for Python.,14.0,25,False,2021-01-07 09:47:49.000,0.4.1,12.0,modAL,,,,['sklearn'],205.0,195.0,https://pypi.org/project/modAL,2021-01-07 09:47:49.000,10.0,5359.0,5359.0,,,,,,,,3.0,22.0,,,,,,,,,,,,,,,,,,,
490,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2023-03-26 20:34:16.000000,2023-03-26 20:34:16,2287.0,11.0,229.0,40.0,33.0,3.0,104.0,1884.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,17.0,25,False,2022-12-04 19:04:05.000,_10304,107.0,karateclub,conda-forge/karateclub,,,,153.0,149.0,https://pypi.org/project/karateclub,2022-10-22 16:17:27.886,4.0,3827.0,4342.0,https://anaconda.org/conda-forge/karateclub,2022-01-28 14:45:25.910,17514.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
491,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2023-03-04 16:25:52.000000,2022-08-12 15:43:09,249.0,,183.0,30.0,57.0,24.0,82.0,1881.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,13.0,25,True,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,,,['jupyter'],240.0,234.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,6.0,4894.0,5087.0,https://anaconda.org/conda-forge/checklist,2021-07-15 13:35:51.684,5425.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
492,kubric,google-research/kubric,image,,https://github.com/google-research/kubric,https://github.com/google-research/kubric,Apache-2.0,2020-07-22 19:56:38.000,2023-03-31 11:02:13.000000,2023-03-31 11:02:08,522.0,10.0,168.0,36.0,106.0,52.0,122.0,1862.0,A data generation pipeline for creating semi-realistic synthetic multi-object videos with rich annotations such as..,23.0,25,True,2023-05-03 00:47:01.042,2023.5.3,539.0,kubric-nightly,,,,,2.0,2.0,https://pypi.org/project/kubric-nightly,2022-07-06 00:47:00.000,,8631.0,8631.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
493,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2022-02-12 03:29:55.000000,2022-02-12 02:32:06,1636.0,,160.0,60.0,65.0,65.0,129.0,1773.0,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,False,2022-02-12 03:29:55.000,0.8.0,21.0,hypertools,,,,,277.0,267.0,https://pypi.org/project/hypertools,2022-02-12 02:43:24.000,10.0,711.0,711.0,,,,,,,,3.0,27.0,,,,,,,,,,,,,,,,,,,
494,pyts,johannfaouzi/pyts,time-series-data,,https://github.com/johannfaouzi/pyts,https://github.com/johannfaouzi/pyts,BSD-3-Clause,2017-07-31 09:23:16.000,2023-02-07 16:54:22.000000,2023-02-07 16:54:18,386.0,2.0,152.0,26.0,75.0,40.0,33.0,1484.0,A Python package for time series classification.,13.0,25,True,2021-10-31 13:51:09.000,0.12.0,18.0,pyts,conda-forge/pyts,,,,385.0,366.0,https://pypi.org/project/pyts,2021-10-31 13:51:09.000,19.0,87071.0,87480.0,https://anaconda.org/conda-forge/pyts,2021-10-31 15:13:32.850,18414.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
495,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2023-05-01 14:41:50.000000,2023-05-01 14:41:42,1034.0,46.0,235.0,34.0,30.0,18.0,155.0,1473.0,A library for graph deep learning research.,44.0,25,False,2023-04-07 20:33:15.000,1.1.0,10.0,dig,,,,,8.0,,https://pypi.org/project/dig,2015-08-23 10:30:20.000,8.0,529.0,529.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
496,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2023-04-12 12:55:38.000000,2023-04-11 16:36:03,155.0,5.0,162.0,96.0,180.0,36.0,24.0,1438.0,fklearn: Functional Machine Learning.,53.0,25,True,2023-04-12 12:58:04.596,2.3.1,29.0,fklearn,,,,,13.0,13.0,https://pypi.org/project/fklearn,2022-09-06 18:54:27.214,,3977.0,3977.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
497,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2023-05-04 12:55:56.000000,2023-05-04 12:51:44,1101.0,101.0,252.0,27.0,1064.0,102.0,73.0,1412.0,Pytorch domain library for recommendation systems.,154.0,25,True,2023-03-15 20:48:02.000,0.4.0,77.0,torchrec-nightly-cpu,,,,,,,https://pypi.org/project/torchrec-nightly-cpu,2022-05-12 18:55:21.000,,133.0,133.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
498,NeuralForecast,Nixtla/neuralforecast,time-series-data,,https://github.com/Nixtla/neuralforecast,https://github.com/Nixtla/neuralforecast,Apache-2.0,2021-04-26 00:15:19.000,2023-05-04 13:30:53.000000,2023-05-04 13:26:45,981.0,40.0,142.0,20.0,295.0,60.0,175.0,1381.0,Scalable and user friendly neural forecasting algorithms.,24.0,25,True,2023-04-22 19:31:00.908,1.5.0,15.0,neuralforecast,conda-forge/neuralforecast,,,,19.0,16.0,https://pypi.org/project/neuralforecast,2022-12-15 17:44:32.048,3.0,3882.0,4319.0,https://anaconda.org/conda-forge/neuralforecast,2023-04-22 21:14:22.331,6119.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
499,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2022-08-04 10:28:06.000000,2022-08-04 10:15:01,159.0,,231.0,48.0,84.0,20.0,187.0,1322.0,"Genetic Programming in Python, with a scikit-learn inspired API.",11.0,25,True,2022-05-03 10:56:08.000,0.4.2,7.0,gplearn,conda-forge/gplearn,,,['sklearn'],382.0,369.0,https://pypi.org/project/gplearn,2022-05-03 10:47:30.000,13.0,5258.0,5401.0,https://anaconda.org/conda-forge/gplearn,2022-05-04 12:26:24.517,5008.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
500,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2023-03-28 09:37:28.258000,2022-12-07 10:32:49,237.0,,249.0,1.0,1.0,1.0,,1312.0,Feature engineering package with sklearn like functionality.,38.0,25,True,2023-03-27 17:15:13.530,1.6.0,36.0,feature_engine,conda-forge/feature_engine,,,,68.0,,https://pypi.org/project/feature_engine,2022-11-22 11:29:10.203,68.0,157880.0,158821.0,https://anaconda.org/conda-forge/feature_engine,2023-03-28 09:37:28.258,31057.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
501,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2023-04-22 19:24:16.271000,2023-04-18 13:23:40,155.0,2.0,168.0,32.0,16.0,,69.0,1306.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",14.0,25,True,,,31.0,autoviz,conda-forge/autoviz,,,,427.0,427.0,https://pypi.org/project/autoviz,,,74534.0,76072.0,https://anaconda.org/conda-forge/autoviz,2023-04-22 19:24:16.271,32305.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
502,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-07-15 12:45:07.000000,2022-04-04 16:13:36,330.0,,141.0,29.0,63.0,6.0,70.0,1239.0,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,25,False,2022-04-04 16:14:08.000,0.5.5,25.0,livelossplot,,,,['jupyter'],1034.0,1021.0,https://pypi.org/project/livelossplot,2022-04-04 16:14:08.000,13.0,15324.0,15324.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
503,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2023-04-27 15:32:43.000000,2023-04-16 10:10:50,2789.0,9.0,158.0,26.0,640.0,81.0,407.0,1216.0,A Python library for learning and evaluating knowledge graph embeddings.,35.0,25,True,2023-02-22 18:28:28.000,1.10.1,19.0,pykeen,,,,,,,https://pypi.org/project/pykeen,,,2710.0,2714.0,,,,,,,,2.0,158.0,,,,,,,,,,,,,,,,,,,
504,stockstats,jealous/stockstats,financial-data,,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,BSD-3-Clause,2016-06-05 15:21:22.000,2023-02-10 17:37:45.000000,2023-02-10 17:34:25,45.0,1.0,274.0,57.0,40.0,16.0,81.0,1126.0,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,9.0,25,True,2023-02-10 17:39:01.461,0.5.2,19.0,stockstats,,,,,857.0,827.0,https://pypi.org/project/stockstats,2022-11-19 14:23:00.863,30.0,11577.0,11577.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
505,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-04-19 08:38:03.000000,2023-01-31 17:24:37,1093.0,,229.0,38.0,63.0,48.0,201.0,1118.0,A toolbox to iNNvestigate neural networks predictions!.,19.0,25,True,2023-01-31 17:28:47.000,2.0.2,3.0,innvestigate,,,,['tensorflow'],98.0,98.0,https://pypi.org/project/innvestigate,,,716.0,722.0,,,,,,,,3.0,54.0,,,,,,,,,,,,,,,,,,,
506,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2023-04-25 21:10:54.000000,2023-03-20 02:19:01,750.0,10.0,95.0,25.0,104.0,22.0,42.0,1094.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",16.0,25,True,2023-03-12 22:51:16.000,1.3.17,30.0,imodels,,,,,43.0,43.0,https://pypi.org/project/imodels,,,11462.0,11462.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
507,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/deepmind/rlax,https://github.com/deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2023-03-17 16:14:50.000000,2023-03-17 16:14:44,198.0,5.0,71.0,32.0,98.0,15.0,18.0,1012.0,A library of reinforcement learning building blocks in JAX.,21.0,25,True,2023-01-09 22:29:35.947,0.1.5,9.0,rlax,,,,['jax'],130.0,125.0,https://pypi.org/project/rlax,2023-01-09 22:29:35.947,5.0,147377.0,147377.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
