,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
527,icevision,airctic/icevision,image,,https://github.com/airctic/icevision,https://github.com/airctic/icevision,Apache-2.0,2020-05-04 01:57:02.000,2022-03-21 07:41:28.000000,2022-03-16 17:55:13,1212,39.0,90,22.0,554.0,136.0,491.0,659,"An Agnostic Computer Vision Framework - Pluggable to any Training Library: Fastai, Pytorch-Lightning with more to come.",37.0,25,True,2022-02-10 15:53:08.000,0.12.0,41.0,icevision,,,,,5.0,,https://pypi.org/project/icevision,2022-02-10 15:54:11.000,5.0,3043.0,3043.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
528,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2022-03-09 13:52:38.000000,2022-02-23 08:02:30,505,3.0,65,16.0,169.0,65.0,99.0,440,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",24.0,25,True,2019-12-04 10:03:39.000,0.10.3post1,9.0,soundfile,anaconda/pysoundfile,,,,539.0,,https://pypi.org/project/soundfile,2019-11-27 12:16:19.000,539.0,1103979.0,1104010.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,3.0,3011.0,,,,,,,,,,,,,,,,,,,
529,findspark,minrk/findspark,others,,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000,2022-02-11 17:17:32.393000,2022-02-11 07:59:35,77,6.0,67,8.0,17.0,12.0,11.0,432,Find pyspark to make it importable.,15.0,25,True,2022-02-11 08:02:06.000,2.0.1,14.0,findspark,conda-forge/findspark,,,['spark'],2458.0,2322.0,https://pypi.org/project/findspark,2022-02-11 08:02:06.000,136.0,2198466.0,2207407.0,https://anaconda.org/conda-forge/findspark,2022-02-11 17:17:32.393,616947.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
530,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2022-03-21 12:46:44.000000,2022-03-01 03:46:03,567,26.0,59,30.0,312.0,12.0,82.0,327,IPython/Jupyter notebook module for Vega and Vega-Lite.,11.0,25,True,2022-02-10 02:01:39.000,3.6.0,39.0,vega,conda-forge/vega,,,['jupyter'],84.0,,https://pypi.org/project/vega,2022-02-10 02:01:39.000,84.0,9257.0,16132.0,https://anaconda.org/conda-forge/vega,2022-02-10 13:26:24.004,474421.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
531,textgenrnn,minimaxir/textgenrnn,nlp,,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000,2021-12-17 04:03:09.000000,2020-07-14 02:41:10,174,,711,142.0,41.0,122.0,90.0,4661,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,24,False,2020-02-03 01:07:00.000,2.0.0,14.0,textgenrnn,,,,['tensorflow'],992.0,977.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000,15.0,745.0,758.0,,,,,,,,3.0,655.0,,,,,,,,,,,,,,,,,,,
532,torchdiffeq,rtqichen/torchdiffeq,pytorch-utils,,https://github.com/rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,MIT,2018-11-14 17:51:25.000,2022-01-17 20:17:27.000000,2022-01-17 20:15:35,225,1.0,688,126.0,33.0,34.0,132.0,3999,Differentiable ODE solvers with full GPU support and O(1)-memory backpropagation.,20.0,24,True,2021-06-02 23:04:51.000,0.2.2,6.0,torchdiffeq,conda-forge/torchdiffeq,,,['pytorch'],226.0,220.0,https://pypi.org/project/torchdiffeq,2021-06-02 23:04:51.000,6.0,6043.0,6256.0,https://anaconda.org/conda-forge/torchdiffeq,2021-06-03 13:23:15.112,4705.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
533,neon,NervanaSystems/neon,ml-frameworks,,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000,2022-03-05 07:01:42.664000,2019-05-22 18:27:54,1118,,832,334.0,89.0,90.0,306.0,3860,Intel Nervana reference deep learning framework committed to best performance on all hardware.,108.0,24,False,2018-01-05 23:25:04.000,2.6.0,32.0,nervananeon,anaconda/neon,,,,1.0,,https://pypi.org/project/nervananeon,2018-01-05 23:25:04.000,1.0,223.0,240.0,https://anaconda.org/anaconda/neon,2022-03-05 07:01:42.664,946.0,,,,,3.0,325.0,,,,,,,,,,,,,,,,,,,
534,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2022-03-24 14:09:36.000000,2022-03-24 12:09:14,2401,114.0,470,83.0,2644.0,154.0,954.0,3761,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,70.0,24,True,2022-03-24 12:07:20.000,1.12.0,51.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
535,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2022-01-23 11:27:35.000000,2021-06-02 09:45:13,150,,610,96.0,32.0,87.0,109.0,3485,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,24,True,2020-01-08 15:37:35.000,2.2.0,11.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],81.0,76.0,https://pypi.org/project/ISR,2020-01-08 15:37:35.000,5.0,5364.0,5369.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,,205.0,3.0,,,,,,,,,,,,,,,,,,,,
536,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2022-03-23 08:07:13.000000,2022-02-02 15:28:59,171,5.0,276,54.0,40.0,44.0,40.0,2901,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,24,True,2021-09-23 17:37:22.000,0.3.2,9.0,layoutparser,,,,,57.0,56.0,https://pypi.org/project/layoutparser,2021-09-23 17:37:22.000,1.0,5061.0,5061.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
537,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2022-03-22 18:43:02.000000,2022-02-02 15:24:43,749,7.0,338,89.0,524.0,131.0,90.0,2599,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,34.0,24,True,2021-12-03 22:33:39.000,2021.12.3,25.0,tensorflow-graphics,,,,['tensorflow'],4.0,,https://pypi.org/project/tensorflow-graphics,2021-12-03 22:33:39.000,4.0,3456.0,3456.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
538,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2022-03-07 13:08:05.000000,2022-01-28 17:30:19,1842,2.0,596,158.0,52.0,7.0,470.0,2461,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,21.0,24,True,2021-12-10 07:12:31.000,1.3.0,17.0,,bioconda/deepvariant,,,['tensorflow'],,,,,,,851.0,https://anaconda.org/bioconda/deepvariant,2021-12-16 06:56:52.044,38815.0,,,,,3.0,3834.0,,,,,,,,,,,,,,,,,,,
539,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2022-03-13 06:54:07.000000,2020-03-16 04:26:47,75,,200,55.0,37.0,14.0,23.0,2397,Knock Knock: Get notified when your training ends with only two additional lines of code.,18.0,24,False,2020-03-04 04:15:47.000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,,267.0,264.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000,3.0,1600.0,1897.0,https://anaconda.org/conda-forge/knockknock,2020-03-17 01:52:16.317,8622.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
540,Kashgari,BrikerMan/Kashgari,nlp,,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000,2021-07-09 03:57:16.000000,2021-07-09 03:57:16,955,,432,67.0,122.0,37.0,326.0,2278,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,21.0,24,True,2021-07-04 10:44:36.000,2.0.2,24.0,kashgari-tf,,,,['tensorflow'],52.0,50.0,https://pypi.org/project/kashgari-tf,2019-10-18 07:57:55.000,2.0,312.0,312.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
541,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120,,590,87.0,29.0,23.0,51.0,2055,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,24,False,2020-01-14 14:12:10.000,0.6.1,6.0,python_speech_features,,,,,161.0,,https://pypi.org/project/python_speech_features,2017-08-16 01:46:13.000,161.0,90951.0,90951.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
542,SRU,asappresearch/sru,pytorch-utils,,https://github.com/asappresearch/sru,https://github.com/asappresearch/sru,MIT,2017-08-28 20:37:41.000,2022-01-04 21:17:53.000000,2021-05-19 15:52:48,400,,297,68.0,78.0,55.0,67.0,2034,Training RNNs as Fast as CNNs (https://arxiv.org/abs/1709.02755).,21.0,24,True,2021-05-18 16:13:10.000,2.6.0,32.0,sru,,,,['pytorch'],21.0,18.0,https://pypi.org/project/sru,2021-06-17 23:33:37.000,3.0,4120.0,4120.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
543,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2019-03-19 10:45:02.000000,2018-12-16 15:30:13,118,,222,69.0,20.0,83.0,66.0,1955,Open source time series library for Python.,6.0,24,False,2017-11-21 16:27:06.000,0.4.16,35.0,pyflux,,,,,228.0,212.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000,16.0,46053.0,46053.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
544,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2021-11-09 17:22:51.512000,2020-08-19 14:58:00,113,,200,40.0,34.0,37.0,21.0,1692,Parallel t-SNE implementation with Python and Torch wrappers.,15.0,24,False,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],313.0,290.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,23.0,9827.0,10153.0,https://anaconda.org/conda-forge/multicore-tsne,2021-11-09 17:22:51.512,13068.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
545,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2022-02-07 09:11:55.000000,2021-01-07 09:40:40,648,,229,42.0,32.0,68.0,54.0,1640,A modular active learning framework for Python.,14.0,24,False,2021-01-07 09:47:49.000,0.4.1,12.0,modAL,,,,['sklearn'],122.0,115.0,https://pypi.org/project/modAL,2021-01-07 09:47:49.000,7.0,7125.0,7125.0,,,,,,,,3.0,20.0,,,,,,,,,,,,,,,,,,,
546,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2022-03-23 16:53:38.000000,2022-03-23 16:53:36,173,8.0,327,36.0,177.0,38.0,183.0,1632,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,19.0,24,True,2021-02-02 08:05:11.000,3.1.1,17.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],7.0,,https://pypi.org/project/pytorch-tabnet,2021-02-02 08:05:11.000,7.0,20767.0,20847.0,https://anaconda.org/conda-forge/pytorch-tabnet,2021-12-30 20:05:02.340,240.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
547,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000,2022-01-10 12:07:24.000000,2021-09-20 16:03:46,382,,196,39.0,30.0,38.0,89.0,1583,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,24,True,2021-09-20 16:06:33.000,1.8.0,28.0,torchmeta,,,,['pytorch'],84.0,84.0,https://pypi.org/project/torchmeta,2021-09-20 16:06:33.000,,2453.0,2453.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
548,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2022-01-28 14:45:25.910000,2022-01-22 19:25:00,2206,3.0,183,38.0,18.0,,70.0,1553,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,13.0,24,False,2022-01-22 19:35:55.000,_10203,102.0,karateclub,conda-forge/karateclub,,,,78.0,76.0,https://pypi.org/project/karateclub,2022-01-22 19:34:31.000,2.0,5326.0,5734.0,https://anaconda.org/conda-forge/karateclub,2022-01-28 14:45:25.910,8161.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
549,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2022-03-19 09:35:07.000000,2022-03-17 02:45:29,1218,1.0,249,53.0,1306.0,205.0,801.0,1417,A toolkit for reproducible reinforcement learning research.,78.0,24,True,2021-03-23 22:18:36.000,2021.3.0,21.0,garage,,,,['tensorflow'],34.0,32.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000,2.0,564.0,564.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
550,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2022-03-22 16:32:13.000000,2022-03-22 10:32:59,137,6.0,157,89.0,150.0,21.0,22.0,1384,fklearn: Functional Machine Learning.,43.0,24,True,2021-12-30 01:18:22.000,2.0.0,24.0,fklearn,,,,,12.0,12.0,https://pypi.org/project/fklearn,2021-12-30 01:18:22.000,,4345.0,4345.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
551,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284,,390,90.0,165.0,102.0,224.0,1306,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,59.0,24,False,2019-10-10 10:59:33.000,0.6.0,11.0,niftynet,,,,['tensorflow'],39.0,38.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,1.0,205.0,205.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
552,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2022-03-24 05:02:06.000000,2022-03-16 21:57:51,800,42.0,89,28.0,377.0,61.0,290.0,1298,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,16.0,24,True,2022-03-04 00:17:17.000,1.1.1,17.0,orbit-ml,,,,,7.0,6.0,https://pypi.org/project/orbit-ml,2022-03-04 00:17:17.000,1.0,6253.0,6253.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
553,graph4nlp,graph4ai/graph4nlp,graph,,https://github.com/graph4ai/graph4nlp,https://github.com/graph4ai/graph4nlp,Apache-2.0,2020-07-16 03:28:48.000,2022-03-20 17:22:16.000000,2022-03-17 03:27:46,1932,26.0,157,26.0,404.0,11.0,111.0,1247,Graph4nlp is the library for the easy use of Graph Neural Networks for NLP. Welcome to visit our DLG4NLP website..,24.0,24,True,2022-01-20 18:07:32.000,0.5.5,11.0,graph4nlp,,,,['pytorch'],,,https://pypi.org/project/graph4nlp,2022-01-20 15:18:44.000,,350.0,350.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
554,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2022-03-22 03:50:26.000000,2022-03-22 03:50:26,1044,13.0,206,26.0,269.0,38.0,68.0,1239,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,22.0,24,True,2021-12-29 04:02:35.000,2.2.2,16.0,pgl,,,,['paddle'],2.0,,https://pypi.org/project/pgl,2021-12-20 02:21:36.000,2.0,4731.0,4731.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
555,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2022-03-14 19:18:54.000000,2022-03-14 19:18:49,830,15.0,93,25.0,47.0,6.0,21.0,1215,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,24,True,2022-03-10 21:22:46.000,0.5.0,23.0,pytorch_toolbelt,,,,['pytorch'],6.0,,https://pypi.org/project/pytorch_toolbelt,2022-03-10 21:22:46.000,6.0,11878.0,11878.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
556,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2022-02-15 16:29:36.000000,2021-10-18 05:33:29,148,,192,51.0,77.0,47.0,130.0,1110,"Genetic Programming in Python, with a scikit-learn inspired API.",11.0,24,True,2019-06-01 02:04:52.000,0.4.1,6.0,gplearn,conda-forge/gplearn,,,['sklearn'],242.0,232.0,https://pypi.org/project/gplearn,2019-06-01 02:04:52.000,10.0,4252.0,4344.0,https://anaconda.org/conda-forge/gplearn,2020-06-18 15:08:21.371,1950.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
557,TaskTiger,closeio/tasktiger,data-pipelines,,https://github.com/closeio/tasktiger,https://github.com/closeio/tasktiger,MIT,2015-05-14 00:26:32.000,2022-03-21 12:40:06.000000,2022-03-21 12:40:05,283,10.0,62,42.0,156.0,33.0,35.0,1102,Python task queue using Redis.,25.0,24,True,2021-12-02 17:42:13.000,0.16,26.0,tasktiger,,,,,32.0,22.0,https://pypi.org/project/tasktiger,2021-12-02 18:08:25.000,10.0,1312.0,1312.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
558,Sockeye,awslabs/sockeye,nlp,,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000,2022-03-24 07:50:08.000000,2022-03-23 08:35:17,797,19.0,310,49.0,751.0,11.0,264.0,1060,Sequence-to-sequence framework with a focus on Neural Machine Translation based on PyTorch.,56.0,24,True,2022-03-23 09:21:54.000,3.1.7,76.0,sockeye,,,,['mxnet'],2.0,,https://pypi.org/project/sockeye,2022-03-23 09:26:07.000,2.0,2419.0,2419.0,,,,,,,,3.0,14.0,,,,,,,,,,,,,,,,,,,
559,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2022-03-24 09:07:29.000000,2022-03-24 09:07:19,1197,39.0,75,28.0,58.0,15.0,12.0,1037,Monitor deep learning model training and hardware usage from your mobile phone.,6.0,24,True,2022-03-12 09:59:51.000,0.4.146,122.0,labml,,,,,48.0,42.0,https://pypi.org/project/labml,2022-03-12 09:59:51.000,6.0,6323.0,6323.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
560,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2022-03-22 11:43:31.000000,2022-03-22 11:37:26,615,21.0,130,45.0,149.0,13.0,328.0,1022,moDel Agnostic Language for Exploration and eXplanation.,20.0,24,False,2021-11-08 12:22:11.000,1.4.1,23.0,dalex,conda-forge/dalex,,,,37.0,34.0,https://pypi.org/project/dalex,2021-11-08 12:22:11.000,3.0,8663.0,8874.0,https://anaconda.org/conda-forge/dalex,2021-07-17 15:59:19.192,2963.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
561,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2022-03-24 14:25:27.000000,2022-03-24 14:22:40,5224,101.0,180,42.0,1391.0,87.0,681.0,958,cuGraph - RAPIDS Graph Analytics Library.,76.0,24,True,2022-02-02 20:27:08.000,22.02.00,17.0,cugraph,conda-forge/libcugraph,,,,1.0,,https://pypi.org/project/cugraph,2020-06-01 20:09:06.000,1.0,240.0,823.0,https://anaconda.org/conda-forge/libcugraph,2021-04-29 03:53:20.856,6419.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
562,whylogs,whylabs/whylogs,data-pipelines,,https://github.com/whylabs/whylogs,https://github.com/whylabs/whylogs,Apache-2.0,2020-08-14 23:25:32.000,2022-03-24 00:36:09.000000,2022-03-23 21:07:38,921,66.0,46,21.0,370.0,50.0,69.0,861,Open standard for end-to-end data and ML monitoring for any scale in any infrastructure.,28.0,24,True,2022-03-23 21:22:55.000,0.7.1,125.0,whylogs,,,,,2.0,,https://pypi.org/project/whylogs,2022-03-23 21:25:55.000,2.0,8214.0,8216.0,,,,,,,,3.0,50.0,,,,,,,,,,,,,,,,,,,
563,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2022-03-12 16:52:58.109000,2022-03-12 14:48:48,423,2.0,80,17.0,265.0,29.0,206.0,776,Extra blocks for scikit-learn pipelines.,49.0,24,True,2022-03-12 14:49:34.000,0.6.10,36.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],47.0,41.0,https://pypi.org/project/scikit-lego,2022-03-12 14:49:52.000,6.0,20377.0,20971.0,https://anaconda.org/conda-forge/scikit-lego,2022-03-12 16:52:58.109,17227.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
564,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2022-03-23 18:17:00.000000,2022-03-22 16:44:03,578,77.0,63,22.0,73.0,7.0,21.0,707,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",10.0,24,True,2022-02-19 23:38:02.000,1.2.5,21.0,imodels,,,,,12.0,12.0,https://pypi.org/project/imodels,2022-02-19 23:37:06.000,,4227.0,4227.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
565,Mapbox GL,mapbox/mapboxgl-jupyter,geospatial-data,,https://github.com/mapbox/mapboxgl-jupyter,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221,,125,108.0,91.0,35.0,67.0,601,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,21.0,24,True,2019-06-03 21:24:10.000,0.10.2,20.0,mapboxgl,,,,['jupyter'],141.0,127.0,https://pypi.org/project/mapboxgl,2019-06-02 15:18:57.000,14.0,16040.0,16040.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
566,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2022-03-22 09:08:27.000000,2022-03-22 09:08:12,667,17.0,84,11.0,45.0,30.0,139.0,601,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,22.0,24,True,2022-03-11 15:20:49.000,0.6.13,25.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],37.0,,https://pypi.org/project/torch-sparse,2022-03-11 15:20:49.000,37.0,23334.0,27160.0,https://anaconda.org/conda-forge/pytorch_sparse,2022-03-12 07:02:31.145,80362.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
567,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2022-02-19 07:51:09.542000,2022-02-19 03:16:53,1232,2.0,87,22.0,381.0,4.0,86.0,540,A Comparative Framework for Multimodal Recommender Systems.,13.0,24,True,2022-02-19 03:37:13.000,1.14.2,46.0,cornac,conda-forge/cornac,,,,103.0,88.0,https://pypi.org/project/cornac,2022-02-19 03:50:02.000,15.0,40591.0,46678.0,https://anaconda.org/conda-forge/cornac,2022-02-19 07:51:09.542,206985.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
568,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2022-03-24 12:43:43.000000,2022-03-24 12:43:37,413,2.0,37,7.0,35.0,107.0,165.0,392,python binding for libvips using cffi.,12.0,24,True,2021-11-20 11:46:55.000,2.1.16,22.0,pyvips,conda-forge/pyvips,,,,322.0,294.0,https://pypi.org/project/pyvips,2021-11-20 11:46:55.000,28.0,17295.0,17790.0,https://anaconda.org/conda-forge/pyvips,2022-03-21 05:43:41.309,15351.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
569,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2022-03-22 06:17:37.000000,2022-01-04 23:14:55,567,1.0,67,23.0,305.0,55.0,26.0,325,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,26.0,24,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,,,['tensorflow'],135.0,134.0,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,1.0,256982.0,256982.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
