,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,gitlab_id,gitlab_url
440,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,,sklearn-utils,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000000,2020-12-30 08:00:27.000000,2019-12-05 08:17:22.000000,153,34.0,22.0,362,46.0,scikit-learn inspired API for CRFsuite.,6.0,23,False,2017-06-22 18:49:27.000000,0.3.6,9.0,sklearn-crfsuite,,,,['sklearn'],2902.0,2506.0,https://pypi.org/project/sklearn-crfsuite,2017-06-22 18:49:27.000000,396.0,31289.0,31289.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
441,messytables,okfn/messytables,,data-loading,https://github.com/okfn/messytables,https://github.com/okfn/messytables,MIT,2011-07-27 18:08:21.000000,2021-01-07 22:24:38.000000,2019-11-13 07:35:33.000000,97,30.0,55.0,361,601.0,Tools for parsing messy tabular data. This is now superseded by https://github.com/frictionlessdata/tabulator-py.,44.0,23,False,2017-02-09 12:37:47.000000,0.15.2,26.0,messytables,,,,,406.0,174.0,https://pypi.org/project/messytables,2017-02-09 12:37:47.000000,232.0,4730.0,4730.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
442,pySBD,nipunsadvilkar/pySBD,,nlp,https://github.com/nipunsadvilkar/pySBD,https://github.com/nipunsadvilkar/pySBD,MIT,2017-06-11 06:15:20.000000,2021-02-11 16:42:37.000000,2021-02-11 16:40:18.000000,26,4.0,47.0,292,279.0,pySBD (Python Sentence Boundary Disambiguation) is a rule-based sentence boundary detection that works out-of-the-box.,6.0,23,True,2021-02-11 16:42:37.000000,0.3.4,15.0,pysbd,,,,,111.0,107.0,https://pypi.org/project/pysbd,2021-02-11 16:36:33.000000,4.0,10989.0,10989.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
443,NIPY,nipy/nipy,,medical-data,https://github.com/nipy/nipy,https://github.com/nipy/nipy,BSD-3-Clause,2010-05-02 10:00:33.000000,2021-03-03 11:18:24.000000,2021-02-25 23:52:52.000000,123,43.0,107.0,292,6401.0,Neuroimaging in Python FMRI analysis package.,63.0,23,True,2018-02-19 14:14:08.000000,0.4.2,6.0,nipy,conda-forge/nipy,,,,82.0,,https://pypi.org/project/nipy,2018-02-19 14:14:08.000000,82.0,476.0,2144.0,https://anaconda.org/conda-forge/nipy,2020-05-04 19:38:04.112000,73415.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
444,pysparkling,svenkreiss/pysparkling,,data-pipelines,https://github.com/svenkreiss/pysparkling,https://github.com/svenkreiss/pysparkling,MIT,2015-05-09 19:23:20.000000,2021-03-03 14:48:46.000000,2021-02-22 17:29:11.000000,43,6.0,21.0,232,1527.0,A pure Python implementation of Apache Spark's RDD and DStream interfaces.,10.0,23,True,2021-01-10 21:15:26.000000,0.6.1,68.0,pysparkling,,,,,72.0,58.0,https://pypi.org/project/pysparkling,2021-01-10 21:15:26.000000,14.0,5237.0,5237.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
445,PaddleHub,PaddlePaddle/PaddleHub,,others,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000000,2021-03-04 13:30:56.000000,2021-03-03 11:21:01.000000,1038,309.0,395.0,4633,,"Awesome pre-trained models toolkit based on PaddlePaddle.200+ models including Image, Text, Audio and Video with Easy..",34.0,22,True,2021-03-02 06:45:07.000000,2.0.3,43.0,paddlehub,,,,['paddle'],110.0,110.0,https://pypi.org/project/paddlehub,2021-03-02 06:45:07.000000,0.0,910.0,928.0,,,,,,,,3.0,440.0,,,,,,,,,,,,,,,,,,,,,
446,textgenrnn,minimaxir/textgenrnn,,nlp,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000000,2020-12-25 03:33:19.000000,2020-07-14 02:41:10.000000,681,117.0,80.0,4291,174.0,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,22,True,2020-02-03 01:07:00.000000,2.0.0,14.0,textgenrnn,,,,['tensorflow'],704.0,676.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000000,28.0,564.0,575.0,,,,,,,,3.0,415.0,,,,,,,,,,,,,,,,,,,,,
447,neon,NervanaSystems/neon,,ml-frameworks,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000000,2020-12-23 01:21:42.000000,2019-05-22 18:27:54.000000,848,87.0,305.0,3852,1118.0,Intel Nervana reference deep learning framework committed to best performance on all hardware.,109.0,22,False,2018-01-05 23:25:04.000000,2.6.0,32.0,nervananeon,,,,,43.0,42.0,https://pypi.org/project/nervananeon,2018-01-05 23:25:04.000000,1.0,76.0,79.0,,,,,,,,3.0,255.0,,,,,,,,,,,,,,,,,,,,,
448,PyAlgoTrade,gbeced/pyalgotrade,,financial-data,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000000,2020-12-24 18:41:56.000000,2018-08-21 02:42:52.000000,1187,45.0,81.0,3198,1156.0,Python Algorithmic Trading Library.,11.0,22,False,,,8.0,pyalgotrade,,,,,91.0,70.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000000,21.0,564.0,564.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
449,TensorWatch,microsoft/tensorwatch,,ml-experiments,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000000,2021-02-10 08:45:14.000000,2021-01-15 19:46:05.000000,319,49.0,15.0,3044,112.0,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",13.0,22,True,2020-03-04 07:26:22.000000,0.9.1,14.0,tensorwatch,,,,,51.0,45.0,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22.000000,6.0,2771.0,2771.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
450,segmentation_models,qubvel/segmentation_models,,image,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000000,2020-12-13 13:48:40.000000,2020-04-17 09:51:20.000000,689,155.0,236.0,2988,204.0,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,22,True,2020-01-10 11:36:02.000000,1.0.1,8.0,segmentation_models,,,,['tensorflow'],24.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000000,24.0,12383.0,12383.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
451,Porcupine,Picovoice/Porcupine,,audio,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000000,2021-03-04 02:35:55.000000,2021-03-02 18:26:29.000000,334,8.0,280.0,2362,390.0,On-device wake word detection powered by deep learning.,26.0,22,True,2021-02-26 17:17:18.000000,1.9.2,16.0,pvporcupine,,,,,5.0,5.0,https://pypi.org/project/pvporcupine,2021-02-26 17:17:18.000000,0.0,549.0,549.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
452,analytics-zoo,intel-analytics/analytics-zoo,,distributed-ml,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000000,2021-03-04 13:09:06.000000,2021-03-04 09:28:19.000000,635,456.0,543.0,2207,2608.0,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",83.0,22,True,2020-12-17 03:25:36.000000,0.9.0,56.0,analytics-zoo,,,,['spark'],2.0,2.0,https://pypi.org/project/analytics-zoo,2021-03-02 06:12:54.000000,,581.0,581.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
453,D-Tale,man-group/dtale,,data-viz,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000000,2021-03-04 05:24:47.000000,2021-03-04 05:24:41.000000,145,34.0,281.0,2095,354.0,Visualizer for pandas data structures.,14.0,22,True,2021-02-19 03:10:44.000000,1.36.0,103.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",107.0,107.0,https://pypi.org/project/dtale,2021-02-19 03:09:02.000000,0.0,3239.0,6163.0,https://anaconda.org/conda-forge/dtale,2021-02-19 03:36:35.030000,38024.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
454,TF Ranking,tensorflow/ranking,,recommender-systems,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000000,2021-02-04 05:28:32.000000,2021-02-04 05:28:28.000000,365,26.0,204.0,2062,325.0,Learning to Rank in TensorFlow.,20.0,22,True,2021-02-02 16:58:47.000000,0.3.3,15.0,tensorflow_ranking,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow_ranking,2021-01-30 02:05:46.000000,2.0,19722.0,19722.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
455,scikit-opt,guofei9987/scikit-opt,,sklearn-utils,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000000,2021-02-02 07:04:40.000000,2021-02-02 07:04:39.000000,469,24.0,62.0,2008,238.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",8.0,22,True,2020-11-20 12:55:12.000000,0.6.1,18.0,scikit-opt,,,,['sklearn'],28.0,25.0,https://pypi.org/project/scikit-opt,2020-11-20 12:52:22.000000,3.0,340.0,340.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
456,knockknock,huggingface/knockknock,,ml-experiments,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000000,2021-01-09 06:11:00.000000,2020-03-16 04:26:47.000000,160,12.0,21.0,2005,75.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,18.0,22,True,2020-03-04 04:15:47.000000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,,143.0,140.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000000,3.0,1500.0,1831.0,https://anaconda.org/conda-forge/knockknock,2020-03-17 01:52:16.317000,5632.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
457,MONAI,Project-MONAI/MONAI,,medical-data,https://github.com/Project-MONAI/MONAI,https://github.com/Project-MONAI/MONAI,Apache-2.0,2019-10-11 16:41:38.000000,2021-03-04 14:33:22.000000,2021-03-04 13:54:36.000000,314,78.0,645.0,1807,814.0,AI Toolkit for Healthcare Imaging.,55.0,22,True,2020-12-15 15:21:13.000000,0.4.0,15.0,monai,,,,['pytorch'],,,https://pypi.org/project/monai,2020-12-15 15:16:56.000000,,2753.0,2753.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
458,DDSP,magenta/ddsp,,audio,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000000,2021-03-04 06:26:50.000000,2021-02-20 00:58:05.000000,173,14.0,91.0,1783,352.0,DDSP: Differentiable Digital Signal Processing.,24.0,22,True,2021-01-14 01:59:27.000000,1.0.1,28.0,ddsp,,,,['tensorflow'],6.0,6.0,https://pypi.org/project/ddsp,2021-01-14 01:59:27.000000,,825.0,825.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
459,Essentia,MTG/essentia,,audio,https://github.com/MTG/essentia,https://github.com/MTG/essentia,AGPL-3.0,2013-06-03 14:53:47.000000,2021-03-04 12:18:39.000000,2021-03-02 11:31:06.000000,399,307.0,569.0,1740,2767.0,"C++ library for audio and music analysis, description and synthesis, including Python bindings.",70.0,22,False,2015-03-31 16:33:30.000000,2.0,9.0,essentia,,,,,170.0,160.0,https://pypi.org/project/essentia,2021-01-13 00:12:18.000000,10.0,1011.0,1011.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
460,vidgear,abhiTronix/vidgear,,image,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000000,2021-03-01 04:05:38.000000,2021-01-01 04:26:42.000000,115,5.0,132.0,1660,547.0,High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,5.0,22,True,2021-01-01 07:57:09.000000,0.2.0,12.0,vidgear,,,,,90.0,88.0,https://pypi.org/project/vidgear,2021-01-01 07:57:09.000000,2.0,752.0,765.0,,,,,,,,3.0,314.0,,,,,,,,,,,,,,,,,,,,,
461,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,,data-viz,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000000,2020-12-20 08:15:51.000000,2020-08-19 14:58:00.000000,199,36.0,20.0,1542,113.0,Parallel t-SNE implementation with Python and Torch wrappers.,15.0,22,True,2017-11-08 13:32:20.000000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],243.0,215.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000000,28.0,2157.0,2377.0,https://anaconda.org/conda-forge/multicore-tsne,2018-11-12 17:08:01.525000,6186.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
462,fast-bert,kaushaltrivedi/fast-bert,,nlp,https://github.com/utterworks/fast-bert,https://github.com/utterworks/fast-bert,Apache-2.0,2019-04-18 22:01:20.000000,2021-02-05 15:35:26.000000,2021-02-05 15:35:18.000000,308,136.0,91.0,1522,263.0,Super easy library for BERT based NLP models.,34.0,22,True,2020-12-09 21:27:58.000000,1.9.5,40.0,fast-bert,,,,,2.0,,https://pypi.org/project/fast-bert,2020-12-09 21:27:58.000000,2.0,1099.0,1099.0,,,,,,,,3.0,,,,,,,,,,,,,utterworks/fast-bert,,,,,,,,,
463,scattertext,JasonKessler/scattertext,,nlp,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000000,2021-02-08 22:51:45.000000,2021-02-08 22:51:45.000000,206,17.0,58.0,1520,339.0,Beautiful visualizations of how language differs among document types.,10.0,22,True,2017-03-13 05:31:21.000000,0.0.2.4.4,129.0,scattertext,conda-forge/scattertext,,,,170.0,154.0,https://pypi.org/project/scattertext,2021-01-18 09:01:42.000000,16.0,1369.0,2418.0,https://anaconda.org/conda-forge/scattertext,2021-01-18 15:00:35.497000,45123.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
464,anaGo,Hironsan/anago,,nlp,https://github.com/Hironsan/anago,https://github.com/Hironsan/anago,MIT,2017-06-26 21:28:36.000000,2021-02-02 21:42:33.000000,2019-10-23 03:19:52.000000,354,36.0,71.0,1386,296.0,"Bidirectional LSTM-CRF and ELMo for Named-Entity Recognition, Part-of-Speech Tagging and so on.",11.0,22,False,2018-07-17 01:59:21.000000,1.0.8,14.0,anago,,,,['tensorflow'],30.0,25.0,https://pypi.org/project/anago,2018-07-17 01:59:21.000000,5.0,2155.0,2155.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
465,Pypeline,cgarciae/pypeln,,data-pipelines,https://github.com/cgarciae/pypeln,https://github.com/cgarciae/pypeln,MIT,2018-09-01 13:43:31.000000,2021-01-05 18:00:20.000000,2021-01-05 17:59:44.000000,67,12.0,35.0,1212,234.0,Concurrent data pipelines in Python .,9.0,22,True,2021-01-05 18:00:06.000000,0.4.7,34.0,pypeln,,,,,10.0,,https://pypi.org/project/pypeln,2021-01-05 18:00:06.000000,10.0,3767.0,3767.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
466,FARM,deepset-ai/FARM,,nlp,https://github.com/deepset-ai/FARM,https://github.com/deepset-ai/FARM,Apache-2.0,2019-07-17 14:51:12.000000,2021-02-25 14:33:42.000000,2021-02-24 07:46:33.000000,161,35.0,305.0,1114,541.0,Fast & easy transfer learning for NLP. Harvesting language models for the industry. Focus on Question Answering.,31.0,22,True,2021-02-22 17:44:33.000000,0.7.0,23.0,farm,,,,['pytorch'],2.0,,https://pypi.org/project/farm,2021-02-22 17:30:04.000000,2.0,2610.0,2610.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
467,garage,rlworkgroup/garage,,reinforcement-learning,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000000,2021-03-02 19:45:33.000000,2021-03-02 19:40:54.000000,201,182.0,775.0,1086,1199.0,A toolkit for reproducible reinforcement learning research.,73.0,22,True,2020-09-17 07:34:11.000000,2020.6.3,21.0,garage,,,,['tensorflow'],14.0,14.0,https://pypi.org/project/garage,2020-10-02 17:16:03.000000,0.0,174.0,174.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
468,pycm,sepandhaghighi/pycm,,others,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000000,2021-02-28 21:50:08.000000,2020-10-26 15:51:32.000000,91,17.0,150.0,1062,2508.0,Multi-class confusion matrix library in Python.,14.0,22,True,2020-10-26 16:31:56.000000,3.0,34.0,pycm,,,,,103.0,93.0,https://pypi.org/project/pycm,2020-10-26 16:32:30.000000,10.0,2471.0,2471.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
469,pandasql,yhat/pandasql,,data-containers,https://github.com/yhat/pandasql,https://github.com/yhat/pandasql,MIT,2013-02-18 01:53:56.000000,2020-08-14 13:00:13.000000,2017-02-01 15:40:30.000000,141,44.0,23.0,947,127.0,sqldf for pandas.,15.0,22,False,2016-04-20 21:52:36.000000,0.7.3,31.0,pandasql,,,,['pandas'],759.0,661.0,https://pypi.org/project/pandasql,2016-04-20 21:52:36.000000,98.0,127208.0,127208.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
470,fancyimpute,iskandr/fancyimpute,,sklearn-utils,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000000,2021-01-25 00:27:52.000000,2021-01-25 00:27:51.000000,146,4.0,103.0,935,198.0,Multivariate imputation and matrix completion algorithms implemented in Python.,11.0,22,True,2020-07-16 21:36:59.000000,0.5.5,26.0,fancyimpute,,,,['sklearn'],782.0,740.0,https://pypi.org/project/fancyimpute,2020-07-16 21:36:59.000000,42.0,4877.0,4877.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
471,ChainerRL,chainer/chainerrl,,reinforcement-learning,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000000,2020-12-09 06:26:53.000000,2020-12-09 06:26:52.000000,204,75.0,146.0,931,3458.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,29.0,22,True,2020-02-14 05:35:56.000000,0.8.0,10.0,chainerrl,,,,,105.0,91.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000000,14.0,294.0,294.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
472,Alibi,SeldonIO/alibi,,interpretability,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,Apache-2.0,2019-02-26 10:10:56.000000,2021-03-04 11:50:02.000000,2021-03-04 11:49:56.000000,112,71.0,81.0,908,240.0,Algorithms for monitoring and explaining machine learning models.,12.0,22,True,2021-02-18 12:50:04.000000,0.5.6,16.0,alibi,,,,,82.0,64.0,https://pypi.org/project/alibi,2021-02-18 12:48:56.000000,18.0,3234.0,3234.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
473,luminol,linkedin/luminol,,time-series-data,https://github.com/linkedin/luminol,https://github.com/linkedin/luminol,Apache-2.0,2015-11-18 23:16:33.000000,2020-12-27 09:54:35.000000,2018-01-09 07:46:55.000000,179,24.0,12.0,881,69.0,Anomaly Detection and Correlation library.,8.0,22,False,2016-01-20 01:01:44.000000,0.3.1,5.0,luminol,,,,,51.0,37.0,https://pypi.org/project/luminol,2017-12-11 06:04:15.000000,14.0,188345.0,188345.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
474,FinTA,peerchemist/finta,,financial-data,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000000,2021-01-28 17:17:10.000000,2021-01-28 17:16:53.000000,291,10.0,59.0,878,368.0,Common financial technical indicators implemented in Pandas.,22.0,22,False,2020-10-21 11:36:19.000000,1.2,19.0,finta,,,,,60.0,56.0,https://pypi.org/project/finta,2020-10-21 11:39:44.000000,4.0,3175.0,3175.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
475,keract,philipperemy/keract,,interpretability,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000000,2021-02-04 06:05:42.000000,2021-01-24 05:36:29.000000,175,2.0,75.0,857,359.0,Activation Maps (Layers Outputs) and Gradients in Keras.,15.0,22,True,2021-01-22 09:01:30.000000,4.4.0,37.0,keract,,,,['tensorflow'],76.0,71.0,https://pypi.org/project/keract,2021-01-22 09:01:30.000000,5.0,894.0,894.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
476,scikit-cuda,lebedov/scikit-cuda,,gpu-utilities,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000000,2021-02-17 17:00:37.000000,2021-02-17 17:00:27.000000,156,41.0,164.0,799,1027.0,Python interface to GPU-powered libraries.,44.0,22,True,2019-05-27 00:29:00.000000,0.5.3,7.0,scikit-cuda,,,,,187.0,117.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000000,70.0,464.0,464.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
477,minisom,JustGlowing/minisom,,others,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000000,2021-02-25 16:35:41.000000,2021-02-25 16:35:41.000000,249,6.0,64.0,784,431.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,20.0,22,False,2020-11-03 08:23:06.000000,2.2.7,14.0,minisom,,,,,155.0,147.0,https://pypi.org/project/minisom,2020-06-19 06:29:59.000000,8.0,3029.0,3029.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
478,ogb,snap-stanford/ogb,,graph,https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,MIT,2019-11-22 22:13:57.000000,2021-03-03 02:51:14.000000,2021-03-01 04:55:27.000000,117,,94.0,759,407.0,"Benchmark datasets, data loaders, and evaluators for graph machine learning.",12.0,22,True,2021-03-01 05:00:30.000000,1.2.6,11.0,ogb,,,,,56.0,56.0,https://pypi.org/project/ogb,2021-02-24 21:01:30.000000,0.0,1978.0,1978.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
479,Darts,unit8co/darts,,time-series-data,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000000,2021-03-02 09:22:26.000000,2021-02-03 09:28:07.000000,98,21.0,47.0,746,314.0,A python library for easy manipulation and forecasting of time series.,23.0,22,True,2021-02-03 11:18:37.000000,0.6.1,10.0,u8darts,,unit8/darts,,,12.0,12.0,https://pypi.org/project/u8darts,2021-02-03 11:18:37.000000,0.0,4359.0,4362.0,,,,https://hub.docker.com/r/unit8/darts,2021-02-03 09:39:53.970650,,101.0,3.0,,,,,,,,,,,,,,,,,,,,,,
480,Opacus,pytorch/opacus,,privacy-ml,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000000,2021-03-04 01:10:28.000000,2021-03-04 01:08:02.000000,102,13.0,57.0,745,224.0,Training PyTorch models with differential privacy.,27.0,22,True,2021-03-03 01:02:57.000000,0.12.0,7.0,opacus,,,,['pytorch'],15.0,15.0,https://pypi.org/project/opacus,2021-03-03 01:02:57.000000,0.0,2894.0,2897.0,,,,,,,,2.0,30.0,,,,,,,,,,,,,,,,,,,,,
481,gmaps,pbugnion/gmaps,,geospatial-data,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45.000000,143,66.0,135.0,701,1380.0,Google maps for Jupyter notebooks.,16.0,22,False,2019-07-21 08:49:48.715000,0.9.0,94.0,gmaps,conda-forge/gmaps,,,['jupyter'],75.0,1.0,https://pypi.org/project/gmaps,2019-07-21 08:49:39.000000,74.0,3447.0,9698.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,209262.0,,,,,3.0,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715000,,1702.0,,,,,,,,,,,,,,
482,GPUtil,anderskm/gputil,,gpu-utilities,https://github.com/anderskm/gputil,https://github.com/anderskm/gputil,MIT,2017-01-16 11:57:43.000000,2020-10-01 05:42:49.000000,2019-08-16 09:00:15.000000,77,10.0,14.0,674,140.0,A Python module for getting the GPU status from NVIDA GPUs using nvidia-smi programmically in Python.,13.0,22,False,2018-12-18 09:12:13.000000,1.4.0,8.0,gputil,,,,,1132.0,1030.0,https://pypi.org/project/gputil,2018-12-18 09:12:13.000000,102.0,40756.0,40756.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
483,arch,bashtage/arch,,financial-data,https://github.com/bashtage/arch,https://github.com/bashtage/arch,NCSA,2014-08-29 15:41:28.000000,2021-03-03 14:50:43.000000,2021-03-03 14:43:14.000000,161,16.0,128.0,652,,ARCH models in Python.,26.0,22,False,2021-03-03 14:46:05.000000,4.18,31.0,arch,,,,,296.0,254.0,https://pypi.org/project/arch,2021-03-02 17:45:38.000000,42.0,24651.0,24651.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
484,Node2Vec,eliorc/node2vec,,graph,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000000,2021-01-09 08:40:34.000000,2021-01-09 08:39:26.000000,166,,48.0,645,48.0,Implementation of the node2vec algorithm.,7.0,22,True,2021-01-09 08:40:34.000000,0.4.1,13.0,node2vec,conda-forge/node2vec,,,,126.0,116.0,https://pypi.org/project/node2vec,2021-01-09 08:38:24.000000,10.0,4062.0,4531.0,https://anaconda.org/conda-forge/node2vec,2020-04-25 22:41:13.714000,15978.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
