,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,gitlab_id,gitlab_url
341,pytorch-nlp,PetrochukM/PyTorch-NLP,,nlp,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000000,2021-04-08 15:39:47.000000,2021-01-26 22:23:57.000000,224,14.0,49.0,1906,445.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,17.0,25,True,2019-11-04 05:16:00.000000,0.5.0,19.0,pytorch-nlp,,,,['pytorch'],224.0,206.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000000,18.0,8114.0,8114.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
342,StellarGraph,stellargraph/stellargraph,,graph,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000000,2021-04-29 00:07:09.000000,2021-02-18 01:03:15.000000,268,233.0,711.0,1876,2515.0,StellarGraph - Machine Learning on Graphs.,32.0,25,True,2020-06-30 05:15:21.000000,1.2.1,25.0,stellargraph,,,,['tensorflow'],65.0,61.0,https://pypi.org/project/stellargraph,2020-06-30 05:10:43.000000,4.0,6185.0,6185.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
343,pytorch-optimizer,jettify/pytorch-optimizer,,pytorch-utils,https://github.com/jettify/pytorch-optimizer,https://github.com/jettify/pytorch-optimizer,Apache-2.0,2020-01-03 03:16:39.000000,2021-04-29 15:29:15.000000,2021-04-29 10:30:43.000000,173,10.0,25.0,1830,378.0,torch-optimizer -- collection of optimizers for Pytorch.,19.0,25,True,2021-01-01 16:51:15.000000,0.1.0,19.0,torch_optimizer,,,,['pytorch'],186.0,186.0,https://pypi.org/project/torch_optimizer,2021-01-01 16:51:15.000000,0.0,29420.0,29420.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
344,efficientnet,qubvel/efficientnet,,tensorflow-utils,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000000,2021-04-18 18:12:08.000000,2020-09-15 16:19:36.000000,403,56.0,55.0,1798,64.0,Implementation of EfficientNet model. Keras and TensorFlow Keras.,8.0,25,True,2020-09-15 16:26:00.000000,1.1.1,9.0,efficientnet,,,,['tensorflow'],582.0,578.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000000,4.0,123948.0,131288.0,,,,,,,,3.0,,168837.0,,,,,,,,,,,,,,,,,,,,
345,pgmpy,pgmpy/pgmpy,,probabilistics,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000000,2021-04-26 14:28:43.000000,2021-04-26 14:11:06.000000,567,232.0,506.0,1777,6.0,Python Library for learning (Structure and Parameter) and inference (Statistical and Causal) in Bayesian Networks.,91.0,25,True,2021-03-31 09:08:49.000000,0.1.14,13.0,pgmpy,,,,,230.0,218.0,https://pypi.org/project/pgmpy,2021-03-31 07:30:01.000000,12.0,30507.0,30514.0,,,,,,,,3.0,,71.0,,,,,,,,,,,,,,,,,,,,
346,category_encoders,scikit-learn-contrib/category_encoders,,sklearn-utils,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000000,2021-04-13 02:35:29.000000,2020-07-31 10:43:44.000000,304,73.0,136.0,1636,671.0,A library of sklearn compatible categorical variable encoders.,37.0,25,True,2020-04-29 02:09:51.000000,2.2.2,19.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],23.0,,https://pypi.org/project/category_encoders,2018-10-14 14:15:54.000000,23.0,336655.0,338432.0,https://anaconda.org/conda-forge/category_encoders,2020-04-29 22:37:35.948000,101324.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
347,HyperTools,ContextLab/hypertools,,data-viz,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000000,2021-01-06 14:11:39.000000,2021-01-06 14:11:38.000000,152,66.0,122.0,1624,1591.0,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,True,2020-10-02 21:41:53.000000,0.6.3,19.0,hypertools,,,,,124.0,115.0,https://pypi.org/project/hypertools,2020-10-02 21:41:53.000000,9.0,10620.0,10620.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
348,swifter,jmcarpenter2/swifter,,data-containers,https://github.com/jmcarpenter2/swifter,https://github.com/jmcarpenter2/swifter,MIT,2018-04-07 21:37:19.000000,2021-04-05 23:39:32.730000,2020-12-19 19:11:44.000000,76,19.0,76.0,1613,423.0,A package which efficiently applies any function to a pandas dataframe or series in the fastest available manner.,14.0,25,True,2020-10-11 22:42:57.000000,1.0.7,71.0,swifter,conda-forge/swifter,,,['pandas'],351.0,319.0,https://pypi.org/project/swifter,2020-10-11 22:42:57.000000,32.0,107269.0,111202.0,https://anaconda.org/conda-forge/swifter,2021-04-05 23:39:32.730000,94398.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
349,tslearn,tslearn-team/tslearn,,time-series-data,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000000,2021-03-16 22:42:37.000000,2021-01-25 15:18:03.000000,229,65.0,169.0,1582,,A machine learning toolkit dedicated to time-series data.,30.0,25,True,2021-01-25 15:19:11.000000,0.5.0.5,92.0,tslearn,conda-forge/tslearn,,,['sklearn'],244.0,222.0,https://pypi.org/project/tslearn,2021-01-25 15:28:45.000000,22.0,61605.0,67158.0,https://anaconda.org/conda-forge/tslearn,2021-01-25 17:55:55.394000,205497.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
350,scattertext,JasonKessler/scattertext,,nlp,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000000,2021-03-08 07:54:17.000000,2021-03-08 07:43:55.000000,216,17.0,62.0,1560,346.0,Beautiful visualizations of how language differs among document types.,11.0,25,True,2021-03-08 07:54:17.000000,0.1.2,131.0,scattertext,conda-forge/scattertext,,,,193.0,177.0,https://pypi.org/project/scattertext,2021-03-08 07:54:17.000000,16.0,4894.0,6006.0,https://anaconda.org/conda-forge/scattertext,2021-01-18 15:00:35.497000,48961.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
351,Pandaral·lel,nalepae/pandarallel,,data-containers,https://github.com/nalepae/pandarallel,https://github.com/nalepae/pandarallel,BSD-3-Clause,2019-03-10 11:58:29.000000,2021-02-04 21:35:01.000000,2021-02-04 21:27:26.000000,105,69.0,55.0,1523,114.0,A simple and efficient tool to parallelize Pandas operations on all availableCPUs.,14.0,25,True,2021-02-04 21:35:01.000000,1.5.2,29.0,pandarallel,,,,"['pandas', 'jupyter']",191.0,191.0,https://pypi.org/project/pandarallel,2021-02-04 21:35:01.000000,0.0,353907.0,353907.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
352,mtcnn,ipazc/mtcnn,,image,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000000,2021-02-03 15:49:06.000000,2021-01-13 23:50:58.000000,386,55.0,36.0,1488,55.0,"MTCNN face detection implementation for TensorFlow, as a PIP package.",14.0,25,True,2019-11-14 17:37:05.000000,0.1.0,10.0,mtcnn,,,,['tensorflow'],1077.0,1035.0,https://pypi.org/project/mtcnn,2019-11-14 17:37:05.000000,42.0,21520.0,21520.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
353,chainercv,chainer/chainercv,,image,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000000,2020-02-03 01:27:17.000000,2020-01-07 11:48:31.000000,318,54.0,168.0,1445,4930.0,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,25,False,2019-06-12 11:55:02.000000,0.13.1,24.0,chainercv,,,,,299.0,239.0,https://pypi.org/project/chainercv,2019-06-12 11:55:40.000000,60.0,5606.0,5606.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
354,TextAttack,QData/TextAttack,,adversarial,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000000,2021-04-23 16:59:25.000000,2021-04-23 14:12:20.000000,158,41.0,82.0,1393,1993.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP.",34.0,25,True,2020-12-27 05:23:02.000000,0.2.15,35.0,textattack,,,,,22.0,22.0,https://pypi.org/project/textattack,2020-12-27 05:23:02.000000,0.0,2630.0,2630.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
355,IB-insync,erdewit/ib_insync,,financial-data,https://github.com/erdewit/ib_insync,https://github.com/erdewit/ib_insync,BSD-2-Clause,2017-07-12 12:09:24.000000,2021-04-28 10:35:53.000000,2021-04-28 10:35:48.000000,421,1.0,303.0,1384,583.0,Python sync/async framework for Interactive Brokers API.,28.0,25,True,2021-04-26 18:22:55.000000,0.9.66,91.0,ib_insync,conda-forge/ib-insync,,,,12.0,,https://pypi.org/project/ib_insync,2021-04-26 18:22:55.000000,12.0,7671.0,8113.0,https://anaconda.org/conda-forge/ib-insync,2021-02-25 02:28:19.625000,9282.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
356,Fairness 360,Trusted-AI/AIF360,,interpretability,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000000,2021-04-29 10:09:43.000000,2021-03-10 20:05:40.000000,426,39.0,53.0,1359,318.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",43.0,25,True,2021-03-04 18:11:34.000000,0.4.0,9.0,aif360,,,,,85.0,81.0,https://pypi.org/project/aif360,2021-03-04 18:11:34.000000,4.0,7847.0,7847.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
357,ViZDoom,mwydmuch/ViZDoom,,reinforcement-learning,https://github.com/mwydmuch/ViZDoom,https://github.com/mwydmuch/ViZDoom,MIT,2015-06-26 18:38:23.000000,2021-02-09 10:35:01.000000,2021-02-09 10:35:01.000000,298,88.0,329.0,1199,1464.0,Doom-based AI Research Platform for Reinforcement Learning from Raw Visual Information.,44.0,25,True,2020-10-29 15:56:20.000000,1.1.8,19.0,vizdoom,,,,,138.0,114.0,https://pypi.org/project/vizdoom,2020-10-29 15:56:20.000000,24.0,1571.0,1748.0,,,,,,,,2.0,,10826.0,,,,,,,,,,,,,,,,,,,,
358,PyCUDA,inducer/pycuda,,gpu-utilities,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,MIT,2011-04-06 02:53:31.000000,2021-04-16 19:27:03.000000,2021-04-16 19:27:02.000000,225,54.0,135.0,1140,,"CUDA integration for Python, plus shiny features.",70.0,25,True,2019-08-12 04:15:37.000000,2019.1.2,47.0,pycuda,,,,,1109.0,817.0,https://pypi.org/project/pycuda,2021-04-03 22:28:54.000000,292.0,54327.0,54327.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
359,TabPy,tableau/TabPy,,others,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000000,2021-02-04 23:28:56.000000,2021-02-04 23:28:56.000000,394,10.0,265.0,1066,828.0,Execute Python code on the fly and display results in Tableau visualizations:.,40.0,25,True,2020-11-11 19:06:41.000000,2.3.1,24.0,tabpy,,,,,57.0,57.0,https://pypi.org/project/tabpy,2020-11-11 19:06:41.000000,0.0,32683.0,32683.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
360,bt,pmorissette/bt,,financial-data,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000000,2021-04-24 00:44:56.000000,2021-04-24 00:44:56.000000,279,56.0,206.0,1047,423.0,bt - flexible backtesting for Python.,21.0,25,True,2021-04-21 02:52:26.000000,0.2.9,25.0,bt,,,,,71.0,51.0,https://pypi.org/project/bt,2021-04-21 02:52:26.000000,20.0,9065.0,9065.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
361,ArcGIS API,Esri/arcgis-python-api,,geospatial-data,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000000,2021-04-29 09:20:34.000000,2021-04-19 04:27:40.000000,732,118.0,226.0,1016,3053.0,Documentation and samples for ArcGIS API for Python.,62.0,25,True,2021-04-12 03:08:40.000000,1.8.5,29.0,arcgis,,esridocker/arcgis-api-python-notebook,,,20.0,,https://pypi.org/project/arcgis,2021-04-12 03:28:09.000000,20.0,37591.0,37661.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,2020-03-06 00:53:45.164342,32.0,4295.0,3.0,,,,,,,,,,,,,,,,,,,,,,
362,Streamz,python-streamz/streamz,,time-series-data,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000000,2021-04-05 16:03:05.000000,2021-04-05 16:03:05.000000,117,91.0,132.0,939,742.0,Real-time stream processing for python.,39.0,25,True,2021-01-14 20:47:38.000000,0.6.2,15.0,streamz,conda-forge/streamz,,,,218.0,202.0,https://pypi.org/project/streamz,2021-01-14 20:47:38.000000,16.0,8076.0,11523.0,https://anaconda.org/conda-forge/streamz,2021-01-15 14:38:35.032000,148253.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
363,PySAL,pysal/pysal,,geospatial-data,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000000,2021-02-08 21:30:44.240000,2021-02-01 00:35:48.000000,242,58.0,584.0,842,4119.0,PySAL: Python Spatial Analysis Library Meta-Package.,71.0,25,True,2021-02-02 02:59:42.000000,2.4.0,25.0,pysal,conda-forge/pysal,,,,36.0,,https://pypi.org/project/pysal,2021-02-02 02:59:42.000000,36.0,14521.0,21699.0,https://anaconda.org/conda-forge/pysal,2021-02-08 21:30:44.240000,409180.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
364,ffn,pmorissette/ffn,,financial-data,https://github.com/pmorissette/ffn,https://github.com/pmorissette/ffn,MIT,2014-06-19 15:54:09.000000,2021-04-24 00:58:10.000000,2021-04-24 00:58:10.000000,195,18.0,72.0,841,351.0,ffn - a financial function library for Python.,26.0,25,True,2021-04-21 02:47:21.000000,0.3.6,27.0,ffn,,,,,157.0,115.0,https://pypi.org/project/ffn,2021-04-21 02:47:21.000000,42.0,14972.0,14972.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
365,ktrain,amaiya/ktrain,,ml-frameworks,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000000,2021-04-28 20:45:58.000000,2021-03-26 17:14:39.000000,191,10.0,329.0,804,2266.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,12.0,25,True,2021-03-26 17:15:23.000000,0.26.2,150.0,ktrain,,,,['tensorflow'],154.0,153.0,https://pypi.org/project/ktrain,2021-03-26 17:14:10.000000,1.0,19658.0,19658.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
366,empyrical,quantopian/empyrical,,financial-data,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000000,2020-10-14 13:28:13.625000,2020-10-14 13:22:39.000000,243,27.0,26.0,770,167.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,25,True,2020-10-13 21:29:19.000000,0.5.5,21.0,empyrical,conda-forge/empyrical,,,,814.0,592.0,https://pypi.org/project/empyrical,2020-10-13 21:29:19.000000,222.0,65826.0,66116.0,https://anaconda.org/conda-forge/empyrical,2020-10-14 13:28:13.625000,11022.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
367,Singer,singer-io/getting-started,,data-loading,https://github.com/singer-io/getting-started,https://github.com/singer-io/getting-started,AGPL-3.0,2016-10-31 16:53:56.000000,2021-04-29 14:20:20.000000,2021-04-29 14:20:17.000000,101,20.0,18.0,762,188.0,"Standard for moving data between databases, web APIs, files, queues, and just about anything else you can think of.",26.0,25,False,2021-02-25 20:41:17.000000,5.11.0,104.0,singer-python,,,,,300.0,,https://pypi.org/project/singer-python,2021-03-22 20:41:58.000000,300.0,82633.0,82633.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
368,dask-ml,dask/dask-ml,,distributed-ml,https://github.com/dask/dask-ml,https://github.com/dask/dask-ml,BSD-3-Clause,2017-06-15 15:56:06.000000,2021-04-20 15:21:20.000000,2021-04-17 20:14:27.000000,190,186.0,220.0,702,,Scalable Machine Learning with Dask.,64.0,25,True,2021-01-30 16:49:37.000000,1.8.0,27.0,dask-ml,conda-forge/dask-ml,,,,422.0,380.0,https://pypi.org/project/dask-ml,2021-01-30 16:49:37.000000,42.0,71492.0,76428.0,https://anaconda.org/conda-forge/dask-ml,2021-01-30 20:07:36.819000,207326.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
369,Satpy,pytroll/satpy,,geospatial-data,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000000,2021-04-29 13:05:01.000000,2021-04-27 15:24:02.000000,196,312.0,324.0,694,8606.0,Python package for earth-observing satellite data processing.,107.0,25,False,2021-03-26 08:31:14.000000,0.27.0,65.0,satpy,conda-forge/satpy,,,,47.0,41.0,https://pypi.org/project/satpy,2021-03-26 08:31:14.000000,6.0,1582.0,3418.0,https://anaconda.org/conda-forge/satpy,2021-03-26 11:35:33.340000,60617.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
370,pyjanitor,ericmjl/pyjanitor,,others,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000000,2021-04-20 20:21:23.000000,2021-04-20 20:21:04.000000,123,98.0,285.0,660,1162.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,88.0,25,True,2021-02-25 17:30:52.000000,0.20.13,49.0,pyjanitor,conda-forge/pyjanitor,,,,98.0,94.0,https://pypi.org/project/pyjanitor,2021-02-25 17:30:52.000000,4.0,6688.0,9046.0,https://anaconda.org/conda-forge/pyjanitor,2021-03-25 12:03:18.871000,87268.0,,,,,2.0,,,,,,,,,,,,,pyjanitor-devs/pyjanitor,,,,,,,,,
371,PDPbox,SauceCat/PDPbox,,data-viz,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000000,2021-03-14 19:37:51.465000,2021-03-14 16:01:01.000000,88,19.0,38.0,564,227.0,python partial dependence plot toolbox.,7.0,25,True,2021-03-14 16:21:17.000000,0.2.1,3.0,pdpbox,conda-forge/pdpbox,,,,404.0,370.0,https://pypi.org/project/pdpbox,2021-03-14 16:21:17.000000,34.0,78331.0,78669.0,https://anaconda.org/conda-forge/pdpbox,2021-03-14 19:37:51.465000,7105.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
372,tensorflow-upstream,ROCmSoftwarePlatform/tensorflow-upstream,,ml-frameworks,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,https://github.com/ROCmSoftwarePlatform/tensorflow-upstream,Apache-2.0,2018-04-09 21:24:50.000000,2021-04-29 14:45:13.000000,2021-04-26 23:34:43.000000,65,55.0,241.0,555,79524.0,TensorFlow ROCm port.,3649.0,25,True,2021-03-29 03:10:02.000000,2.4.1,63.0,tensorflow-rocm,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-rocm,2021-03-29 03:10:02.000000,,3240.0,3240.0,,,,,,,,3.0,,16.0,,,,,,,,,,,,,,,,,,,,
373,mpi4py,mpi4py/mpi4py,,distributed-ml,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-3-Clause,2013-09-05 14:44:25.000000,2021-04-29 12:43:41.965000,2021-03-31 12:46:41.000000,66,8.0,16.0,402,2246.0,Python bindings for MPI.,16.0,25,True,2020-07-27 06:40:19.000000,3.0.3,13.0,mpi4py,conda-forge/mpi4py,,,,752.0,,https://pypi.org/project/mpi4py,2019-11-04 13:05:10.000000,752.0,237769.0,249044.0,https://anaconda.org/conda-forge/mpi4py,2021-04-29 12:43:41.965000,613827.0,,,,,2.0,,1040.0,,,,,,,,,,,,,,,,,,,,
374,PyNNDescent,lmcinnes/pynndescent,,nn-search,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54.000000,2021-03-12 04:15:55.000000,2021-03-12 04:15:47.000000,49,28.0,36.0,389,488.0,A Python nearest neighbor descent for approximate nearest neighbors.,13.0,25,True,2021-02-08 20:03:04.000000,0.5.2,21.0,pynndescent,conda-forge/pynndescent,,,,426.0,420.0,https://pypi.org/project/pynndescent,2021-02-08 20:03:04.000000,6.0,384489.0,389677.0,https://anaconda.org/conda-forge/pynndescent,2021-02-09 04:30:06.804000,114152.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
375,hvPlot,holoviz/hvplot,,data-viz,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000000,2021-04-28 14:40:57.000000,2021-04-27 08:55:24.000000,53,122.0,233.0,385,380.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",28.0,25,True,2021-03-04 17:35:32.000000,0.7.1,14.0,hvplot,conda-forge/hvplot,,,,603.0,573.0,https://pypi.org/project/hvplot,2021-04-14 13:04:35.000000,30.0,28988.0,31555.0,https://anaconda.org/conda-forge/hvplot,2021-03-04 01:00:43.938000,82167.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
376,python-soundfile,bastibe/python-soundfile,,audio,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000000,2021-01-13 07:52:51.000000,2020-12-01 18:42:47.000000,43,57.0,90.0,380,493.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",19.0,25,True,2019-12-04 10:03:39.000000,0.10.3post1,7.0,soundfile,,,,,7379.0,6639.0,https://pypi.org/project/soundfile,2019-11-27 12:16:19.000000,740.0,674223.0,674250.0,,,,,,,,3.0,,2333.0,,,,,,,,,,,,,,,,,,,,
377,datalad,datalad/datalad,,others,https://github.com/datalad/datalad,https://github.com/datalad/datalad,MIT,2013-11-01 19:40:08.000000,2021-04-29 13:13:44.000000,2021-04-29 13:12:09.000000,73,691.0,2316.0,239,13778.0,"Keep code, data, containers under control with git and git-annex.",38.0,25,True,2021-04-28 23:49:22.000000,0.14.3,67.0,datalad,conda-forge/datalad,,,,26.0,,https://pypi.org/project/datalad,2021-04-28 23:45:58.000000,26.0,5596.0,8685.0,https://anaconda.org/conda-forge/datalad,2021-04-29 02:04:39.800000,114324.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
378,snownlp,isnowfy/snownlp,,chinese-nlp,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03.000000,1266,36.0,65.0,5388,57.0,Python library for processing Chinese text.,8.0,24,False,2015-09-27 16:35:23.000000,0.12.3,17.0,snownlp,,,,,653.0,577.0,https://pypi.org/project/snownlp,2015-09-27 16:35:23.000000,76.0,15315.0,15315.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
379,Face Alignment,1adrianb/face-alignment,,image,https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44.000000,2021-04-28 22:17:22.000000,2021-04-28 22:12:40.000000,1048,39.0,201.0,4885,201.0,2D and 3D Face alignment library build using pytorch.,22.0,24,True,2021-04-28 22:17:22.000000,1.3.4,10.0,face-alignment,,,,['pytorch'],12.0,,https://pypi.org/project/face-alignment,2021-04-28 22:17:22.000000,12.0,6962.0,6962.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
380,flashtext,vi3k6i5/flashtext,,nlp,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000000,2021-04-29 02:55:52.000000,2020-05-03 07:13:22.000000,542,52.0,49.0,4730,108.0,Extract Keywords from sentence or Replace keywords in sentences.,8.0,24,True,,,18.0,flashtext,,,,,466.0,434.0,https://pypi.org/project/flashtext,2018-02-16 05:24:17.000000,32.0,320707.0,320707.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
381,textgenrnn,minimaxir/textgenrnn,,nlp,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000000,2020-12-25 03:33:19.000000,2020-07-14 02:41:10.000000,681,117.0,82.0,4354,174.0,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,24,True,2020-02-03 01:07:00.000000,2.0.0,14.0,textgenrnn,,,,['tensorflow'],851.0,823.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000000,28.0,10099.0,10112.0,,,,,,,,3.0,,495.0,,,,,,,,,,,,,,,,,,,,
382,sktime,alan-turing-institute/sktime,,time-series-data,https://github.com/alan-turing-institute/sktime,https://github.com/alan-turing-institute/sktime,BSD-3-Clause,2018-11-06 15:08:24.000000,2021-04-29 09:54:28.000000,2021-04-26 17:09:48.000000,521,120.0,300.0,3909,,A unified framework for machine learning with time series.,83.0,24,True,2021-04-15 10:41:18.000000,0.6.0,14.0,sktime,,,,['sklearn'],141.0,141.0,https://pypi.org/project/sktime,2021-04-15 10:41:18.000000,0.0,51672.0,51674.0,,,,,,,,2.0,,57.0,,,,,,,,,,,,,,,,,,,,
383,Lasagne,Lasagne/Lasagne,,ml-frameworks,https://github.com/Lasagne/Lasagne,https://github.com/Lasagne/Lasagne,MIT,2014-09-11 15:31:41.000000,2019-11-20 20:28:31.000000,2019-11-20 20:28:30.000000,983,139.0,402.0,3775,1161.0,Lightweight library to build and train neural networks in Theano.,72.0,24,False,2015-08-13 21:00:09.000000,0.1,1.0,lasagne,,,,,1315.0,809.0,https://pypi.org/project/lasagne,2015-08-13 21:10:53.000000,506.0,2818.0,2818.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
