,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
507,FEDOT,nccr-itmo/FEDOT,hyperopt,,https://github.com/aimclub/FEDOT,https://github.com/aimclub/FEDOT,BSD-3-Clause,2020-01-13 12:48:37.000,2022-11-24 15:23:03.000000,2022-11-24 15:22:59,726.0,85.0,60,9.0,556.0,116.0,324.0,472,Automated modeling and machine learning framework FEDOT.,26.0,25,True,2022-10-18 13:32:05.000,0.6.0,13.0,fedot,,,,,25.0,25.0,https://pypi.org/project/fedot,2022-03-28 16:29:46.000,,1157.0,1157.0,,,,,,,,2.0,,,,,,,,,,,,aimclub/FEDOT,,,,,,,,
508,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2022-11-06 12:51:03.000000,2022-11-06 12:50:30,445.0,8.0,42,7.0,47.0,116.0,198.0,457,python binding for libvips using cffi.,14.0,25,True,2022-06-12 09:54:07.000,2.2.1,24.0,pyvips,conda-forge/pyvips,,,,433.0,393.0,https://pypi.org/project/pyvips,2022-06-12 09:54:07.000,40.0,20516.0,21555.0,https://anaconda.org/conda-forge/pyvips,2022-10-29 23:53:42.904,40553.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
509,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2022-11-14 10:00:33.000000,2021-12-20 23:24:01,1186.0,,142,22.0,568.0,20.0,207.0,406,A package built to support working with spatial data using open source python.,41.0,25,True,2021-10-01 22:51:04.000,0.9.4,23.0,earthpy,conda-forge/earthpy,,,,178.0,171.0,https://pypi.org/project/earthpy,2021-10-01 22:51:04.000,7.0,6173.0,7446.0,https://anaconda.org/conda-forge/earthpy,2021-10-04 19:35:49.510,54767.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
510,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2022-10-11 23:55:49.000000,2022-10-11 21:52:22,572.0,3.0,72,25.0,310.0,60.0,27.0,334,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,25,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,,,['tensorflow'],183.0,182.0,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,1.0,109278.0,109278.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
511,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2022-11-22 10:27:53.000000,2022-10-19 19:42:35,1060.0,3.0,881,118.0,642.0,238.0,432.0,5078,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,106.0,24,True,2019-08-26 19:04:21.000,0.3.1,12.0,mmf,,,,['pytorch'],14.0,13.0,https://pypi.org/project/mmf,2020-06-12 22:15:02.000,1.0,249.0,249.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
512,textgenrnn,minimaxir/textgenrnn,nlp,,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000,2022-07-17 19:07:49.000000,2020-07-14 02:41:10,174.0,,749,138.0,43.0,141.0,98.0,4809,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,24,False,2020-02-03 01:07:00.000,2.0.0,14.0,textgenrnn,,,,['tensorflow'],1045.0,1030.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000,15.0,698.0,711.0,,,,,,,,3.0,,769.0,,,,,,,,,,,,,,,,,,
513,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2022-11-24 14:31:32.000000,2022-11-24 12:05:17,2872.0,180.0,533,84.0,3168.0,232.0,1090.0,4117,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,79.0,24,True,2022-11-02 11:11:11.000,1.19.0,59.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
514,MMLSpark,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2022-11-23 22:16:44.000000,2022-11-23 13:34:21,1268.0,60.0,718,138.0,1131.0,264.0,366.0,3839,Simple and Distributed Machine Learning.,101.0,24,True,2022-11-22 14:30:21.000,0.10.2,26.0,mmlspark,,,,['spark'],,,https://pypi.org/project/mmlspark,2020-03-18 01:27:31.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
515,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2022-07-13 19:50:51.000000,2018-08-21 02:42:52,1156.0,,1254,348.0,56.0,45.0,84.0,3830,Python Algorithmic Trading Library.,11.0,24,False,,,8.0,pyalgotrade,,,,,137.0,116.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000,21.0,481.0,481.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
516,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16,1810.0,,917,178.0,385.0,33.0,429.0,3723,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,24,False,2019-10-24 13:09:11.000,2.2.0,5.0,matchzoo,,,,['tensorflow'],14.0,14.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000,,73.0,73.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
517,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2022-10-10 16:20:16.000000,2022-07-15 16:49:30,323.0,,836,40.0,27.0,51.0,108.0,3679,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",16.0,24,True,2022-01-14 08:49:08.000,0.6.6,23.0,scikit-opt,,,,['sklearn'],97.0,91.0,https://pypi.org/project/scikit-opt,2022-01-14 08:49:08.000,6.0,2668.0,2668.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
518,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000,2022-09-04 14:04:44.000000,2022-09-04 14:04:44,839.0,1.0,698,67.0,247.0,119.0,818.0,3674,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",114.0,24,True,2021-04-06 12:37:09.000,2.10.2,31.0,stable-baselines,,,,,34.0,,https://pypi.org/project/stable-baselines,2021-04-06 12:37:09.000,34.0,7444.0,7444.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
519,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2021-08-30 19:33:24.000000,2021-08-30 19:33:24,440.0,,524,173.0,49.0,64.0,49.0,3417,Fast and flexible AutoML with learning guarantees.,27.0,24,False,2020-07-09 21:03:28.000,0.9.0,13.0,adanet,,,,['tensorflow'],48.0,46.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000,2.0,196.0,196.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
520,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16.000,2022-10-06 20:31:55.000000,2022-09-09 14:27:43,166.0,1.0,420,91.0,78.0,55.0,137.0,3147,Generate embeddings from large-scale graph-structured data.,28.0,24,True,2019-10-14 16:45:11.000,1.0.0,3.0,torchbiggraph,,,,['pytorch'],3.0,,https://pypi.org/project/torchbiggraph,2019-05-01 21:31:13.000,3.0,212337.0,212340.0,,,,,,,,2.0,,144.0,,,,,,,,,,,,,,,,,,
521,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2022-07-16 23:44:23.000000,2021-07-10 15:56:42,447.0,,252,57.0,56.0,18.0,49.0,2125,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,24,False,2019-11-04 05:16:00.000,0.5.0,19.0,pytorch-nlp,,,,['pytorch'],455.0,438.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000,17.0,5466.0,5466.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
522,OpenPrompt,thunlp/OpenPrompt,nlp,,https://github.com/thunlp/OpenPrompt,https://github.com/thunlp/OpenPrompt,Apache-2.0,2021-09-30 09:38:45.000,2022-11-18 15:32:59.000000,2022-11-09 07:21:22,243.0,6.0,236,21.0,41.0,32.0,144.0,2119,An Open-Source Framework for Prompt-Learning.,18.0,24,True,2022-07-06 14:27:42.000,1.0.1,5.0,openprompt,,,,,27.0,27.0,https://pypi.org/project/openprompt,2022-07-06 14:27:42.000,,1659.0,1659.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
523,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2019-03-19 10:45:02.000000,2018-12-16 15:30:13,118.0,,228,70.0,20.0,85.0,66.0,1997,Open source time series library for Python.,6.0,24,False,2017-11-21 16:27:06.000,0.4.16,35.0,pyflux,,,,,243.0,227.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000,16.0,24603.0,24603.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
524,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2022-11-20 11:53:35.000000,2022-06-27 10:04:15,178.0,,388,36.0,196.0,41.0,230.0,1925,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,19.0,24,True,2022-09-14 16:48:34.000,4.0,18.0,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],9.0,,https://pypi.org/project/pytorch-tabnet,2021-02-02 08:05:11.000,9.0,42471.0,42701.0,https://anaconda.org/conda-forge/pytorch-tabnet,2021-12-30 20:05:02.340,2533.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
525,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2022-10-16 06:57:44.000000,2021-05-25 16:49:48,947.0,,222,63.0,58.0,28.0,182.0,1857,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,19.0,24,False,2021-05-25 16:57:42.000,1.4.0,12.0,ampligraph,,,,['tensorflow'],26.0,26.0,https://pypi.org/project/ampligraph,2021-05-25 16:47:29.000,,1262.0,1262.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
526,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2022-08-10 23:30:09.000000,2021-01-07 09:40:40,648.0,,272,40.0,34.0,78.0,54.0,1857,A modular active learning framework for Python.,14.0,24,False,2021-01-07 09:47:49.000,0.4.1,12.0,modAL,,,,['sklearn'],165.0,157.0,https://pypi.org/project/modAL,2021-01-07 09:47:49.000,8.0,12823.0,12823.0,,,,,,,,3.0,,20.0,,,,,,,,,,,,,,,,,,
527,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,data-viz,,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000,2022-04-29 15:26:19.000000,2020-08-19 14:58:00,113.0,,200,40.0,35.0,38.0,21.0,1749,Parallel t-SNE implementation with Python and Torch wrappers.,15.0,24,False,2017-11-08 13:32:20.000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],350.0,327.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000,23.0,8479.0,8898.0,https://anaconda.org/conda-forge/multicore-tsne,2021-11-09 17:22:51.512,20155.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
528,Torchmeta,tristandeleu/pytorch-meta,pytorch-utils,,https://github.com/tristandeleu/pytorch-meta,https://github.com/tristandeleu/pytorch-meta,MIT,2018-12-04 23:36:45.000,2022-10-27 05:25:41.000000,2021-09-20 16:03:46,382.0,,220,40.0,31.0,47.0,89.0,1723,A collection of extensions and data-loaders for few-shot learning & meta-learning in PyTorch.,12.0,24,False,2021-09-20 16:06:33.000,1.8.0,28.0,torchmeta,,,,['pytorch'],106.0,106.0,https://pypi.org/project/torchmeta,2021-09-20 16:06:33.000,,2883.0,2883.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
529,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2022-09-18 16:01:21.000000,2022-09-18 16:01:20,637.0,2.0,262,25.0,182.0,8.0,389.0,1566,"Hyperparameter Optimization for TensorFlow, Keras and PyTorch.",22.0,24,True,2022-05-28 10:07:13.000,1.3,17.0,talos,,,,['tensorflow'],158.0,151.0,https://pypi.org/project/talos,2022-05-28 10:07:34.000,7.0,1180.0,1180.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
530,Magnitude,plasticityai/magnitude,nn-search,,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000,2022-10-15 11:44:16.000000,2020-07-17 20:19:46,350.0,,111,37.0,10.0,32.0,51.0,1543,"A fast, efficient universal vector embedding utility package.",4.0,24,False,2020-05-25 11:26:36.000,0.1.143,128.0,pymagnitude,,,,,272.0,261.0,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000,11.0,3050.0,3050.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
531,Orbit,uber/orbit,probabilistics,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2022-09-14 21:33:46.000000,2022-09-14 21:31:26,838.0,1.0,114,31.0,398.0,61.0,323.0,1527,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,18.0,24,True,2022-04-28 21:45:14.000,1.1.2,19.0,orbit-ml,,,,,12.0,11.0,https://pypi.org/project/orbit-ml,2022-04-28 21:46:38.000,1.0,157003.0,157003.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
532,uber/orbit,uber/orbit,time-series-data,,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000,2022-09-14 21:33:46.000000,2022-09-14 21:31:26,838.0,1.0,114,31.0,398.0,61.0,323.0,1527,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,18.0,24,True,2022-04-28 21:45:14.000,1.1.2,19.0,orbit-ml,conda-forge/orbit-ml,,,,12.0,11.0,https://pypi.org/project/orbit-ml,2022-04-28 21:46:38.000,1.0,157003.0,157196.0,https://anaconda.org/conda-forge/orbit-ml,2022-03-08 22:04:17.287,1939.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
533,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2022-11-20 14:38:50.000000,2022-10-25 16:58:15,1009.0,148.0,108,27.0,62.0,3.0,24.0,1323,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,24,True,2022-10-25 15:59:08.000,0.6.1,27.0,pytorch_toolbelt,,,,['pytorch'],6.0,,https://pypi.org/project/pytorch_toolbelt,2022-06-27 19:59:57.000,6.0,6231.0,6231.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
534,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2022-11-23 04:33:21.000000,2022-11-23 04:33:16,1284.0,6.0,87,29.0,75.0,18.0,17.0,1229,Monitor deep learning model training and hardware usage from your mobile phone.,7.0,24,True,2022-11-23 04:35:03.026,0.4.161,137.0,labml,,,,,63.0,57.0,https://pypi.org/project/labml,2022-07-05 13:54:02.000,6.0,1970.0,1970.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
535,tensorrec,jfkirk/tensorrec,recommender-systems,,https://github.com/jfkirk/tensorrec,https://github.com/jfkirk/tensorrec,Apache-2.0,2017-02-28 18:51:11.000,2022-11-22 02:20:39.000000,2020-02-04 21:10:25,334.0,,222,65.0,47.0,36.0,90.0,1213,A TensorFlow recommendation algorithm and framework in Python.,9.0,24,False,2019-04-02 00:53:47.000,0.26.2,30.0,tensorrec,,,,['tensorflow'],30.0,27.0,https://pypi.org/project/tensorrec,2019-04-02 00:53:47.000,3.0,8715.0,8715.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,
536,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2022-11-24 12:30:33.000000,2022-11-24 00:30:53,865.0,175.0,186,24.0,780.0,74.0,51.0,1201,Pytorch domain library for recommendation systems.,123.0,24,True,2022-10-27 16:21:49.000,0.3.0,77.0,torchrec-nightly-cpu,,,,,,,https://pypi.org/project/torchrec-nightly-cpu,2022-05-12 18:55:21.000,,306.0,306.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
537,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2022-11-07 23:54:27.000000,2022-06-10 23:04:56,334.0,,198,35.0,244.0,33.0,158.0,1171,A framework for Privacy Preserving Machine Learning.,29.0,24,True,2021-09-09 15:15:11.000,0.4.0,2.0,crypten,,,,['pytorch'],22.0,22.0,https://pypi.org/project/crypten,2021-09-09 15:15:11.000,,194.0,194.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
538,stockstats,jealous/stockstats,financial-data,,https://github.com/jealous/stockstats,https://github.com/jealous/stockstats,BSD-3-Clause,2016-06-05 15:21:22.000,2022-11-19 14:20:18.000000,2022-11-19 14:19:44,44.0,3.0,274,55.0,39.0,16.0,78.0,1073,Supply a wrapper ``StockDataFrame`` based on the ``pandas.DataFrame`` with inline stock statistics/indicators support.,9.0,24,True,2022-11-19 14:23:00.863,0.5.1,18.0,stockstats,,,,,592.0,563.0,https://pypi.org/project/stockstats,2022-01-07 11:43:24.000,29.0,7450.0,7450.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,
539,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2022-03-31 14:08:20.000000,2022-03-31 14:08:20,1034.0,,170,48.0,111.0,50.0,170.0,919,Python interface to GPU-powered libraries.,46.0,24,True,2019-05-27 00:29:00.000,0.5.3,7.0,scikit-cuda,,,,,253.0,209.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,44.0,552.0,552.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
540,Prince,MaxHalford/prince,others,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2022-09-07 10:16:58.000000,2022-09-07 10:16:58,211.0,2.0,158,21.0,23.0,42.0,70.0,895,"Python factor analysis library (PCA, CA, MCA, MFA, FAMD).",13.0,24,True,2020-10-06 11:26:47.000,0.7.1,41.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],262.0,257.0,https://pypi.org/project/prince,2020-10-06 11:26:47.000,5.0,24850.0,25210.0,https://anaconda.org/conda-forge/prince-factor-analysis,2021-04-30 17:46:15.443,12984.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
541,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2022-11-17 20:10:39.000000,2022-11-17 20:10:38,747.0,4.0,172,21.0,688.0,23.0,136.0,895,"Toolkit for creating, sharing and using natural language prompts.",59.0,24,True,2022-07-02 17:57:17.000,0.2.3,5.0,promptsource,,,,,16.0,16.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,,5482.0,5482.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
542,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2022-11-21 10:23:43.000000,2022-11-17 07:55:49,1457.0,54.0,267,53.0,336.0,145.0,195.0,728,Machine learning on FPGAs using HLS.,47.0,24,True,2021-11-12 12:26:50.000,0.6.0,10.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/hls4ml,2021-11-12 12:26:50.000,,749.0,926.0,https://anaconda.org/conda-forge/hls4ml,2021-11-12 15:38:42.855,4612.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
543,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2022-10-05 02:38:37.000000,2022-09-28 17:12:28,249.0,31.0,83,12.0,310.0,39.0,36.0,544,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,18.0,24,True,2022-09-28 08:51:19.531,0.2.12,12.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],358.0,358.0,https://pypi.org/project/lazypredict,2021-02-17 15:38:45.000,,7699.0,7776.0,https://anaconda.org/conda-forge/lazypredict,2022-09-29 02:32:55.756,1167.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
544,pyRiemann,pyRiemann/pyRiemann,medical-data,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2022-11-22 21:49:09.000000,2022-11-22 18:25:35,448.0,5.0,133,29.0,120.0,16.0,80.0,436,Python machine learning package based on sklearn API for multivariate signal processing and statistical analysis of..,21.0,24,True,2022-07-17 13:51:29.000,0.3,9.0,pyriemann,,,https://pyriemann.readthedocs.io/en/latest/,,172.0,159.0,https://pypi.org/project/pyriemann,2021-06-27 11:06:01.000,13.0,23400.0,23400.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
545,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2022-11-23 21:21:17.000000,2022-11-23 16:48:08,332.0,71.0,65,28.0,372.0,138.0,160.0,389,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",27.0,24,True,2022-11-22 22:37:12.000,22.11.00,10.0,merlin-core,,,,,,,https://pypi.org/project/merlin-core,2022-06-14 23:22:54.000,,9742.0,9742.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
546,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/ploomber/sklearn-evaluation,https://github.com/ploomber/sklearn-evaluation,MIT,2015-09-04 16:33:42.000,2022-11-24 04:13:03.000000,2022-11-17 01:14:09,641.0,65.0,36,14.0,14.0,27.0,37.0,344,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",10.0,24,True,2022-11-17 01:15:35.192,0.8.1,35.0,sklearn-evaluation,,,,['sklearn'],56.0,54.0,https://pypi.org/project/sklearn-evaluation,2022-07-05 02:24:29.000,2.0,2593.0,2593.0,,,,,,,,3.0,,,,,,,,,,,,ploomber/sklearn-evaluation,,,,,,,,
547,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2022-11-13 06:13:31.000000,2022-01-15 18:08:37,1718.0,,48,12.0,10.0,21.0,2.0,326,Pure-Python full-text search library.,42.0,24,False,2016-04-04 01:19:40.000,2.7.4,141.0,whoosh,conda-forge/whoosh,,,,3658.0,,https://pypi.org/project/whoosh,2016-04-04 01:19:40.000,3658.0,211431.0,213357.0,https://anaconda.org/conda-forge/whoosh,2022-10-29 09:27:59.277,140634.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
548,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2022-11-16 18:19:13.000000,2022-11-15 02:39:02,726.0,29.0,72,14.0,25.0,1.0,40.0,288,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,13.0,24,False,2022-07-03 21:21:01.000,2.9.1,54.0,pymap3d,conda-forge/pymap3d,,,,15.0,,https://pypi.org/project/pymap3d,2022-07-03 21:24:08.000,15.0,75035.0,76192.0,https://anaconda.org/conda-forge/pymap3d,2022-07-04 06:23:12.422,37029.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
549,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2022-09-08 01:21:14.000000,,,,3600,,,119.0,,20465,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",142.0,23,True,2020-12-10 17:22:09.000,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,,['tensorflow'],40.0,,https://pypi.org/project/deepspeech,2020-12-19 10:05:12.000,40.0,10826.0,10900.0,https://anaconda.org/conda-forge/deepspeech,2021-07-29 19:26:04.079,1190.0,,,,,3.0,-12.0,,,,,,,,,,,,,,,,,,,
