,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
420,pyjanitor,pyjanitor-devs/pyjanitor,,others,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000000,2021-08-26 02:46:35.000000,2021-08-23 04:08:44.000000,129,101.0,311.0,727.0,1162.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,92.0,24,True,2021-02-25 17:30:52.000000,0.20.13,50.0,pyjanitor,conda-forge/pyjanitor,,,,109.0,105.0,https://pypi.org/project/pyjanitor,2021-07-16 11:13:33.000000,4.0,9587.0,12018.0,https://anaconda.org/conda-forge/pyjanitor,2021-07-16 13:00:11.949000,99685.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
421,CellProfiler,CellProfiler/CellProfiler,,image,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,BSD-3-Clause,2011-04-05 12:10:12.000000,2021-08-23 17:20:52.000000,2021-07-26 18:19:07.000000,288,178.0,2812.0,601.0,15352.0,An open-source application for biological image analysis.,120.0,24,True,2021-07-22 19:01:42.000000,4.2.1,43.0,cellprofiler,,,,,4.0,4.0,https://pypi.org/project/cellprofiler,2017-09-04 18:03:36.000000,,1319.0,1334.0,,,,,,,,3.0,1399.0,,,,,,,,,,,,,,,,,,,,
422,TensorFlow I/O,tensorflow/io,,tensorflow-utils,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000000,2021-08-26 08:43:17.000000,2021-08-26 00:23:48.000000,181,148.0,303.0,491.0,1488.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",76.0,24,True,2021-08-12 03:38:51.000000,0.20.0,26.0,tensorflow-io,,,,['tensorflow'],0.0,,https://pypi.org/project/tensorflow-io,2021-08-12 03:35:58.000000,0.0,196064.0,196064.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
423,metrics,PyTorchLightning/metrics,,distributed-ml,https://github.com/PyTorchLightning/metrics,https://github.com/PyTorchLightning/metrics,Apache-2.0,2020-12-22 20:02:42.000000,2021-08-26 12:31:59.000000,2021-08-26 11:39:41.000000,84,24.0,138.0,441.0,475.0,"Machine learning metrics for distributed, scalable PyTorch applications.",87.0,24,True,2021-08-10 14:22:44.000000,0.5.0,15.0,metrics,,,,['pytorch'],654.0,642.0,https://pypi.org/project/metrics,2018-04-28 10:58:56.000000,12.0,3144.0,3179.0,,,,,,,,3.0,177.0,,,,,,,,,,,,,,,,,,,,
424,findspark,minrk/findspark,,others,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000000,2021-06-14 06:11:28.000000,2021-06-14 06:10:09.000000,66,11.0,9.0,410.0,,Find pyspark to make it importable.,14.0,24,True,2020-06-08 09:32:23.000000,1.4.2,12.0,findspark,conda-forge/findspark,,,['spark'],2111.0,1909.0,https://pypi.org/project/findspark,2020-06-08 09:32:23.000000,202.0,1488974.0,1498144.0,https://anaconda.org/conda-forge/findspark,2018-07-06 12:57:33.438000,568599.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
425,Cornac,PreferredAI/cornac,,recommender-systems,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000000,2021-08-25 15:02:40.000000,2021-08-13 06:18:09.000000,74,4.0,55.0,398.0,1223.0,A Comparative Framework for Multimodal Recommender Systems.,13.0,24,True,2021-07-13 09:51:11.000000,1.13.5,43.0,cornac,conda-forge/cornac,,,,59.0,57.0,https://pypi.org/project/cornac,2021-07-13 10:05:17.000000,2.0,5498.0,11805.0,https://anaconda.org/conda-forge/cornac,2021-07-13 13:03:31.017000,170309.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
426,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,,sklearn-utils,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000000,2020-12-30 08:00:27.000000,2019-12-05 08:17:22.000000,158,33.0,23.0,375.0,46.0,scikit-learn inspired API for CRFsuite.,6.0,24,False,2017-06-22 18:49:27.000000,0.3.6,9.0,sklearn-crfsuite,,,,['sklearn'],3427.0,3031.0,https://pypi.org/project/sklearn-crfsuite,2017-06-22 18:49:27.000000,396.0,91805.0,91805.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
427,pyvips,libvips/pyvips,,image,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000000,2021-07-26 12:59:52.000000,2021-07-26 12:59:40.000000,30,85.0,157.0,347.0,399.0,python binding for libvips using cffi.,11.0,24,True,2021-06-28 10:56:34.000000,2.1.15,21.0,pyvips,conda-forge/pyvips,,,,234.0,212.0,https://pypi.org/project/pyvips,2021-06-28 10:56:34.000000,22.0,11964.0,12423.0,https://anaconda.org/conda-forge/pyvips,2021-06-28 13:47:18.054000,11035.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
428,datalad,datalad/datalad,,others,https://github.com/datalad/datalad,https://github.com/datalad/datalad,MIT,2013-11-01 19:40:08.000000,2021-08-26 14:26:40.000000,2021-08-26 00:32:23.000000,81,722.0,2453.0,253.0,14291.0,"Keep code, data, containers under control with git and git-annex.",42.0,24,False,2021-08-03 17:26:48.000000,0.14.7,71.0,datalad,conda-forge/datalad,,,,26.0,,https://pypi.org/project/datalad,2021-08-03 17:27:04.000000,26.0,4112.0,7880.0,https://anaconda.org/conda-forge/datalad,2021-08-05 22:44:39.328000,154497.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
429,Orion,Epistimio/orion,,hyperopt,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,BSD-3-Clause,2017-09-07 06:05:21.000000,2021-08-25 20:27:38.000000,2021-08-23 19:38:54.000000,43,47.0,128.0,197.0,2914.0,Asynchronous Distributed Hyperparameter Optimization.,23.0,24,False,2021-08-23 21:04:28.000000,0.1.16,17.0,orion,,,,,50.0,42.0,https://pypi.org/project/orion,2021-08-23 21:04:28.000000,8.0,2208.0,2208.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
430,cortex,cortexlabs/cortex,,model-serialisation,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,Apache-2.0,2019-01-24 04:43:14.000000,2021-08-05 04:33:35.000000,2021-08-05 04:24:57.000000,574,99.0,968.0,7579.0,2272.0,Containers as a service on AWS.,21.0,23,True,2021-08-05 04:33:35.000000,0.40.0,60.0,cortex,,,,,0.0,,https://pypi.org/project/cortex,2021-08-05 04:27:22.000000,0.0,1436.0,1436.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
431,Apex,NVIDIA/apex,,gpu-utilities,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000000,2021-08-20 23:42:47.000000,2021-08-20 23:42:46.000000,784,494.0,383.0,5652.0,849.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,83.0,23,True,,,1.0,,conda-forge/nvidia-apex,,,['pytorch'],684.0,684.0,,,,,2728.0,https://anaconda.org/conda-forge/nvidia-apex,2021-04-22 16:13:47.237000,60017.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
432,snownlp,isnowfy/snownlp,,chinese-nlp,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03.000000,1276,37.0,65.0,5531.0,57.0,Python library for processing Chinese text.,8.0,23,False,2015-09-27 16:35:23.000000,0.12.3,17.0,snownlp,,,,,742.0,666.0,https://pypi.org/project/snownlp,2015-09-27 16:35:23.000000,76.0,3493.0,3493.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
433,neon,NervanaSystems/neon,,ml-frameworks,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000000,2020-12-23 01:21:42.000000,2019-05-22 18:27:54.000000,848,87.0,306.0,3851.0,1118.0,Intel Nervana reference deep learning framework committed to best performance on all hardware.,109.0,23,False,2018-01-05 23:25:04.000000,2.6.0,32.0,nervananeon,,,,,49.0,48.0,https://pypi.org/project/nervananeon,2018-01-05 23:25:04.000000,1.0,182.0,186.0,,,,,,,,3.0,317.0,,,,,,,,,,,,,,,,,,,,
434,Snips NLU,snipsco/snips-nlu,,nlp,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000000,2021-05-03 12:18:32.000000,2021-05-03 12:18:31.000000,475,53.0,196.0,3540.0,2154.0,Snips Python library to extract meaning from text.,22.0,23,True,2020-01-15 10:13:17.000000,0.20.2,58.0,snips-nlu,,,,,16.0,,https://pypi.org/project/snips-nlu,2020-01-15 10:13:17.000000,16.0,2923.0,2923.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
435,MatchZoo,NTMC-Community/MatchZoo,,nlp,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000000,2021-06-03 02:58:49.000000,2021-06-02 17:38:16.000000,886,28.0,429.0,3495.0,1810.0,"Facilitating the design, comparison and sharing of deep text matching models.",36.0,23,True,2019-10-24 13:09:11.000000,2.2.0,5.0,matchzoo,,,,['tensorflow'],10.0,10.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000000,,256.0,256.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
436,TensorTrade,tensortrade-org/tensortrade,,financial-data,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000000,2021-08-26 05:47:44.000000,2021-08-24 19:27:16.000000,784,21.0,154.0,3443.0,904.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",54.0,23,True,2021-05-10 18:04:30.000000,1.0.3,27.0,tensortrade,,,,,22.0,21.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000000,1.0,978.0,978.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
437,yellowbrick,DistrictDataLabs/yellowbrick,,interpretability,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000000,2021-07-13 11:59:04.000000,2021-07-12 16:25:52.000000,480,95.0,543.0,3334.0,,Visual analysis and diagnostic tools to facilitate machine learning model selection.,100.0,23,True,2021-02-13 20:31:18.000000,1.3.post1,22.0,yellowbrick,,,,['sklearn'],62.0,,https://pypi.org/project/yellowbrick,2021-02-13 20:42:26.000000,62.0,243181.0,243181.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
438,TRFL,deepmind/trfl,,reinforcement-learning,https://github.com/deepmind/trfl,https://github.com/deepmind/trfl,Apache-2.0,2018-08-08 14:44:11.000000,2021-08-16 12:19:16.000000,2021-08-16 11:45:18.000000,372,6.0,16.0,3079.0,123.0,TensorFlow Reinforcement Learning.,13.0,23,True,2021-08-16 12:19:16.000000,1.2.0,5.0,trfl,,,,['tensorflow'],62.0,58.0,https://pypi.org/project/trfl,2021-08-16 12:19:16.000000,4.0,4259.0,4259.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
439,Image Super-Resolution,idealo/image-super-resolution,,image,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000000,2021-06-02 09:48:09.000000,2021-06-02 09:45:13.000000,547,77.0,107.0,3004.0,150.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,23,True,2020-01-08 15:37:35.000000,2.2.0,11.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],67.0,59.0,https://pypi.org/project/ISR,2020-01-08 15:37:35.000000,8.0,5752.0,5756.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,,159.0,3.0,,,,,,,,,,,,,,,,,,,,,
440,Chartify,spotify/chartify,,data-viz,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000000,2021-03-20 11:20:12.000000,2021-02-05 18:49:02.000000,259,40.0,30.0,2963.0,195.0,Python library that makes it easy for data scientists to create charts.,21.0,23,True,2020-11-02 22:14:08.000000,3.0.3,16.0,chartify,conda-forge/chartify,,,,62.0,57.0,https://pypi.org/project/chartify,2020-11-02 22:14:08.000000,5.0,1837.0,2308.0,https://anaconda.org/conda-forge/chartify,2020-11-07 19:52:50.628000,15571.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
441,SHOGUN,shogun-toolbox/shogun,,ml-frameworks,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000000,2021-07-19 16:40:30.000000,2020-12-08 16:56:38.000000,1049,462.0,1092.0,2840.0,16205.0,Unified and efficient Machine Learning.,248.0,23,True,2019-07-05 10:23:31.000000,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,,,2173.0,https://anaconda.org/conda-forge/shogun,2018-06-25 20:49:17.070000,105956.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1464.0,3.0,,,,,,,,,,shogun,,,,,,,,,,,
442,tensorflow-graphics,tensorflow/graphics,,image,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000000,2021-08-25 12:06:04.000000,2021-08-25 12:04:44.000000,302,121.0,85.0,2505.0,724.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,34.0,23,True,2021-08-06 02:12:18.000000,2021.8.6,22.0,tensorflow-graphics,,,,['tensorflow'],6.0,,https://pypi.org/project/tensorflow-graphics,2021-08-06 02:12:18.000000,6.0,3500.0,3500.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
443,scikit-opt,guofei9987/scikit-opt,,sklearn-utils,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000000,2021-08-10 02:16:44.000000,2021-08-10 02:16:44.000000,578,22.0,92.0,2475.0,294.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",13.0,23,True,2021-06-28 12:45:52.000000,0.6.5,22.0,scikit-opt,,,,['sklearn'],44.0,41.0,https://pypi.org/project/scikit-opt,2021-06-28 12:36:56.000000,3.0,1080.0,1080.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
444,ART,Trusted-AI/adversarial-robustness-toolbox,,adversarial,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000000,2021-08-26 13:21:09.000000,2021-08-25 10:20:19.000000,679,64.0,505.0,2422.0,,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",81.0,23,True,2021-07-12 12:12:56.000000,1.7.1,33.0,adversarial-robustness-toolbox,,,,,146.0,146.0,https://pypi.org/project/adversarial-robustness-toolbox,2021-07-12 11:31:04.000000,0.0,3721.0,3721.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
445,Arctic,man-group/arctic,,data-containers,https://github.com/man-group/arctic,https://github.com/man-group/arctic,LGPL-2.1,2015-05-29 13:37:30.000000,2021-07-23 15:29:07.000000,2021-07-23 15:29:07.000000,462,86.0,439.0,2385.0,1079.0,Arctic is a high performance datastore for numeric data.,71.0,23,True,2020-12-01 23:17:26.000000,1.79.4,83.0,arctic,conda-forge/arctic,,,,172.0,130.0,https://pypi.org/project/arctic,2020-12-01 23:16:12.000000,42.0,4754.0,5321.0,https://anaconda.org/conda-forge/arctic,2019-12-16 08:57:24.231000,15256.0,,,,,3.0,159.0,,,,,,,,,,,,,,,,,,,,
446,PaddleSeg,PaddlePaddle/PaddleSeg,,image,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000000,2021-08-26 12:09:57.000000,2021-08-26 08:31:06.000000,528,330.0,288.0,2383.0,,End-to-end image segmentation kit based on PaddlePaddle.,53.0,23,True,2021-07-13 13:07:18.000000,2.2.0,12.0,paddleseg,,,,['paddle'],273.0,273.0,https://pypi.org/project/paddleseg,2021-07-13 13:05:34.000000,0.0,548.0,548.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
447,analytics-zoo,intel-analytics/analytics-zoo,,distributed-ml,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000000,2021-08-26 10:08:47.000000,2021-08-26 08:37:17.000000,679,558.0,759.0,2360.0,3275.0,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",104.0,23,True,2021-07-19 00:31:21.000000,0.11.0,96.0,analytics-zoo,,,,['spark'],2.0,2.0,https://pypi.org/project/analytics-zoo,2021-08-22 16:20:28.000000,,1671.0,1671.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
448,PandasGUI,adamerose/pandasgui,,data-viz,https://github.com/adamerose/PandasGUI,https://github.com/adamerose/PandasGUI,MIT,2019-06-12 02:19:42.000000,2021-08-14 09:16:41.000000,2021-08-14 09:13:38.000000,141,27.0,104.0,2342.0,703.0,A GUI for Pandas DataFrames.,9.0,23,True,2021-08-14 09:14:51.000000,0.2.13,43.0,pandasgui,,,,['pandas'],92.0,90.0,https://pypi.org/project/pandasgui,2021-08-14 09:14:51.000000,2.0,7610.0,7610.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
449,Enigma Catalyst,enigmampc/catalyst,,financial-data,https://github.com/enigmampc/catalyst,https://github.com/enigmampc/catalyst,Apache-2.0,2017-06-13 22:31:34.000000,2021-01-05 19:10:30.000000,2020-12-28 10:58:58.000000,647,135.0,356.0,2274.0,6362.0,An Algorithmic Trading Library for Crypto-Assets in Python.,145.0,23,True,2018-11-11 16:46:28.000000,0.5.21,52.0,enigma-catalyst,,,,,25.0,23.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000000,2.0,1678.0,1678.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
450,fastNLP,fastnlp/fastNLP,,nlp,https://github.com/fastnlp/fastNLP,https://github.com/fastnlp/fastNLP,Apache-2.0,2018-03-07 13:30:20.000000,2021-07-13 05:14:00.000000,2021-07-13 05:14:00.000000,380,22.0,138.0,2266.0,1743.0,fastNLP: A Modularized and Extensible NLP Framework. Currently still in incubation.,50.0,23,True,2020-11-06 15:31:29.000000,0.6.0,10.0,fastnlp,,,,,41.0,40.0,https://pypi.org/project/fastnlp,2019-02-04 02:35:37.000000,1.0,949.0,950.0,,,,,,,,3.0,63.0,,,,,,,,,,,,,,,,,,,,
451,knockknock,huggingface/knockknock,,ml-experiments,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000000,2021-07-18 15:25:50.000000,2020-03-16 04:26:47.000000,182,14.0,21.0,2217.0,75.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,18.0,23,False,2020-03-04 04:15:47.000000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,,201.0,198.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000000,3.0,1365.0,1706.0,https://anaconda.org/conda-forge/knockknock,2020-03-17 01:52:16.317000,7502.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
452,Texar,asyml/texar,,nlp,https://github.com/asyml/texar,https://github.com/asyml/texar,Apache-2.0,2017-07-22 19:02:05.000000,2021-08-26 09:49:50.000000,2020-07-29 00:38:30.000000,356,33.0,126.0,2199.0,1719.0,"Toolkit for Machine Learning, Natural Language Processing, and Text Generation, in TensorFlow. This is part of the..",41.0,23,False,2019-11-19 04:11:18.000000,0.2.4,6.0,texar,,,,['tensorflow'],17.0,15.0,https://pypi.org/project/texar,2019-11-19 04:11:18.000000,2.0,199.0,199.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
453,GluonTS,awslabs/gluon-ts,,time-series-data,https://github.com/awslabs/gluon-ts,https://github.com/awslabs/gluon-ts,Apache-2.0,2019-05-15 17:17:29.000000,2021-08-26 10:17:28.000000,2021-08-26 10:17:28.000000,437,222.0,412.0,2080.0,777.0,Probabilistic time series modeling in Python.,78.0,23,True,2021-08-12 10:05:38.000000,0.8.1,42.0,gluonts,,,,['mxnet'],0.0,,https://pypi.org/project/gluonts,2021-08-12 10:05:38.000000,0.0,54730.0,54730.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
454,textacy,chartbeat-labs/textacy,,nlp,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,Apache-2.0,2016-02-03 16:52:45.000000,2021-05-31 17:18:30.000000,2021-05-31 16:43:05.000000,226,30.0,210.0,1729.0,,"NLP, before and after spaCy.",31.0,23,True,2021-04-12 15:49:48.000000,0.11.0,30.0,textacy,conda-forge/textacy,,,,154.0,,https://pypi.org/project/textacy,2021-04-12 15:49:48.000000,154.0,32484.0,34376.0,https://anaconda.org/conda-forge/textacy,2021-04-13 18:57:20.207000,96537.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
455,Multicore-TSNE,DmitryUlyanov/Multicore-TSNE,,data-viz,https://github.com/DmitryUlyanov/Multicore-TSNE,https://github.com/DmitryUlyanov/Multicore-TSNE,BSD-3-Clause,2016-10-19 05:46:52.000000,2021-06-03 12:17:47.000000,2020-08-19 14:58:00.000000,200,37.0,20.0,1613.0,113.0,Parallel t-SNE implementation with Python and Torch wrappers.,15.0,23,True,2017-11-08 13:32:20.000000,0.0.1,3.0,MulticoreTSNE,conda-forge/multicore-tsne,,,['pytorch'],274.0,246.0,https://pypi.org/project/MulticoreTSNE,2019-01-09 07:23:04.000000,28.0,4242.0,4532.0,https://anaconda.org/conda-forge/multicore-tsne,2021-04-23 10:26:30.160000,9574.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
456,PyTextRank,DerwenAI/pytextrank,,nlp,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000000,2021-08-22 17:14:38.000000,2021-07-25 06:03:11.000000,307,20.0,56.0,1602.0,,Python implementation of TextRank for phrase extraction and summarization of text documents.,15.0,23,True,2021-07-24 20:28:32.000000,3.2.1,17.0,pytextrank,,,,,190.0,178.0,https://pypi.org/project/pytextrank,2021-07-24 20:28:32.000000,12.0,14343.0,14343.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
457,TensorFlow Privacy,tensorflow/privacy,,privacy-ml,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000000,2021-08-26 02:07:19.000000,2021-08-26 02:07:18.000000,317,62.0,81.0,1468.0,518.0,Library for training machine learning models with privacy for training data.,43.0,23,True,2021-08-20 21:22:17.000000,0.7.2,16.0,tensorflow-privacy,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-privacy,2021-08-20 21:22:17.000000,2.0,15204.0,15205.0,,,,,,,,2.0,46.0,,,,,,,,,,,,,,,,,,,,
458,checklist,marcotcr/checklist,,interpretability,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000000,2021-08-23 12:19:28.000000,2021-08-09 21:14:13.000000,133,8.0,72.0,1458.0,230.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,10.0,23,True,2021-05-24 16:45:59.000000,0.0.11,10.0,checklist,,,,['jupyter'],24.0,22.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000000,2.0,15131.0,15131.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
459,bonobo,python-bonobo/bonobo,,data-pipelines,https://github.com/python-bonobo/bonobo,https://github.com/python-bonobo/bonobo,Apache-2.0,2016-12-09 04:03:23.000000,2021-08-23 19:42:27.000000,2021-03-10 15:44:00.000000,119,69.0,108.0,1454.0,978.0,Extract Transform Load for Python 3.5+.,37.0,23,True,2019-05-16 13:19:48.000000,0.6.4,38.0,bonobo,,,http://docs.bonobo-project.org/en/master/,,174.0,122.0,https://pypi.org/project/bonobo,2019-07-20 13:33:19.000000,52.0,2736.0,2736.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
460,Torch Points 3D,nicolas-chaulet/torch-points3d,,image,https://github.com/nicolas-chaulet/torch-points3d,https://github.com/nicolas-chaulet/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000000,2021-08-23 21:01:05.000000,2021-08-02 14:53:46.000000,222,71.0,198.0,1423.0,1718.0,Pytorch framework for doing deep learning on point clouds.,26.0,23,True,2021-04-30 09:00:22.000000,1.3.0,14.0,torch-points3d,,,,['pytorch'],3.0,3.0,https://pypi.org/project/torch-points3d,2021-04-30 09:00:22.000000,,782.0,782.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
461,modAL,modAL-python/modAL,,others,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000000,2021-08-25 18:04:51.000000,2021-01-07 09:40:40.000000,211,59.0,52.0,1387.0,648.0,A modular active learning framework for Python.,14.0,23,True,2021-01-07 09:47:49.000000,0.4.1,12.0,modAL,,,,['sklearn'],104.0,96.0,https://pypi.org/project/modAL,2021-01-07 09:47:49.000000,8.0,3061.0,3061.0,,,,,,,,3.0,16.0,,,,,,,,,,,,,,,,,,,,
462,EfficientNets,rwightman/gen-efficientnet-pytorch,,pytorch-utils,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000000,2021-07-08 19:05:05.000000,2021-07-08 19:03:55.000000,185,,49.0,1375.0,108.0,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,23,True,2021-07-08 19:05:05.000000,1.0.2,10.0,geffnet,,,,['pytorch'],68.0,68.0,https://pypi.org/project/geffnet,2021-07-08 19:05:05.000000,0.0,5787.0,5787.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
