,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
369,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2023-06-07 07:33:11.000000,2023-06-01 16:01:05,2837.0,77.0,97.0,15.0,200.0,10.0,106.0,654.0,Python bindings for MPI.,24.0,28,True,2022-11-02 14:23:02.643,3.1.4,21.0,mpi4py,conda-forge/mpi4py,,,,696.0,,https://pypi.org/project/mpi4py,2022-11-02 14:23:02.643,696.0,156257.0,180415.0,https://anaconda.org/conda-forge/mpi4py,2022-11-03 07:59:52.887,1927263.0,,,,,3.0,12780.0,,,,,,,,,,,,,,,,,,
370,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2023-06-02 19:58:05.000000,2023-06-02 18:23:13,437.0,21.0,100.0,22.0,77.0,16.0,88.0,604.0,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",26.0,28,True,2023-04-21 11:05:59.132,1.9.0,38.0,tinytag,,,,,890.0,789.0,https://pypi.org/project/tinytag,2022-03-12 17:51:16.000,101.0,17946.0,17946.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
371,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2023-06-07 21:03:43.000000,2023-06-07 21:03:42,758.0,51.0,119.0,28.0,80.0,28.0,72.0,539.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,17.0,28,True,2023-04-12 21:30:37.709,1.13.1,41.0,ml-metadata,,,,,351.0,330.0,https://pypi.org/project/ml-metadata,2022-12-07 03:17:50.218,21.0,286722.0,286760.0,,,,,,,,3.0,1977.0,,,,,,,,,,,,,,,,,,
372,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2023-06-07 18:52:57.000000,2023-05-25 09:30:16,753.0,29.0,68.0,28.0,325.0,105.0,215.0,485.0,"Simple, concise geographical visualization in Python.",28.0,28,True,2023-05-25 11:28:27.000,1.10.0,29.0,geoviews,conda-forge/geoviews,,,,686.0,686.0,https://pypi.org/project/geoviews,,,6264.0,9008.0,https://anaconda.org/conda-forge/geoviews,2023-05-25 18:29:13.652,172898.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
373,audioread,beetbox/audioread,audio,,https://github.com/beetbox/audioread,https://github.com/beetbox/audioread,MIT,2011-11-08 19:53:18.000,2022-11-18 23:21:26.000000,2022-11-18 23:21:14,272.0,,104.0,24.0,49.0,35.0,52.0,439.0,cross-library (GStreamer + Core Audio + MAD + FFmpeg) audio decoding for Python.,23.0,28,True,2022-08-12 20:27:02.876,3.0.0,26.0,audioread,conda-forge/audioread,,,,13671.0,13325.0,https://pypi.org/project/audioread,2022-08-12 20:27:02.876,346.0,1645108.0,1652960.0,https://anaconda.org/conda-forge/audioread,2022-10-29 09:59:12.158,651758.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
374,Cython BLIS,explosion/cython-blis,others,,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000,2023-05-04 15:12:45.000000,2023-04-21 11:34:00,561.0,2.0,39.0,15.0,57.0,6.0,25.0,200.0,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,12.0,28,False,2022-10-16 09:56:09.000,0.7.9,44.0,blis,conda-forge/cython-blis,,,,28444.0,28203.0,https://pypi.org/project/blis,2022-10-16 09:05:00.792,241.0,4059101.0,4095544.0,https://anaconda.org/conda-forge/cython-blis,2022-11-15 08:47:23.392,1858614.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
375,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2023-05-30 18:01:25.000000,2022-12-05 17:31:41,1886.0,,818.0,219.0,450.0,54.0,259.0,13504.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",47.0,27,True,2021-06-06 17:15:00.281,5.14.0,50.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,2020-07-08 08:51:50.000,,37149.0,37555.0,,,,https://hub.docker.com/r/remnux/ciphey,2023-03-10 03:01:44.209724,14.0,19108.0,2.0,,,,,,,,,,,,,,,,,,,
376,EfficientNet-PyTorch,lukemelas/EfficientNet-PyTorch,pytorch-utils,,https://github.com/lukemelas/EfficientNet-PyTorch,https://github.com/lukemelas/EfficientNet-PyTorch,Apache-2.0,2019-05-30 05:24:11.000,2022-04-08 12:30:25.000000,2021-04-15 15:16:36,162.0,,1500.0,132.0,51.0,155.0,141.0,7430.0,A PyTorch implementation of EfficientNet and EfficientNetV2 (coming soon!).,24.0,27,False,2021-04-15 15:17:23.000,0.7.1,13.0,efficientnet-pytorch,,,,['pytorch'],43.0,,https://pypi.org/project/efficientnet-pytorch,2021-04-15 15:17:23.000,43.0,122500.0,200062.0,,,,,,,,2.0,3024938.0,,,,,,,,,,,,,,,,,,
377,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2023-05-30 13:06:06.000000,2023-05-01 09:51:59,535.0,3.0,1123.0,164.0,414.0,52.0,463.0,7394.0,Automatic extraction of relevant features from time series:.,85.0,27,True,2022-12-30 18:26:06.000,0.20.0,12.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],,,https://pypi.org/project/tsfresh,,,218510.0,232173.0,https://anaconda.org/conda-forge/tsfresh,2022-12-31 04:32:34.503,915475.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
378,TensorLayer,tensorlayer/tensorlayer,reinforcement-learning,,https://github.com/tensorlayer/TensorLayer,https://github.com/tensorlayer/TensorLayer,Apache-2.0,2016-06-07 15:55:16.000,2023-02-18 07:58:21.000000,2023-02-18 07:58:21,3353.0,,1620.0,465.0,698.0,30.0,441.0,7190.0,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,134.0,27,True,2022-02-15 02:05:47.000,2.2.5,83.0,tensorlayer,,,,['tensorflow'],40.0,,https://pypi.org/project/tensorlayer,2022-02-15 02:05:47.000,40.0,1992.0,2011.0,,,,,,,,2.0,1547.0,,,,,,,,,,,,,,,,,,
379,snownlp,isnowfy/snownlp,chinese-nlp,,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03,57.0,,1338.0,346.0,14.0,40.0,65.0,6112.0,Python library for processing Chinese text.,8.0,27,False,2015-09-27 16:35:23.000,0.12.3,17.0,snownlp,,,,,1206.0,1164.0,https://pypi.org/project/snownlp,2015-09-27 16:35:23.000,42.0,14629.0,14629.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
380,GluonCV,dmlc/gluon-cv,image,,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000,2023-01-19 00:37:33.000000,2023-01-19 00:37:33,900.0,,1174.0,154.0,950.0,42.0,778.0,5565.0,Gluon CV Toolkit.,118.0,27,True,2021-03-09 00:20:06.000,0.10.0,10.0,gluoncv,,,,['mxnet'],,,https://pypi.org/project/gluoncv,,,551435.0,551435.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
381,Edward,blei-lab/edward,probabilistics,,https://github.com/blei-lab/edward,https://github.com/blei-lab/edward,Apache-2.0,2016-02-10 20:06:05.000,2019-10-22 20:30:48.000000,2018-07-25 01:28:08,1796.0,,780.0,277.0,437.0,221.0,328.0,4790.0,"A probabilistic programming language in TensorFlow. Deep generative models, variational inference.",87.0,27,False,2018-01-22 06:03:37.000,1.3.5,28.0,edward,,,,['tensorflow'],336.0,296.0,https://pypi.org/project/edward,2018-01-22 06:03:05.000,40.0,698.0,698.0,,,,,,,,3.0,15.0,,,,,,,,,,,,,,,,,,
382,causalml,uber/causalml,others,,https://github.com/uber/causalml,https://github.com/uber/causalml,Apache-2.0,2019-07-09 02:08:58.000,2023-05-26 07:47:20.000000,2023-03-26 02:17:21,497.0,3.0,644.0,80.0,261.0,85.0,237.0,4017.0,Uplift modeling and causal inference with machine learning algorithms.,49.0,27,True,2022-09-02 21:17:27.000,0.13.0,19.0,causalml,,,,,158.0,157.0,https://pypi.org/project/causalml,2022-03-14 23:38:27.000,1.0,36213.0,36213.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
383,geopy,geopy/geopy,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000,2023-01-27 10:08:02.000000,2022-11-13 09:58:17,1107.0,,589.0,93.0,259.0,25.0,242.0,3973.0,Geocoding library for Python.,128.0,27,True,2022-11-13 10:17:11.000,2.3.0,35.0,geopy,conda-forge/geopy,,,,,,https://pypi.org/project/geopy,,,4076848.0,4089077.0,https://anaconda.org/conda-forge/geopy,2022-11-13 14:50:04.191,1063951.0,,,,,3.0,,-6.0,,,,,,,,,,,,,,,,,
384,vaderSentiment,cjhutto/vaderSentiment,nlp,,https://github.com/cjhutto/vaderSentiment,https://github.com/cjhutto/vaderSentiment,MIT,2014-11-17 16:31:45.000,2022-11-11 08:07:23.000000,2022-04-01 13:57:36,131.0,,939.0,142.0,30.0,46.0,77.0,3968.0,VADER Sentiment Analysis. VADER (Valence Aware Dictionary and sEntiment Reasoner) is a lexicon and rule-based..,11.0,27,False,2020-05-22 15:07:00.000,3.3.2,15.0,vadersentiment,conda-forge/vadersentiment,,,,7002.0,6813.0,https://pypi.org/project/vadersentiment,2020-05-22 15:07:00.000,189.0,258505.0,258960.0,https://anaconda.org/conda-forge/vadersentiment,2021-03-22 07:41:03.629,12286.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
385,pytorch-summary,sksq96/pytorch-summary,pytorch-utils,,https://github.com/sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,MIT,2018-04-23 13:58:04.000,2022-10-26 06:08:44.000000,2021-05-10 18:34:53,57.0,,403.0,39.0,54.0,118.0,43.0,3820.0,Model summary in PyTorch similar to `model.summary()` in Keras.,11.0,27,False,2018-09-26 05:07:28.000,1.5.1,12.0,torchsummary,,,,['pytorch'],9675.0,9569.0,https://pypi.org/project/torchsummary,2018-09-26 05:07:28.000,106.0,158248.0,158248.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
386,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2023-06-02 05:37:26.000000,2023-05-15 23:19:23,437.0,9.0,263.0,47.0,421.0,56.0,236.0,3159.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,39.0,27,True,2023-02-28 17:31:57.000,0.4.8,21.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,83.0,79.0,https://pypi.org/project/hummingbird-ml,2020-06-10 22:08:15.000,4.0,6126.0,7181.0,https://anaconda.org/conda-forge/hummingbird-ml,2023-02-28 20:55:58.392,28344.0,,,,,2.0,256.0,,,,,,,,,,,,,,,,,,
387,TextDistance,life4/textdistance,nlp,,https://github.com/life4/textdistance,https://github.com/life4/textdistance,MIT,2017-05-05 08:46:10.000,2022-09-18 19:00:35.403000,2022-09-18 07:45:53,376.0,,237.0,62.0,45.0,,,3120.0,"Compute distance between sequences. 30+ algorithms, pure python implementation, common interface, optional external..",13.0,27,True,2022-09-18 07:47:16.000,4.5.0,11.0,textdistance,conda-forge/textdistance,,,,4307.0,4307.0,https://pypi.org/project/textdistance,,,363095.0,369594.0,https://anaconda.org/conda-forge/textdistance,2022-09-18 19:00:35.403,395614.0,,,,,2.0,900.0,,,,,,,,,,,,,,,,,,
388,Acme,deepmind/acme,reinforcement-learning,,https://github.com/deepmind/acme,https://github.com/deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2023-04-26 20:58:48.000000,2023-04-26 20:58:03,1176.0,7.0,396.0,82.0,50.0,56.0,199.0,3118.0,A library of reinforcement learning components and agents.,83.0,27,True,2022-02-10 06:52:27.000,0.4.0,15.0,dm-acme,conda-forge/dm-acme,,,['tensorflow'],145.0,142.0,https://pypi.org/project/dm-acme,2022-02-10 06:52:27.000,3.0,2751.0,2963.0,https://anaconda.org/conda-forge/dm-acme,2021-12-09 14:52:24.765,6590.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
389,Cufflinks,santosjorge/cufflinks,data-viz,,https://github.com/santosjorge/cufflinks,https://github.com/santosjorge/cufflinks,MIT,2014-11-19 20:59:33.000,2022-02-11 16:25:24.000000,2021-02-25 05:05:09,452.0,,638.0,110.0,73.0,88.0,123.0,2818.0,Productivity Tools for Plotly + Pandas.,38.0,27,False,,,,cufflinks,,,,['pandas'],8430.0,8430.0,https://pypi.org/project/cufflinks,,,132945.0,132945.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
390,vidgear,abhiTronix/vidgear,image,,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000,2023-01-26 05:17:02.000000,2023-01-26 03:44:01,995.0,,222.0,61.0,102.0,5.0,250.0,2808.0,A High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,13.0,27,True,2023-02-03 19:23:19.206,0.2.1,20.0,vidgear,,,,,414.0,404.0,https://pypi.org/project/vidgear,2022-07-05 17:24:39.000,10.0,8533.0,8549.0,,,,,,,,3.0,817.0,,,,,,,,,,,,,,,,,,
391,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2023-04-07 02:31:39.000000,2020-04-27 18:40:41,522.0,,948.0,166.0,214.0,38.0,146.0,2681.0,Performance analysis of predictive (alpha) stock factors.,25.0,27,False,2020-04-30 15:42:52.000,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,626.0,626.0,https://pypi.org/project/alphalens,,,2858.0,3149.0,https://anaconda.org/conda-forge/alphalens,2020-05-16 13:52:44.922,18635.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
392,mljar-supervised,mljar/mljar-supervised,hyperopt,,https://github.com/mljar/mljar-supervised,https://github.com/mljar/mljar-supervised,MIT,2018-11-05 12:58:04.000,2023-06-07 13:31:26.000000,2023-05-16 12:39:34,1022.0,3.0,341.0,45.0,58.0,117.0,425.0,2626.0,"Python package for AutoML on Tabular Data with Feature Engineering, Hyper-Parameters Tuning, Explanations and..",21.0,27,True,2022-12-30 13:43:48.000,0.11.5,50.0,mljar-supervised,conda-forge/mljar-supervised,,,,76.0,76.0,https://pypi.org/project/mljar-supervised,,,10018.0,10381.0,https://anaconda.org/conda-forge/mljar-supervised,2022-12-30 21:59:46.130,8730.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
393,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2023-06-02 08:34:01.000000,2023-06-02 08:34:01,1293.0,9.0,313.0,91.0,2147.0,206.0,980.0,2599.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",46.0,27,True,2023-02-03 19:04:11.785,0.8.1,118.0,pymars,,,,,1.0,,https://pypi.org/project/pymars,2022-06-12 11:43:21.000,1.0,65202.0,65202.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
394,pygal,Kozea/pygal,graph,,https://github.com/Kozea/pygal,https://github.com/Kozea/pygal,LGPL-3.0,2011-09-23 10:17:50.000,2023-05-16 07:42:27.000000,2023-05-16 07:26:21,1020.0,2.0,405.0,131.0,129.0,183.0,245.0,2547.0,PYthon svg GrAph plotting Library.,73.0,27,False,2021-11-24 21:09:00.501,3.0.0,75.0,pygal,conda-forge/pygal,,,,630.0,,https://pypi.org/project/pygal,2017-07-05 09:22:41.000,630.0,126346.0,126978.0,https://anaconda.org/conda-forge/pygal,2023-01-20 00:24:48.867,30345.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
395,Foolbox,bethgelab/foolbox,adversarial,,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000,2023-03-25 01:35:14.000000,2022-05-25 09:55:55,1696.0,,413.0,46.0,347.0,32.0,333.0,2497.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",32.0,27,False,2022-04-02 15:26:45.000,3.3.3,70.0,foolbox,conda-forge/foolbox,,,,500.0,486.0,https://pypi.org/project/foolbox,2022-04-02 15:26:45.000,14.0,2405.0,2713.0,https://anaconda.org/conda-forge/foolbox,2021-04-30 19:06:43.853,10786.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
396,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2023-05-16 13:59:02.000000,2022-12-21 19:51:12,2582.0,,319.0,33.0,488.0,44.0,211.0,2370.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",58.0,27,True,2022-11-02 19:43:17.000,0.3.8,45.0,textattack,conda-forge/textattack,,,,183.0,177.0,https://pypi.org/project/textattack,2022-05-25 19:09:47.000,6.0,4677.0,4855.0,https://anaconda.org/conda-forge/textattack,2021-06-29 21:16:15.345,5877.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
397,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2023-01-31 08:56:28.000000,2018-08-19 12:37:47,130.0,,273.0,65.0,58.0,20.0,39.0,2326.0,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,27,False,2018-08-19 12:21:01.000,0.3.7,17.0,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],3460.0,3460.0,https://pypi.org/project/scikit-plot,,,504526.0,506700.0,https://anaconda.org/conda-forge/scikit-plot,2019-06-05 14:23:59.043,154389.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
398,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2023-06-08 08:59:58.000000,2023-06-08 07:30:32,1517.0,76.0,203.0,47.0,1958.0,4.0,602.0,2283.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,30.0,27,True,2023-05-25 14:24:58.000,1.0.0,22.0,towhee,,,,,,,https://pypi.org/project/towhee,2022-07-07 12:28:54.000,,2084.0,2146.0,,,,,,,,3.0,1131.0,,,,,,,,,,,,,,,,,,
399,Hyperas,maxpumperla/hyperas,hyperopt,,https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000,2023-01-05 06:02:49.000000,2023-01-05 06:02:49,213.0,,317.0,66.0,38.0,96.0,160.0,2153.0,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,22.0,27,True,2019-02-28 09:16:54.000,0.4.1,9.0,hyperas,,,,['tensorflow'],329.0,305.0,https://pypi.org/project/hyperas,2019-02-28 09:16:54.000,24.0,12058.0,12058.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
400,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2023-05-04 14:37:23.000000,2021-07-16 09:03:20,66.0,,454.0,37.0,42.0,56.0,58.0,2027.0,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,27,False,2020-09-15 16:22:45.000,1.1.1,8.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],1582.0,1582.0,https://pypi.org/project/efficientnet,,,56665.0,61770.0,https://anaconda.org/anaconda/efficientnet,2023-03-16 12:54:55.391,369.0,,,,,3.0,249628.0,,,,,,,,,,,,,,,,,,
401,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2023-05-08 19:08:58.000000,2023-05-08 19:08:52,605.0,11.0,221.0,64.0,30.0,52.0,83.0,2021.0,Fast and Easy Infinite Neural Networks in Python.,25.0,27,True,2023-02-11 00:45:44.000,0.6.2,15.0,neural-tangents,,,,,73.0,73.0,https://pypi.org/project/neural-tangents,,,4258.0,4266.0,,,,,,,,3.0,305.0,,,,,,,,,,,,,,,,,,
402,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/quantumblacklabs/causalnex,https://github.com/quantumblacklabs/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2023-06-01 06:03:07.000000,2023-06-01 05:23:08,205.0,18.0,221.0,43.0,81.0,20.0,112.0,1879.0,A Python library that helps data scientists to infer causation rather than observing correlation.,34.0,27,True,2023-04-20 14:12:00.556,0.12.0,19.0,causalnex,,,,"['pytorch', 'sklearn']",96.0,94.0,https://pypi.org/project/causalnex,2021-11-11 15:15:32.000,2.0,4249.0,4249.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
403,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2023-06-08 06:08:20.000000,2023-06-05 23:27:19,803.0,22.0,418.0,63.0,257.0,105.0,88.0,1778.0,Library for training machine learning models with privacy for training data.,53.0,27,True,2023-04-27 17:04:59.523,0.8.9,27.0,tensorflow-privacy,,,,['tensorflow'],14.0,,https://pypi.org/project/tensorflow-privacy,2022-10-19 20:29:02.229,14.0,19513.0,19515.0,,,,,,,,2.0,106.0,,,,,,,,,,,,,,,,,,
404,petastorm,uber/petastorm,distributed-ml,,https://github.com/uber/petastorm,https://github.com/uber/petastorm,Apache-2.0,2018-06-15 23:15:29.000,2023-05-12 18:37:24.000000,2023-02-03 00:10:35,690.0,,275.0,43.0,494.0,172.0,149.0,1625.0,Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets..,48.0,27,True,2022-12-16 20:54:02.878,0.12.1,86.0,petastorm,,,,,129.0,121.0,https://pypi.org/project/petastorm,2023-02-03 00:33:00.499,8.0,39032.0,39038.0,,,,,,,,3.0,391.0,,,,,,,,,,,,,,,,,,
405,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2023-05-04 15:34:40.000000,2023-05-04 15:34:39,782.0,7.0,354.0,35.0,786.0,167.0,267.0,1588.0,A Python package to assess and improve fairness of machine learning models.,75.0,27,True,2022-10-28 22:10:03.000,0.8.0,18.0,fairlearn,conda-forge/fairlearn,,,['sklearn'],22.0,,https://pypi.org/project/fairlearn,2021-07-07 05:54:23.000,22.0,106043.0,106710.0,https://anaconda.org/conda-forge/fairlearn,2022-12-02 16:03:10.727,26705.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
406,chainercv,chainer/chainercv,image,,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000,2021-07-01 16:54:50.000000,2020-01-07 11:48:31,4930.0,,304.0,75.0,742.0,37.0,168.0,1479.0,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,27,False,2019-06-12 11:55:02.000,0.13.1,13.0,chainercv,,,,,347.0,347.0,https://pypi.org/project/chainercv,,,4075.0,4075.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
407,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2023-06-08 14:26:29.000000,2023-06-08 14:26:25,5967.0,171.0,241.0,47.0,2182.0,307.0,1182.0,1312.0,cuGraph - RAPIDS Graph Analytics Library.,101.0,27,True,2023-06-07 21:04:00.000,23.06.00,27.0,cugraph,conda-forge/libcugraph,,,,3.0,2.0,https://pypi.org/project/cugraph,2020-06-01 20:09:06.000,1.0,203.0,772.0,https://anaconda.org/conda-forge/libcugraph,2021-04-29 03:53:20.856,14818.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
408,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2023-06-04 07:48:29.000000,2023-06-04 07:48:29,1028.0,6.0,157.0,17.0,61.0,19.0,299.0,1294.0,PyTorch Extension Library of Optimized Scatter Operations.,27.0,27,True,2023-03-16 14:37:01.000,2.1.1,31.0,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],67.0,,https://pypi.org/project/torch-scatter,2022-11-24 15:04:00.671,67.0,44980.0,50368.0,https://anaconda.org/conda-forge/pytorch_scatter,2023-05-19 03:31:34.653,193994.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
409,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2021-07-26 13:59:41.000000,2021-07-26 13:59:38,157.0,,154.0,35.0,66.0,16.0,46.0,1268.0,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,5.0,27,False,2021-07-20 07:09:56.000,0.2.5,4.0,torchsde,conda-forge/torchsde,,,['pytorch'],825.0,817.0,https://pypi.org/project/torchsde,2021-07-20 07:09:56.000,8.0,1471044.0,1471634.0,https://anaconda.org/conda-forge/torchsde,2021-07-12 23:43:34.083,17118.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
410,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2023-06-01 22:55:34.000000,2023-06-01 22:55:33,1330.0,34.0,246.0,74.0,101.0,20.0,51.0,1205.0,Model analysis tools for TensorFlow.,55.0,27,True,2023-04-14 19:45:09.000,0.44.0,55.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/tensorflow-model-analysis,,,222907.0,222907.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
