,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
419,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2022-08-19 03:15:49.000000,2022-06-28 14:27:10,1885.0,2.0,655,201.0,444.0,48.0,242.0,10650,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",46.0,26,True,2021-06-06 17:14:16.000,5.14.0,50.0,ciphey,,,,29355.0,,,https://pypi.org/project/ciphey,2021-06-06 17:13:48.000,,28926.0,,,,3.0,,,,,,,,,,remnux/ciphey,https://hub.docker.com/r/remnux/ciphey,2022-05-27 10:54:13.897087,8.0,16327.0,,,,,,,,,,,
420,EfficientNet-PyTorch,lukemelas/EfficientNet-PyTorch,pytorch-utils,,https://github.com/lukemelas/EfficientNet-PyTorch,https://github.com/lukemelas/EfficientNet-PyTorch,Apache-2.0,2019-05-30 05:24:11.000,2022-04-08 12:30:25.000000,2021-04-15 15:16:36,162.0,,1417,134.0,51.0,143.0,140.0,7128,A PyTorch implementation of EfficientNet and EfficientNetV2 (coming soon!).,24.0,26,False,2021-04-15 15:17:23.000,0.7.1,13.0,efficientnet-pytorch,,['pytorch'],2006162.0,158432.0,30.0,,https://pypi.org/project/efficientnet-pytorch,2021-04-15 15:17:23.000,30.0,91560.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
421,Trax,google/trax,others,,https://github.com/google/trax,https://github.com/google/trax,Apache-2.0,2019-10-05 15:09:14.000,2022-09-09 21:37:22.000000,2022-09-09 21:37:17,1610.0,5.0,726,145.0,1545.0,91.0,123.0,7101,Trax Deep Learning with Clear Code and Speed.,78.0,26,True,2021-10-26 20:29:38.000,1.4.1,24.0,trax,,,,4437.0,78.0,78.0,https://pypi.org/project/trax,2021-10-26 20:27:35.000,,4437.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
422,snownlp,isnowfy/snownlp,chinese-nlp,,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03,57.0,,1324,351.0,14.0,40.0,65.0,5906,Python library for processing Chinese text.,8.0,26,False,2015-09-27 16:35:23.000,0.12.3,17.0,snownlp,,,,3732.0,977.0,938.0,https://pypi.org/project/snownlp,2015-09-27 16:35:23.000,39.0,3732.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
423,Face Alignment,1adrianb/face-alignment,image,,https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44.000,2022-06-21 07:33:21.000000,2021-08-04 06:54:21,205.0,,1197,167.0,41.0,55.0,227.0,5876,2D and 3D Face alignment library build using pytorch.,23.0,26,False,2021-09-14 15:35:24.000,1.3.5,11.0,face-alignment,,['pytorch'],,12412.0,8.0,,https://pypi.org/project/face-alignment,2021-09-14 15:35:24.000,8.0,12412.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
424,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2022-08-29 14:02:51.000000,2020-08-14 02:32:30,1083.0,,964,184.0,325.0,327.0,287.0,5622,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,85.0,26,False,2020-07-24 06:34:39.000,0.3.1,12.0,mmdnn,,,3584.0,672.0,90.0,87.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000,3.0,611.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
425,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2021-07-26 20:38:52.000000,2020-05-03 07:13:22,108.0,,594,139.0,30.0,60.0,52.0,5258,Extract Keywords from sentence or Replace keywords in sentences.,7.0,26,False,,,18.0,flashtext,conda-forge/flashtext,,,743141.0,905.0,863.0,https://pypi.org/project/flashtext,2018-02-16 05:24:17.000,42.0,742718.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:59.996,11006.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
426,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,MIT,2021-06-09 17:57:28.000,2022-09-13 06:44:44.000000,2022-09-13 06:41:00,200.0,25.0,253,61.0,173.0,13.0,54.0,4560,"A data augmentations library for audio, image, text, and video.",25.0,26,True,2022-03-29 11:42:50.000,1.0.0,17.0,augly,,,,1753.0,49.0,46.0,https://pypi.org/project/augly,2022-03-28 13:29:26.000,3.0,1753.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
427,Lucid,tensorflow/lucid,interpretability,,https://github.com/tensorflow/lucid,https://github.com/tensorflow/lucid,Apache-2.0,2018-01-25 17:41:44.000,2022-04-18 14:51:39.000000,2021-03-19 15:48:33,667.0,,599,158.0,128.0,74.0,100.0,4437,A collection of infrastructure and tools for research in neural network interpretability.,40.0,26,False,2021-03-19 16:01:00.000,0.3.10,17.0,lucid,,['tensorflow'],,1609.0,659.0,653.0,https://pypi.org/project/lucid,2021-03-19 16:01:00.000,6.0,1609.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
428,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2022-09-15 15:10:33.000000,2022-09-15 15:10:33,1072.0,126.0,355,60.0,246.0,61.0,111.0,3914,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",18.0,26,False,2022-04-20 21:15:28.000,2.0.0,17.0,cleanlab,conda-forge/cleanlab,,,7962.0,64.0,62.0,https://pypi.org/project/cleanlab,2022-04-20 21:15:28.000,2.0,7723.0,https://anaconda.org/conda-forge/cleanlab,2022-04-30 16:01:09.036,6943.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
429,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2022-01-04 14:23:20.000000,2021-06-14 05:10:42,518.0,,648,176.0,76.0,14.0,249.0,3743,A python wrapper for Alpha Vantage API for financial data.,39.0,26,False,2020-12-21 02:37:29.000,2.3.1,34.0,alpha_vantage,conda-forge/alpha_vantage,,,15793.0,20.0,,https://pypi.org/project/alpha_vantage,2020-12-21 02:36:15.000,20.0,15702.0,https://anaconda.org/conda-forge/alpha_vantage,2021-01-14 18:10:30.064,1829.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
430,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2022-08-14 07:19:07.000000,2021-02-05 18:49:02,195.0,,284,85.0,66.0,41.0,31.0,3205,Python library that makes it easy for data scientists to create charts.,21.0,26,False,2020-11-02 22:14:08.000,3.0.3,16.0,chartify,conda-forge/chartify,,,11935.0,72.0,67.0,https://pypi.org/project/chartify,2020-11-02 22:14:08.000,5.0,11467.0,https://anaconda.org/conda-forge/chartify,2020-11-07 19:52:50.628,21532.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
431,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2022-08-23 09:45:09.000000,2022-06-05 10:44:18,1342.0,,528,109.0,71.0,193.0,114.0,3010,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,26,True,2019-04-25 02:10:05.000,0.4.4,15.0,xlearn,,,3429.0,5991.0,107.0,95.0,https://pypi.org/project/xlearn,2018-12-04 11:05:06.000,12.0,5928.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
432,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2022-01-18 22:03:55.000000,2020-12-08 16:56:38,17588.0,,1047,217.0,3648.0,437.0,1106.0,2902,Unified and efficient Machine Learning.,248.0,26,False,2019-07-05 10:23:31.000,shogun_6.1.4,10.0,,conda-forge/shogun,,,1894.0,,,,,,,https://anaconda.org/conda-forge/shogun,2018-06-25 20:49:17.070,116859.0,3.0,,,,,,,,,,shogun/shogun,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1489.0,,shogun,,,,,,,,,
433,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2022-09-12 22:26:54.000000,2022-09-12 22:24:50,167.0,13.0,284,178.0,73.0,53.0,97.0,2617,A deep learning library for video understanding research.,46.0,26,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,['pytorch'],,15548.0,5.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,5.0,15548.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
434,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2022-06-29 05:18:35.000000,2022-04-26 21:33:51,470.0,,440,92.0,34.0,63.0,236.0,2545,Learning to Rank in TensorFlow.,28.0,26,True,2021-11-16 23:49:54.000,0.5.0,19.0,tensorflow_ranking,,['tensorflow'],,89906.0,12.0,,https://pypi.org/project/tensorflow_ranking,2021-11-16 01:31:58.000,12.0,89906.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
435,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2021-09-22 15:32:01.000000,2021-09-22 15:31:55,6364.0,,700,164.0,93.0,134.0,358.0,2364,An Algorithmic Trading Library for Crypto-Assets in Python.,149.0,26,True,2018-11-11 16:46:28.000,0.5.21,52.0,enigma-catalyst,,,,330.0,27.0,25.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000,2.0,330.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
436,mljar-supervised,mljar/mljar-supervised,hyperopt,,https://github.com/mljar/mljar-supervised,https://github.com/mljar/mljar-supervised,MIT,2018-11-05 12:58:04.000,2022-09-02 03:33:42.000000,2022-08-16 08:55:34,1010.0,5.0,293,40.0,51.0,99.0,402.0,2240,"Python package for AutoML on Tabular Data with Feature Engineering, Hyper-Parameters Tuning, Explanations and..",19.0,26,True,2022-08-16 08:57:03.000,0.11.3,77.0,mljar-supervised,conda-forge/mljar-supervised,,,6896.0,54.0,52.0,https://pypi.org/project/mljar-supervised,2022-03-02 09:17:15.000,2.0,6616.0,https://anaconda.org/conda-forge/mljar-supervised,2022-08-17 07:50:57.660,4214.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
437,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2022-01-14 10:29:02.172000,2021-07-16 09:03:20,66.0,,456,37.0,41.0,62.0,58.0,1988,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,26,False,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,['tensorflow'],240329.0,60338.0,1134.0,1124.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,10.0,54322.0,https://anaconda.org/anaconda/efficientnet,2022-01-14 10:29:02.172,178.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
438,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2022-08-31 08:37:05.000000,2022-08-31 08:37:05,12564.0,2.0,77,43.0,45.0,11.0,66.0,1865,The friendly PIL fork.,385.0,26,False,2022-01-02 09:51:23.000,9.0.0,47.0,pillow-simd,,,,44948.0,49.0,,https://pypi.org/project/pillow-simd,2022-01-04 16:11:51.000,49.0,44948.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
439,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2022-09-08 20:36:13.000000,2022-09-08 20:36:13,1922.0,44.0,252,41.0,72.0,8.0,115.0,1711,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,24.0,26,True,2022-09-04 16:37:07.000,0.54.0,46.0,torch-geometric-temporal,,['pytorch'],,2233.0,2.0,,https://pypi.org/project/torch-geometric-temporal,2022-04-04 19:20:07.000,2.0,2233.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
440,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2022-08-10 22:51:20.000000,2022-05-20 06:22:46,1220.0,,265,55.0,1310.0,205.0,805.0,1508,A toolkit for reproducible reinforcement learning research.,78.0,26,True,2021-03-23 22:18:36.000,2021.3.0,21.0,garage,,['tensorflow'],,454.0,53.0,51.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000,2.0,454.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
441,TNT,pytorch/tnt,ml-experiments,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,BSD-3-Clause,2016-12-10 11:49:58.000,2022-09-15 03:26:06.000000,2022-09-14 19:46:53,261.0,105.0,206,48.0,131.0,2.0,59.0,1414,A lightweight library for PyTorch training tools and utilities.,59.0,26,True,2018-07-29 23:16:03.000,0.0.4,3.0,torchnet,,['pytorch'],,7550.0,37.0,,https://pypi.org/project/torchnet,2018-07-29 23:16:03.000,37.0,7550.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
442,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/mwydmuch/ViZDoom,https://github.com/mwydmuch/ViZDoom,MIT,2015-06-26 18:38:23.000,2022-06-26 18:35:34.000000,2022-06-26 18:35:34,1552.0,5.0,338,52.0,77.0,87.0,349.0,1410,Doom-based AI Research Platform for Reinforcement Learning from Raw Visual Information.,49.0,26,True,2022-04-18 01:40:02.000,1.1.13,24.0,vizdoom,,,11555.0,746.0,165.0,151.0,https://pypi.org/project/vizdoom,2022-04-18 01:07:39.000,14.0,598.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
443,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2022-06-10 20:11:23.000000,2022-06-10 20:11:23,891.0,,486,111.0,247.0,10.0,288.0,1307,Execute Python code on the fly and display results in Tableau visualizations:.,47.0,26,True,2022-01-20 22:19:32.000,2.5.0,26.0,tabpy,anaconda/tabpy-client,,,20420.0,96.0,94.0,https://pypi.org/project/tabpy,2022-01-20 22:19:32.000,2.0,20371.0,https://anaconda.org/anaconda/tabpy-client,2022-05-02 20:36:07.551,3234.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
444,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2022-06-10 18:18:47.000000,2022-06-10 18:18:42,653.0,,218,41.0,304.0,95.0,14.0,1306,Mesh TensorFlow: Model Parallelism Made Easier.,48.0,26,True,2022-05-15 21:06:13.000,0.1.21,27.0,mesh-tensorflow,,['tensorflow'],,20660.0,748.0,716.0,https://pypi.org/project/mesh-tensorflow,2022-05-15 21:06:13.000,32.0,20660.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
445,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2022-08-04 10:28:06.000000,2022-08-04 10:15:01,159.0,1.0,202,50.0,84.0,34.0,178.0,1196,"Genetic Programming in Python, with a scikit-learn inspired API.",11.0,26,True,2022-05-03 10:56:08.000,0.4.2,7.0,gplearn,conda-forge/gplearn,['sklearn'],,4940.0,295.0,285.0,https://pypi.org/project/gplearn,2022-05-03 10:47:30.000,10.0,4818.0,https://anaconda.org/conda-forge/gplearn,2022-05-04 12:26:24.517,3317.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
446,anomalib,openvinotoolkit/anomalib,others,,https://github.com/openvinotoolkit/anomalib,https://github.com/openvinotoolkit/anomalib,Apache-2.0,2021-11-02 09:11:38.000,2022-09-15 12:12:25.000000,2022-09-14 14:07:09,278.0,78.0,182,21.0,264.0,50.0,215.0,1174,"An anomaly detection library comprising state-of-the-art algorithms and features such as experiment management, hyper-..",23.0,26,True,2022-09-02 11:34:22.000,0.3.6,15.0,anomalib,,,,2601.0,1.0,1.0,https://pypi.org/project/anomalib,2022-07-05 08:24:30.000,,2601.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
447,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2022-09-15 14:48:13.000000,2022-09-15 14:43:56,845.0,79.0,136,15.0,98.0,33.0,100.0,1112,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,23.0,26,True,2022-09-13 10:14:07.000,0.27.0,29.0,audiomentations,,,,3363.0,164.0,163.0,https://pypi.org/project/audiomentations,2022-06-15 13:24:56.000,1.0,3363.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
448,fancyimpute,iskandr/fancyimpute,sklearn-utils,,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000,2021-10-21 17:50:40.000000,2021-10-21 17:45:17,202.0,,167,24.0,35.0,2.0,111.0,1102,Multivariate imputation and matrix completion algorithms implemented in Python.,12.0,26,True,2021-10-21 17:50:40.000,0.7.0,29.0,fancyimpute,,['sklearn'],,19018.0,1254.0,1225.0,https://pypi.org/project/fancyimpute,2021-10-21 17:50:40.000,29.0,19018.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
449,pyclustering,annoviko/pyclustering,others,,https://github.com/annoviko/pyclustering,https://github.com/annoviko/pyclustering,BSD-3-Clause,2014-02-25 18:59:03.000,2022-04-08 00:39:29.000000,2021-02-12 19:04:59,2079.0,,226,39.0,34.0,62.0,589.0,991,"pyclustering is a Python, C++ data mining library.",26.0,26,False,2020-11-25 22:33:07.000,0.10.1.2,46.0,pyclustering,conda-forge/pyclustering,,411.0,49883.0,388.0,360.0,https://pypi.org/project/pyclustering,2020-11-25 22:41:20.000,28.0,48605.0,https://anaconda.org/conda-forge/pyclustering,2021-09-13 14:29:08.300,42015.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
450,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2020-10-14 13:28:13.625000,2020-10-14 13:22:39,167.0,,300,71.0,83.0,27.0,26.0,969,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,26,False,2020-10-13 21:29:19.000,0.5.5,21.0,empyrical,conda-forge/empyrical,,,26804.0,1077.0,943.0,https://pypi.org/project/empyrical,2020-10-13 21:29:19.000,134.0,26475.0,https://anaconda.org/conda-forge/empyrical,2020-10-14 13:28:13.625,18132.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
451,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2022-09-11 09:26:17.000000,2022-09-10 17:17:21,2751.0,52.0,132,24.0,604.0,76.0,371.0,965,A Python library for learning and evaluating knowledge graph embeddings.,31.0,26,True,2022-08-04 15:51:28.000,1.9.0,41.0,pykeen,,,144.0,1566.0,3.0,,https://pypi.org/project/pykeen,2022-05-24 15:33:45.000,3.0,1561.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
452,AutoViz,AutoViML/AutoViz,data-viz,,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000,2022-09-07 19:32:59.089000,2022-09-07 13:26:24,143.0,10.0,128,28.0,16.0,3.0,57.0,908,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",12.0,26,True,2022-09-07 13:29:01.273,0.1.55,62.0,autoviz,conda-forge/autoviz,,,175750.0,262.0,256.0,https://pypi.org/project/autoviz,2022-06-17 13:38:21.000,6.0,174481.0,https://anaconda.org/conda-forge/autoviz,2022-09-07 19:32:59.089,16509.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
453,GPyOpt,SheffieldML/GPyOpt,hyperopt,,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000,2020-11-17 10:32:02.000000,2020-11-05 15:16:04,514.0,,249,41.0,72.0,101.0,186.0,833,Gaussian Process Optimization using GPy.,49.0,26,False,2020-03-19 21:21:18.000,1.2.6,11.0,gpyopt,,,,8965.0,341.0,309.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000,32.0,8965.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
454,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2022-09-08 21:49:18.000000,2022-09-08 21:44:49,690.0,15.0,92,28.0,292.0,55.0,223.0,825,BAyesian Model-Building Interface (Bambi) in Python.,26.0,26,True,2022-08-27 16:44:07.613,0.9.1,22.0,bambi,conda-forge/bambi,,,11725.0,37.0,34.0,https://pypi.org/project/bambi,2022-06-06 17:18:00.000,3.0,11378.0,https://anaconda.org/conda-forge/bambi,2022-08-29 12:18:36.495,12863.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
455,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2022-09-04 19:19:41.000000,2022-08-01 09:43:24,1123.0,1.0,204,61.0,240.0,9.0,325.0,804,Search and download Copernicus Sentinel satellite images.,42.0,26,False,2022-01-05 19:58:27.000,1.1.1,40.0,sentinelsat,conda-forge/sentinelsat,,232.0,12381.0,384.0,354.0,https://pypi.org/project/sentinelsat,2022-01-05 19:58:27.000,30.0,11899.0,https://anaconda.org/conda-forge/sentinelsat,2022-01-06 09:30:10.449,11033.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
456,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2022-09-15 14:15:11.000000,2022-09-15 14:14:53,2687.0,77.0,35,135.0,319.0,71.0,200.0,784,An open-source plotting library for statistical data.,17.0,26,True,2022-06-20 17:10:47.000,2.4.0,50.0,lets-plot,,,302.0,1953.0,18.0,17.0,https://pypi.org/project/lets-plot,2022-06-20 16:46:03.000,1.0,1945.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
457,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2022-08-31 19:53:08.000000,2022-08-31 19:53:08,697.0,20.0,106,13.0,69.0,29.0,174.0,717,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,33.0,26,True,2022-08-22 14:43:16.962,0.6.15,27.0,torch-sparse,conda-forge/pytorch_sparse,['pytorch'],,29731.0,47.0,,https://pypi.org/project/torch-sparse,2022-06-30 14:09:32.000,47.0,25126.0,https://anaconda.org/conda-forge/pytorch_sparse,2022-08-23 21:17:59.077,124352.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
458,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2022-09-15 14:48:29.000000,2022-09-15 14:48:28,257.0,84.0,67,32.0,275.0,58.0,67.0,690,Accelerate training and inference of Transformers with easy to use hardware optimization tools.,24.0,26,True,2022-09-08 17:56:06.000,1.4.0,16.0,optimum,conda-forge/optimum,,,55180.0,33.0,30.0,https://pypi.org/project/optimum,2022-06-13 16:24:55.000,3.0,54457.0,https://anaconda.org/conda-forge/optimum,2022-07-12 18:30:14.167,3615.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
459,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2022-08-28 06:43:25.000000,2022-08-24 06:50:20,706.0,9.0,68,31.0,285.0,111.0,197.0,433,"Simple, concise geographical visualization in Python.",28.0,26,True,2022-03-08 14:57:27.000,1.9.5,38.0,geoviews,conda-forge/geoviews,,,10400.0,506.0,478.0,https://pypi.org/project/geoviews,2022-03-08 14:57:27.000,28.0,8118.0,https://anaconda.org/conda-forge/geoviews,2022-03-08 21:16:14.407,123267.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
460,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,sklearn-utils,,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000,2022-06-30 18:26:21.000000,2019-12-05 08:17:22,46.0,,191,22.0,16.0,37.0,23.0,408,scikit-learn inspired API for CRFsuite.,6.0,26,False,2017-06-22 18:49:27.000,0.3.6,9.0,sklearn-crfsuite,conda-forge/sklearn-crfsuite,['sklearn'],,185203.0,4287.0,4021.0,https://pypi.org/project/sklearn-crfsuite,2017-06-22 18:49:27.000,266.0,184288.0,https://anaconda.org/conda-forge/sklearn-crfsuite,2020-04-03 10:45:56.342,26553.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
