,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
412,pytorch-summary,sksq96/pytorch-summary,pytorch-utils,,https://github.com/sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,MIT,2018-04-23 13:58:04.000,2022-10-26 06:08:44.000000,2021-05-10 18:34:53,57,,403.0,39.0,54.0,118.0,43.0,3831,Model summary in PyTorch similar to `model.summary()` in Keras.,11.0,27,False,2018-09-26 05:07:28.000,1.5.1,12.0,torchsummary,,,,['pytorch'],10041.0,9935.0,https://pypi.org/project/torchsummary,2018-09-26 05:07:28.000,106.0,209732.0,209732.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
413,facenet-pytorch,timesler/facenet-pytorch,image,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2023-04-07 19:27:35.000000,2023-04-06 17:07:15,247,,799.0,46.0,46.0,61.0,106.0,3592,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,15.0,27,True,2023-04-07 19:27:35.000,2.5.3,32.0,facenet-pytorch,,,,['pytorch'],1230.0,1211.0,https://pypi.org/project/facenet-pytorch,2021-03-10 01:00:20.000,19.0,31190.0,45775.0,,,,,,,,3.0,641759.0,,,,,,,,,,,,,,,,,,
414,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2023-06-23 17:03:17.000000,2023-06-23 16:38:59,440,8.0,263.0,47.0,427.0,56.0,238.0,3184,Hummingbird compiles trained ML models into tensor computation for faster inference.,39.0,27,True,2023-02-28 17:31:57.000,0.4.8,21.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,86.0,82.0,https://pypi.org/project/hummingbird-ml,2020-06-10 22:08:15.000,4.0,4935.0,6009.0,https://anaconda.org/conda-forge/hummingbird-ml,2023-06-16 19:25:10.170,29880.0,,,,,2.0,271.0,,,,,,,,,,,,,,,,,,
415,Acme,deepmind/acme,reinforcement-learning,,https://github.com/deepmind/acme,https://github.com/deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2023-07-05 18:27:18.000000,2023-07-05 18:26:33,1178,3.0,396.0,82.0,52.0,56.0,199.0,3146,A library of reinforcement learning components and agents.,83.0,27,True,2022-02-10 06:52:27.000,0.4.0,15.0,dm-acme,conda-forge/dm-acme,,,['tensorflow'],155.0,152.0,https://pypi.org/project/dm-acme,2022-02-10 06:52:27.000,3.0,3133.0,3349.0,https://anaconda.org/conda-forge/dm-acme,2023-06-16 19:23:44.096,6943.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
416,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2023-06-16 13:22:38.816000,2020-12-08 16:56:38,17588,,1050.0,218.0,3648.0,429.0,1108.0,2955,Unified and efficient Machine Learning.,248.0,27,False,2019-07-05 10:23:31.000,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,,,1771.0,https://anaconda.org/conda-forge/shogun,2023-06-16 13:22:38.816,126822.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1501.0,3.0,,,,,,,,,shogun,,,,,,,,,,
417,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2023-06-16 16:09:06.563000,2020-04-27 18:40:41,522,,1007.0,166.0,214.0,42.0,146.0,2716,Performance analysis of predictive (alpha) stock factors.,25.0,27,False,2020-04-30 15:42:52.000,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,650.0,632.0,https://pypi.org/project/alphalens,2020-04-27 21:03:10.000,18.0,2769.0,3060.0,https://anaconda.org/conda-forge/alphalens,2023-06-16 16:09:06.563,18958.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
418,eli5,TeamHG-Memex/eli5,interpretability,,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000,2023-06-16 13:18:29.838000,2020-01-22 07:39:36,1198,,329.0,68.0,167.0,164.0,112.0,2670,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,27,False,2022-05-11 09:37:12.000,0.13.0,30.0,eli5,conda-forge/eli5,,,,90.0,,https://pypi.org/project/eli5,2022-05-11 09:37:12.000,90.0,384738.0,386626.0,https://anaconda.org/conda-forge/eli5,2023-06-16 13:18:29.838,139761.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
419,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2023-07-03 11:44:55.000000,2023-07-03 11:44:54,1294,6.0,313.0,92.0,2149.0,206.0,980.0,2610,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",51.0,27,True,2023-02-03 19:04:11.785,0.8.1,118.0,pymars,,,,,1.0,,https://pypi.org/project/pymars,2022-06-12 11:43:21.000,1.0,67819.0,67819.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
420,pygal,Kozea/pygal,graph,,https://github.com/Kozea/pygal,https://github.com/Kozea/pygal,LGPL-3.0,2011-09-23 10:17:50.000,2023-06-16 16:15:26.623000,2023-05-16 07:26:21,1020,2.0,405.0,131.0,129.0,183.0,245.0,2550,PYthon svg GrAph plotting Library.,73.0,27,False,2021-11-24 21:09:00.501,3.0.0,75.0,pygal,conda-forge/pygal,,,,631.0,,https://pypi.org/project/pygal,2017-07-05 09:22:41.000,631.0,158143.0,158766.0,https://anaconda.org/conda-forge/pygal,2023-06-16 16:15:26.623,30568.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
421,Towhee,towhee-io/towhee,ml-frameworks,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2023-07-06 12:40:44.000000,2023-07-04 11:46:22,1534,71.0,213.0,47.0,1979.0,8.0,607.0,2418,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,30.0,27,True,2023-07-05 07:59:47.000,1.1.1,24.0,towhee,,,,,,,https://pypi.org/project/towhee,2022-07-07 12:28:54.000,,2270.0,2331.0,,,,,,,,3.0,1176.0,,,,,,,,,,,,,,,,,,
422,polyglot,aboSamoor/polyglot,nlp,,https://github.com/aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,GPL-3.0,2014-06-30 02:07:45.000,2023-02-24 18:44:15.000000,2020-09-22 22:35:28,271,,324.0,79.0,54.0,161.0,68.0,2188,Multilingual text (NLP) processing toolkit.,26.0,27,False,2021-12-15 16:11:38.716,15.5.1,9.0,polyglot,,,,,1133.0,1041.0,https://pypi.org/project/polyglot,2016-07-03 20:05:42.000,92.0,62045.0,62045.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
423,Hyperas,maxpumperla/hyperas,hyperopt,,https://github.com/maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,MIT,2016-02-19 14:45:10.000,2023-01-05 06:02:49.000000,2023-01-05 06:02:49,213,,317.0,66.0,38.0,96.0,160.0,2154,Keras + Hyperopt: A very simple wrapper for convenient hyperparameter optimization.,22.0,27,True,2019-02-28 09:16:54.000,0.4.1,9.0,hyperas,,,,['tensorflow'],334.0,310.0,https://pypi.org/project/hyperas,2019-02-28 09:16:54.000,24.0,12951.0,12951.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
424,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2023-06-16 13:23:09.869000,2023-05-06 19:23:59,384,6.0,278.0,57.0,14.0,19.0,78.0,2105,Beautiful visualizations of how language differs among document types.,14.0,27,True,2023-04-18 01:25:02.819,0.1.19,148.0,scattertext,conda-forge/scattertext,,,,422.0,412.0,https://pypi.org/project/scattertext,2022-03-26 09:23:49.000,10.0,11742.0,12875.0,https://anaconda.org/conda-forge/scattertext,2023-06-16 13:23:09.869,80481.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
425,anomalib,openvinotoolkit/anomalib,others,,https://github.com/openvinotoolkit/anomalib,https://github.com/openvinotoolkit/anomalib,Apache-2.0,2021-11-02 09:11:38.000,2023-07-06 11:44:45.000000,2023-07-06 09:59:49,445,42.0,376.0,27.0,501.0,78.0,417.0,2050,"An anomaly detection library comprising state-of-the-art algorithms and features such as experiment management, hyper-..",45.0,27,True,2023-06-15 14:31:52.000,0.6.0,26.0,anomalib,,,,,18.0,18.0,https://pypi.org/project/anomalib,2022-07-05 08:24:30.000,,4695.0,4741.0,,,,,,,,3.0,892.0,,,,,,,,,,,,,,,,,,
426,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2023-05-08 19:08:58.000000,2023-05-08 19:08:52,605,11.0,221.0,64.0,30.0,52.0,84.0,2030,Fast and Easy Infinite Neural Networks in Python.,25.0,27,True,2023-02-11 00:45:44.000,0.6.2,15.0,neural-tangents,,,,,75.0,75.0,https://pypi.org/project/neural-tangents,,,1961.0,1969.0,,,,,,,,3.0,313.0,,,,,,,,,,,,,,,,,,
427,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2023-06-16 19:23:39.686000,2021-07-16 09:03:20,66,,463.0,38.0,42.0,64.0,58.0,2027,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,27,False,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,,,['tensorflow'],1643.0,1629.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,14.0,56339.0,61352.0,https://anaconda.org/anaconda/efficientnet,2023-06-16 19:23:39.686,387.0,,,,,3.0,250064.0,,,,,,,,,,,,,,,,,,
428,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/quantumblacklabs/causalnex,https://github.com/quantumblacklabs/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2023-06-22 13:11:20.000000,2023-06-21 05:28:29,207,11.0,216.0,44.0,81.0,9.0,115.0,1892,A Python library that helps data scientists to infer causation rather than observing correlation.,34.0,27,True,2023-06-22 13:11:20.000,0.12.1,20.0,causalnex,,,,"['pytorch', 'sklearn']",96.0,96.0,https://pypi.org/project/causalnex,,,6638.0,6638.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
429,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2023-07-05 21:01:14.000000,2023-07-05 21:01:09,811,18.0,429.0,63.0,265.0,111.0,89.0,1785,Library for training machine learning models with privacy for training data.,53.0,27,True,2023-06-28 20:10:26.996,0.8.10,28.0,tensorflow-privacy,,,,['tensorflow'],14.0,,https://pypi.org/project/tensorflow-privacy,2022-10-19 20:29:02.229,14.0,14423.0,14425.0,,,,,,,,2.0,108.0,,,,,,,,,,,,,,,,,,
430,petastorm,uber/petastorm,distributed-ml,,https://github.com/uber/petastorm,https://github.com/uber/petastorm,Apache-2.0,2018-06-15 23:15:29.000,2023-05-12 18:37:24.000000,2023-02-03 00:10:35,690,,275.0,43.0,494.0,172.0,149.0,1642,Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets..,48.0,27,True,2022-12-16 20:54:02.878,0.12.1,86.0,petastorm,,,,,133.0,125.0,https://pypi.org/project/petastorm,2023-02-03 00:33:00.499,8.0,38255.0,38261.0,,,,,,,,3.0,418.0,,,,,,,,,,,,,,,,,,
431,chainercv,chainer/chainercv,image,,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000,2021-07-01 16:54:50.000000,2020-01-07 11:48:31,4930,,318.0,74.0,742.0,54.0,168.0,1477,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,27,False,2019-06-12 11:55:40.000,0.13.1,24.0,chainercv,,,,,380.0,350.0,https://pypi.org/project/chainercv,2019-06-12 11:55:40.000,30.0,3444.0,3444.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
432,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2023-07-01 11:47:13.000000,2023-07-01 08:35:56,534,101.0,290.0,52.0,110.0,54.0,29.0,1354,Interpretability and explainability of data and machine learning models.,41.0,27,True,2023-07-01 11:47:13.000,0.3.0,4.0,aix360,,,,,76.0,75.0,https://pypi.org/project/aix360,2020-10-28 09:18:17.000,1.0,535.0,535.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
433,metric-learn,scikit-learn-contrib/metric-learn,others,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2023-06-16 19:18:35.492000,2022-06-21 11:53:05,286,,233.0,50.0,183.0,53.0,119.0,1338,Metric learning algorithms in Python.,22.0,27,False,2020-07-02 13:02:01.780,0.6.2,10.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],295.0,283.0,https://pypi.org/project/metric-learn,2016-07-14 01:21:21.000,12.0,22204.0,22449.0,https://anaconda.org/conda-forge/metric-learn,2023-06-16 19:18:35.492,9828.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
434,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2023-07-06 09:28:19.000000,2023-07-05 17:28:48,5980,113.0,243.0,47.0,2215.0,307.0,1195.0,1326,cuGraph - RAPIDS Graph Analytics Library.,101.0,27,True,2023-06-13 13:43:38.000,23.06.02,29.0,cugraph,conda-forge/libcugraph,,,,3.0,2.0,https://pypi.org/project/cugraph,2020-06-01 20:09:06.000,1.0,154.0,728.0,https://anaconda.org/conda-forge/libcugraph,2023-06-16 19:25:39.870,15515.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
435,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2023-06-16 19:19:31.487000,2023-06-04 07:48:29,1028,5.0,157.0,18.0,61.0,22.0,299.0,1302,PyTorch Extension Library of Optimized Scatter Operations.,27.0,27,True,2023-03-16 14:37:01.000,2.1.1,31.0,torch-scatter,conda-forge/pytorch_scatter,,,['pytorch'],67.0,,https://pypi.org/project/torch-scatter,2022-11-24 15:04:00.671,67.0,45526.0,51066.0,https://anaconda.org/conda-forge/pytorch_scatter,2023-06-16 19:19:31.487,204982.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
436,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2023-06-16 16:12:36.657000,2023-05-26 06:04:28,671,24.0,147.0,25.0,120.0,2.0,122.0,1222,"Extensible, parallel implementations of t-SNE.",11.0,27,True,2023-05-24 13:51:37.000,1.0.0,20.0,opentsne,conda-forge/opentsne,,,,606.0,606.0,https://pypi.org/project/opentsne,,,14093.0,17976.0,https://anaconda.org/conda-forge/opentsne,2023-06-16 16:12:36.657,213569.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
437,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2023-06-16 19:24:13.607000,2023-03-22 21:16:11,666,,157.0,47.0,161.0,18.0,375.0,1221,moDel Agnostic Language for Exploration and eXplanation.,24.0,27,False,2023-02-16 21:26:00.740,1.6.0,26.0,dalex,conda-forge/dalex,,,,128.0,122.0,https://pypi.org/project/dalex,2022-09-07 14:45:39.364,6.0,14760.0,15074.0,https://anaconda.org/conda-forge/dalex,2023-06-16 19:24:13.607,9432.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
438,underthesea,undertheseanlp/underthesea,nlp,,https://github.com/undertheseanlp/underthesea,https://github.com/undertheseanlp/underthesea,GPL-3.0,2017-03-01 10:24:26.000,2023-06-28 09:11:47.000000,2023-06-28 09:10:39,834,3.0,255.0,74.0,458.0,43.0,185.0,1182,Underthesea - Vietnamese NLP Toolkit.,17.0,27,False,2023-06-28 09:13:01.662,6.3.0,120.0,underthesea,,,,,739.0,714.0,https://pypi.org/project/underthesea,2022-06-28 00:41:15.000,25.0,9698.0,9757.0,,,,,,,,3.0,4437.0,,,,,,,,,,,,,,,,,,
439,Streamz,python-streamz/streamz,time-series-data,,https://github.com/python-streamz/streamz,https://github.com/python-streamz/streamz,BSD-3-Clause,2017-04-04 21:45:49.000,2023-06-16 13:22:22.238000,2022-12-22 14:52:10,805,,144.0,37.0,214.0,108.0,152.0,1174,Real-time stream processing for python.,48.0,27,True,2022-07-27 18:09:03.803,0.6.4,17.0,streamz,conda-forge/streamz,,,,445.0,409.0,https://pypi.org/project/streamz,2022-07-27 18:09:03.803,36.0,13394.0,23433.0,https://anaconda.org/conda-forge/streamz,2023-06-16 13:22:22.238,702770.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
440,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2023-07-05 23:05:35.000000,2023-07-05 23:05:35,934,19.0,99.0,25.0,109.0,23.0,47.0,1132,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",22.0,27,True,2023-03-12 22:51:16.000,1.3.17,41.0,imodels,,,,,53.0,49.0,https://pypi.org/project/imodels,2022-07-03 02:47:15.000,4.0,48757.0,48757.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
441,PySwarms,ljvmiranda921/pyswarms,others,,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000,2023-06-06 09:46:41.000000,2023-06-06 09:46:40,415,2.0,319.0,39.0,295.0,21.0,200.0,1110,A research toolkit for particle swarm optimization in Python.,45.0,27,True,2021-01-03 21:34:15.000,1.3.0,20.0,pyswarms,,,,,290.0,276.0,https://pypi.org/project/pyswarms,2021-01-03 21:34:15.000,14.0,8710.0,8710.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
442,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2023-06-16 16:07:55.979000,2020-10-14 13:22:39,167,,336.0,71.0,83.0,27.0,26.0,1073,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,27,False,2020-10-13 21:29:19.000,0.5.5,21.0,empyrical,conda-forge/empyrical,,,,1309.0,1167.0,https://pypi.org/project/empyrical,2020-10-13 21:29:19.000,142.0,25352.0,25710.0,https://anaconda.org/conda-forge/empyrical,2023-06-16 16:07:55.979,23320.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
443,Prince,MaxHalford/prince,others,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2023-06-27 14:12:32.000000,2023-06-27 14:12:28,371,38.0,173.0,23.0,29.0,1.0,125.0,1016,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",16.0,27,True,2023-06-27 11:47:50.153,0.10.8,55.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],392.0,383.0,https://pypi.org/project/prince,2020-10-06 11:26:47.000,9.0,56937.0,57303.0,https://anaconda.org/conda-forge/prince-factor-analysis,2023-06-16 16:19:02.748,16110.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
444,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2023-07-06 07:44:56.000000,2023-07-02 16:03:17,752,20.0,101.0,30.0,354.0,65.0,276.0,916,BAyesian Model-Building Interface (Bambi) in Python.,33.0,27,True,2023-07-02 15:41:06.000,0.12.0,22.0,bambi,conda-forge/bambi,,,,77.0,77.0,https://pypi.org/project/bambi,,,18062.0,18820.0,https://anaconda.org/conda-forge/bambi,2023-07-02 20:28:20.184,23498.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
445,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2023-07-06 12:17:19.000000,2023-07-05 22:22:04,3280,133.0,45.0,137.0,418.0,97.0,284.0,886,An open-source plotting library for statistical data.,19.0,27,True,2023-05-09 17:00:48.000,3.2.0,61.0,lets-plot,,,,,36.0,35.0,https://pypi.org/project/lets-plot,2022-12-15 12:42:00.536,1.0,8407.0,8418.0,,,,,,,,3.0,496.0,,,,,,,,,,,,,,,,,,
446,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,BSD-1-Clause,2016-08-17 10:58:05.000,2023-07-05 18:34:59.000000,2023-06-02 07:26:14,2069,10.0,192.0,42.0,568.0,72.0,418.0,872,SMAC3: A Versatile Bayesian Optimization Package for Hyperparameter Optimization.,41.0,27,False,2023-05-23 12:56:52.000,2.0.1,46.0,smac,conda-forge/smac,,,,40.0,,https://pypi.org/project/smac,2023-01-07 10:49:12.675,40.0,32444.0,32972.0,https://anaconda.org/conda-forge/smac,2023-06-16 19:25:15.914,14809.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
447,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2023-06-12 19:02:49.000000,2023-04-19 21:43:19,547,1.0,165.0,35.0,83.0,88.0,122.0,856,A scikit-learn based module for multi-label et. al. classification.,28.0,27,True,2018-12-10 16:24:47.000,0.2.0,6.0,scikit-multilearn,,,,['sklearn'],1207.0,1186.0,https://pypi.org/project/scikit-multilearn,2018-12-10 16:24:47.000,21.0,79325.0,79325.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
448,Guild AI,guildai/guildai,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000,2023-07-05 22:53:59.000000,2023-07-05 22:48:03,5693,95.0,75.0,14.0,75.0,215.0,218.0,806,"Experiment tracking, ML developer tools.",26.0,27,True,2023-02-25 17:16:57.621,0.9.0,186.0,guildai,,,,,79.0,79.0,https://pypi.org/project/guildai,2022-05-11 01:13:31.000,,2629.0,2629.0,,,,,,,,3.0,14.0,,,,,,,,,,,,,,,,,,
449,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2023-07-02 18:08:10.000000,2023-03-06 13:54:05,3661,,314.0,68.0,671.0,36.0,516.0,790,The Classical Language Toolkit.,120.0,27,True,2021-06-10 16:34:40.000,1.0.15,66.0,cltk,,,,,242.0,242.0,https://pypi.org/project/cltk,,,1379.0,1379.0,,,,,,,,3.0,39.0,,,,,,,,,,,,,,,,,,
450,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2023-06-29 09:26:30.000000,2023-06-28 03:39:55,1256,15.0,119.0,26.0,395.0,10.0,119.0,725,A Comparative Framework for Multimodal Recommender Systems.,16.0,27,True,2023-05-13 07:04:02.847,1.15.4,51.0,cornac,conda-forge/cornac,,,,182.0,166.0,https://pypi.org/project/cornac,2018-12-23 06:45:33.000,16.0,72577.0,78738.0,https://anaconda.org/conda-forge/cornac,2023-06-16 16:15:12.536,308059.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
451,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2023-07-06 08:55:41.000000,2023-06-20 11:00:22,503,14.0,150.0,31.0,159.0,8.0,90.0,509,Machine learning for multivariate data analysis through the Riemannian geometry of symmetric or Hermitian positive..,26.0,27,True,2023-06-20 08:57:52.000,0.5,11.0,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],278.0,263.0,https://pypi.org/project/pyriemann,2022-07-17 13:53:18.565,15.0,28062.0,28319.0,https://anaconda.org/conda-forge/pyriemann,2023-06-20 10:39:38.006,3353.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
452,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2023-07-06 00:28:07.000000,2023-07-06 00:28:06,1234,47.0,148.0,20.0,654.0,23.0,208.0,448,A package built to support working with spatial data using open source python.,43.0,27,True,2021-10-01 22:51:04.000,0.9.4,23.0,earthpy,conda-forge/earthpy,,,,244.0,227.0,https://pypi.org/project/earthpy,2021-10-01 22:51:04.000,17.0,5082.0,6358.0,https://anaconda.org/conda-forge/earthpy,2023-06-16 16:14:50.280,65106.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
453,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,sklearn-utils,,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000,2023-06-16 19:18:37.991000,2019-12-05 08:17:22,46,,209.0,23.0,16.0,45.0,23.0,421,scikit-learn inspired API for CRFsuite.,6.0,27,False,2017-06-22 18:49:27.000,0.3.6,9.0,sklearn-crfsuite,conda-forge/sklearn-crfsuite,,,['sklearn'],7195.0,6917.0,https://pypi.org/project/sklearn-crfsuite,2017-06-22 18:49:27.000,278.0,283909.0,284905.0,https://anaconda.org/conda-forge/sklearn-crfsuite,2023-06-16 19:18:37.991,38849.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
454,CNTK,microsoft/CNTK,ml-frameworks,,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,,2015-11-26 09:52:06.000,2023-03-11 07:31:35.000000,2022-09-23 14:06:50,16117,,4254.0,1263.0,557.0,750.0,2543.0,17397,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",274.0,26,False,2019-04-26 14:13:32.000,2.7,32.0,cntk,,,,,,,https://pypi.org/project/cntk,,,699.0,856.0,,,,,,,,3.0,14157.0,,,,,,,,,,,,,,,,,,
