,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,gitlab_id,gitlab_url
391,dtreeviz,parrt/dtreeviz,,interpretability,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000000,2021-04-05 19:35:08.000000,2021-04-05 19:30:34.000000,197,17.0,77.0,1462,363.0,A python library for decision tree visualization and model interpretation.,16.0,24,True,2021-03-16 21:49:18.000000,1.2,23.0,dtreeviz,,,,,126.0,122.0,https://pypi.org/project/dtreeviz,2021-04-05 19:35:08.000000,4.0,30199.0,30199.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
392,sklearn-contrib-lightning,scikit-learn-contrib/lightning,,sklearn-utils,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,BSD-3-Clause,2012-01-11 13:53:52.000000,2021-03-14 21:31:42.000000,2021-03-14 21:31:42.000000,192,47.0,36.0,1442,701.0,"Large-scale linear classification, regression and ranking in Python.",17.0,24,True,2020-12-16 17:26:49.000000,0.6.0,8.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],91.0,81.0,https://pypi.org/project/sklearn-contrib-lightning,2020-12-16 17:26:49.000000,10.0,479.0,2879.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2020-12-20 22:58:20.890000,136840.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
393,bonobo,python-bonobo/bonobo,,data-pipelines,https://github.com/python-bonobo/bonobo,https://github.com/python-bonobo/bonobo,Apache-2.0,2016-12-09 04:03:23.000000,2021-03-29 17:27:42.000000,2021-03-10 15:44:00.000000,114,66.0,108.0,1412,978.0,Extract Transform Load for Python 3.5+.,37.0,24,True,2019-05-16 13:19:48.000000,0.6.4,38.0,bonobo,,,http://docs.bonobo-project.org/en/master/,,165.0,113.0,https://pypi.org/project/bonobo,2019-07-20 13:33:19.000000,52.0,9897.0,9897.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
394,TextAttack,QData/TextAttack,,adversarial,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000000,2021-04-05 18:11:22.000000,2021-04-05 18:11:22.000000,148,33.0,82.0,1335,1986.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP.",33.0,24,True,2020-12-27 05:23:02.000000,0.2.15,35.0,textattack,,,,,20.0,20.0,https://pypi.org/project/textattack,2020-12-27 05:23:02.000000,0.0,1907.0,1907.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
395,sense2vec,explosion/sense2vec,,nlp,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000000,2021-03-03 09:08:52.000000,2021-03-03 09:08:52.000000,204,15.0,82.0,1204,451.0,Contextually-keyed word vectors.,15.0,24,True,2021-02-07 06:12:02.000000,2.0.0,21.0,sense2vec,conda-forge/sense2vec,,,,70.0,58.0,https://pypi.org/project/sense2vec,2021-02-07 06:12:02.000000,12.0,5081.0,6379.0,https://anaconda.org/conda-forge/sense2vec,2020-03-16 22:19:07.337000,17073.0,,,,,3.0,14408.0,,,,,,,,,,,,,,,,,,,,,
396,modAL,modAL-python/modAL,,others,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000000,2021-03-22 13:32:18.000000,2021-01-07 09:40:40.000000,182,48.0,50.0,1178,648.0,A modular active learning framework for Python.,14.0,24,True,2021-01-07 09:47:49.000000,0.4.1,12.0,modAL,,,,['sklearn'],67.0,59.0,https://pypi.org/project/modAL,2021-01-07 09:47:49.000000,8.0,1945.0,1945.0,,,,,,,,2.0,9.0,,,,,,,,,,,,,,,,,,,,,
397,metric-learn,scikit-learn-contrib/metric-learn,,others,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000000,2021-04-07 09:14:27.000000,2020-08-04 01:35:39.000000,216,52.0,109.0,1131,263.0,Metric learning algorithms in Python.,19.0,24,True,2020-07-02 12:59:23.000000,0.6.2,10.0,metric-learn,,,,['sklearn'],148.0,130.0,https://pypi.org/project/metric-learn,2020-07-02 12:59:23.000000,18.0,10382.0,10382.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
398,garage,rlworkgroup/garage,,reinforcement-learning,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000000,2021-04-07 00:25:08.000000,2021-03-23 13:11:21.000000,211,205.0,779.0,1127,1203.0,A toolkit for reproducible reinforcement learning research.,73.0,24,True,2021-03-23 22:18:36.000000,2021.3.0,21.0,garage,,,,['tensorflow'],15.0,15.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000000,0.0,721.0,721.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
399,livelossplot,stared/livelossplot,,ml-experiments,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000000,2021-02-07 23:25:37.000000,2021-02-07 23:24:31.000000,136,3.0,70.0,1064,323.0,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",16.0,24,True,2021-02-03 16:25:47.000000,0.5.4,24.0,livelossplot,,,,['jupyter'],489.0,479.0,https://pypi.org/project/livelossplot,2021-02-03 16:25:47.000000,10.0,36215.0,36215.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
400,bt,pmorissette/bt,,financial-data,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000000,2021-03-12 12:40:19.000000,2021-03-02 14:20:40.000000,264,54.0,173.0,1022,414.0,bt - flexible backtesting for Python.,21.0,24,True,2021-02-01 05:24:40.000000,0.2.8,24.0,bt,,,,,69.0,49.0,https://pypi.org/project/bt,2021-02-01 05:24:40.000000,20.0,6643.0,6643.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
401,Optimus,ironmussa/Optimus,,data-pipelines,https://github.com/ironmussa/Optimus,https://github.com/ironmussa/Optimus,Apache-2.0,2017-07-13 02:31:18.000000,2021-04-08 08:26:46.000000,2021-04-07 09:32:52.000000,191,139.0,168.0,993,3530.0,"Agile Data Preparation Workflows madeeasy with dask, cudf, dask_cudf and pyspark.",21.0,24,True,2020-07-19 03:05:40.000000,2.2.32,85.0,optimuspyspark,,,,['spark'],14.0,14.0,https://pypi.org/project/optimuspyspark,2019-05-30 02:22:54.000000,,10903.0,10903.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
402,spacy-transformers,explosion/spacy-transformers,,nlp,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000000,2021-04-08 10:32:45.000000,2021-04-08 10:32:45.000000,109,48.0,,930,1325.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",15.0,24,True,2021-02-02 10:57:09.000000,1.0.1,44.0,spacy-transformers,,,,['spacy'],110.0,104.0,https://pypi.org/project/spacy-transformers,2021-02-02 09:54:58.000000,6.0,25266.0,25266.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
403,SciSpacy,allenai/scispacy,,nlp,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000000,2021-03-19 17:27:14.000000,2021-03-19 17:27:14.000000,129,21.0,152.0,872,925.0,A full spaCy pipeline and models for scientific/biomedical documents.,19.0,24,True,2021-02-12 22:56:06.000000,0.4.0,10.0,scispacy,,,,,241.0,229.0,https://pypi.org/project/scispacy,2021-02-12 22:56:06.000000,12.0,15429.0,15429.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
404,PennyLane,PennyLaneAI/PennyLane,,others,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000000,2021-04-08 15:14:52.000000,2021-04-08 07:54:16.000000,232,56.0,262.0,824,1856.0,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,44.0,24,True,2021-02-12 15:50:08.000000,0.14.1,20.0,pennylane,,,,,20.0,,https://pypi.org/project/pennylane,2021-02-12 15:49:56.000000,20.0,5132.0,5133.0,,,,,,,,2.0,56.0,,,,,,,,,,,,,,,,,,,,,
405,pyopencl,inducer/pyopencl,,others,https://github.com/inducer/pyopencl,https://github.com/inducer/pyopencl,MIT,2011-04-06 02:51:33.000000,2021-04-05 21:08:34.776000,2021-04-05 18:19:26.000000,216,59.0,214.0,799,,"OpenCL integration for Python, plus shiny features.",86.0,24,True,2021-04-03 02:30:03.000000,2021.1.5,61.0,pyopencl,conda-forge/pyopencl,,,,732.0,494.0,https://pypi.org/project/pyopencl,2021-04-05 18:20:12.000000,238.0,15450.0,22181.0,https://anaconda.org/conda-forge/pyopencl,2021-04-05 21:08:34.776000,363481.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
406,openTSNE,pavlin-policar/openTSNE,,data-viz,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000000,2021-03-13 08:53:24.000000,2021-03-12 14:14:57.000000,84,4.0,75.0,774,521.0,"Extensible, parallel implementations of t-SNE.",10.0,24,True,2021-01-08 12:20:43.000000,0.5.1,19.0,opentsne,conda-forge/opentsne,,,,199.0,195.0,https://pypi.org/project/opentsne,2021-01-08 12:20:43.000000,4.0,13713.0,16834.0,https://anaconda.org/conda-forge/opentsne,2021-01-08 15:19:01.004000,87394.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
407,empyrical,quantopian/empyrical,,financial-data,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000000,2020-10-14 13:28:13.625000,2020-10-14 13:22:39.000000,237,27.0,26.0,754,167.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,24,True,2020-10-13 21:29:19.000000,0.5.5,21.0,empyrical,conda-forge/empyrical,,,,792.0,570.0,https://pypi.org/project/empyrical,2020-10-13 21:29:19.000000,222.0,42023.0,42302.0,https://anaconda.org/conda-forge/empyrical,2020-10-14 13:28:13.625000,10628.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
408,PySwarms,ljvmiranda921/pyswarms,,others,https://github.com/ljvmiranda921/pyswarms,https://github.com/ljvmiranda921/pyswarms,MIT,2017-07-12 12:04:45.000000,2021-04-02 00:26:48.000000,2021-04-02 00:26:45.000000,235,22.0,155.0,753,408.0,A research toolkit for particle swarm optimization in Python.,43.0,24,True,2021-01-03 21:34:15.000000,1.3.0,20.0,pyswarms,,,,,97.0,97.0,https://pypi.org/project/pyswarms,2021-01-03 21:34:15.000000,0.0,5101.0,5101.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
409,GPyOpt,SheffieldML/GPyOpt,,hyperopt,https://github.com/SheffieldML/GPyOpt,https://github.com/SheffieldML/GPyOpt,BSD-3-Clause,2014-08-13 09:58:25.000000,2020-11-17 10:32:02.000000,2020-11-05 15:16:04.000000,220,100.0,186.0,723,514.0,Gaussian Process Optimization using GPy.,49.0,24,True,2020-03-19 21:21:18.000000,1.2.6,11.0,gpyopt,,,,,218.0,182.0,https://pypi.org/project/gpyopt,2020-03-19 11:37:45.000000,36.0,10523.0,10523.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
410,mahotas,luispedro/mahotas,,image,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,MIT,2010-01-31 00:13:06.000000,2021-01-22 05:47:20.379000,2021-01-13 11:55:02.000000,132,16.0,57.0,678,1276.0,Computer Vision in Python.,30.0,24,True,2020-08-16 17:22:48.000000,1.4.11,57.0,mahotas,conda-forge/mahotas,,,,793.0,603.0,https://pypi.org/project/mahotas,2020-08-16 17:22:48.000000,190.0,39702.0,44108.0,https://anaconda.org/conda-forge/mahotas,2021-01-22 05:47:20.379000,268794.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
411,pyjanitor,ericmjl/pyjanitor,,others,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000000,2021-04-08 08:34:44.000000,2021-04-06 23:06:57.000000,123,98.0,284.0,652,1162.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,88.0,24,True,2021-02-25 17:30:52.000000,0.20.13,49.0,pyjanitor,conda-forge/pyjanitor,,,,91.0,87.0,https://pypi.org/project/pyjanitor,2021-02-25 17:30:52.000000,4.0,5320.0,7615.0,https://anaconda.org/conda-forge/pyjanitor,2021-03-25 12:03:18.871000,84936.0,,,,,2.0,,,,,,,,,,,,,pyjanitor-devs/pyjanitor,,,,,,,,,
412,SALib,SALib/SALib,,probabilistics,https://github.com/SALib/SALib,https://github.com/SALib/SALib,MIT,2013-05-30 13:38:10.000000,2021-03-29 00:39:45.000000,2021-03-27 23:50:47.000000,142,41.0,190.0,442,915.0,"Sensitivity Analysis Library in Python (Numpy). Contains Sobol, Morris, Fractional Factorial and FAST methods.",24.0,24,True,2020-11-12 17:13:12.000000,1.3.12,29.0,salib,conda-forge/salib,,,,44.0,,https://pypi.org/project/salib,2020-11-19 15:36:26.000000,44.0,29340.0,30492.0,https://anaconda.org/conda-forge/salib,2020-10-24 17:04:41.614000,61060.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
413,findspark,minrk/findspark,,others,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000000,2020-06-08 09:32:35.000000,2020-06-08 09:31:58.000000,68,11.0,8.0,394,67.0,Find pyspark to make it importable.,14.0,24,True,2020-06-08 09:32:23.000000,1.4.2,12.0,findspark,conda-forge/findspark,,,['spark'],1812.0,1610.0,https://pypi.org/project/findspark,2020-06-08 09:32:23.000000,202.0,1003464.0,1012477.0,https://anaconda.org/conda-forge/findspark,2018-07-06 12:57:33.438000,522783.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
414,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,,sklearn-utils,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000000,2020-12-30 08:00:27.000000,2019-12-05 08:17:22.000000,155,33.0,22.0,366,46.0,scikit-learn inspired API for CRFsuite.,6.0,24,False,2017-06-22 18:49:27.000000,0.3.6,9.0,sklearn-crfsuite,,,,['sklearn'],3000.0,2604.0,https://pypi.org/project/sklearn-crfsuite,2017-06-22 18:49:27.000000,396.0,105446.0,105446.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
415,messytables,okfn/messytables,,data-loading,https://github.com/okfn/messytables,https://github.com/okfn/messytables,MIT,2011-07-27 18:08:21.000000,2021-03-31 18:37:21.000000,2019-11-13 07:35:33.000000,101,34.0,55.0,364,601.0,Tools for parsing messy tabular data. This is now superseded by https://github.com/frictionlessdata/tabulator-py.,44.0,24,False,2017-02-09 12:37:47.000000,0.15.2,26.0,messytables,,,,,415.0,183.0,https://pypi.org/project/messytables,2017-02-09 12:37:47.000000,232.0,8157.0,8157.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
416,pyvips,libvips/pyvips,,image,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000000,2021-03-19 19:33:38.000000,2021-02-24 09:49:23.000000,26,73.0,141.0,308,392.0,python binding for libvips using cffi.,10.0,24,True,2020-12-18 11:44:57.000000,2.1.14,20.0,pyvips,conda-forge/pyvips,,,,191.0,169.0,https://pypi.org/project/pyvips,2020-12-18 11:44:57.000000,22.0,11443.0,11841.0,https://anaconda.org/conda-forge/pyvips,2020-10-14 10:02:33.542000,7969.0,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,
417,ml-metadata,google/ml-metadata,,ml-experiments,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000000,2021-04-06 17:04:59.000000,2021-04-06 17:04:55.000000,63,17.0,43.0,300,485.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,12.0,24,True,2021-03-23 02:10:46.000000,0.29.0,25.0,ml-metadata,,,,,92.0,92.0,https://pypi.org/project/ml-metadata,2021-03-23 02:10:46.000000,0.0,328007.0,328056.0,,,,,,,,3.0,1244.0,,,,,,,,,,,,,,,,,,,,,
418,pysparkling,svenkreiss/pysparkling,,data-pipelines,https://github.com/svenkreiss/pysparkling,https://github.com/svenkreiss/pysparkling,MIT,2015-05-09 19:23:20.000000,2021-03-05 14:35:43.000000,2021-02-22 17:29:11.000000,45,7.0,21.0,231,1527.0,A pure Python implementation of Apache Spark's RDD and DStream interfaces.,10.0,24,True,2021-01-10 21:15:26.000000,0.6.1,68.0,pysparkling,,,,,75.0,61.0,https://pypi.org/project/pysparkling,2021-01-10 21:15:26.000000,14.0,10884.0,10884.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
419,Orion,Epistimio/orion,,hyperopt,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,BSD-3-Clause,2017-09-07 06:05:21.000000,2021-04-08 02:22:10.000000,2021-04-08 02:22:09.000000,40,39.0,114.0,186,2716.0,Asynchronous Distributed Hyperparameter Optimization.,23.0,24,True,2021-04-08 01:19:08.000000,0.1.14,15.0,orion,,,,,48.0,40.0,https://pypi.org/project/orion,2021-04-08 01:19:08.000000,8.0,2496.0,2496.0,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,
420,cortex,cortexlabs/cortex,,model-serialisation,https://github.com/cortexlabs/cortex,https://github.com/cortexlabs/cortex,Apache-2.0,2019-01-24 04:43:14.000000,2021-04-08 15:01:17.000000,2021-04-08 15:01:16.000000,569,174.0,825.0,7440,2005.0,"Deploy, manage, and scale machine learning models in production.",21.0,23,True,2021-03-30 23:55:15.000000,0.32.0,51.0,cortex,,,,,0.0,,https://pypi.org/project/cortex,2021-03-23 19:56:19.000000,0.0,1844.0,1844.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
421,Ciphey,Ciphey/Ciphey,,nlp,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000000,2021-04-07 12:07:04.000000,2021-04-03 18:20:30.000000,374,40.0,187.0,6637,1744.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",40.0,23,True,2021-02-28 10:55:16.000000,5.11.1,44.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,2021-02-28 10:54:10.000000,,5893.0,6318.0,,,,https://hub.docker.com/r/remnux/ciphey,2021-02-28 19:47:10.077074,3.0,8935.0,3.0,,,,,,,,,,,,,,,,,,,,,,
422,snownlp,isnowfy/snownlp,,chinese-nlp,https://github.com/isnowfy/snownlp,https://github.com/isnowfy/snownlp,MIT,2013-11-26 11:46:56.000000,2020-01-19 02:39:05.000000,2020-01-19 02:39:03.000000,1266,36.0,65.0,5350,57.0,Python library for processing Chinese text.,8.0,23,False,2015-09-27 16:35:23.000000,0.12.3,17.0,snownlp,,,,,633.0,557.0,https://pypi.org/project/snownlp,2015-09-27 16:35:23.000000,76.0,4718.0,4718.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
423,Apex,NVIDIA/apex,,gpu-utilities,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000000,2021-03-29 16:57:20.000000,2021-03-24 08:12:00.000000,727,467.0,366.0,5213,833.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,80.0,23,True,,,1.0,,conda-forge/nvidia-apex,,,['pytorch'],504.0,504.0,,,,,2148.0,https://anaconda.org/conda-forge/nvidia-apex,2020-11-23 18:41:00.769000,38666.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
424,PaddleHub,PaddlePaddle/PaddleHub,,others,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000000,2021-04-08 12:52:40.000000,2021-04-06 03:26:42.000000,1070,345.0,410.0,4881,,"Awesome pre-trained models toolkit based on PaddlePaddle.300+ models including Image, Text, Audio and Video with Easy..",35.0,23,True,2021-03-02 06:45:07.000000,2.0.3,43.0,paddlehub,,,,['paddle'],159.0,159.0,https://pypi.org/project/paddlehub,2021-03-02 06:45:07.000000,0.0,3069.0,3088.0,,,,,,,,3.0,485.0,,,,,,,,,,,,,,,,,,,,,
425,flashtext,vi3k6i5/flashtext,,nlp,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000000,2020-06-05 00:37:46.000000,2020-05-03 07:13:22.000000,542,52.0,49.0,4705,108.0,Extract Keywords from sentence or Replace keywords in sentences.,8.0,23,True,,,18.0,flashtext,,,,,433.0,401.0,https://pypi.org/project/flashtext,2018-02-16 05:24:17.000000,32.0,275857.0,275857.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
426,textgenrnn,minimaxir/textgenrnn,,nlp,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000000,2020-12-25 03:33:19.000000,2020-07-14 02:41:10.000000,681,117.0,82.0,4333,174.0,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,23,True,2020-02-03 01:07:00.000000,2.0.0,14.0,textgenrnn,,,,['tensorflow'],773.0,745.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000000,28.0,4794.0,4807.0,,,,,,,,3.0,484.0,,,,,,,,,,,,,,,,,,,,,
427,neon,NervanaSystems/neon,,ml-frameworks,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000000,2020-12-23 01:21:42.000000,2019-05-22 18:27:54.000000,848,87.0,305.0,3851,1118.0,Intel Nervana reference deep learning framework committed to best performance on all hardware.,109.0,23,False,2018-01-05 23:25:04.000000,2.6.0,32.0,nervananeon,,,,,45.0,44.0,https://pypi.org/project/nervananeon,2018-01-05 23:25:04.000000,1.0,199.0,203.0,,,,,,,,3.0,307.0,,,,,,,,,,,,,,,,,,,,,
428,Image Deduplicator,idealo/imagededup,,image,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000000,2021-03-16 10:25:33.000000,2020-11-23 17:40:40.000000,288,20.0,57.0,3483,460.0,Finding duplicate images made easy!.,9.0,23,True,2020-11-23 17:55:24.000000,0.2.4,9.0,imagededup,,,,['tensorflow'],13.0,11.0,https://pypi.org/project/imagededup,2020-11-22 21:09:36.000000,2.0,2550.0,2550.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
429,Snips NLU,snipsco/snips-nlu,,nlp,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000000,2020-12-24 12:59:47.000000,2020-02-08 21:49:32.000000,465,51.0,196.0,3470,2153.0,Snips Python library to extract meaning from text.,21.0,23,False,2020-01-15 10:13:17.000000,0.20.2,58.0,snips-nlu,,,,,16.0,,https://pypi.org/project/snips-nlu,2020-01-15 10:13:17.000000,16.0,5191.0,5191.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
430,T5,google-research/text-to-text-transfer-transformer,,nlp,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000000,2021-04-08 02:03:41.000000,2021-04-06 23:07:19.000000,451,50.0,313.0,3312,474.0,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,37.0,23,True,2021-03-03 15:19:14.000000,0.9.0,26.0,t5,,,,['tensorflow'],0.0,,https://pypi.org/project/t5,2021-03-03 15:19:14.000000,0.0,11094.0,11094.0,,,,,,,,3.0,,-1.0,,,,,,,,,,,,,,,,,,,,
431,PyAlgoTrade,gbeced/pyalgotrade,,financial-data,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000000,2021-03-12 21:20:56.000000,2018-08-21 02:42:52.000000,1187,45.0,81.0,3266,1156.0,Python Algorithmic Trading Library.,11.0,23,False,,,8.0,pyalgotrade,,,,,92.0,71.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000000,21.0,717.0,717.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
432,segmentation_models,qubvel/segmentation_models,,image,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000000,2021-04-02 06:02:48.000000,2020-04-17 09:51:20.000000,714,162.0,239.0,3092,204.0,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,23,True,2020-01-10 11:36:02.000000,1.0.1,8.0,segmentation_models,,,,['tensorflow'],24.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000000,24.0,16785.0,16785.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
433,Camelot,atlanhq/camelot,,data-loading,https://github.com/atlanhq/camelot,https://github.com/atlanhq/camelot,MIT,2016-06-18 11:48:49.000000,2020-07-27 12:28:15.000000,2019-10-15 05:25:40.000000,308,68.0,275.0,3023,446.0,Camelot: PDF Table Extraction for Humans.,23.0,23,False,2020-07-27 12:28:15.000000,0.8.2,21.0,camelot-py,,,,,20.0,,https://pypi.org/project/camelot-py,2020-07-27 12:28:15.000000,20.0,29548.0,29548.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
434,SHOGUN,shogun-toolbox/shogun,,ml-frameworks,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000000,2021-03-05 12:19:13.000000,2020-12-08 16:56:38.000000,1049,467.0,1077.0,2810,16205.0,Unified and efficient Machine Learning.,248.0,23,True,2019-07-05 10:23:31.000000,shogun_6.1.4,10.0,,conda-forge/shogun,shogun/shogun,,,,,,,,,2144.0,https://anaconda.org/conda-forge/shogun,2018-06-25 20:49:17.070000,95953.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1448.0,3.0,,,,,,,,,,shogun,,,,,,,,,,,,
