,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,docs_url,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
464,Trax,google/trax,others,,https://github.com/google/trax,https://github.com/google/trax,Apache-2.0,2019-10-05 15:09:14.000,2022-11-09 23:31:03.000000,2022-11-09 23:30:58,1611.0,2.0,735,145.0,1549.0,91.0,123.0,7169,Trax Deep Learning with Clear Code and Speed.,78.0,25,True,2021-10-26 20:29:38.000,1.4.1,24.0,trax,,,,4175.0,84.0,84.0,https://pypi.org/project/trax,2021-10-26 20:27:35.000,,4175.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
465,mmdnn,Microsoft/MMdnn,model-serialisation,,https://github.com/microsoft/MMdnn,https://github.com/microsoft/MMdnn,MIT,2017-08-16 08:03:52.000,2022-09-22 23:59:19.000000,2022-09-22 23:59:07,1084.0,1.0,974,184.0,325.0,334.0,289.0,5644,MMdnn is a set of tools to help users inter-operate among different deep learning frameworks. E.g. model conversion..,86.0,25,True,2020-07-24 06:34:39.000,0.3.1,12.0,mmdnn,,,3597.0,442.0,97.0,94.0,https://pypi.org/project/mmdnn,2020-07-24 06:34:39.000,3.0,383.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
466,AugLy,facebookresearch/AugLy,others,,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,MIT,2021-06-09 17:57:28.000,2022-09-21 06:20:37.000000,2022-09-21 06:11:08,201.0,6.0,258,61.0,173.0,16.0,54.0,4604,"A data augmentations library for audio, image, text, and video.",26.0,25,True,2022-03-29 11:42:50.000,1.0.0,17.0,augly,,,,2191.0,49.0,46.0,https://pypi.org/project/augly,2022-03-28 13:29:26.000,3.0,2191.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
467,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2022-11-15 17:40:29.000000,2022-11-15 17:33:35,505.0,41.0,393,63.0,82.0,48.0,73.0,4255,Finding duplicate images made easy!.,11.0,25,True,2022-10-15 10:24:37.000,0.3.0,10.0,imagededup,,['tensorflow'],,1373.0,32.0,28.0,https://pypi.org/project/imagededup,2020-11-22 21:09:36.000,4.0,1373.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
468,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2022-11-03 00:36:59.000000,2022-07-29 10:37:24,205.0,,940,98.0,60.0,235.0,262.0,4111,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,14.0,25,True,2020-01-10 11:36:02.000,1.0.1,8.0,segmentation_models,,['tensorflow'],,21167.0,24.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000,24.0,21167.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
469,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2022-09-24 04:09:46.000000,2022-08-23 22:54:23,1046.0,4.0,933,232.0,213.0,41.0,195.0,3994,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,25,True,2021-05-10 18:04:30.000,1.0.3,27.0,tensortrade,conda-forge/tensortrade,,,479.0,37.0,36.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000,1.0,379.0,https://anaconda.org/conda-forge/tensortrade,2021-05-10 20:10:14.115,1910.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
470,Snips NLU,snipsco/snips-nlu,nlp,,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000,2021-11-17 15:23:01.000000,2021-05-03 12:18:31,2154.0,,511,137.0,648.0,62.0,197.0,3723,Snips Python library to extract meaning from text.,22.0,25,False,2020-01-15 10:13:17.000,0.20.2,58.0,snips-nlu,,,,2231.0,12.0,,https://pypi.org/project/snips-nlu,2020-01-15 10:13:17.000,12.0,2231.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
471,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2022-09-06 14:31:28.000000,2022-08-06 21:47:18,182.0,,320,57.0,47.0,62.0,52.0,3290,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,25,True,2022-04-06 04:38:09.000,0.3.4,11.0,layoutparser,,,,39944.0,112.0,110.0,https://pypi.org/project/layoutparser,2022-04-06 04:38:09.000,2.0,39944.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
472,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2022-08-23 09:45:09.000000,2022-06-05 10:44:18,1342.0,,528,108.0,71.0,193.0,114.0,3024,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,25,True,2019-04-25 02:10:05.000,0.4.4,15.0,xlearn,,,3530.0,6339.0,111.0,99.0,https://pypi.org/project/xlearn,2018-12-04 11:05:06.000,12.0,6276.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
473,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,,665,72.0,25.0,117.0,101.0,2949,Neural network visualization toolkit for keras.,10.0,25,False,2017-07-06 04:55:04.000,0.4.1,11.0,keras-vis,,['tensorflow'],,3596.0,2219.0,2190.0,https://pypi.org/project/keras-vis,2017-07-06 04:55:04.000,29.0,3596.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
474,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2022-11-14 00:48:19.000000,2022-11-02 23:51:24,171.0,6.0,306,180.0,75.0,68.0,99.0,2684,A deep learning library for video understanding research.,50.0,25,True,2022-01-20 00:16:35.000,0.1.5,9.0,pytorchvideo,,['pytorch'],,16309.0,5.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,5.0,16309.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
475,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2022-10-17 00:00:43.000000,2022-10-17 00:00:43,1949.0,4.0,644,161.0,54.0,7.0,529.0,2638,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,24.0,25,True,2022-06-02 18:41:21.000,1.4.0,18.0,,bioconda/deepvariant,['tensorflow'],4223.0,864.0,,,,,,,https://anaconda.org/bioconda/deepvariant,2022-06-05 19:39:33.507,46015.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
476,analytics-zoo,intel-analytics/analytics-zoo,distributed-ml,,https://github.com/intel-analytics/analytics-zoo,https://github.com/intel-analytics/analytics-zoo,Apache-2.0,2017-05-05 02:27:30.000,2022-11-15 07:34:58.000000,2022-11-15 07:33:52,3438.0,11.0,719,104.0,3844.0,550.0,851.0,2535,"Distributed Tensorflow, Keras and PyTorch on Apache Spark/Flink & Ray.",106.0,25,True,2022-01-25 00:20:26.000,0.11.2,418.0,analytics-zoo,,['spark'],,759.0,4.0,3.0,https://pypi.org/project/analytics-zoo,2022-07-07 07:51:54.000,1.0,759.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
477,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2022-10-28 06:39:26.000000,2020-03-16 04:26:47,75.0,,211,57.0,40.0,16.0,23.0,2520,Knock Knock: Get notified when your training ends with only two additional lines of code.,18.0,25,False,2020-03-04 04:15:47.000,0.1.8,10.0,knockknock,conda-forge/knockknock,,,41015.0,446.0,443.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000,3.0,40719.0,https://anaconda.org/conda-forge/knockknock,2020-03-17 01:52:16.317,10959.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
478,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2022-10-04 07:04:59.000000,2022-10-04 07:04:54,462.0,5.0,269,63.0,305.0,31.0,116.0,2341,DDSP: Differentiable Digital Signal Processing.,31.0,25,True,2022-10-04 01:08:40.505,3.5.0,51.0,ddsp,conda-forge/ddsp,['tensorflow'],,3673.0,32.0,31.0,https://pypi.org/project/ddsp,2022-05-25 17:42:19.000,1.0,3252.0,https://anaconda.org/conda-forge/ddsp,2020-06-08 12:59:15.975,12222.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
479,mljar-supervised,mljar/mljar-supervised,hyperopt,,https://github.com/mljar/mljar-supervised,https://github.com/mljar/mljar-supervised,MIT,2018-11-05 12:58:04.000,2022-11-03 09:50:12.000000,2022-11-03 09:50:12,1012.0,2.0,302,41.0,51.0,109.0,406.0,2339,"Python package for AutoML on Tabular Data with Feature Engineering, Hyper-Parameters Tuning, Explanations and..",19.0,25,True,2022-08-16 08:57:03.000,0.11.3,77.0,mljar-supervised,conda-forge/mljar-supervised,,,6527.0,58.0,56.0,https://pypi.org/project/mljar-supervised,2022-03-02 09:17:15.000,2.0,6219.0,https://anaconda.org/conda-forge/mljar-supervised,2022-08-17 07:50:57.660,5248.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
480,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2022-11-07 02:01:05.000000,2022-10-05 16:26:03,376.0,7.0,201,45.0,463.0,30.0,70.0,2265,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,True,2022-04-26 01:24:34.000,0.10.0,13.0,m2cgen,,,41.0,44039.0,79.0,76.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,44039.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
481,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2022-01-14 10:29:02.172000,2021-07-16 09:03:20,66.0,,457,36.0,41.0,62.0,58.0,1992,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,25,False,2020-09-15 16:26:00.000,1.1.1,9.0,efficientnet,anaconda/efficientnet,['tensorflow'],242319.0,52003.0,1186.0,1176.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,10.0,46225.0,https://anaconda.org/anaconda/efficientnet,2022-01-14 10:29:02.172,230.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
482,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2022-08-31 08:37:05.000000,2022-08-31 08:37:05,12564.0,2.0,79,42.0,45.0,11.0,67.0,1893,The friendly PIL fork.,385.0,25,False,2022-01-02 09:51:23.000,9.0.0,47.0,pillow-simd,,,,42927.0,49.0,,https://pypi.org/project/pillow-simd,2022-01-04 16:11:51.000,49.0,42927.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
483,mtcnn,ipazc/mtcnn,image,,https://github.com/ipazc/mtcnn,https://github.com/ipazc/mtcnn,MIT,2018-01-05 04:08:32.000,2022-06-07 08:07:35.000000,2021-07-09 11:06:18,56.0,,480,41.0,22.0,66.0,38.0,1885,"MTCNN face detection implementation for TensorFlow, as a PIP package.",15.0,25,False,2021-07-09 11:16:39.000,0.1.1,11.0,mtcnn,conda-forge/mtcnn,['tensorflow'],,28406.0,2805.0,2756.0,https://pypi.org/project/mtcnn,2021-07-09 11:16:39.000,49.0,28203.0,https://anaconda.org/conda-forge/mtcnn,2021-08-17 17:36:21.436,6717.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
484,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2022-10-25 21:23:52.000000,2022-10-25 21:23:52,1926.0,35.0,264,39.0,74.0,9.0,117.0,1813,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,24.0,25,True,2022-09-04 16:37:07.000,0.54.0,46.0,torch-geometric-temporal,,['pytorch'],,3253.0,2.0,,https://pypi.org/project/torch-geometric-temporal,2022-04-04 19:20:07.000,2.0,3253.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
485,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2022-09-29 17:04:51.000000,2022-08-12 15:43:09,249.0,,179,29.0,46.0,24.0,81.0,1795,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,13.0,25,True,2021-05-24 16:45:59.000,0.0.11,10.0,checklist,conda-forge/checklist,['jupyter'],,10201.0,178.0,172.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,6.0,9997.0,https://anaconda.org/conda-forge/checklist,2021-07-15 13:35:51.684,4505.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
486,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2022-02-12 03:29:55.000000,2022-02-12 02:32:06,1636.0,,157,60.0,65.0,68.0,129.0,1753,A Python toolbox for gaining geometric insights into high-dimensional data.,21.0,25,True,2022-02-12 03:29:55.000,0.8.0,21.0,hypertools,,,23.0,1032.0,225.0,215.0,https://pypi.org/project/hypertools,2022-02-12 02:43:24.000,10.0,1032.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
487,garage,rlworkgroup/garage,reinforcement-learning,,https://github.com/rlworkgroup/garage,https://github.com/rlworkgroup/garage,MIT,2018-06-10 21:31:23.000,2022-08-10 22:51:20.000000,2022-05-20 06:22:46,1220.0,,269,54.0,1310.0,205.0,805.0,1554,A toolkit for reproducible reinforcement learning research.,78.0,25,True,2021-03-23 22:18:36.000,2021.3.0,21.0,garage,,['tensorflow'],,490.0,60.0,58.0,https://pypi.org/project/garage,2021-03-23 22:18:36.000,2.0,490.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
488,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2022-08-30 14:54:06.000000,2021-08-16 11:44:51,454.0,,230,45.0,42.0,20.0,88.0,1446,Contextually-keyed word vectors.,17.0,25,False,2021-04-19 07:05:28.000,3.0.0,22.0,sense2vec,conda-forge/sense2vec,,40999.0,13789.0,201.0,193.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,8.0,12274.0,https://anaconda.org/conda-forge/sense2vec,2021-07-14 13:20:19.752,29290.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
489,rubrix,recognai/rubrix,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2022-11-17 15:11:43.000000,2022-11-17 13:12:53,1158.0,128.0,125,19.0,1097.0,89.0,612.0,1426,Open-source tool for data-centric NLP. Argilla helps domain experts and data teams to build better NLP datasets in..,29.0,25,True,2022-11-04 10:00:01.000,1.0.1,70.0,rubrix,conda-forge/rubrix,,,2441.0,,,https://pypi.org/project/rubrix,2022-06-08 21:24:41.000,,1133.0,https://anaconda.org/conda-forge/rubrix,2022-10-06 03:07:26.056,14389.0,3.0,,,,,,,,,,,,,,,,,argilla-io/argilla,,,,,,,,
490,fklearn,nubank/fklearn,ml-frameworks,,https://github.com/nubank/fklearn,https://github.com/nubank/fklearn,Apache-2.0,2019-02-27 14:32:57.000,2022-11-15 18:00:06.000000,2022-10-21 22:59:05,150.0,8.0,161,96.0,168.0,36.0,23.0,1415,fklearn: Functional Machine Learning.,50.0,25,True,2022-09-06 18:54:27.214,2.2.1,26.0,fklearn,,,,3709.0,13.0,13.0,https://pypi.org/project/fklearn,2021-12-30 01:18:22.000,,3709.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
491,Mesh,tensorflow/mesh,distributed-ml,,https://github.com/tensorflow/mesh,https://github.com/tensorflow/mesh,Apache-2.0,2018-09-20 20:23:34.000,2022-10-04 00:51:59.000000,2022-10-04 00:51:55,655.0,2.0,219,43.0,306.0,95.0,14.0,1334,Mesh TensorFlow: Model Parallelism Made Easier.,48.0,25,True,2022-05-15 21:06:13.000,0.1.21,27.0,mesh-tensorflow,,['tensorflow'],,20432.0,770.0,738.0,https://pypi.org/project/mesh-tensorflow,2022-05-15 21:06:13.000,32.0,20432.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
492,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,,404,90.0,165.0,103.0,224.0,1319,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,59.0,25,False,2019-10-10 10:59:33.000,0.6.0,11.0,niftynet,,['tensorflow'],,2629.0,40.0,39.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,1.0,2629.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
493,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2022-08-04 10:28:06.000000,2022-08-04 10:15:01,159.0,,213,50.0,84.0,17.0,180.0,1229,"Genetic Programming in Python, with a scikit-learn inspired API.",11.0,25,True,2022-05-03 10:56:08.000,0.4.2,7.0,gplearn,conda-forge/gplearn,['sklearn'],,4119.0,305.0,294.0,https://pypi.org/project/gplearn,2022-05-03 10:47:30.000,11.0,3988.0,https://anaconda.org/conda-forge/gplearn,2022-05-04 12:26:24.517,3820.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
494,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2022-07-15 12:45:07.000000,2022-04-04 16:13:36,330.0,,141,27.0,63.0,6.0,70.0,1211,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,25,True,2022-04-04 16:14:08.000,0.5.5,25.0,livelossplot,,['jupyter'],,46132.0,894.0,883.0,https://pypi.org/project/livelossplot,2022-04-04 16:14:08.000,11.0,46132.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
495,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2022-11-01 21:19:13.000000,2022-11-01 15:22:47,526.0,12.0,70,46.0,388.0,43.0,93.0,1167,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,24.0,25,True,2022-10-19 15:34:05.001,1.1.2,18.0,hivemind,,,,4498.0,24.0,22.0,https://pypi.org/project/hivemind,2022-06-20 12:49:42.000,2.0,4498.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
496,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2022-11-17 12:44:39.000000,2022-11-16 23:05:08,5596.0,141.0,217,42.0,1807.0,220.0,923.0,1154,cuGraph - RAPIDS Graph Analytics Library.,91.0,25,True,2022-11-04 19:51:56.000,22.10.01,23.0,cugraph,conda-forge/libcugraph,,,712.0,1.0,,https://pypi.org/project/cugraph,2020-06-01 20:09:06.000,1.0,128.0,https://anaconda.org/conda-forge/libcugraph,2021-04-29 03:53:20.856,11110.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
497,torch-scatter,rusty1s/pytorch_scatter,pytorch-utils,,https://github.com/rusty1s/pytorch_scatter,https://github.com/rusty1s/pytorch_scatter,MIT,2017-12-16 16:34:23.000,2022-11-14 11:14:47.000000,2022-11-14 11:14:45,1016.0,5.0,136,15.0,50.0,28.0,266.0,1132,PyTorch Extension Library of Optimized Scatter Operations.,23.0,25,True,2021-10-22 11:01:13.000,2.0.9,29.0,torch-scatter,conda-forge/pytorch_scatter,['pytorch'],,44044.0,53.0,,https://pypi.org/project/torch-scatter,2021-10-22 11:01:13.000,53.0,39489.0,https://anaconda.org/conda-forge/pytorch_scatter,2022-07-28 20:33:23.316,132106.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
498,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2022-11-09 12:17:14.000000,2022-11-09 12:17:14,612.0,9.0,133,26.0,110.0,6.0,107.0,1096,"Extensible, parallel implementations of t-SNE.",10.0,25,True,2022-03-18 13:55:30.000,0.6.2,23.0,opentsne,conda-forge/opentsne,,,90113.0,420.0,409.0,https://pypi.org/project/opentsne,2022-03-18 13:53:43.000,11.0,86492.0,https://anaconda.org/conda-forge/opentsne,2022-10-28 11:44:58.460,170189.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
499,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2022-11-17 05:36:04.000000,2022-11-16 08:00:28,603.0,5.0,192,58.0,453.0,146.0,273.0,1062,A Framework for Encrypted Machine Learning in TensorFlow.,29.0,25,True,2022-11-16 09:12:55.841,0.9.0,40.0,tf-encrypted,,['tensorflow'],,865.0,72.0,63.0,https://pypi.org/project/tf-encrypted,2022-03-07 08:43:08.000,9.0,865.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
500,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2022-11-13 23:50:26.000000,2022-10-22 10:42:59,2755.0,15.0,137,25.0,614.0,76.0,378.0,1028,A Python library for learning and evaluating knowledge graph embeddings.,31.0,25,True,2022-08-04 15:51:28.000,1.9.0,41.0,pykeen,,,144.0,3551.0,3.0,,https://pypi.org/project/pykeen,2022-05-24 15:33:45.000,3.0,3547.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
501,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2022-11-16 04:59:13.000000,2022-11-16 04:59:11,684.0,24.0,93,22.0,92.0,18.0,28.0,952,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",13.0,25,True,2022-10-31 04:38:29.000,1.3.6,30.0,imodels,,,,81670.0,28.0,26.0,https://pypi.org/project/imodels,2022-07-03 02:47:15.000,2.0,81670.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
502,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2022-11-06 11:22:21.000000,2022-11-02 11:38:42,446.0,9.0,99,18.0,291.0,25.0,237.0,922,Extra blocks for scikit-learn pipelines.,56.0,25,True,2022-11-02 11:39:40.000,0.6.14,40.0,scikit-lego,conda-forge/scikit-lego,['sklearn'],,29499.0,75.0,68.0,https://pypi.org/project/scikit-lego,2022-06-05 14:35:14.000,7.0,28747.0,https://anaconda.org/conda-forge/scikit-lego,2022-11-03 07:39:39.512,27848.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
503,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2022-11-17 05:43:32.000000,2022-11-17 05:40:33,435.0,82.0,46,17.0,119.0,26.0,87.0,864,Callable PyTrees and filtered transforms = neural networks in JAX. https://docs.kidger.site/equinox/.,15.0,25,True,2022-11-17 05:45:06.729,0.9.2,31.0,equinox,,['jax'],,12480.0,70.0,64.0,https://pypi.org/project/equinox,2022-07-05 15:31:31.000,6.0,12480.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
504,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2022-11-17 03:25:16.000000,2022-11-14 14:58:31,701.0,6.0,114,13.0,74.0,31.0,186.0,736,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,34.0,25,True,2022-08-22 14:43:16.962,0.6.15,27.0,torch-sparse,conda-forge/pytorch_sparse,['pytorch'],,36857.0,47.0,,https://pypi.org/project/torch-sparse,2022-06-30 14:09:32.000,47.0,31750.0,https://anaconda.org/conda-forge/pytorch_sparse,2022-08-23 21:17:59.077,148126.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
505,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,BSD-1-Clause,2013-08-02 14:31:46.000,2022-09-15 14:11:07.811000,2022-09-14 20:47:57,3588.0,13.0,65,47.0,323.0,32.0,368.0,527,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,38.0,25,False,2022-09-19 23:13:04.094,3.1.0,66.0,skll,conda-forge/skll,['sklearn'],11.0,505.0,57.0,39.0,https://pypi.org/project/skll,2021-12-21 20:08:55.000,18.0,278.0,https://anaconda.org/conda-forge/skll,2022-09-15 14:11:07.811,2728.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
